Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
1:105759	 1269.0	1	  161.0	NaN	NaN	   27.3	  67.17	NaN	  67.58	  -0.90	   0.19	1	  438.0	NaN	NaN	   62.3	 209.08	NaN	 209.44	  -0.80	   0.19	1	  470.0	NaN	NaN	   64.0	 231.91	NaN	 232.29	  -0.78	   0.19	1	  200.0	NaN	NaN	   46.5	  61.14	NaN	  61.61	  -0.90	   0.19	--------	-1	0.00	*
1:108966	 3253.6	1	  613.5	NaN	NaN	   27.3	 999.00	NaN	 999.00	  -0.68	   0.00	1	 1017.2	NaN	NaN	   62.3	 999.00	NaN	 999.00	  -0.61	   0.00	1	 1151.6	NaN	NaN	   64.0	 999.00	NaN	 999.00	  -0.56	   0.00	1	  471.4	NaN	NaN	   48.2	 284.47	NaN	 285.20	  -0.74	   0.00	--------	-1	0.00	*
1:109106	  971.4	1	  164.5	NaN	NaN	   27.3	  70.28	NaN	  70.69	  -0.51	   0.00	1	  298.8	NaN	NaN	   62.3	 102.21	NaN	 102.45	  -0.53	   0.00	1	  336.4	NaN	NaN	   64.0	 125.88	NaN	 126.16	  -0.53	   0.00	1	  171.6	NaN	NaN	   47.7	  42.92	NaN	  43.36	  -0.59	   0.00	--------	-1	0.00	*
1:119675	  309.6	0	   27.3	NaN	NaN	   27.3	   0.28	NaN	   0.33	   0.46	   0.00	1	  104.6	NaN	NaN	   62.3	   6.25	NaN	   6.28	   0.43	   0.00	1	  102.6	NaN	NaN	   64.0	   5.31	NaN	   5.34	   0.44	   0.00	1	   75.1	NaN	NaN	   46.5	   4.08	NaN	   4.36	   0.44	   0.00	--------	-1	0.00	*
1:119802	 5387.4	1	  765.7	NaN	NaN	   27.3	 999.00	NaN	 999.00	  -0.69	   0.00	1	 1737.4	NaN	NaN	   62.3	 999.00	NaN	 999.00	  -0.59	   0.00	1	 1849.4	NaN	NaN	   64.0	 999.00	NaN	 999.00	  -0.58	   0.00	1	 1034.9	NaN	NaN	   46.5	 999.00	NaN	 999.00	  -0.62	   0.00	--------	-1	0.00	*
1:120091	 2280.0	1	  274.0	NaN	NaN	   27.3	 168.48	NaN	 169.04	  -0.32	   0.07	1	  791.0	NaN	NaN	   62.3	 999.00	NaN	 999.00	  -0.21	   0.07	1	  763.0	NaN	NaN	   64.0	 999.00	NaN	 999.00	  -0.17	   0.07	1	  452.0	NaN	NaN	   46.5	 271.38	NaN	 272.09	  -0.24	   0.07	--------	-1	0.00	*
1:131080	 1576.0	1	  204.0	NaN	NaN	   27.3	 102.61	NaN	 103.09	  -0.93	   0.03	1	  587.0	NaN	NaN	   62.3	 999.00	NaN	 999.00	  -0.76	   0.03	1	  677.0	NaN	NaN	   64.0	 999.00	NaN	 999.00	  -0.75	   0.03	1	  108.0	NaN	NaN	   46.5	  13.66	NaN	  14.00	  -0.98	   0.03	--------	-1	0.00	*
1:140611	 3248.8	1	  507.4	NaN	NaN	   27.3	 999.00	NaN	 999.00	  -0.75	   0.00	1	  678.5	NaN	NaN	   62.3	 999.00	NaN	 999.00	  -0.68	   0.00	1	 1002.7	NaN	NaN	   64.0	 999.00	NaN	 999.00	  -0.66	   0.00	1	 1060.2	NaN	NaN	   46.5	 999.00	NaN	 999.00	  -0.64	   0.00	--------	-1	0.00	*
1:140826	 1211.2	1	  151.6	NaN	NaN	   27.3	  60.35	NaN	  60.74	  -0.45	   0.00	1	  171.5	NaN	NaN	   62.3	  29.60	NaN	  29.71	  -0.35	   0.00	1	  205.3	NaN	NaN	   64.0	  44.27	NaN	  44.43	  -0.39	   0.00	1	  682.8	NaN	NaN	   46.5	 999.00	NaN	 999.00	  -0.50	   0.00	--------	-1	0.00	*
1:173134	 1071.0	1	   45.0	NaN	NaN	   27.3	   2.80	NaN	   2.94	  -0.89	   0.02	1	  664.0	NaN	NaN	   62.3	 999.00	NaN	 999.00	  -0.77	   0.02	1	  326.0	NaN	NaN	   64.0	 118.03	NaN	 118.30	  -0.92	   0.02	0	   36.0	NaN	NaN	   46.5	  -0.05	NaN	   0.02	  -0.91	   0.02	--------	-1	0.00	*
1:174030	  442.0	0	   35.0	NaN	NaN	   27.3	   0.98	NaN	   1.06	  -0.72	   0.13	1	  147.0	NaN	NaN	   62.3	  19.40	NaN	  19.48	  -0.87	   0.13	1	  193.0	NaN	NaN	   64.0	  37.86	NaN	  38.00	  -0.88	   0.13	1	   67.0	NaN	NaN	   46.5	   2.33	NaN	   2.56	  -0.90	   0.13	--------	-1	0.00	*
1:197466	 1872.0	1	  276.0	NaN	NaN	   27.3	 170.49	NaN	 171.05	  -0.81	   0.05	1	  647.0	NaN	NaN	   62.3	 999.00	NaN	 999.00	  -0.76	   0.05	1	  600.0	NaN	NaN	   64.0	 999.00	NaN	 999.00	  -0.72	   0.05	1	  349.0	NaN	NaN	   46.5	 175.20	NaN	 175.83	  -0.84	   0.05	--------	-1	0.00	*
1:201218	  553.0	0	   41.0	NaN	NaN	   27.3	   1.96	NaN	   2.08	  -0.86	   0.00	1	  265.0	NaN	NaN	   62.3	  79.93	NaN	  80.15	  -0.82	   0.00	1	  189.0	NaN	NaN	   64.0	  35.96	NaN	  36.10	  -0.74	   0.00	0	   58.0	NaN	NaN	   46.5	   1.05	NaN	   1.24	  -0.79	   0.00	--------	-1	0.00	*
1:203711	 1050.0	1	   76.0	NaN	NaN	   27.3	  13.56	NaN	  13.82	  -0.84	   0.27	1	  485.0	NaN	NaN	   62.3	 249.92	NaN	 250.32	  -0.71	   0.27	1	  423.0	NaN	NaN	   64.0	 192.29	NaN	 192.63	  -0.72	   0.27	0	   66.0	NaN	NaN	   54.3	   0.98	NaN	   1.17	  -0.94	   0.27	--------	-1	0.00	*
10:26603	 4909.0	1	  851.0	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.69	   0.18	1	 1528.0	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.60	   0.18	1	 1692.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.60	   0.18	1	  838.0	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.65	   0.18	--------	-1	0.00	*
10:52669	  430.0	0	   40.0	NaN	NaN	   32.6	   0.85	NaN	   0.93	  -0.82	   0.00	1	  188.0	NaN	NaN	   69.6	  31.16	NaN	  31.27	  -0.84	   0.00	1	  158.0	NaN	NaN	   73.9	  17.03	NaN	  17.11	  -0.99	   0.00	0	   44.0	NaN	NaN	   50.8	  -0.02	NaN	   0.07	  -0.76	   0.00	--------	-1	0.00	*
10:65533	  791.0	1	   87.0	NaN	NaN	   32.6	  14.34	NaN	  14.61	  -0.90	   0.00	1	  348.0	NaN	NaN	   69.6	 123.80	NaN	 124.07	  -0.79	   0.00	1	  288.0	NaN	NaN	   73.9	  78.55	NaN	  78.77	  -0.84	   0.00	0	   68.0	NaN	NaN	   50.8	   1.70	NaN	   1.92	  -0.89	   0.00	--------	-1	0.00	*
10:68405	 4095.0	1	  739.1	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.66	   0.02	1	  880.1	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.68	   0.02	1	 1321.2	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.64	   0.02	1	 1154.6	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.54	   0.02	--------	-1	0.00	*
10:68467	 2638.0	1	  558.9	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.62	   0.02	1	  502.9	NaN	NaN	   69.6	 245.29	NaN	 245.68	  -0.60	   0.02	1	  596.8	NaN	NaN	   73.9	 315.81	NaN	 316.25	  -0.56	   0.02	1	  979.4	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.52	   0.02	--------	-1	0.00	*
10:74099	  424.0	1	   55.0	NaN	NaN	   32.6	   3.49	NaN	   3.65	  -0.77	   0.00	1	  163.0	NaN	NaN	   69.6	  21.12	NaN	  21.21	  -0.83	   0.00	1	  137.0	NaN	NaN	   73.9	  10.41	NaN	  10.46	  -0.85	   0.00	0	   69.0	NaN	NaN	   50.8	   1.85	NaN	   2.07	  -0.80	   0.00	--------	-1	0.00	*
10:77774	  309.0	0	   28.0	NaN	NaN	   32.6	   0.06	NaN	   0.09	  -0.88	   0.00	1	  109.0	NaN	NaN	   69.6	   5.10	NaN	   5.13	  -0.70	   0.00	1	  121.0	NaN	NaN	   73.9	   6.46	NaN	   6.50	  -0.94	   0.00	0	   51.0	NaN	NaN	   50.8	   0.17	NaN	   0.30	  -0.94	   0.00	--------	-1	0.00	*
10:79262	  302.0	0	   30.0	NaN	NaN	   32.6	   0.12	NaN	   0.15	  -0.68	   0.00	1	  121.0	NaN	NaN	   69.6	   7.79	NaN	   7.83	  -0.99	   0.00	1	  127.0	NaN	NaN	   73.9	   7.84	NaN	   7.88	  -0.85	   0.00	0	   24.0	NaN	NaN	   50.8	  -0.01	NaN	   0.00	  -0.46	   0.00	--------	-1	0.00	*
10:93305	 1866.6	1	  302.3	NaN	NaN	   32.9	 175.95	NaN	 176.53	  -0.45	   0.00	1	  622.6	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.49	   0.00	1	  632.3	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.47	   0.00	1	  309.4	NaN	NaN	   57.6	 118.12	NaN	 118.69	  -0.39	   0.00	--------	-1	0.00	*
10:93425	 8097.4	1	 1465.7	NaN	NaN	   33.4	 999.00	NaN	 999.00	  -0.62	   0.00	1	 2036.4	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.59	   0.00	1	 2501.7	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.56	   0.00	1	 2093.6	NaN	NaN	   56.7	 999.00	NaN	 999.00	  -0.54	   0.00	--------	-1	0.00	*
10:94889	  988.4	1	  177.3	NaN	NaN	   32.6	  69.10	NaN	  69.51	  -0.54	   0.00	1	  353.0	NaN	NaN	   69.6	 127.31	NaN	 127.58	  -0.49	   0.00	1	  316.8	NaN	NaN	   73.9	  96.29	NaN	  96.53	  -0.47	   0.00	1	  141.3	NaN	NaN	   57.9	  19.90	NaN	  20.27	  -0.50	   0.00	--------	-1	0.00	*
10:94978	 3133.9	1	  519.8	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.81	   0.00	1	  930.3	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.66	   0.00	1	 1247.1	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.64	   0.00	1	  436.7	NaN	NaN	   57.4	 221.48	NaN	 222.14	  -0.81	   0.00	--------	-1	0.00	*
10:95133	 1550.7	1	  183.0	NaN	NaN	   32.6	  72.81	NaN	  73.23	  -0.60	   0.00	1	  611.7	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.55	   0.00	1	  538.0	NaN	NaN	   73.9	 264.47	NaN	 264.87	  -0.57	   0.00	1	  218.0	NaN	NaN	   56.5	  59.37	NaN	  59.84	  -0.55	   0.00	--------	-1	0.00	*
10:112170	 5166.0	1	  951.0	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.69	   0.05	1	 1444.0	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.63	   0.05	1	 1720.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.60	   0.05	1	 1051.0	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.63	   0.05	--------	-1	0.00	*
10:118430	 1740.0	1	  221.0	NaN	NaN	   32.6	 102.85	NaN	 103.33	  -0.86	   0.19	1	  614.0	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.70	   0.19	1	  670.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.73	   0.19	1	  235.0	NaN	NaN	   50.8	  77.45	NaN	  77.96	  -0.74	   0.19	--------	-1	0.00	*
10:125699	 3498.0	1	  549.0	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.75	   0.13	1	 1310.0	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.67	   0.13	1	 1296.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.64	   0.13	1	  343.0	NaN	NaN	   50.8	 158.72	NaN	 159.33	  -0.86	   0.13	--------	-1	0.00	*
10:136155	  722.0	1	   67.0	NaN	NaN	   32.6	   6.83	NaN	   7.03	  -0.86	   0.00	1	  300.0	NaN	NaN	   69.6	  91.75	NaN	  91.98	  -0.75	   0.00	1	  279.0	NaN	NaN	   73.9	  73.30	NaN	  73.51	  -0.75	   0.00	1	   76.0	NaN	NaN	   50.8	   2.99	NaN	   3.25	  -0.74	   0.00	--------	-1	0.00	*
10:146662	  618.0	1	  112.1	NaN	NaN	   32.6	  27.15	NaN	  27.46	  -0.79	   0.00	1	  230.2	NaN	NaN	   69.6	  51.71	NaN	  51.87	  -0.53	   0.00	1	  211.0	NaN	NaN	   73.9	  38.46	NaN	  38.61	  -0.56	   0.00	0	   64.7	NaN	NaN	   50.8	   1.31	NaN	   1.51	  -0.70	   0.00	--------	-1	0.00	*
10:146754	 2174.0	1	  200.9	NaN	NaN	   32.6	  86.65	NaN	  87.10	  -0.98	   0.00	1	  904.8	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.68	   0.00	1	  945.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.68	   0.00	1	  123.3	NaN	NaN	   50.8	  17.37	NaN	  17.73	  -0.81	   0.00	--------	-1	0.00	*
10:148877	 1621.3	1	  133.7	NaN	NaN	   32.6	  39.28	NaN	  39.63	  -0.41	   0.08	1	  630.1	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.51	   0.08	1	  640.7	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.47	   0.08	1	  216.8	NaN	NaN	   50.8	  65.78	NaN	  66.27	  -0.38	   0.08	--------	-1	0.00	*
10:148950	 7421.0	1	 1271.5	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.64	   0.08	1	 2038.4	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.57	   0.08	1	 2770.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.55	   0.08	1	 1341.1	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.59	   0.08	--------	-1	0.00	*
10:148987	 2736.7	1	  353.7	NaN	NaN	   32.6	 227.95	NaN	 228.57	  -0.55	   0.08	1	  908.5	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.49	   0.08	1	 1167.4	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.49	   0.08	1	  307.1	NaN	NaN	   50.8	 130.50	NaN	 131.07	  -0.49	   0.08	--------	-1	0.00	*
10:157622	  532.0	1	   77.0	NaN	NaN	   32.6	  10.31	NaN	  10.54	  -0.84	   0.00	1	  182.0	NaN	NaN	   69.6	  28.61	NaN	  28.72	  -0.85	   0.00	1	  201.0	NaN	NaN	   73.9	  33.55	NaN	  33.69	  -0.91	   0.00	1	   72.0	NaN	NaN	   50.8	   2.30	NaN	   2.54	  -0.90	   0.00	--------	-1	0.00	*
10:181093	 1840.0	1	  248.0	NaN	NaN	   32.6	 125.96	NaN	 126.47	  -0.90	   0.12	1	  682.0	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.73	   0.12	1	  764.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.70	   0.12	1	  146.0	NaN	NaN	   50.8	  26.70	NaN	  27.10	  -0.78	   0.12	--------	-1	0.00	*
10:184226	 4586.0	1	  773.0	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.74	   0.11	1	 1328.0	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.69	   0.11	1	 1517.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.67	   0.11	1	  968.0	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.72	   0.11	--------	-1	0.00	*
10:200630	 1521.0	1	  268.0	NaN	NaN	   32.6	 143.91	NaN	 144.44	  -0.74	   0.00	1	  483.0	NaN	NaN	   69.6	 228.29	NaN	 228.67	  -0.68	   0.00	1	  554.0	NaN	NaN	   73.9	 277.50	NaN	 277.91	  -0.58	   0.00	1	  216.0	NaN	NaN	   50.8	  65.15	NaN	  65.64	  -0.77	   0.00	--------	-1	0.00	*
10:200883	 1349.0	1	  235.0	NaN	NaN	   32.6	 114.66	NaN	 115.16	  -0.71	   0.00	1	  467.0	NaN	NaN	   69.6	 214.94	NaN	 215.31	  -0.67	   0.00	1	  460.0	NaN	NaN	   73.9	 198.97	NaN	 199.32	  -0.70	   0.00	1	  187.0	NaN	NaN	   50.8	  47.82	NaN	  48.26	  -0.75	   0.00	--------	-1	0.00	*
10:204737	  267.0	0	   24.0	NaN	NaN	   32.6	   0.01	NaN	   0.02	  -0.88	   0.00	1	  117.0	NaN	NaN	   69.6	   6.84	NaN	   6.87	  -0.96	   0.00	0	   93.0	NaN	NaN	   73.9	   1.73	NaN	   1.75	  -0.90	   0.00	0	   33.0	NaN	NaN	   50.8	  -0.04	NaN	   0.00	  -0.84	   0.00	--------	-1	0.00	*
10:217247	  266.0	0	   22.3	NaN	NaN	   32.6	   0.00	NaN	   0.01	  -0.90	   0.00	1	  106.7	NaN	NaN	   69.6	   4.71	NaN	   4.73	  -1.05	   0.00	1	  103.9	NaN	NaN	   73.9	   3.23	NaN	   3.26	  -1.02	   0.00	0	   33.1	NaN	NaN	   50.8	  -0.04	NaN	   0.00	  -1.18	   0.00	--------	-1	0.00	*
10:219887	  952.2	1	   63.2	NaN	NaN	   32.6	   5.91	NaN	   6.10	  -0.43	   0.00	1	  424.8	NaN	NaN	   69.6	 181.07	NaN	 181.40	  -0.49	   0.00	1	  339.4	NaN	NaN	   73.9	 111.18	NaN	 111.45	  -0.49	   0.00	1	  124.8	NaN	NaN	   50.8	  17.76	NaN	  18.12	  -0.39	   0.00	--------	-1	0.00	*
10:219996	 4688.8	1	  790.8	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.76	   0.00	1	 1463.2	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.64	   0.00	1	 1518.6	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.66	   0.00	1	  916.2	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.72	   0.00	--------	-1	0.00	*
10:244169	 2004.0	1	  302.0	NaN	NaN	   32.6	 175.88	NaN	 176.45	  -0.87	   0.22	1	  643.0	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.77	   0.22	1	  816.0	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.73	   0.22	1	  243.0	NaN	NaN	   50.8	  82.83	NaN	  83.35	  -0.77	   0.22	--------	-1	0.00	*
10:262994	  702.0	1	   53.0	NaN	NaN	   32.6	   3.04	NaN	   3.19	  -1.08	   0.63	1	  289.0	NaN	NaN	   69.6	  84.86	NaN	  85.08	  -0.83	   0.63	1	  287.0	NaN	NaN	   73.9	  77.96	NaN	  78.18	  -0.81	   0.63	1	   73.0	NaN	NaN	   50.8	   2.47	NaN	   2.71	  -0.94	   0.63	--------	-1	0.00	*
10:300684	  399.0	0	   32.0	NaN	NaN	   32.6	   0.21	NaN	   0.25	  -0.63	   0.00	1	  180.0	NaN	NaN	   69.6	  27.78	NaN	  27.89	  -0.79	   0.00	1	  149.0	NaN	NaN	   73.9	  13.88	NaN	  13.95	  -1.02	   0.00	0	   38.0	NaN	NaN	   50.8	  -0.05	NaN	   0.01	  -0.77	   0.00	--------	-1	0.00	*
10:302981	  588.0	1	   65.0	NaN	NaN	   32.6	   6.21	NaN	   6.41	  -0.86	   0.00	1	  216.0	NaN	NaN	   69.6	  44.11	NaN	  44.26	  -0.83	   0.00	1	  231.0	NaN	NaN	   73.9	  47.51	NaN	  47.68	  -0.87	   0.00	1	   76.0	NaN	NaN	   50.8	   3.00	NaN	   3.25	  -0.77	   0.00	--------	-1	0.00	*
10:306504	 4178.8	1	  593.5	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.81	   0.00	1	 1271.7	NaN	NaN	   69.6	 999.00	NaN	 999.00	  -0.63	   0.00	1	 1420.6	NaN	NaN	   73.9	 999.00	NaN	 999.00	  -0.67	   0.00	1	  893.0	NaN	NaN	   50.8	 999.00	NaN	 999.00	  -0.72	   0.00	--------	-1	0.00	*
10:306699	  396.2	1	   50.5	NaN	NaN	   32.6	   2.61	NaN	   2.75	  -0.16	   0.00	1	  140.3	NaN	NaN	   69.6	  13.36	NaN	  13.42	  -0.22	   0.00	1	  105.4	NaN	NaN	   73.9	   3.56	NaN	   3.58	  -0.17	   0.00	1	  100.0	NaN	NaN	   50.8	   8.84	NaN	   9.16	  -0.19	   0.00	--------	-1	0.00	*
10:317189	 1264.0	1	  171.0	NaN	NaN	   32.6	  64.00	NaN	  64.41	  -0.97	   0.00	1	  442.0	NaN	NaN	   69.6	 194.57	NaN	 194.92	  -0.71	   0.00	1	  473.0	NaN	NaN	   73.9	 209.37	NaN	 209.72	  -0.79	   0.00	1	  178.0	NaN	NaN	   50.8	  42.81	NaN	  43.24	  -0.82	   0.00	--------	-1	0.00	*
10:321126	 1089.0	1	   90.0	NaN	NaN	   32.6	  15.84	NaN	  16.11	  -0.74	   0.20	1	  458.0	NaN	NaN	   69.6	 207.54	NaN	 207.90	  -0.74	   0.20	1	  490.0	NaN	NaN	   73.9	 223.20	NaN	 223.57	  -0.72	   0.20	0	   51.0	NaN	NaN	   50.8	   0.17	NaN	   0.30	  -0.84	   0.20	--------	-1	0.00	*
10:377319	  295.0	0	   31.0	NaN	NaN	   32.6	   0.16	NaN	   0.20	  -0.81	   0.00	1	  124.0	NaN	NaN	   69.6	   8.54	NaN	   8.59	  -0.86	   0.00	1	  103.0	NaN	NaN	   73.9	   3.08	NaN	   3.10	  -0.80	   0.00	0	   37.0	NaN	NaN	   50.8	  -0.05	NaN	   0.01	  -0.79	   0.00	--------	-1	0.00	*
