Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
16:387154	   23.0	0	    5.0	NaN	NaN	    3.1	   0.10	NaN	   0.71	  -1.05	   0.00	0	    9.0	NaN	NaN	    3.2	   1.93	NaN	   2.25	  -0.63	   0.00	0	    5.0	NaN	NaN	    4.3	   0.19	NaN	   0.37	  -0.93	   0.00	0	    4.0	NaN	NaN	    2.9	  -0.07	NaN	   0.47	  -0.32	   0.00	--------	-1	0.00	*
16:777402	   19.0	0	    2.0	NaN	NaN	    3.1	  -0.15	NaN	   0.09	  -1.26	   0.00	0	    5.0	NaN	NaN	    3.5	   0.39	NaN	   0.56	  -0.84	   0.00	0	    5.0	NaN	NaN	    3.7	   0.31	NaN	   0.51	  -1.04	   0.00	0	    7.0	NaN	NaN	    3.3	   0.29	NaN	   1.31	  -0.74	   0.00	--------	-1	0.00	*
2:291673	   19.0	0	    2.0	NaN	NaN	    3.6	  -0.12	NaN	   0.06	  -0.86	   0.00	0	    5.0	NaN	NaN	    3.2	   0.46	NaN	   0.67	  -0.85	   0.00	0	    8.0	NaN	NaN	    3.6	   1.22	NaN	   1.51	  -0.70	   0.00	0	    4.0	NaN	NaN	    2.9	  -0.07	NaN	   0.49	  -1.35	   0.00	--------	-1	0.00	*
2:313566	   19.0	0	    3.0	NaN	NaN	    3.1	  -0.08	NaN	   0.22	  -0.95	   0.50	0	    6.0	NaN	NaN	    3.2	   0.75	NaN	   0.99	  -0.39	   0.50	0	    8.0	NaN	NaN	    4.6	   0.77	NaN	   1.02	  -0.83	   0.50	0	    2.0	NaN	NaN	    4.0	  -0.19	NaN	   0.04	  -1.00	   0.50	--------	-1	0.00	*
4:776312	   18.0	0	    5.0	NaN	NaN	    3.6	   0.03	NaN	   0.55	  -0.38	   0.00	0	    5.0	NaN	NaN	    3.3	   0.42	NaN	   0.62	  -0.35	   0.00	0	    6.0	NaN	NaN	    3.7	   0.55	NaN	   0.78	  -0.65	   0.00	0	    2.0	NaN	NaN	    2.7	  -0.19	NaN	   0.12	  -0.86	   0.00	--------	-1	0.00	*
4:899437	   18.0	0	    5.0	NaN	NaN	    3.1	   0.06	NaN	   0.71	  -1.07	   0.92	0	    9.0	NaN	NaN	    3.1	   1.99	NaN	   2.32	  -1.09	   0.92	0	    3.0	NaN	NaN	    3.9	   0.01	NaN	   0.13	  -0.38	   0.92	0	    1.0	NaN	NaN	    3.9	  -0.09	NaN	   0.01	  -4.00	   0.92	--------	-1	0.00	*
5:68211	   18.0	0	    5.0	NaN	NaN	    3.1	   0.11	NaN	   0.69	  -1.45	   0.50	0	    6.0	NaN	NaN	    3.2	   0.75	NaN	   0.99	  -0.97	   0.50	0	    3.0	NaN	NaN	    4.4	  -0.02	NaN	   0.09	  -0.53	   0.50	0	    4.0	NaN	NaN	    3.3	  -0.07	NaN	   0.39	  -0.42	   0.50	--------	-1	0.00	*
5:529041	   20.0	0	    5.0	NaN	NaN	    3.8	   0.03	NaN	   0.47	  -0.77	   0.00	0	    5.0	NaN	NaN	    3.6	   0.39	NaN	   0.55	  -0.79	   0.00	0	    4.0	NaN	NaN	    4.0	   0.10	NaN	   0.25	  -2.15	   0.00	0	    6.0	NaN	NaN	    2.9	   0.24	NaN	   1.14	  -0.83	   0.00	--------	-1	0.00	*
7:1030469	   22.0	0	    2.0	NaN	NaN	    3.3	  -0.11	NaN	   0.08	  -2.21	   0.00	0	    6.0	NaN	NaN	    3.0	   0.82	NaN	   1.08	  -0.52	   0.00	0	    9.0	NaN	NaN	    4.0	   1.39	NaN	   1.69	  -0.76	   0.00	0	    5.0	NaN	NaN	    3.7	  -0.09	NaN	   0.51	  -0.67	   0.00	--------	-1	0.00	*
mit:20354	   22.0	0	    3.0	NaN	NaN	    6.2	  -0.13	NaN	   0.02	  -0.36	   0.00	0	    9.0	NaN	NaN	    5.9	   0.63	NaN	   0.85	  -0.54	   0.00	0	    8.0	NaN	NaN	    7.6	   0.14	NaN	   0.30	  -0.50	   0.00	0	    2.0	NaN	NaN	    2.0	  -0.13	NaN	   0.22	  -4.00	   0.00	--------	-1	0.00	*
mit:28361	   22.0	0	    5.0	NaN	NaN	    7.0	  -0.12	NaN	   0.08	  -0.78	   0.00	0	    6.0	NaN	NaN	    7.2	   0.04	NaN	   0.14	  -1.14	   0.00	0	    8.0	NaN	NaN	    8.8	   0.05	NaN	   0.18	  -0.55	   0.00	0	    3.0	NaN	NaN	    2.9	  -0.11	NaN	   0.26	  -0.49	   0.00	--------	-1	0.00	*
mit:46050	   22.0	0	    6.0	NaN	NaN	    6.2	  -0.10	NaN	   0.24	  -0.56	   0.00	0	    1.0	NaN	NaN	    7.1	  -0.09	NaN	   0.00	  -4.00	   0.00	0	   12.0	NaN	NaN	   10.1	   0.31	NaN	   0.50	  -0.45	   0.00	0	    3.0	NaN	NaN	    2.5	  -0.09	NaN	   0.35	  -0.62	   0.00	--------	-1	0.00	*
mit:62252	   23.0	0	    5.0	NaN	NaN	    8.6	  -0.13	NaN	   0.03	  -0.77	   0.00	0	    6.0	NaN	NaN	    5.6	   0.18	NaN	   0.31	  -0.73	   0.00	0	    8.0	NaN	NaN	    8.7	   0.05	NaN	   0.19	  -0.67	   0.00	0	    4.0	NaN	NaN	    2.0	   0.06	NaN	   0.83	  -1.07	   0.00	--------	-1	0.00	*
plasmid-2-micron:327	  394.6	0	  124.2	NaN	NaN	  222.0	  -0.08	NaN	   0.00	  -0.64	   0.52	0	   79.0	NaN	NaN	  246.9	  -0.04	NaN	  -0.00	  -0.50	   0.52	0	  106.3	NaN	NaN	  320.6	  -0.05	NaN	  -0.00	  -0.44	   0.52	0	   85.1	NaN	NaN	  243.1	  -0.05	NaN	  -0.00	  -0.67	   0.52	--------	-1	0.00	*
plasmid-2-micron:490	  362.0	0	   77.8	NaN	NaN	  226.4	  -0.06	NaN	  -0.00	  -0.93	   0.52	0	  109.5	NaN	NaN	  232.5	  -0.06	NaN	  -0.00	  -0.82	   0.52	0	   93.0	NaN	NaN	  318.4	  -0.04	NaN	  -0.00	  -0.91	   0.52	0	   81.8	NaN	NaN	  250.7	  -0.04	NaN	  -0.00	  -0.98	   0.52	--------	-1	0.00	*
plasmid-2-micron:667	  564.4	0	  138.0	NaN	NaN	  205.5	  -0.10	NaN	   0.00	  -0.72	   0.52	0	  140.5	NaN	NaN	  229.1	  -0.08	NaN	   0.00	  -0.52	   0.52	0	  157.7	NaN	NaN	  301.7	  -0.06	NaN	  -0.00	  -0.50	   0.52	0	  128.1	NaN	NaN	  224.1	  -0.08	NaN	   0.00	  -0.65	   0.52	--------	-1	0.00	*
plasmid-2-micron:933	  236.0	0	   60.9	NaN	NaN	  200.0	  -0.06	NaN	  -0.00	  -0.89	   0.16	0	   55.0	NaN	NaN	  231.6	  -0.02	NaN	  -0.00	  -1.00	   0.16	0	   71.9	NaN	NaN	  280.1	  -0.02	NaN	  -0.00	  -0.83	   0.16	0	   48.2	NaN	NaN	  198.4	  -0.02	NaN	  -0.00	  -0.91	   0.16	--------	-1	0.00	*
plasmid-2-micron:990	  144.4	0	   39.6	NaN	NaN	  200.0	  -0.04	NaN	  -0.00	  -1.05	   0.16	0	   24.0	NaN	NaN	  228.2	  -0.00	NaN	  -0.00	  -1.16	   0.16	0	   27.2	NaN	NaN	  280.5	  -0.00	NaN	  -0.00	  -0.98	   0.16	0	   53.6	NaN	NaN	  201.2	  -0.03	NaN	  -0.00	  -0.95	   0.16	--------	-1	0.00	*
plasmid-2-micron:1127	  205.2	0	   41.8	NaN	NaN	  201.7	  -0.05	NaN	  -0.00	  -1.20	   0.16	0	   34.0	NaN	NaN	  224.4	  -0.01	NaN	  -0.00	  -1.13	   0.16	0	   83.5	NaN	NaN	  290.7	  -0.03	NaN	  -0.00	  -1.03	   0.16	0	   46.0	NaN	NaN	  212.9	  -0.01	NaN	  -0.00	  -1.16	   0.16	--------	-1	0.00	*
plasmid-2-micron:1224	  289.2	0	   96.4	NaN	NaN	  208.1	  -0.07	NaN	  -0.00	  -0.97	   0.16	0	   74.9	NaN	NaN	  221.9	  -0.04	NaN	  -0.00	  -1.01	   0.16	0	   48.5	NaN	NaN	  295.3	  -0.01	NaN	  -0.00	  -1.01	   0.16	0	   69.3	NaN	NaN	  221.8	  -0.04	NaN	  -0.00	  -0.93	   0.16	--------	-1	0.00	*
plasmid-2-micron:1325	  221.2	0	   41.4	NaN	NaN	  209.9	  -0.04	NaN	  -0.00	  -0.56	   0.16	0	   50.0	NaN	NaN	  224.0	  -0.01	NaN	  -0.00	  -0.76	   0.16	0	   81.9	NaN	NaN	  290.2	  -0.02	NaN	  -0.00	  -0.82	   0.16	0	   47.9	NaN	NaN	  221.6	  -0.02	NaN	  -0.00	  -0.64	   0.16	--------	-1	0.00	*
plasmid-2-micron:1941	  574.0	0	  142.0	NaN	NaN	  210.8	  -0.09	NaN	   0.00	  -0.41	   0.00	0	  136.0	NaN	NaN	  246.3	  -0.06	NaN	   0.00	  -0.49	   0.00	0	  177.0	NaN	NaN	  304.7	  -0.07	NaN	   0.00	  -0.42	   0.00	0	  119.0	NaN	NaN	  211.6	  -0.07	NaN	   0.00	  -0.56	   0.00	--------	-1	0.00	*
plasmid-2-micron:4343	  165.3	0	   25.3	NaN	NaN	  211.5	  -0.02	NaN	  -0.00	  -0.52	   0.33	0	   64.6	NaN	NaN	  235.5	  -0.02	NaN	  -0.00	  -0.87	   0.33	0	   68.4	NaN	NaN	  269.5	  -0.01	NaN	  -0.00	  -0.72	   0.33	0	    7.0	NaN	NaN	  202.4	  -0.01	NaN	  -0.00	   1.64	   0.33	--------	-1	0.00	*
plasmid-2-micron:4536	  464.0	0	  135.1	NaN	NaN	  212.5	  -0.09	NaN	   0.00	  -0.69	   0.33	0	   89.8	NaN	NaN	  239.3	  -0.05	NaN	  -0.00	  -0.89	   0.33	0	  128.9	NaN	NaN	  272.6	  -0.06	NaN	  -0.00	  -0.81	   0.33	0	  110.2	NaN	NaN	  203.8	  -0.06	NaN	   0.00	  -0.60	   0.33	--------	-1	0.00	*
plasmid-2-micron:4673	  307.7	0	   35.6	NaN	NaN	  209.9	  -0.03	NaN	  -0.00	  -0.33	   0.33	0	   73.7	NaN	NaN	  241.1	  -0.03	NaN	  -0.00	  -0.63	   0.33	0	   95.7	NaN	NaN	  266.8	  -0.04	NaN	  -0.00	  -0.64	   0.33	0	  102.8	NaN	NaN	  204.8	  -0.06	NaN	   0.00	  -0.59	   0.33	--------	-1	0.00	*
plasmid-2-micron:6129	  560.0	0	  148.0	NaN	NaN	  200.0	  -0.11	NaN	   0.00	  -0.39	   0.00	0	  119.0	NaN	NaN	  204.4	  -0.07	NaN	   0.00	  -0.33	   0.00	0	  160.0	NaN	NaN	  244.9	  -0.08	NaN	   0.00	  -0.34	   0.00	0	  133.0	NaN	NaN	  189.3	  -0.09	NaN	   0.00	  -0.34	   0.00	--------	-1	0.00	*
