Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
mit:74535	   60.2	0	   27.0	NaN	NaN	   63.8	  -0.04	NaN	   0.00	  -0.85	   0.00	0	    9.4	NaN	NaN	   21.3	  -0.05	NaN	   0.00	  -0.91	   0.00	0	   20.8	NaN	NaN	   52.2	  -0.07	NaN	   0.00	  -0.73	   0.00	0	    3.0	NaN	NaN	    7.9	  -0.17	NaN	   0.01	  -0.64	   0.00	--------	-1	0.00	*
mit:79708	  147.8	0	   67.2	NaN	NaN	   63.8	   0.22	NaN	   0.50	  -0.66	   0.00	0	   20.7	NaN	NaN	   19.6	   0.17	NaN	   0.40	  -0.61	   0.00	0	   51.9	NaN	NaN	   50.0	   0.15	NaN	   0.39	  -0.56	   0.00	0	    8.0	NaN	NaN	    7.5	  -0.31	NaN	   0.32	  -0.79	   0.00	--------	-1	0.00	*
mit:80033	  100.2	0	   46.8	NaN	NaN	   63.8	  -0.10	NaN	   0.01	  -0.79	   0.00	0	   15.3	NaN	NaN	   21.2	  -0.09	NaN	   0.05	  -0.99	   0.00	0	   30.1	NaN	NaN	   51.8	  -0.11	NaN	   0.00	  -1.01	   0.00	0	    8.0	NaN	NaN	    7.7	  -0.30	NaN	   0.29	  -0.71	   0.00	--------	-1	0.00	*
mit:80478	  128.0	0	   70.0	NaN	NaN	   63.8	   0.32	NaN	   0.63	  -0.60	   0.00	0	   19.0	NaN	NaN	   19.6	   0.03	NaN	   0.24	  -0.59	   0.00	0	   35.0	NaN	NaN	   50.0	  -0.14	NaN	   0.00	  -0.71	   0.00	0	    4.0	NaN	NaN	    8.7	  -0.19	NaN	   0.01	  -0.54	   0.00	--------	-1	0.00	*
mit:81402	  124.0	0	   67.0	NaN	NaN	   63.8	   0.18	NaN	   0.44	  -0.69	   0.00	0	   13.0	NaN	NaN	   19.6	  -0.09	NaN	   0.02	  -0.34	   0.00	0	   38.0	NaN	NaN	   50.0	  -0.16	NaN	   0.02	  -0.59	   0.00	0	    6.0	NaN	NaN	    7.7	  -0.16	NaN	   0.11	  -0.52	   0.00	--------	-1	0.00	*
mit:86125	  111.0	0	   43.0	NaN	NaN	   63.8	  -0.10	NaN	   0.00	  -0.58	   0.00	0	   18.0	NaN	NaN	   19.6	  -0.02	NaN	   0.17	  -0.41	   0.00	0	   36.0	NaN	NaN	   50.0	  -0.15	NaN	   0.01	  -0.72	   0.00	0	   14.0	NaN	NaN	    7.5	   0.81	NaN	   1.65	  -0.45	   0.00	--------	-1	0.00	*
plasmid-2-micron:334	 1266.7	0	  271.1	NaN	NaN	  769.0	  -0.01	NaN	  -0.00	  -0.52	   0.61	0	  201.4	NaN	NaN	  620.9	  -0.00	NaN	  -0.00	  -0.50	   0.61	0	  642.0	NaN	NaN	 1596.6	  -0.02	NaN	  -0.00	  -0.47	   0.61	0	  152.2	NaN	NaN	  488.4	  -0.01	NaN	  -0.00	  -0.52	   0.61	--------	-1	0.00	*
plasmid-2-micron:390	 1169.3	0	  219.9	NaN	NaN	  772.6	  -0.00	NaN	  -0.00	  -0.41	   0.61	0	  276.6	NaN	NaN	  623.3	  -0.02	NaN	  -0.00	  -0.45	   0.61	0	  472.0	NaN	NaN	 1601.0	  -0.00	NaN	  -0.00	  -0.36	   0.61	0	  200.8	NaN	NaN	  490.4	  -0.02	NaN	  -0.00	  -0.58	   0.61	--------	-1	0.00	*
plasmid-2-micron:4537	 1732.0	0	  409.4	NaN	NaN	  681.4	  -0.02	NaN	  -0.00	  -0.47	   0.59	0	  312.1	NaN	NaN	  595.7	  -0.02	NaN	  -0.00	  -0.51	   0.59	0	  799.9	NaN	NaN	 1495.2	  -0.02	NaN	  -0.00	  -0.42	   0.59	0	  210.6	NaN	NaN	  450.6	  -0.02	NaN	  -0.00	  -0.57	   0.59	--------	-1	0.00	*
plasmid-2-micron:4681	 1285.0	0	  326.6	NaN	NaN	  681.4	  -0.02	NaN	  -0.00	  -0.45	   0.59	0	  272.9	NaN	NaN	  595.7	  -0.01	NaN	  -0.00	  -0.48	   0.59	0	  537.1	NaN	NaN	 1495.2	  -0.01	NaN	  -0.00	  -0.35	   0.59	0	  148.4	NaN	NaN	  450.6	  -0.00	NaN	  -0.00	  -0.51	   0.59	--------	-1	0.00	*
