Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
mit:20340	  215.0	0	   20.3	NaN	NaN	   24.7	   0.06	NaN	   0.10	  -0.93	   0.00	0	   45.1	NaN	NaN	   62.1	  -0.02	NaN	   0.01	  -1.13	   0.00	0	   98.8	NaN	NaN	  132.7	  -0.02	NaN	   0.00	  -0.91	   0.00	0	   50.8	NaN	NaN	   74.1	  -0.09	NaN	   0.00	  -0.96	   0.00	--------	-1	0.00	*
mit:20600	  184.0	0	   14.7	NaN	NaN	   24.7	  -0.00	NaN	   0.01	  -1.12	   0.00	0	   44.9	NaN	NaN	   62.1	  -0.02	NaN	   0.00	  -1.06	   0.00	0	   74.2	NaN	NaN	  132.7	  -0.01	NaN	   0.00	  -0.93	   0.00	0	   50.2	NaN	NaN	   74.1	  -0.08	NaN	   0.00	  -0.92	   0.00	--------	-1	0.00	*
mit:22139	  250.0	0	   26.0	NaN	NaN	   29.1	   0.08	NaN	   0.13	  -0.85	   0.23	0	   48.0	NaN	NaN	   71.1	  -0.01	NaN	   0.00	  -0.83	   0.23	0	  124.0	NaN	NaN	  148.6	  -0.02	NaN	   0.01	  -0.82	   0.23	0	   52.0	NaN	NaN	   77.2	  -0.07	NaN	   0.00	  -0.76	   0.23	--------	-1	0.00	*
mit:23154	  196.0	0	   21.0	NaN	NaN	   29.4	  -0.01	NaN	   0.02	  -0.74	   0.00	0	   43.0	NaN	NaN	   73.9	  -0.01	NaN	   0.00	  -1.01	   0.00	0	   73.0	NaN	NaN	  153.3	  -0.00	NaN	   0.00	  -0.90	   0.00	0	   59.0	NaN	NaN	   78.4	  -0.14	NaN	   0.00	  -0.78	   0.00	--------	-1	0.00	*
mit:32467	  269.0	0	   23.0	NaN	NaN	   24.7	   0.12	NaN	   0.18	  -0.62	   0.00	0	   45.0	NaN	NaN	   62.1	  -0.02	NaN	   0.00	  -0.73	   0.00	0	  123.0	NaN	NaN	  132.7	   0.05	NaN	   0.09	  -0.84	   0.00	0	   78.0	NaN	NaN	   74.1	   0.02	NaN	   0.47	  -0.72	   0.00	--------	-1	0.00	*
mit:42416	  386.0	0	   32.0	NaN	NaN	   27.5	   0.54	NaN	   0.67	  -0.95	   0.48	0	   90.0	NaN	NaN	   73.1	   1.46	NaN	   1.52	  -0.79	   0.48	0	  180.0	NaN	NaN	  153.3	   1.66	NaN	   1.72	  -0.86	   0.48	0	   84.0	NaN	NaN	   88.9	  -0.19	NaN	   0.15	  -0.93	   0.48	--------	-1	0.00	*
mit:54739	  309.0	0	   24.0	NaN	NaN	   24.7	   0.16	NaN	   0.23	  -0.98	   0.31	0	   72.0	NaN	NaN	   62.1	   0.88	NaN	   0.93	  -0.96	   0.31	0	  142.0	NaN	NaN	  132.7	   0.61	NaN	   0.66	  -0.83	   0.31	0	   71.0	NaN	NaN	   75.2	  -0.19	NaN	   0.15	  -0.81	   0.31	--------	-1	0.00	*
mit:77092	  209.0	0	   16.0	NaN	NaN	   27.7	  -0.01	NaN	   0.00	  -1.07	   0.17	0	   42.0	NaN	NaN	   62.1	  -0.01	NaN	   0.00	  -0.96	   0.17	0	  100.0	NaN	NaN	  132.7	  -0.02	NaN	   0.00	  -0.88	   0.17	0	   51.0	NaN	NaN	   74.1	  -0.09	NaN	   0.00	  -0.89	   0.17	--------	-1	0.00	*
mit:80460	  234.0	0	   19.0	NaN	NaN	   24.7	   0.02	NaN	   0.05	  -0.82	   0.00	0	   54.0	NaN	NaN	   62.1	   0.03	NaN	   0.06	  -1.03	   0.00	0	  104.0	NaN	NaN	  133.0	  -0.02	NaN	   0.00	  -0.95	   0.00	0	   57.0	NaN	NaN	   74.1	  -0.17	NaN	   0.01	  -0.91	   0.00	--------	-1	0.00	*
mit:86096	  229.0	0	   25.0	NaN	NaN	   24.7	   0.22	NaN	   0.30	  -0.72	   0.00	0	   43.0	NaN	NaN	   62.1	  -0.02	NaN	   0.00	  -0.83	   0.00	0	   97.0	NaN	NaN	  132.7	  -0.01	NaN	   0.00	  -0.84	   0.00	0	   64.0	NaN	NaN	   74.1	  -0.20	NaN	   0.05	  -0.89	   0.00	--------	-1	0.00	*
plasmid-2-micron:324	 1100.7	0	  115.4	NaN	NaN	  203.4	   0.00	NaN	   0.00	  -1.02	   0.00	0	  257.4	NaN	NaN	  532.9	  -0.00	NaN	  -0.00	  -0.93	   0.00	0	  282.6	NaN	NaN	  443.9	  -0.00	NaN	   0.00	  -0.88	   0.00	0	  445.3	NaN	NaN	  799.2	  -0.00	NaN	  -0.00	  -0.79	   0.00	--------	-1	0.00	*
plasmid-2-micron:652	 1761.3	0	  178.6	NaN	NaN	  203.4	  -0.01	NaN	   0.02	  -0.83	   0.00	0	  387.6	NaN	NaN	  538.9	  -0.00	NaN	   0.00	  -0.80	   0.00	0	  387.4	NaN	NaN	  443.9	  -0.02	NaN	   0.00	  -0.79	   0.00	0	  807.7	NaN	NaN	  782.2	   0.22	NaN	   0.74	  -0.62	   0.00	--------	-1	0.00	*
