Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
plasmid-2-micron:696	  720.3	0	  244.6	NaN	NaN	  724.3	  -0.15	NaN	  -0.00	  -0.37	   0.53	0	  179.7	NaN	NaN	  584.6	  -0.09	NaN	  -0.00	  -0.50	   0.53	0	  148.0	NaN	NaN	  536.7	  -0.07	NaN	  -0.00	  -0.42	   0.53	0	  147.9	NaN	NaN	  478.3	  -0.12	NaN	  -0.00	  -0.37	   0.53	--------	-1	0.00	*
plasmid-2-micron:929	  425.2	0	  131.4	NaN	NaN	  791.5	  -0.02	NaN	  -0.00	  -0.58	   0.47	0	   80.1	NaN	NaN	  592.4	  -0.02	NaN	  -0.00	  -0.45	   0.47	0	   85.4	NaN	NaN	  554.1	  -0.03	NaN	  -0.00	  -0.57	   0.47	0	  128.3	NaN	NaN	  481.5	  -0.08	NaN	  -0.00	  -0.63	   0.47	--------	-1	0.00	*
plasmid-2-micron:986	  557.0	0	  162.0	NaN	NaN	  803.5	  -0.04	NaN	  -0.00	  -0.61	   0.47	0	  182.1	NaN	NaN	  596.7	  -0.10	NaN	  -0.00	  -0.56	   0.47	0	  102.0	NaN	NaN	  559.2	  -0.04	NaN	  -0.00	  -0.54	   0.47	0	  111.0	NaN	NaN	  491.9	  -0.04	NaN	  -0.00	  -0.60	   0.47	--------	-1	0.00	*
plasmid-2-micron:1157	  523.3	0	  157.0	NaN	NaN	  852.3	  -0.03	NaN	  -0.00	  -0.67	   0.47	0	  208.1	NaN	NaN	  644.3	  -0.16	NaN	  -0.00	  -0.62	   0.47	0	  158.2	NaN	NaN	  613.5	  -0.09	NaN	  -0.00	  -0.67	   0.47	0	    0.0	NaN	NaN	  517.2	  -0.00	NaN	  -0.00	  -0.56	   0.47	--------	-1	0.00	*
plasmid-2-micron:1163	  681.7	0	  234.2	NaN	NaN	  853.4	  -0.13	NaN	  -0.00	  -0.69	   0.47	0	  113.7	NaN	NaN	  646.2	  -0.03	NaN	  -0.00	  -0.59	   0.47	0	  117.4	NaN	NaN	  614.1	  -0.06	NaN	  -0.00	  -0.69	   0.47	0	  216.4	NaN	NaN	  518.6	  -0.18	NaN	  -0.00	  -0.66	   0.47	--------	-1	0.00	*
plasmid-2-micron:1301	  914.8	0	  251.4	NaN	NaN	  869.6	  -0.18	NaN	  -0.00	  -0.44	   0.47	0	  239.0	NaN	NaN	  672.2	  -0.21	NaN	  -0.00	  -0.47	   0.47	0	  198.0	NaN	NaN	  619.7	  -0.16	NaN	  -0.00	  -0.55	   0.47	0	  226.4	NaN	NaN	  519.2	  -0.19	NaN	  -0.00	  -0.50	   0.47	--------	-1	0.00	*
plasmid-2-micron:1945	  702.1	0	  214.7	NaN	NaN	  729.7	  -0.09	NaN	  -0.00	  -0.56	   0.00	0	  168.6	NaN	NaN	  584.6	  -0.07	NaN	  -0.00	  -0.53	   0.00	0	  158.8	NaN	NaN	  536.7	  -0.10	NaN	  -0.00	  -0.59	   0.00	0	  160.0	NaN	NaN	  478.3	  -0.13	NaN	  -0.00	  -0.58	   0.00	--------	-1	0.00	*
plasmid-2-micron:1997	  602.9	0	  184.3	NaN	NaN	  809.4	  -0.07	NaN	  -0.00	  -0.46	   0.00	0	  143.4	NaN	NaN	  625.9	  -0.06	NaN	  -0.00	  -0.53	   0.00	0	  150.2	NaN	NaN	  536.7	  -0.08	NaN	  -0.00	  -0.57	   0.00	0	  125.0	NaN	NaN	  478.3	  -0.07	NaN	  -0.00	  -0.50	   0.00	--------	-1	0.00	*
plasmid-2-micron:4544	  736.0	0	  249.2	NaN	NaN	  811.1	  -0.16	NaN	  -0.00	  -0.46	   0.50	0	  185.6	NaN	NaN	  637.4	  -0.13	NaN	  -0.00	  -0.37	   0.50	0	  198.6	NaN	NaN	  571.0	  -0.18	NaN	  -0.00	  -0.39	   0.50	0	  102.7	NaN	NaN	  502.2	  -0.03	NaN	  -0.00	  -0.44	   0.50	--------	-1	0.00	*
plasmid-2-micron:4550	  994.3	0	  277.5	NaN	NaN	  809.3	  -0.21	NaN	  -0.00	  -0.49	   0.50	0	  223.1	NaN	NaN	  637.2	  -0.19	NaN	  -0.00	  -0.43	   0.50	0	  296.7	NaN	NaN	  572.0	  -0.21	NaN	  -0.00	  -0.42	   0.50	0	  197.0	NaN	NaN	  501.1	  -0.16	NaN	  -0.00	  -0.51	   0.50	--------	-1	0.00	*
plasmid-2-micron:4779	  682.6	0	  169.3	NaN	NaN	  795.5	  -0.06	NaN	  -0.00	  -0.57	   0.50	0	  185.4	NaN	NaN	  635.4	  -0.12	NaN	  -0.00	  -0.59	   0.50	0	  167.7	NaN	NaN	  555.0	  -0.12	NaN	  -0.00	  -0.55	   0.50	0	  160.2	NaN	NaN	  487.0	  -0.15	NaN	  -0.00	  -0.72	   0.50	--------	-1	0.00	*
plasmid-2-micron:6119	  208.9	0	   62.4	NaN	NaN	  724.3	  -0.01	NaN	  -0.00	  -0.77	   0.00	0	   39.9	NaN	NaN	  584.6	  -0.00	NaN	  -0.00	  -0.88	   0.00	0	   56.0	NaN	NaN	  536.7	  -0.02	NaN	  -0.00	  -0.68	   0.00	0	   50.6	NaN	NaN	  478.3	  -0.02	NaN	  -0.00	  -0.66	   0.00	--------	-1	0.00	*
plasmid-2-micron:6140	  140.1	0	   52.6	NaN	NaN	  724.3	  -0.00	NaN	  -0.00	  -0.69	   0.00	0	   61.1	NaN	NaN	  584.6	  -0.01	NaN	  -0.00	  -0.83	   0.00	0	   14.0	NaN	NaN	  536.7	  -0.01	NaN	  -0.00	  -0.59	   0.00	0	   12.4	NaN	NaN	  478.3	  -0.01	NaN	  -0.00	  -0.66	   0.00	--------	-1	0.00	*
