	Peak Strength	-50_plus	-49_plus	-48_plus	-47_plus	-46_plus	-45_plus	-44_plus	-43_plus	-42_plus	-41_plus	-40_plus	-39_plus	-38_plus	-37_plus	-36_plus	-35_plus	-34_plus	-33_plus	-32_plus	-31_plus	-30_plus	-29_plus	-28_plus	-27_plus	-26_plus	-25_plus	-24_plus	-23_plus	-22_plus	-21_plus	-20_plus	-19_plus	-18_plus	-17_plus	-16_plus	-15_plus	-14_plus	-13_plus	-12_plus	-11_plus	-10_plus	-9_plus	-8_plus	-7_plus	-6_plus	-5_plus	-4_plus	-3_plus	-2_plus	-1_plus	0_plus	1_plus	2_plus	3_plus	4_plus	5_plus	6_plus	7_plus	8_plus	9_plus	10_plus	11_plus	12_plus	13_plus	14_plus	15_plus	16_plus	17_plus	18_plus	19_plus	20_plus	21_plus	22_plus	23_plus	24_plus	25_plus	26_plus	27_plus	28_plus	29_plus	30_plus	31_plus	32_plus	33_plus	34_plus	35_plus	36_plus	37_plus	38_plus	39_plus	40_plus	41_plus	42_plus	43_plus	44_plus	45_plus	46_plus	47_plus	48_plus	49_plus	50_plus	-50_minus	-49_minus	-48_minus	-47_minus	-46_minus	-45_minus	-44_minus	-43_minus	-42_minus	-41_minus	-40_minus	-39_minus	-38_minus	-37_minus	-36_minus	-35_minus	-34_minus	-33_minus	-32_minus	-31_minus	-30_minus	-29_minus	-28_minus	-27_minus	-26_minus	-25_minus	-24_minus	-23_minus	-22_minus	-21_minus	-20_minus	-19_minus	-18_minus	-17_minus	-16_minus	-15_minus	-14_minus	-13_minus	-12_minus	-11_minus	-10_minus	-9_minus	-8_minus	-7_minus	-6_minus	-5_minus	-4_minus	-3_minus	-2_minus	-1_minus	0_minus	1_minus	2_minus	3_minus	4_minus	5_minus	6_minus	7_minus	8_minus	9_minus	10_minus	11_minus	12_minus	13_minus	14_minus	15_minus	16_minus	17_minus	18_minus	19_minus	20_minus	21_minus	22_minus	23_minus	24_minus	25_minus	26_minus	27_minus	28_minus	29_minus	30_minus	31_minus	32_minus	33_minus	34_minus	35_minus	36_minus	37_minus	38_minus	39_minus	40_minus	41_minus	42_minus	43_minus	44_minus	45_minus	46_minus	47_minus	48_minus	49_minus	50_minus
192	11.338983050847457	4.577186	7.459027	4.577186	12.036214	3.136266	0.0	6.272533	0.0	7.459027	1.568134	4.32276	2.88184	1.44092	2.88184	4.449974	3.009054	1.44092	0.0	0.0	2.88184	1.44092	3.009054	1.44092	3.136266	3.009054	1.568134	0.0	0.0	0.0	9.02716	1.44092	4.32276	4.449974	6.272533	10.46808	16.486188	1.44092	20.808948	27.081481	0.0	6.14532	1.44092	0.0	3.009054	3.009054	6.018107	0.0	9.02716	10.46808	0.0	7.331814	4.32276	16.486188	4.449974	7.459027	1.568134	4.449974	10.46808	19.622454	1.568134	15.299694	3.009054	6.14532	7.58624	1.44092	9.281586	1.44092	1.568134	3.136266	0.0	1.44092	0.0	0.0	0.0	0.0	1.44092	9.154374	0.0	0.0	1.44092	0.0	0.0	4.577186	0.0	3.009054	3.009054	3.009054	0.0	0.0	1.568134	0.0	1.44092	1.44092	0.0	1.44092	1.568134	0.0	7.204601	1.568134	0.0	7.459027	46.5164	1.442501	4.447428	1.442501	22.117214	19.352136	4.327504	4.447428	8.774932	16.587059	0.0	1.562426	1.442501	0.0	3.004926	1.442501	4.447428	4.327504	1.442501	6.009854	3.004926	2.885002	1.562426	3.124851	4.327504	7.572279	0.0	0.0	3.124851	0.0	4.327504	1.442501	0.0	3.004926	3.124851	6.129778	4.687276	1.562426	3.004926	1.442501	0.0	6.009854	3.124851	13.82198	10.457281	3.004926	26.804491	0.0	13.582132	16.706982	0.0	6.009854	13.82198	5.770004	10.577205	4.567352	1.442501	3.004926	15.024633	16.706982	0.0	15.264481	1.442501	0.0	28.846613	1.442501	17.909635	0.0	1.442501	5.770004	0.0	15.264481	3.004926	1.442501	1.442501	4.447428	1.562426	11.899782	1.442501	1.562426	3.004926	1.562426	1.442501	3.124851	0.0	4.567352	1.562426	11.899782	1.562426	7.572279	2.885002	0.0	1.442501	4.447428	0.0	4.687276	1.442501	31.731616	3.004926	3.004926	3.004926
1102	17.339514978601997	3.136266	0.0	0.0	0.0	5.890894	14.790841	0.0	11.909001	1.568134	8.899947	3.136266	12.163427	12.036214	1.44092	5.890894	4.449974	6.018107	1.44092	4.577186	1.44092	0.0	1.44092	18.563174	1.568134	1.568134	3.009054	5.890894	0.0	1.44092	0.0	3.009054	5.890894	3.136266	0.0	3.009054	3.136266	3.009054	0.0	3.009054	22.504294	13.604347	26.827055	0.0	1.568134	61.367563	3.009054	13.477134	16.486188	16.6134	0.0	21.190587	5.890894	13.477134	0.0	18.181534	4.577186	6.14532	25.386135	2.88184	10.722507	11.781788	4.577186	4.449974	0.0	18.054321	4.449974	1.568134	6.14532	9.02716	2.88184	1.44092	1.44092	1.44092	4.577186	6.018107	0.0	3.009054	4.449974	0.0	0.0	3.009054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.136266	0.0	0.0	1.44092	0.0	0.0	1.442501	0.0	1.562426	0.0	0.0	1.562426	0.0	0.0	0.0	0.0	0.0	2.885002	0.0	0.0	2.885002	0.0	0.0	7.452354	0.0	3.124851	3.004926	1.442501	0.0	5.770004	0.0	3.124851	4.327504	0.0	1.442501	0.0	0.0	0.0	3.004926	0.0	0.0	0.0	1.442501	1.442501	0.0	0.0	2.885002	1.442501	0.0	1.562426	1.562426	0.0	10.337357	7.572279	5.770004	0.0	15.144557	6.009854	12.019706	10.69713	5.770004	7.692202	0.0	13.462208	4.447428	5.889929	7.692202	59.135728	7.692202	6.009854	61.421109	10.457281	13.342284	6.009854	22.476988	3.004926	2.885002	12.13963	1.442501	1.442501	21.15441	0.0	0.0	5.889929	1.442501	3.004926	6.129778	2.885002	1.562426	7.692202	1.562426	1.562426	1.442501	8.894856	1.562426	0.0	3.004926	1.442501	1.442501	1.442501	1.562426	1.442501	0.0	1.442501	0.0	0.0
1069	15.738944365192582	1.44092	1.44092	4.577186	0.0	1.568134	0.0	0.0	4.32276	0.0	3.009054	1.44092	1.44092	0.0	0.0	0.0	1.44092	1.568134	1.568134	3.009054	0.0	0.0	0.0	0.0	1.568134	0.0	1.44092	3.009054	0.0	1.568134	0.0	0.0	0.0	1.44092	2.88184	0.0	0.0	3.009054	27.081481	25.513348	13.222708	62.808483	22.631507	17.927108	58.35851	35.854216	10.46808	7.840666	28.776828	10.340868	0.0	7.58624	4.449974	1.568134	16.231761	5.890894	2.88184	4.577186	1.44092	0.0	1.44092	7.459027	0.0	2.88184	1.44092	0.0	0.0	0.0	0.0	1.44092	3.009054	0.0	2.88184	0.0	0.0	0.0	0.0	1.568134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.568134	0.0	0.0	0.0	0.0	0.0	0.0	1.44092	4.449974	0.0	0.0	1.568134	2.88184	0.0	1.44092	0.0	3.136266	6.249702	0.0	1.562426	0.0	1.442501	0.0	0.0	1.562426	1.442501	0.0	1.442501	0.0	1.562426	1.442501	1.442501	1.442501	0.0	0.0	3.124851	0.0	0.0	3.124851	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.885002	0.0	0.0	21.15441	17.789711	1.562426	11.899782	16.347209	1.442501	7.452354	0.0	18.149484	20.794638	15.264481	9.134704	5.889929	26.684566	3.004926	53.245799	40.746396	74.763393	1.562426	28.486841	9.134704	4.447428	14.904708	4.567352	13.582132	6.129778	4.447428	2.885002	0.0	1.562426	0.0	0.0	1.562426	1.562426	10.457281	1.562426	4.567352	1.562426	1.562426	0.0	0.0	3.004926	4.327504	0.0	0.0	6.009854	4.447428	1.562426	6.009854	0.0	5.889929	1.442501	0.0
854	15.775978407557355	0.0	2.88184	4.577186	1.44092	10.46808	0.0	3.009054	1.568134	7.331814	0.0	7.58624	1.568134	7.58624	4.449974	0.0	2.88184	0.0	1.568134	0.0	0.0	3.136266	5.890894	5.890894	10.213654	3.009054	0.0	0.0	0.0	4.577186	0.0	8.772734	26.699842	18.308746	2.88184	7.58624	19.368028	1.568134	12.036214	12.036214	36.49028	12.036214	19.49524	6.018107	13.477134	58.612936	13.349921	8.772734	16.358974	4.449974	10.46808	13.604347	50.899483	7.459027	18.308746	13.477134	7.58624	0.0	3.009054	0.0	3.009054	1.44092	1.44092	3.009054	4.7044	5.890894	0.0	1.44092	4.577186	0.0	4.449974	0.0	1.44092	1.44092	2.88184	0.0	1.568134	3.009054	0.0	0.0	1.568134	1.568134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	0.0	0.0	0.0	1.442501	1.442501	0.0	0.0	0.0	1.442501	0.0	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	1.442501	1.562426	0.0	0.0	0.0	0.0	0.0	3.004926	0.0	0.0	0.0	3.004926	1.442501	7.572279	2.885002	10.69713	1.442501	1.442501	28.486841	4.687276	0.0	9.01478	0.0	1.442501	0.0	9.01478	0.0	6.009854	9.01478	7.452354	0.0	22.476988	13.462208	4.687276	6.249702	37.50162	5.770004	12.13963	85.220674	1.442501	3.004926	12.019706	9.134704	7.212506	2.885002	3.124851	0.0	3.004926	1.442501	3.004926	7.692202	1.442501	0.0	4.447428	0.0	3.004926	0.0	3.124851	0.0	6.009854	3.124851	0.0	3.004926	1.562426	10.457281	1.562426	1.442501	1.562426	0.0	0.0	5.770004	1.562426	0.0	0.0
185	13.935483870967742	0.0	0.0	1.44092	1.568134	0.0	0.0	3.009054	4.449974	8.899947	6.14532	2.88184	0.0	12.163427	1.44092	11.654574	7.331814	3.009054	1.568134	0.0	1.44092	1.568134	0.0	3.136266	0.0	0.0	3.009054	4.449974	0.0	0.0	3.009054	0.0	4.449974	7.459027	0.0	4.32276	3.009054	16.486188	7.459027	18.181534	13.477134	52.467616	58.231296	6.018107	18.054321	16.486188	6.018107	2.88184	6.14532	13.477134	3.136266	14.918054	18.181534	0.0	17.799894	4.577186	4.7044	2.88184	0.0	0.0	7.713453	1.568134	1.568134	0.0	0.0	0.0	0.0	1.44092	1.44092	3.009054	1.568134	0.0	0.0	1.44092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44092	0.0	1.568134	6.018107	1.44092	0.0	0.0	0.0	0.0	1.44092	4.567352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.004926	0.0	0.0	1.562426	0.0	0.0	1.442501	0.0	0.0	0.0	4.447428	0.0	0.0	0.0	3.124851	0.0	0.0	1.442501	0.0	0.0	3.004926	0.0	1.562426	3.124851	0.0	1.442501	3.004926	0.0	1.442501	1.442501	4.687276	4.327504	1.562426	19.47206	6.009854	4.567352	9.01478	10.577205	0.0	0.0	0.0	1.562426	9.01478	5.889929	0.0	4.447428	3.004926	7.692202	7.452354	31.731616	6.129778	16.587059	49.401402	45.433672	13.702056	41.7092	31.491768	9.01478	5.889929	1.562426	4.567352	14.904708	4.567352	4.327504	3.004926	5.889929	4.567352	0.0	1.562426	17.789711	7.812127	1.442501	0.0	7.692202	2.885002	0.0	0.0	1.562426	3.004926	0.0	4.327504	0.0	2.885002	0.0	0.0	4.567352	3.124851	0.0	7.572279	0.0	6.009854	0.0
206	22.365177195685668	4.449974	1.44092	0.0	14.918054	2.88184	4.449974	4.449974	0.0	4.7044	7.58624	2.88184	11.909001	11.654574	0.0	6.018107	16.358974	1.44092	0.0	1.568134	5.890894	3.136266	2.88184	0.0	0.0	0.0	1.568134	4.32276	7.331814	0.0	4.449974	10.340868	21.063374	10.595294	1.568134	3.009054	0.0	1.568134	4.449974	9.02716	0.0	5.76368	2.88184	5.76368	5.890894	3.009054	3.009054	1.568134	2.88184	0.0	0.0	13.604347	9.02716	3.009054	4.577186	0.0	3.009054	1.568134	7.459027	17.927108	8.899947	0.0	9.02716	2.88184	1.44092	4.449974	0.0	1.44092	1.568134	0.0	1.568134	0.0	3.009054	11.909001	1.44092	0.0	9.02716	7.713453	4.449974	6.018107	0.0	11.781788	0.0	0.0	5.890894	0.0	0.0	11.654574	5.76368	23.690788	12.036214	7.331814	1.568134	1.568134	0.0	4.449974	4.449974	1.44092	7.58624	0.0	4.449974	1.44092	0.0	0.0	0.0	0.0	1.562426	0.0	0.0	4.567352	0.0	3.004926	0.0	0.0	0.0	0.0	0.0	0.0	1.562426	2.885002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.562426	1.442501	1.442501	0.0	1.562426	1.442501	8.894856	0.0	11.779858	1.442501	3.004926	5.889929	10.457281	0.0	5.889929	1.562426	3.124851	4.567352	4.327504	3.004926	1.442501	1.442501	0.0	22.596911	11.899782	0.0	4.567352	21.15441	0.0	4.687276	4.567352	11.899782	38.34109	14.904708	23.799565	13.462208	7.452354	1.442501	7.692202	10.217432	0.0	4.327504	11.899782	7.452354	1.562426	4.567352	12.13963	0.0	2.885002	2.885002	4.567352	0.0	22.476988	15.024633	8.655007	1.442501	8.894856	6.009854	1.562426	1.442501	3.004926	4.447428	4.327504	10.457281	1.442501	10.69713	8.894856	8.774932	3.124851	3.004926
1338	10.040485829959515	1.44092	7.331814	1.568134	7.331814	3.009054	0.0	0.0	3.009054	4.449974	1.568134	0.0	0.0	5.890894	4.577186	1.568134	0.0	0.0	0.0	0.0	1.44092	1.568134	3.009054	9.154374	3.009054	7.459027	0.0	1.44092	0.0	1.568134	5.890894	19.368028	1.44092	31.658668	4.449974	1.568134	0.0	1.44092	3.009054	151.511954	0.0	46.322295	39.244908	13.604347	7.459027	37.167922	4.7044	7.713453	4.449974	0.0	3.009054	0.0	1.568134	0.0	0.0	1.44092	4.449974	1.44092	3.009054	7.459027	2.88184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.568134	1.44092	0.0	4.577186	0.0	1.44092	0.0	0.0	0.0	0.0	0.0	3.136266	0.0	0.0	0.0	0.0	0.0	1.44092	0.0	0.0	0.0	0.0	0.0	0.0	1.568134	0.0	0.0	0.0	0.0	1.568134	0.0	0.0	0.0	0.0	3.004926	0.0	4.567352	3.004926	19.112288	0.0	12.13963	16.227286	0.0	2.885002	3.124851	1.562426	7.452354	1.562426	0.0	0.0	0.0	4.447428	3.004926	0.0	0.0	3.004926	0.0	0.0	0.0	4.567352	0.0	1.562426	0.0	0.0	0.0	1.562426	0.0	1.442501	0.0	3.004926	0.0	0.0	0.0	1.442501	1.442501	0.0	0.0	4.447428	0.0	0.0	4.687276	5.770004	1.562426	10.69713	3.004926	27.524036	4.567352	1.442501	4.447428	5.770004	9.134704	4.567352	61.541033	13.462208	6.129778	4.567352	64.186187	28.486841	22.357063	4.327504	3.124851	0.0	0.0	0.0	0.0	1.562426	0.0	8.894856	0.0	1.442501	1.562426	0.0	0.0	0.0	0.0	1.442501	0.0	0.0	1.442501	1.562426	0.0	4.447428	0.0	0.0	1.562426	0.0	2.885002	0.0	0.0	1.442501	0.0	1.562426	0.0	0.0	0.0
161	14.080645161290322	2.88184	0.0	9.02716	0.0	3.009054	0.0	4.577186	1.568134	1.568134	0.0	0.0	3.009054	0.0	3.009054	4.449974	8.899947	0.0	1.44092	1.568134	34.286082	0.0	13.349921	6.018107	5.890894	7.459027	1.44092	1.568134	0.0	6.018107	16.6134	0.0	3.009054	9.02716	0.0	4.449974	3.136266	1.568134	17.672682	0.0	3.136266	34.667722	55.47667	57.849657	13.477134	13.604347	19.240814	3.009054	6.018107	0.0	6.018107	10.46808	12.29064	0.0	4.7044	14.790841	1.568134	0.0	9.02716	1.44092	7.204601	0.0	0.0	3.136266	2.88184	3.009054	1.44092	0.0	1.44092	0.0	0.0	0.0	0.0	1.44092	0.0	1.568134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.136266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	1.562426	0.0	1.442501	0.0	3.004926	1.442501	0.0	0.0	0.0	0.0	1.442501	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	4.447428	0.0	9.134704	0.0	4.567352	12.13963	1.562426	0.0	0.0	0.0	4.447428	0.0	0.0	10.577205	1.442501	2.885002	0.0	1.442501	7.452354	4.447428	0.0	8.894856	10.097508	15.024633	7.33243	4.447428	7.572279	18.029559	0.0	2.885002	22.237139	9.134704	1.562426	11.779858	7.212506	9.01478	1.562426	23.799565	25.481914	0.0	7.452354	15.144557	22.117214	9.134704	18.029559	2.885002	0.0	7.33243	10.337357	0.0	22.476988	0.0	4.567352	1.442501	0.0	19.591985	1.562426	1.562426	6.009854	1.442501	1.562426	0.0	4.567352	1.442501	3.004926	0.0	0.0	1.442501	0.0	6.129778	3.004926	0.0	4.447428	0.0	1.442501	0.0
371	16.824644549763033	1.568134	1.44092	0.0	4.577186	0.0	1.568134	1.44092	0.0	4.7044	0.0	3.136266	1.44092	0.0	1.44092	6.018107	5.76368	3.009054	1.568134	3.009054	3.009054	2.88184	1.44092	9.154374	20.936161	0.0	2.88184	0.0	7.58624	4.577186	3.009054	0.0	0.0	1.568134	0.0	1.568134	0.0	0.0	4.577186	30.344961	0.0	45.008589	21.3178	7.459027	17.799894	7.58624	75.099123	12.036214	7.58624	28.90404	1.568134	20.554522	34.922148	7.459027	16.358974	14.1132	3.136266	0.0	0.0	1.568134	10.722507	0.0	7.713453	1.568134	0.0	8.772734	3.009054	1.44092	6.14532	0.0	4.449974	0.0	0.0	7.459027	1.44092	0.0	1.44092	0.0	4.449974	0.0	0.0	0.0	1.44092	1.44092	0.0	0.0	1.44092	1.568134	1.568134	3.009054	0.0	0.0	0.0	0.0	6.018107	0.0	0.0	0.0	3.136266	1.568134	0.0	3.009054	3.004926	0.0	6.009854	3.004926	3.004926	0.0	0.0	3.004926	1.442501	1.442501	0.0	0.0	0.0	3.124851	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.004926	3.004926	0.0	1.442501	0.0	0.0	1.442501	0.0	0.0	1.562426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	1.442501	1.562426	2.885002	5.889929	1.442501	5.889929	1.562426	1.562426	0.0	1.562426	9.134704	8.894856	31.611692	4.447428	7.572279	4.447428	20.914562	2.885002	16.706982	56.613908	4.447428	4.447428	10.337357	0.0	3.004926	1.562426	10.577205	0.0	1.562426	19.951758	4.567352	0.0	18.149484	1.562426	1.562426	1.442501	0.0	2.885002	3.124851	2.885002	0.0	0.0	3.124851	4.327504	0.0	0.0	6.129778	1.442501	10.577205	1.442501	14.66486	3.004926	0.0	7.452354	0.0
1337	4.796221322537112	14.663628	0.0	0.0	6.018107	0.0	7.58624	0.0	1.568134	2.88184	1.568134	0.0	5.890894	3.009054	1.44092	0.0	3.136266	0.0	12.036214	1.44092	2.88184	1.568134	7.58624	0.0	0.0	0.0	6.14532	1.568134	2.88184	0.0	6.14532	0.0	4.7044	1.44092	0.0	0.0	3.009054	0.0	6.272533	19.749667	4.449974	35.981429	4.449974	0.0	16.740614	13.604347	8.772734	10.340868	8.772734	6.018107	1.44092	13.349921	27.463121	2.88184	34.158868	23.945214	0.0	31.277028	7.58624	1.44092	7.331814	1.568134	7.331814	3.009054	0.0	0.0	3.009054	4.449974	1.568134	0.0	0.0	5.890894	4.577186	1.568134	0.0	0.0	0.0	0.0	1.44092	1.568134	3.009054	9.154374	3.009054	7.459027	0.0	1.44092	0.0	1.568134	5.890894	19.368028	1.44092	31.658668	4.449974	1.568134	0.0	1.44092	3.009054	151.511954	0.0	46.322295	39.244908	13.604347	0.0	0.0	0.0	0.0	0.0	0.0	1.562426	0.0	0.0	0.0	0.0	1.562426	0.0	1.562426	7.33243	0.0	1.562426	1.562426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.562426	1.442501	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	0.0	2.885002	4.567352	0.0	1.442501	1.562426	0.0	3.004926	3.004926	0.0	1.562426	3.004926	0.0	4.567352	3.004926	19.112288	0.0	12.13963	16.227286	0.0	2.885002	3.124851	1.562426	7.452354	1.562426	0.0	0.0	0.0	4.447428	3.004926	0.0	0.0	3.004926	0.0	0.0	0.0	4.567352	0.0	1.562426	0.0	0.0	0.0	1.562426	0.0	1.442501	0.0	3.004926	0.0	0.0	0.0	1.442501	1.442501	0.0	0.0
698	12.063157894736841	4.449974	1.44092	3.009054	7.331814	0.0	3.136266	3.009054	1.44092	6.14532	0.0	1.44092	0.0	4.577186	0.0	7.204601	0.0	1.44092	0.0	3.009054	1.568134	1.568134	9.02716	2.88184	1.568134	1.44092	1.44092	7.459027	0.0	3.136266	0.0	4.449974	4.449974	1.568134	2.88184	3.136266	6.14532	1.44092	15.17248	2.88184	8.772734	13.604347	0.0	0.0	1.44092	10.213654	6.018107	3.009054	11.909001	7.459027	0.0	4.449974	14.790841	12.036214	0.0	7.331814	1.568134	6.018107	1.44092	4.449974	0.0	1.44092	2.88184	0.0	1.568134	1.568134	3.009054	3.009054	1.568134	0.0	3.136266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.136266	1.44092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44092	0.0	2.88184	0.0	0.0	1.568134	1.44092	1.44092	7.58624	3.009054	0.0	0.0	3.136266	0.0	7.452354	6.129778	11.899782	4.567352	13.462208	8.894856	16.587059	12.13963	24.039413	6.009854	9.01478	22.596911	6.009854	3.004926	5.770004	4.567352	6.009854	1.442501	1.562426	1.562426	4.327504	0.0	6.009854	0.0	4.447428	1.562426	1.442501	4.687276	0.0	6.009854	3.124851	4.447428	6.009854	1.562426	7.572279	6.009854	2.885002	3.004926	3.004926	0.0	7.452354	10.577205	6.009854	1.442501	8.894856	5.889929	4.447428	1.442501	10.457281	2.885002	0.0	7.572279	1.442501	3.124851	3.124851	15.264481	1.442501	16.347209	3.124851	16.347209	3.004926	16.467134	8.774932	8.894856	17.066756	70.555813	10.577205	1.442501	8.894856	1.442501	15.144557	1.442501	2.885002	1.442501	0.0	7.452354	1.562426	19.47206	0.0	1.442501	11.779858	0.0	0.0	6.009854	1.562426	1.442501	4.327504	3.004926	4.447428	0.0	1.442501	1.442501	4.567352	1.442501	3.004926	2.885002	0.0	0.0	3.124851	0.0	1.562426
765	8.813157894736841	0.0	6.14532	7.58624	1.568134	4.32276	16.740614	0.0	3.009054	35.854216	0.0	3.009054	10.340868	7.459027	4.449974	6.14532	2.88184	4.449974	1.44092	3.009054	7.459027	0.0	3.136266	7.58624	0.0	1.568134	12.29064	3.009054	0.0	3.009054	7.459027	7.459027	4.577186	0.0	0.0	20.936161	7.459027	7.459027	13.349921	6.018107	13.604347	25.640561	4.449974	10.595294	7.713453	13.349921	1.568134	3.009054	12.417853	7.459027	1.568134	6.018107	11.781788	8.899947	7.459027	3.009054	6.018107	14.918054	0.0	19.622454	4.577186	2.88184	0.0	6.14532	2.88184	1.44092	6.018107	3.009054	1.568134	4.449974	4.577186	1.44092	6.018107	4.7044	0.0	0.0	9.154374	10.595294	0.0	7.459027	0.0	11.781788	0.0	6.14532	0.0	5.890894	1.44092	3.009054	0.0	3.009054	4.577186	3.136266	1.568134	10.340868	6.018107	0.0	1.44092	1.44092	4.32276	6.018107	0.0	6.018107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442501	1.442501	3.004926	0.0	0.0	1.442501	0.0	0.0	2.885002	3.124851	0.0	0.0	0.0	1.562426	0.0	0.0	1.442501	1.442501	0.0	0.0	0.0	0.0	0.0	1.562426	1.442501	1.562426	0.0	1.562426	1.562426	1.442501	0.0	0.0	3.124851	0.0	3.004926	4.567352	4.687276	1.562426	16.826907	0.0	2.885002	7.452354	2.885002	6.009854	10.457281	0.0	4.567352	6.009854	0.0	12.019706	8.894856	6.009854	7.33243	1.562426	2.885002	17.789711	34.136921	4.567352	4.567352	6.249702	7.452354	0.0	3.004926	0.0	1.562426	13.582132	0.0	1.442501	0.0	3.004926	1.442501	1.562426	3.004926	4.567352	1.562426	9.134704	1.562426	10.577205	3.004926	3.124851	5.889929	3.004926	0.0	4.567352	3.004926	4.447428	10.457281	4.447428	1.562426	1.562426	2.885002	12.019706	1.562426
1360	5.06631299734748	3.009054	2.88184	0.0	0.0	0.0	0.0	7.459027	2.88184	0.0	0.0	1.44092	0.0	4.577186	0.0	3.009054	4.32276	0.0	1.44092	0.0	4.449974	0.0	1.568134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44092	6.272533	1.568134	2.88184	4.7044	20.681735	6.14532	1.568134	64.758256	13.222708	35.854216	28.776828	0.0	7.58624	6.272533	3.009054	2.88184	7.459027	6.272533	0.0	1.568134	18.308746	7.840666	10.722507	4.577186	3.009054	9.281586	1.568134	1.568134	0.0	0.0	0.0	0.0	0.0	1.44092	0.0	0.0	1.568134	0.0	1.44092	2.88184	0.0	0.0	1.568134	1.44092	1.44092	0.0	0.0	0.0	1.568134	0.0	1.568134	4.32276	3.009054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.568134	1.568134	0.0	1.568134	0.0	3.009054	1.44092	1.568134	1.568134	1.44092	0.0	1.562426	0.0	0.0	1.442501	1.442501	0.0	4.567352	1.562426	0.0	1.442501	0.0	1.442501	0.0	0.0	1.442501	0.0	0.0	0.0	0.0	1.562426	0.0	2.885002	0.0	0.0	3.004926	0.0	1.562426	0.0	1.562426	0.0	0.0	1.562426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.562426	0.0	1.562426	1.562426	13.702056	0.0	5.889929	7.33243	1.562426	3.124851	4.447428	1.562426	0.0	6.009854	23.799565	23.67964	13.582132	38.464424	18.029559	78.248016	61.900806	39.303894	18.149484	34.976391	22.716836	1.442501	0.0	1.442501	1.442501	0.0	1.562426	0.0	1.562426	0.0	7.452354	2.885002	1.442501	4.447428	4.567352	6.009854	0.0	2.885002	0.0	3.124851	1.562426	1.442501	2.885002	2.885002	9.254628	4.687276	2.885002	4.447428	0.0	3.004926	4.447428	0.0	4.687276	1.442501	1.562426	2.885002
