	Peak Strength	-50_plus	-49_plus	-48_plus	-47_plus	-46_plus	-45_plus	-44_plus	-43_plus	-42_plus	-41_plus	-40_plus	-39_plus	-38_plus	-37_plus	-36_plus	-35_plus	-34_plus	-33_plus	-32_plus	-31_plus	-30_plus	-29_plus	-28_plus	-27_plus	-26_plus	-25_plus	-24_plus	-23_plus	-22_plus	-21_plus	-20_plus	-19_plus	-18_plus	-17_plus	-16_plus	-15_plus	-14_plus	-13_plus	-12_plus	-11_plus	-10_plus	-9_plus	-8_plus	-7_plus	-6_plus	-5_plus	-4_plus	-3_plus	-2_plus	-1_plus	0_plus	1_plus	2_plus	3_plus	4_plus	5_plus	6_plus	7_plus	8_plus	9_plus	10_plus	11_plus	12_plus	13_plus	14_plus	15_plus	16_plus	17_plus	18_plus	19_plus	20_plus	21_plus	22_plus	23_plus	24_plus	25_plus	26_plus	27_plus	28_plus	29_plus	30_plus	31_plus	32_plus	33_plus	34_plus	35_plus	36_plus	37_plus	38_plus	39_plus	40_plus	41_plus	42_plus	43_plus	44_plus	45_plus	46_plus	47_plus	48_plus	49_plus	50_plus	-50_minus	-49_minus	-48_minus	-47_minus	-46_minus	-45_minus	-44_minus	-43_minus	-42_minus	-41_minus	-40_minus	-39_minus	-38_minus	-37_minus	-36_minus	-35_minus	-34_minus	-33_minus	-32_minus	-31_minus	-30_minus	-29_minus	-28_minus	-27_minus	-26_minus	-25_minus	-24_minus	-23_minus	-22_minus	-21_minus	-20_minus	-19_minus	-18_minus	-17_minus	-16_minus	-15_minus	-14_minus	-13_minus	-12_minus	-11_minus	-10_minus	-9_minus	-8_minus	-7_minus	-6_minus	-5_minus	-4_minus	-3_minus	-2_minus	-1_minus	0_minus	1_minus	2_minus	3_minus	4_minus	5_minus	6_minus	7_minus	8_minus	9_minus	10_minus	11_minus	12_minus	13_minus	14_minus	15_minus	16_minus	17_minus	18_minus	19_minus	20_minus	21_minus	22_minus	23_minus	24_minus	25_minus	26_minus	27_minus	28_minus	29_minus	30_minus	31_minus	32_minus	33_minus	34_minus	35_minus	36_minus	37_minus	38_minus	39_minus	40_minus	41_minus	42_minus	43_minus	44_minus	45_minus	46_minus	47_minus	48_minus	49_minus	50_minus
1120	32.36947791164659	0.0	0.0	8.483014	0.0	4.370454	8.225122	0.0	8.225122	4.11256	0.0	4.11256	8.740908	12.337682	4.370454	4.370454	12.853468	4.370454	0.0	8.740908	4.11256	8.225122	8.225122	0.0	12.337682	0.0	0.0	50.898088	4.11256	12.337682	8.225122	0.0	4.11256	17.223922	8.483014	0.0	12.853468	46.527633	101.796174	83.798573	280.197374	12.595575	26.222724	16.966029	8.483014	24.933258	12.853468	4.370454	12.853468	16.966029	34.189952	0.0	0.0	0.0	0.0	16.966029	25.706937	29.561604	47.04342	0.0	63.751556	4.11256	4.370454	8.740908	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	4.11256	4.11256	0.0	0.0	4.11256	0.0	0.0	4.370454	4.370454	4.11256	0.0	4.370454	0.0	0.0	8.225122	0.0	0.0	8.740908	0.0	4.11256	0.0	8.483014	4.11256	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.403374	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	8.806748	4.403374	4.125018	0.0	4.125018	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	12.931766	4.403374	0.0	4.403374	0.0	17.056783	4.125018	4.125018	50.33528	8.250035	8.528392	0.0	12.931766	21.1818	0.0	16.778427	4.403374	12.653409	4.403374	0.0	0.0	0.0	0.0	58.585314	0.0	55.295366	0.0	13.210122	235.226657	17.33514	17.33514	4.125018	0.0	0.0	4.403374	16.50007	0.0	12.931766	12.931766	4.403374	4.403374	0.0	0.0	0.0	0.0	4.125018	21.738514	8.806748	0.0	8.250035	0.0	4.125018	8.528392	0.0	0.0	12.931766	12.931766	4.403374	21.460157	4.403374	0.0	4.403374	12.653409	12.931766
1246	47.35714285714286	8.483014	4.11256	0.0	4.370454	20.820696	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	8.740908	0.0	12.337682	0.0	0.0	0.0	8.740908	21.07859	0.0	0.0	0.0	4.11256	0.0	8.483014	0.0	4.370454	0.0	0.0	0.0	8.483014	0.0	21.07859	12.595575	12.853468	50.640194	81.233372	37.786725	67.34833	0.0	4.370454	12.853468	0.0	12.853468	4.11256	0.0	8.225122	0.0	34.189952	4.11256	157.32261	42.672966	63.23577	12.853468	12.595575	12.337682	17.223922	67.606223	0.0	0.0	25.449044	0.0	4.370454	0.0	16.966029	4.11256	46.785527	38.044619	4.370454	16.966029	8.740908	20.820696	0.0	0.0	0.0	4.11256	8.483014	4.370454	0.0	12.853468	0.0	8.225122	8.483014	4.11256	8.225122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	0.0	4.370454	4.125018	0.0	4.403374	4.125018	0.0	0.0	12.653409	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	0.0	8.528392	0.0	4.403374	12.653409	0.0	8.806748	0.0	4.125018	0.0	0.0	0.0	0.0	4.125018	8.528392	0.0	0.0	0.0	0.0	0.0	0.0	8.250035	0.0	0.0	8.250035	29.431836	16.778427	8.250035	4.125018	4.403374	16.50007	17.33514	4.125018	4.403374	4.403374	4.403374	8.528392	0.0	17.056783	21.460157	4.125018	8.528392	8.528392	4.125018	12.375052	4.125018	0.0	21.1818	114.159038	37.403514	29.710192	0.0	16.778427	0.0	4.403374	8.528392	4.125018	4.125018	8.528392	8.250035	4.125018	38.238584	84.727202	80.323828	33.556853	8.528392	4.403374	4.125018	0.0	0.0	0.0	0.0	4.125018	0.0	12.375052	4.125018	17.056783	4.125018	0.0	4.125018	0.0	4.125018	4.125018	0.0	4.403374
1226	29.713930348258703	42.15718	8.740908	71.718784	0.0	71.976677	12.595575	12.853468	0.0	30.077391	42.415073	4.370454	25.449044	0.0	8.483014	21.336483	0.0	0.0	0.0	33.932058	8.483014	0.0	25.706937	0.0	42.15718	8.740908	0.0	25.19115	4.11256	41.899286	17.223922	4.11256	16.966029	8.483014	8.483014	8.483014	4.11256	0.0	8.225122	8.483014	0.0	12.337682	4.370454	0.0	8.225122	25.19115	0.0	21.336483	25.19115	34.447845	8.225122	8.483014	0.0	8.740908	16.708136	4.370454	4.11256	8.225122	16.708136	0.0	4.370454	25.19115	4.11256	4.11256	0.0	0.0	0.0	4.11256	0.0	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	0.0	8.740908	0.0	0.0	0.0	0.0	24.933258	4.11256	8.483014	0.0	17.223922	0.0	4.370454	0.0	4.370454	0.0	0.0	0.0	0.0	4.11256	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	12.653409	0.0	0.0	0.0	8.528392	4.403374	4.125018	12.931766	0.0	29.988548	4.403374	0.0	59.69874	0.0	0.0	0.0	4.125018	29.431836	12.931766	0.0	4.125018	21.1818	12.931766	4.403374	0.0	8.806748	38.51694	17.056783	4.403374	41.806888	0.0	25.306818	37.68187	4.125018	8.528392	16.778427	17.056783	4.403374	4.125018	12.653409	0.0	0.0	12.931766	0.0	4.403374	8.250035	12.653409	8.528392	50.891992	0.0	4.403374	25.028462	33.556853	0.0	4.125018	50.613636	0.0	20.903444	20.903444	8.250035	43.19867	12.653409	0.0	17.056783	16.778427	4.125018	8.528392	4.125018	8.528392	0.0	12.653409	17.056783	0.0	4.403374	0.0	4.403374	8.528392	4.125018	0.0	4.403374	21.1818	0.0	4.125018	4.125018	17.056783	12.931766	0.0	0.0	8.806748	0.0	0.0	8.528392	4.125018	4.125018	12.375052	4.125018	4.403374	12.931766
392	4.793594306049822	0.0	0.0	0.0	4.11256	0.0	8.483014	4.370454	4.370454	8.483014	4.370454	4.11256	0.0	0.0	8.483014	0.0	4.370454	0.0	12.337682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	0.0	4.11256	0.0	8.483014	0.0	0.0	0.0	0.0	8.740908	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	12.853468	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	8.740908	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370454	8.740908	4.11256	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.225122	0.0	0.0	37.68187	26.141888	33.556853	12.375052	25.306818	4.403374	0.0	12.375052	29.988548	16.778427	4.403374	72.908862	8.806748	34.391922	25.306818	4.125018	42.641958	0.0	12.931766	0.0	33.83521	20.903444	17.056783	4.125018	21.460157	0.0	21.1818	12.931766	4.403374	54.738654	0.0	13.210122	17.33514	4.125018	12.375052	16.778427	4.125018	84.727202	33.556853	8.806748	12.375052	8.528392	8.806748	76.477167	0.0	8.250035	4.125018	12.653409	25.306818	12.931766	4.125018	20.625088	80.880541	29.431836	0.0	88.01715	16.778427	0.0	25.585174	12.931766	43.19867	8.528392	39.35201	43.19867	4.125018	42.920314	16.778427	20.903444	4.125018	4.125018	4.125018	8.250035	0.0	38.238584	0.0	8.250035	54.738654	17.613496	8.806748	8.250035	21.460157	8.528392	4.125018	12.931766	0.0	8.806748	8.250035	8.806748	4.403374	34.391922	17.33514	0.0	4.403374	0.0	16.778427	0.0	4.403374	8.806748	4.403374	0.0	17.33514
579	34.424528301886795	0.0	21.07859	8.225122	8.740908	8.740908	8.483014	4.370454	0.0	33.932058	0.0	0.0	4.370454	0.0	4.370454	4.11256	0.0	37.786725	0.0	0.0	4.370454	8.225122	8.483014	4.370454	0.0	17.223922	4.11256	4.370454	8.740908	8.483014	8.483014	8.225122	0.0	4.370454	4.11256	20.820696	8.225122	0.0	41.899286	59.896888	26.222724	88.42692	8.483014	16.708136	16.966029	12.595575	80.201798	8.740908	0.0	12.595575	4.11256	8.740908	4.370454	17.223922	4.11256	8.225122	63.751556	4.370454	58.607422	0.0	25.449044	12.853468	8.740908	0.0	13.111362	0.0	0.0	8.225122	8.483014	8.225122	8.740908	4.11256	4.11256	4.370454	12.595575	0.0	21.336483	4.370454	25.449044	17.223922	8.483014	12.595575	0.0	0.0	8.740908	12.595575	4.11256	8.225122	8.225122	8.483014	12.853468	0.0	12.853468	25.706937	4.11256	4.11256	0.0	0.0	12.337682	0.0	16.966029	0.0	0.0	0.0	0.0	0.0	0.0	4.403374	0.0	13.210122	0.0	0.0	0.0	4.125018	4.403374	8.528392	4.125018	4.403374	0.0	0.0	0.0	0.0	0.0	4.403374	0.0	12.931766	12.653409	4.403374	8.528392	8.528392	4.125018	0.0	8.250035	4.125018	8.806748	0.0	0.0	0.0	4.403374	0.0	0.0	0.0	8.528392	17.33514	4.403374	0.0	0.0	0.0	0.0	0.0	8.528392	4.403374	0.0	8.528392	0.0	4.125018	0.0	0.0	17.056783	0.0	0.0	4.403374	34.113566	12.653409	42.641958	0.0	51.727062	72.630506	17.33514	29.988548	4.403374	0.0	4.125018	0.0	4.125018	4.403374	8.528392	4.125018	21.460157	4.403374	25.585174	4.403374	25.306818	0.0	0.0	26.141888	0.0	0.0	12.931766	4.125018	0.0	12.931766	8.528392	17.33514	25.585174	12.931766	17.056783	0.0	0.0	4.125018	17.056783	0.0	46.766975
845	8.627329192546583	0.0	8.483014	12.337682	0.0	4.370454	0.0	25.706937	16.966029	185.852641	62.46209	46.785527	8.483014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	4.370454	4.370454	0.0	4.11256	0.0	4.11256	0.0	0.0	8.483014	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	8.483014	0.0	0.0	8.225122	0.0	4.370454	4.370454	17.223922	0.0	8.225122	0.0	4.11256	0.0	4.11256	0.0	12.595575	0.0	4.370454	4.11256	4.370454	4.370454	0.0	0.0	4.11256	0.0	0.0	4.370454	4.370454	0.0	0.0	0.0	21.594376	4.370454	0.0	0.0	17.223922	0.0	0.0	4.370454	0.0	8.740908	8.483014	0.0	4.370454	21.07859	8.483014	0.0	0.0	12.853468	4.11256	12.595575	4.370454	0.0	0.0	0.0	4.125018	0.0	4.125018	0.0	0.0	0.0	8.528392	12.931766	4.125018	12.931766	68.505488	47.323688	153.23269	220.11837	175.24956	21.1818	0.0	4.403374	0.0	4.403374	4.403374	4.125018	4.125018	4.125018	0.0	0.0	0.0	0.0	0.0	8.528392	0.0	0.0	0.0	0.0	4.403374	8.528392	0.0	4.403374	0.0	0.0	0.0	0.0	0.0	12.931766	0.0	8.806748	0.0	0.0	0.0	0.0	8.806748	4.403374	0.0	4.403374	21.460157	0.0	0.0	0.0	8.806748	22.01687	4.403374	4.125018	4.403374	21.738514	4.403374	12.931766	0.0	12.931766	0.0	4.403374	33.556853	8.528392	12.375052	8.806748	0.0	8.250035	8.806748	0.0	0.0	21.460157	0.0	0.0	17.33514	0.0	0.0	0.0	8.806748	16.778427	38.238584	21.1818	0.0	25.306818	29.153479	4.403374	0.0	25.028462	24.750105	12.653409	0.0	8.528392
1103	27.51004016064257	0.0	0.0	8.740908	0.0	4.11256	0.0	29.561604	4.11256	16.708136	0.0	12.337682	0.0	4.370454	0.0	4.370454	8.740908	0.0	4.11256	16.966029	12.595575	0.0	0.0	12.853468	4.370454	4.11256	0.0	20.820696	4.11256	8.225122	4.11256	25.19115	4.370454	16.708136	0.0	25.706937	21.594376	0.0	168.370826	38.044619	4.11256	157.580503	0.0	33.932058	50.382301	0.0	38.302512	0.0	0.0	8.483014	4.11256	41.899286	4.11256	8.483014	30.077391	0.0	29.819497	42.930859	127.245219	30.077391	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370454	0.0	4.11256	4.370454	4.370454	0.0	0.0	4.370454	0.0	4.370454	12.853468	0.0	4.11256	0.0	16.450243	0.0	0.0	0.0	0.0	4.11256	4.11256	0.0	4.11256	4.370454	0.0	0.0	4.370454	4.370454	0.0	0.0	0.0	4.11256	8.806748	0.0	0.0	12.375052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	0.0	8.528392	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	8.528392	0.0	0.0	4.403374	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	4.403374	0.0	4.125018	0.0	0.0	0.0	21.1818	21.738514	25.306818	132.329247	13.210122	0.0	4.125018	4.403374	4.403374	0.0	4.403374	8.806748	4.403374	8.806748	0.0	12.653409	8.250035	12.653409	16.778427	33.556853	132.329247	42.363601	21.1818	8.806748	4.403374	4.125018	4.403374	4.403374	8.528392	0.0	0.0	0.0	0.0	0.0	0.0	4.403374	0.0	0.0	0.0	4.403374	0.0	0.0	13.210122	4.403374	4.125018	0.0	0.0	0.0	0.0	0.0	0.0	8.528392	21.1818	4.403374	8.250035	4.125018	0.0	13.210122
312	22.334975369458125	0.0	0.0	0.0	4.370454	4.11256	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	4.11256	0.0	4.11256	0.0	0.0	4.11256	0.0	4.370454	16.708136	518.753356	55.784328	76.605024	80.201798	4.370454	8.483014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	4.370454	0.0	4.11256	8.483014	0.0	0.0	4.370454	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	4.11256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.403374	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	58.863671	97.937324	30.266905	37.960227	8.250035	4.125018	4.125018	0.0	33.556853	4.403374	38.238584	4.403374	33.83521	25.585174	4.125018	0.0	0.0	8.528392	263.545067	55.295366	153.789404	17.33514	4.125018	8.250035	8.806748	8.528392	0.0	4.403374	4.403374	8.528392	4.125018	4.403374	0.0	4.125018	4.125018	12.375052	0.0	0.0	8.250035	4.403374	8.528392	0.0	0.0	8.528392	4.403374	4.403374	4.403374	0.0	0.0	0.0	4.125018	0.0	0.0	4.125018	8.528392	4.125018	4.403374
1143	37.00803212851406	0.0	0.0	8.483014	13.111362	8.740908	20.820696	8.483014	16.450243	0.0	0.0	8.483014	16.966029	12.853468	8.483014	0.0	0.0	4.370454	0.0	4.370454	0.0	0.0	8.483014	0.0	8.483014	4.11256	17.223922	25.449044	25.449044	16.708136	16.708136	4.11256	4.11256	12.595575	8.483014	4.370454	4.370454	33.932058	119.020098	144.211248	64.525236	8.483014	29.819497	21.07859	4.370454	8.740908	42.415073	4.370454	0.0	8.483014	0.0	4.11256	0.0	0.0	4.370454	0.0	33.932058	0.0	33.674165	12.595575	0.0	0.0	0.0	4.370454	4.370454	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	12.595575	8.483014	4.11256	30.335284	0.0	0.0	0.0	4.11256	0.0	4.370454	4.370454	4.370454	4.370454	12.595575	4.370454	0.0	4.11256	4.370454	0.0	4.11256	8.740908	4.370454	0.0	0.0	0.0	8.483014	4.370454	0.0	0.0	0.0	4.125018	0.0	0.0	4.125018	0.0	0.0	0.0	4.125018	4.403374	0.0	0.0	4.125018	0.0	29.988548	0.0	0.0	4.403374	12.931766	0.0	0.0	0.0	4.125018	4.125018	0.0	0.0	0.0	0.0	0.0	4.403374	4.125018	0.0	0.0	0.0	4.403374	0.0	0.0	4.125018	0.0	0.0	0.0	4.403374	0.0	12.931766	8.806748	21.460157	4.403374	17.33514	0.0	0.0	4.125018	0.0	0.0	0.0	4.125018	0.0	0.0	29.710192	0.0	34.113566	4.125018	17.33514	38.238584	0.0	114.994107	271.238388	37.960227	20.625088	0.0	0.0	4.125018	0.0	0.0	4.403374	8.250035	4.403374	4.403374	0.0	0.0	0.0	0.0	0.0	8.806748	8.528392	4.125018	8.250035	20.625088	0.0	0.0	8.250035	4.125018	0.0	0.0	4.403374	0.0	8.806748	0.0	8.528392	0.0	0.0	8.250035	4.403374
1130	16.867469879518072	0.0	4.370454	4.11256	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.483014	4.11256	0.0	17.223922	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	21.336483	0.0	0.0	4.11256	58.607422	194.593548	47.04342	33.932058	42.930859	4.11256	8.483014	4.11256	0.0	16.966029	0.0	0.0	4.11256	4.370454	8.483014	4.11256	8.740908	0.0	12.595575	8.483014	4.370454	0.0	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	4.403374	0.0	4.125018	0.0	4.403374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.403374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	0.0	4.125018	0.0	42.641958	26.141888	4.403374	4.403374	0.0	4.125018	4.125018	4.125018	8.528392	0.0	4.403374	4.125018	21.1818	12.931766	29.431836	8.528392	4.125018	0.0	186.511186	22.01687	21.1818	318.562076	195.317934	132.05089	17.056783	8.528392	16.50007	4.125018	8.250035	16.50007	4.403374	4.403374	4.403374	8.528392	0.0	0.0	0.0	4.403374	0.0	4.125018	0.0	0.0	0.0	4.125018	8.528392	0.0	0.0	0.0	12.931766	0.0	0.0	55.85208	21.1818	4.125018	0.0	8.250035	0.0	4.125018
156	13.217777777777776	0.0	0.0	0.0	0.0	0.0	0.0	8.483014	4.11256	4.11256	4.370454	0.0	21.85227	4.370454	0.0	4.11256	12.595575	4.370454	0.0	4.370454	0.0	0.0	0.0	38.560406	0.0	0.0	0.0	4.370454	29.561604	8.483014	0.0	4.370454	0.0	4.11256	8.483014	4.370454	0.0	4.11256	8.483014	0.0	0.0	0.0	0.0	12.853468	16.966029	8.483014	4.11256	8.740908	0.0	0.0	0.0	0.0	4.370454	0.0	4.11256	16.708136	4.370454	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	0.0	4.11256	12.337682	0.0	0.0	0.0	0.0	4.11256	0.0	0.0	4.370454	4.11256	0.0	0.0	4.370454	0.0	13.111362	4.370454	0.0	0.0	12.337682	0.0	0.0	0.0	4.370454	0.0	0.0	4.370454	8.528392	13.210122	4.125018	21.738514	17.056783	12.375052	0.0	25.028462	8.806748	8.528392	12.653409	0.0	0.0	25.306818	4.403374	4.125018	4.125018	71.51708	4.125018	34.391922	12.653409	38.795296	4.403374	29.153479	4.125018	29.988548	0.0	4.125018	25.028462	4.403374	4.125018	12.931766	4.125018	20.903444	47.045332	16.778427	8.250035	0.0	25.585174	0.0	4.125018	12.931766	0.0	12.653409	37.68187	17.613496	4.125018	20.903444	17.056783	12.653409	16.778427	8.250035	0.0	25.306818	0.0	34.391922	29.988548	0.0	8.528392	25.306818	42.641958	16.778427	38.238584	12.931766	38.238584	42.085244	0.0	4.125018	17.33514	12.653409	16.778427	16.778427	63.267045	4.403374	29.431836	17.33514	21.460157	16.778427	4.125018	4.403374	12.931766	34.113566	16.778427	4.403374	8.806748	25.863531	12.653409	13.210122	8.250035	4.125018	4.125018	21.1818	8.250035	0.0	0.0	0.0	12.931766	8.528392	29.710192	0.0	4.403374
1214	16.56993006993007	8.740908	4.11256	12.853468	0.0	38.560406	0.0	4.11256	8.225122	4.11256	0.0	4.11256	0.0	8.740908	0.0	8.483014	0.0	0.0	0.0	0.0	12.853468	4.370454	8.225122	8.740908	0.0	21.336483	4.11256	25.706937	8.483014	21.07859	4.370454	8.740908	12.853468	4.11256	0.0	4.11256	0.0	4.370454	0.0	12.853468	80.717585	25.449044	4.370454	8.483014	8.483014	8.740908	8.740908	0.0	8.740908	0.0	4.11256	0.0	0.0	0.0	0.0	0.0	0.0	4.11256	47.301313	80.459692	38.560406	16.966029	4.11256	4.370454	0.0	0.0	0.0	0.0	4.370454	4.370454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.370454	0.0	0.0	0.0	4.370454	0.0	0.0	4.370454	0.0	0.0	8.483014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	4.125018	13.210122	4.125018	4.125018	8.528392	0.0	0.0	0.0	12.653409	0.0	4.403374	12.931766	12.931766	16.778427	4.403374	17.33514	4.125018	17.613496	4.125018	8.528392	8.528392	0.0	17.056783	4.125018	4.125018	4.403374	16.778427	8.528392	0.0	4.125018	0.0	16.778427	8.806748	0.0	4.125018	8.806748	12.653409	8.806748	0.0	8.806748	12.653409	4.403374	0.0	4.125018	0.0	12.375052	0.0	8.250035	0.0	4.403374	4.125018	0.0	0.0	8.528392	34.113566	8.250035	4.403374	0.0	33.556853	0.0	4.125018	71.795436	30.266905	182.386169	289.408598	55.85208	8.250035	0.0	12.653409	25.028462	12.653409	4.125018	8.250035	0.0	4.125018	4.403374	0.0	0.0	0.0	4.403374	0.0	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	4.125018	0.0	4.403374	4.125018	0.0	8.528392	4.403374	4.403374	4.403374	12.931766	4.125018
9	33.93040293040293	4.11256	0.0	4.370454	0.0	12.337682	4.11256	0.0	4.370454	4.11256	4.370454	0.0	0.0	0.0	8.483014	8.225122	4.370454	8.225122	4.11256	0.0	8.483014	0.0	12.595575	0.0	4.370454	12.595575	0.0	0.0	4.11256	0.0	0.0	4.11256	8.483014	0.0	0.0	12.853468	8.225122	20.820696	240.86329	228.267714	42.415073	25.449044	20.820696	21.07859	59.638995	25.96483	33.932058	4.370454	4.370454	8.483014	0.0	4.11256	0.0	4.370454	4.370454	12.595575	0.0	33.932058	29.303712	20.562804	8.483014	4.11256	0.0	0.0	0.0	0.0	8.483014	0.0	4.11256	4.370454	0.0	0.0	0.0	8.740908	0.0	0.0	0.0	0.0	8.483014	0.0	0.0	4.11256	4.370454	0.0	4.370454	0.0	8.483014	0.0	4.370454	0.0	0.0	4.370454	0.0	0.0	4.11256	8.740908	4.11256	0.0	0.0	0.0	0.0	4.11256	0.0	4.125018	4.125018	0.0	0.0	0.0	0.0	0.0	4.403374	4.403374	0.0	0.0	8.250035	0.0	0.0	0.0	4.403374	0.0	0.0	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.403374	0.0	0.0	4.403374	0.0	4.125018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	0.0	4.125018	29.988548	4.125018	12.375052	4.125018	4.403374	0.0	0.0	0.0	0.0	0.0	0.0	4.125018	12.653409	21.1818	42.363601	4.403374	29.431836	108.135855	119.119124	144.982656	34.113566	0.0	12.931766	8.528392	4.403374	0.0	0.0	4.125018	4.403374	0.0	4.403374	0.0	0.0	4.125018	0.0	8.528392	4.403374	0.0	4.403374	0.0	4.403374	12.931766	0.0	0.0	8.528392	8.528392	4.403374	0.0	4.403374	0.0	0.0	0.0	8.250035	0.0	0.0	0.0
