	Peak Strength	-50_plus	-49_plus	-48_plus	-47_plus	-46_plus	-45_plus	-44_plus	-43_plus	-42_plus	-41_plus	-40_plus	-39_plus	-38_plus	-37_plus	-36_plus	-35_plus	-34_plus	-33_plus	-32_plus	-31_plus	-30_plus	-29_plus	-28_plus	-27_plus	-26_plus	-25_plus	-24_plus	-23_plus	-22_plus	-21_plus	-20_plus	-19_plus	-18_plus	-17_plus	-16_plus	-15_plus	-14_plus	-13_plus	-12_plus	-11_plus	-10_plus	-9_plus	-8_plus	-7_plus	-6_plus	-5_plus	-4_plus	-3_plus	-2_plus	-1_plus	0_plus	1_plus	2_plus	3_plus	4_plus	5_plus	6_plus	7_plus	8_plus	9_plus	10_plus	11_plus	12_plus	13_plus	14_plus	15_plus	16_plus	17_plus	18_plus	19_plus	20_plus	21_plus	22_plus	23_plus	24_plus	25_plus	26_plus	27_plus	28_plus	29_plus	30_plus	31_plus	32_plus	33_plus	34_plus	35_plus	36_plus	37_plus	38_plus	39_plus	40_plus	41_plus	42_plus	43_plus	44_plus	45_plus	46_plus	47_plus	48_plus	49_plus	50_plus	-50_minus	-49_minus	-48_minus	-47_minus	-46_minus	-45_minus	-44_minus	-43_minus	-42_minus	-41_minus	-40_minus	-39_minus	-38_minus	-37_minus	-36_minus	-35_minus	-34_minus	-33_minus	-32_minus	-31_minus	-30_minus	-29_minus	-28_minus	-27_minus	-26_minus	-25_minus	-24_minus	-23_minus	-22_minus	-21_minus	-20_minus	-19_minus	-18_minus	-17_minus	-16_minus	-15_minus	-14_minus	-13_minus	-12_minus	-11_minus	-10_minus	-9_minus	-8_minus	-7_minus	-6_minus	-5_minus	-4_minus	-3_minus	-2_minus	-1_minus	0_minus	1_minus	2_minus	3_minus	4_minus	5_minus	6_minus	7_minus	8_minus	9_minus	10_minus	11_minus	12_minus	13_minus	14_minus	15_minus	16_minus	17_minus	18_minus	19_minus	20_minus	21_minus	22_minus	23_minus	24_minus	25_minus	26_minus	27_minus	28_minus	29_minus	30_minus	31_minus	32_minus	33_minus	34_minus	35_minus	36_minus	37_minus	38_minus	39_minus	40_minus	41_minus	42_minus	43_minus	44_minus	45_minus	46_minus	47_minus	48_minus	49_minus	50_minus
495	8.198275862068964	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	6.329136	6.329136	23.848137	6.329136	12.658272	23.848137	0.0	0.0	0.0	0.0	73.012818	0.0	0.0	0.0	6.329136	36.506409	0.0	23.848137	0.0	12.658272	0.0	12.658272	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.177273	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	12.669626	0.0	0.0	0.0	0.0	48.353158	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	24.176579	6.334813	0.0	49.515831	12.669626	43.181018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1107	10.133333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	18.987408	0.0	23.848137	6.329136	0.0	0.0	0.0	0.0	23.848137	30.177273	0.0	54.02541	23.848137	0.0	0.0	0.0	6.329136	0.0	6.329136	23.848137	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	55.493818	6.329136	6.329136	42.835545	30.177273	54.02541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.669626	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	6.334813	0.0	0.0	6.334813	0.0	6.334813	0.0	0.0	0.0	0.0	6.334813	0.0	24.176579	6.334813	0.0	0.0	0.0	6.334813	0.0	0.0	6.334813	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031	10.213114754098362	0.0	6.329136	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	23.848137	12.658272	0.0	36.506409	0.0	0.0	47.696274	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.696274	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	30.177273	0.0	0.0	0.0	12.658272	42.835545	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	12.669626	43.181018	6.334813	30.511392	61.022784	19.004439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	12.669626	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979	11.654135338345863	0.0	6.329136	23.848137	0.0	0.0	6.329136	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	6.329136	0.0	12.658272	0.0	0.0	0.0	0.0	6.329136	0.0	23.848137	0.0	12.658272	0.0	0.0	0.0	0.0	0.0	0.0	90.531819	6.329136	0.0	12.658272	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	12.658272	6.329136	0.0	0.0	0.0	42.835545	12.658272	12.658272	0.0	0.0	0.0	6.329136	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	6.334813	6.334813	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	12.669626	19.004439	25.339252	49.515831	6.334813	6.334813	0.0	0.0	0.0	0.0	24.176579	12.669626	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	24.176579	6.334813	0.0	24.176579	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155	11.318181818181818	23.848137	6.329136	0.0	6.329136	23.848137	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	23.848137	23.848137	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	36.506409	23.848137	23.848137	0.0	12.658272	6.329136	30.177273	0.0	0.0	6.329136	6.329136	0.0	30.177273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	12.658272	23.848137	0.0	6.329136	0.0	0.0	0.0	0.0	6.329136	6.329136	0.0	0.0	0.0	6.329136	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	0.0	6.334813	6.334813	0.0	0.0	6.334813	0.0	0.0	0.0	6.334813	120.882896	0.0	0.0	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1125	9.08108108108108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	23.848137	0.0	6.329136	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	6.329136	6.329136	36.506409	0.0	0.0	23.848137	0.0	0.0	6.329136	0.0	0.0	6.329136	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	12.658272	0.0	0.0	0.0	0.0	12.658272	0.0	12.658272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.339252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	24.176579	0.0	12.669626	36.846205	24.176579	24.176579	0.0	0.0	0.0	0.0	6.334813	0.0	24.176579	12.669626	12.669626	0.0	0.0	0.0	6.334813	0.0	30.511392	24.176579	36.846205	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	12.669626	24.176579	0.0	0.0	0.0	0.0	24.176579	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936	7.967914438502674	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	30.177273	6.329136	6.329136	36.506409	0.0	0.0	23.848137	6.329136	23.848137	6.329136	0.0	23.848137	0.0	23.848137	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	6.329136	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	12.658272	0.0	0.0	0.0	0.0	0.0	6.329136	23.848137	6.329136	0.0	0.0	0.0	12.658272	6.329136	0.0	0.0	0.0	0.0	23.848137	6.329136	0.0	0.0	30.177273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.529738	0.0	0.0	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	0.0	24.176579	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	36.846205	0.0	0.0	0.0	30.511392	0.0	6.334813
1038	9.575000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	122.1775	42.835545	0.0	23.848137	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	6.329136	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	24.176579	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	12.669626	24.176579	0.0	6.334813	6.334813	6.334813	6.334813	12.669626	0.0	0.0	0.0	25.339252	30.511392	12.669626	0.0	0.0	6.334813	24.176579	12.669626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.181018	0.0	0.0	0.0	48.353158	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0
1058	4.872037914691942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	12.658272	0.0	6.329136	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	30.177273	0.0	87.139498	77.873547	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	6.329136	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	6.334813	6.334813	0.0	0.0	6.334813	43.181018	80.027223	0.0	0.0	6.334813	24.176579	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	24.176579	6.334813	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	24.176579	24.176579	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	8.49645390070922	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	42.835545	18.987408	122.1775	153.823179	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	25.339252	24.176579	0.0	0.0	0.0	0.0	0.0	12.669626	6.334813	0.0	24.176579	0.0	0.0	0.0	24.176579	6.334813	0.0	24.176579	0.0	19.004439	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197	6.686274509803921	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	23.848137	0.0	12.658272	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	6.329136	60.354546	47.696274	0.0	6.329136	0.0	12.658272	0.0	6.329136	0.0	0.0	6.329136	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	23.848137	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	6.329136	0.0	0.0	6.329136	12.658272	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	30.511392	12.669626	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	30.511392	36.846205	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	24.176579	12.669626	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	24.176579
156	7.863636363636363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	23.848137	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	23.848137	6.329136	0.0	0.0	0.0	6.329136	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	6.329136	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	6.329136	0.0	0.0	0.0	0.0	6.334813	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	24.176579	6.334813	6.334813	0.0	0.0	12.669626	24.176579	0.0	12.669626	0.0	30.511392	19.004439	24.176579	72.529738	30.511392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	30.511392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0
736	8.305084745762711	0.0	0.0	12.658272	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	12.658272	0.0	12.658272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	6.329136	6.329136	6.329136	30.177273	0.0	30.177273	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	6.329136	0.0	0.0	23.848137	6.329136	12.658272	6.329136	6.329136	0.0	54.02541	6.329136	6.329136	0.0	0.0	0.0	0.0	0.0	30.177273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.506409	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	19.004439	61.022784	0.0	6.334813	0.0	48.353158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	12.669626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	12.669626	6.334813	0.0	0.0	0.0
498	7.043103448275862	23.848137	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	6.329136	0.0	6.329136	0.0	6.329136	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.658272	0.0	6.329136	0.0	6.329136	6.329136	23.848137	25.316544	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	47.696274	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	23.848137	0.0	0.0	0.0	6.334813	24.176579	0.0	0.0	6.334813	0.0	0.0	6.334813	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.669626	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	43.181018	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	30.511392	43.181018	85.199363	30.511392	12.669626	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	5.843373493975903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	84.202683	36.506409	0.0	30.177273	12.658272	61.822954	0.0	23.848137	6.329136	6.329136	0.0	0.0	0.0	23.848137	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	12.658272	0.0	0.0	0.0	0.0	23.848137	0.0	0.0	0.0	0.0	0.0	0.0	6.329136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	30.511392	0.0	0.0	0.0	6.334813	0.0	49.515831	6.334813	0.0	0.0	0.0	30.511392	30.511392	0.0	6.334813	0.0	12.669626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	6.334813	0.0	0.0	0.0	0.0	0.0	24.176579	0.0	0.0	0.0	0.0	0.0
