Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
13:690140	   26.0	0	   13.0	NaN	NaN	    7.8	   0.75	NaN	   1.25	  -0.63	   0.00	0	    2.0	NaN	NaN	    3.4	  -0.04	NaN	   0.07	  -1.41	   0.00	0	    9.0	NaN	NaN	    6.4	   0.50	NaN	   0.72	  -0.57	   0.00	0	    2.0	NaN	NaN	    2.1	  -0.05	NaN	   0.20	  -4.00	   0.00	--------	-1	0.00	*
13:907108	   24.0	0	   14.0	NaN	NaN	    7.8	   0.97	NaN	   1.53	  -0.84	   0.00	0	    3.0	NaN	NaN	    3.4	   0.01	NaN	   0.18	  -0.55	   0.00	0	    7.0	NaN	NaN	    6.4	   0.21	NaN	   0.35	  -0.77	   0.00	0	    0.0	NaN	NaN	    2.1	  -0.01	NaN	  -0.00	  -4.00	   0.00	--------	-1	0.00	*
14:544293	   25.0	0	   10.0	NaN	NaN	    8.5	   0.28	NaN	   0.46	  -0.37	   0.00	0	    2.0	NaN	NaN	    4.5	  -0.03	NaN	   0.03	  -0.53	   0.00	0	    7.0	NaN	NaN	    7.0	   0.17	NaN	   0.26	  -0.66	   0.00	0	    6.0	NaN	NaN	    2.4	   0.61	NaN	   1.43	  -0.74	   0.00	--------	-1	0.00	*
15:243525	   26.0	0	   10.0	NaN	NaN	    7.9	   0.34	NaN	   0.56	  -0.77	   0.00	0	    4.0	NaN	NaN	    4.0	   0.04	NaN	   0.25	  -0.77	   0.00	0	    8.0	NaN	NaN	    6.3	   0.34	NaN	   0.53	  -0.61	   0.00	0	    4.0	NaN	NaN	    2.2	   0.17	NaN	   0.73	  -0.93	   0.00	--------	-1	0.00	*
15:345702	   27.0	0	    9.0	NaN	NaN	    9.6	   0.10	NaN	   0.21	  -0.53	   0.00	0	    5.0	NaN	NaN	    3.5	   0.23	NaN	   0.56	  -2.09	   0.00	0	    8.0	NaN	NaN	    8.2	   0.15	NaN	   0.24	  -0.65	   0.00	0	    5.0	NaN	NaN	    2.1	   0.40	NaN	   1.18	  -0.88	   0.00	--------	-1	0.00	*
15:422260	   26.0	0	    4.0	NaN	NaN	    9.1	  -0.04	NaN	   0.01	  -0.39	   0.00	0	    7.0	NaN	NaN	    3.5	   0.66	NaN	   1.18	  -1.09	   0.00	0	   13.0	NaN	NaN	    6.6	   1.36	NaN	   1.77	  -0.72	   0.00	0	    2.0	NaN	NaN	    2.7	  -0.07	NaN	   0.12	  -0.66	   0.00	--------	-1	0.00	*
15:704514	   29.0	0	   10.0	NaN	NaN	    7.9	   0.35	NaN	   0.56	  -0.74	   0.00	0	    5.0	NaN	NaN	    3.5	   0.22	NaN	   0.56	  -0.96	   0.00	0	   10.0	NaN	NaN	    6.3	   0.71	NaN	   0.98	  -0.46	   0.00	0	    4.0	NaN	NaN	    2.1	   0.17	NaN	   0.77	  -1.27	   0.00	--------	-1	0.00	*
15:898271	   27.0	0	    9.0	NaN	NaN	    7.9	   0.25	NaN	   0.40	  -0.45	   0.00	0	    5.0	NaN	NaN	    4.5	   0.08	NaN	   0.32	  -0.77	   0.00	0	   11.0	NaN	NaN	    8.5	   0.43	NaN	   0.63	  -0.63	   0.00	0	    2.0	NaN	NaN	    2.7	  -0.09	NaN	   0.13	  -0.61	   0.00	--------	-1	0.00	*
15:916018	   24.0	0	    7.0	NaN	NaN	    7.9	   0.08	NaN	   0.17	  -1.06	   0.00	0	    1.0	NaN	NaN	    4.2	  -0.04	NaN	   0.01	  -4.00	   0.00	0	   13.0	NaN	NaN	    6.3	   1.44	NaN	   1.90	  -0.63	   0.00	0	    3.0	NaN	NaN	    2.1	   0.06	NaN	   0.44	  -0.80	   0.00	--------	-1	0.00	*
15:952859	   25.0	0	   11.0	NaN	NaN	    9.0	   0.35	NaN	   0.54	  -0.66	   0.00	0	    3.0	NaN	NaN	    3.5	  -0.00	NaN	   0.17	  -0.84	   0.00	0	    7.0	NaN	NaN	    6.3	   0.21	NaN	   0.36	  -0.82	   0.00	0	    4.0	NaN	NaN	    2.6	   0.08	NaN	   0.58	  -0.87	   0.00	--------	-1	0.00	*
16:535284	   25.0	0	    8.0	NaN	NaN	    9.0	   0.07	NaN	   0.17	  -0.73	   0.00	0	    4.0	NaN	NaN	    3.6	   0.07	NaN	   0.32	  -0.71	   0.00	0	   11.0	NaN	NaN	    6.8	   0.79	NaN	   1.08	  -0.71	   0.00	0	    2.0	NaN	NaN	    2.1	  -0.05	NaN	   0.21	  -0.42	   0.00	--------	-1	0.00	*
16:841090	   30.0	0	   11.0	NaN	NaN	    8.4	   0.39	NaN	   0.64	  -0.47	   0.00	0	    3.0	NaN	NaN	    4.0	  -0.02	NaN	   0.11	  -0.86	   0.00	0	   13.0	NaN	NaN	    6.9	   1.24	NaN	   1.62	  -0.51	   0.00	0	    3.0	NaN	NaN	    2.3	   0.06	NaN	   0.39	  -0.35	   0.00	--------	-1	0.00	*
16:841569	   32.0	0	   14.0	NaN	NaN	    8.4	   0.80	NaN	   1.31	  -0.51	   0.00	0	    9.0	NaN	NaN	    4.3	   0.95	NaN	   1.50	  -0.65	   0.00	0	    6.0	NaN	NaN	    6.8	   0.11	NaN	   0.17	  -0.67	   0.00	0	    3.0	NaN	NaN	    2.2	   0.07	NaN	   0.44	  -1.30	   0.00	--------	-1	0.00	*
4:514116	   26.0	0	   13.0	NaN	NaN	    8.8	   0.57	NaN	   0.97	  -0.76	   0.00	0	    6.0	NaN	NaN	    4.0	   0.25	NaN	   0.68	  -0.50	   0.00	0	    5.0	NaN	NaN	    6.2	   0.08	NaN	   0.13	  -0.98	   0.00	0	    2.0	NaN	NaN	    3.8	  -0.07	NaN	   0.05	  -1.46	   0.00	--------	-1	0.00	*
4:994910	   29.0	0	   12.0	NaN	NaN	    8.0	   0.57	NaN	   0.95	  -0.63	   0.38	0	    9.0	NaN	NaN	    4.6	   0.79	NaN	   1.33	  -0.55	   0.38	0	    8.0	NaN	NaN	    7.9	   0.17	NaN	   0.27	  -0.52	   0.38	0	    0.0	NaN	NaN	    2.1	  -0.01	NaN	  -0.00	  -4.00	   0.38	--------	-1	0.00	*
4:1141286	   26.0	0	   10.0	NaN	NaN	    7.7	   0.37	NaN	   0.60	  -0.55	   0.00	0	    3.0	NaN	NaN	    3.3	  -0.01	NaN	   0.19	  -2.57	   0.00	0	   10.0	NaN	NaN	    6.2	   0.71	NaN	   0.99	  -0.92	   0.00	0	    3.0	NaN	NaN	    2.5	   0.04	NaN	   0.34	  -1.77	   0.00	--------	-1	0.00	*
5:118961	   36.0	0	   15.0	NaN	NaN	    8.8	   0.93	NaN	   1.47	  -0.71	   0.00	0	    5.0	NaN	NaN	    4.0	   0.13	NaN	   0.42	  -0.67	   0.00	0	   14.0	NaN	NaN	    7.2	   1.39	NaN	   1.82	  -0.64	   0.00	0	    2.0	NaN	NaN	    2.2	  -0.04	NaN	   0.19	  -0.47	   0.00	--------	-1	0.00	*
5:140050	   29.0	0	   15.0	NaN	NaN	   12.0	   0.39	NaN	   0.64	  -0.55	   0.00	0	    3.0	NaN	NaN	    3.8	  -0.01	NaN	   0.13	  -1.14	   0.00	0	    8.0	NaN	NaN	    7.8	   0.18	NaN	   0.29	  -0.22	   0.00	0	    3.0	NaN	NaN	    4.1	  -0.07	NaN	   0.11	  -0.25	   0.00	--------	-1	0.00	*
5:442266	   29.0	0	    9.0	NaN	NaN	    7.7	   0.26	NaN	   0.43	  -0.61	   0.00	0	    4.0	NaN	NaN	    3.8	   0.05	NaN	   0.27	  -1.19	   0.00	0	   12.0	NaN	NaN	    7.0	   0.93	NaN	   1.29	  -0.73	   0.00	0	    4.0	NaN	NaN	    3.0	   0.04	NaN	   0.45	  -0.78	   0.00	--------	-1	0.00	*
5:521605	   28.0	0	    9.0	NaN	NaN	    7.7	   0.26	NaN	   0.43	  -0.94	   0.50	0	    2.0	NaN	NaN	    3.5	  -0.03	NaN	   0.06	  -1.43	   0.50	0	   13.0	NaN	NaN	    6.8	   1.25	NaN	   1.64	  -0.60	   0.50	0	    4.0	NaN	NaN	    3.1	   0.06	NaN	   0.42	  -0.70	   0.50	--------	-1	0.00	*
6:169384	   29.0	0	   12.0	NaN	NaN	    8.6	   0.49	NaN	   0.79	  -0.64	   0.00	0	    5.0	NaN	NaN	    3.3	   0.22	NaN	   0.62	  -0.77	   0.00	0	    6.0	NaN	NaN	    6.4	   0.15	NaN	   0.21	  -0.55	   0.00	0	    6.0	NaN	NaN	    2.3	   0.65	NaN	   1.51	  -1.19	   0.00	--------	-1	0.00	*
7:455697	   30.0	0	   13.0	NaN	NaN	    9.0	   0.55	NaN	   0.90	  -0.64	   0.00	0	    3.0	NaN	NaN	    3.7	  -0.00	NaN	   0.15	  -0.64	   0.00	0	    9.0	NaN	NaN	    8.3	   0.23	NaN	   0.34	  -0.53	   0.00	0	    5.0	NaN	NaN	    2.3	   0.39	NaN	   1.08	  -0.69	   0.00	--------	-1	0.00	*
7:835339	   28.0	0	   15.0	NaN	NaN	    7.5	   1.39	NaN	   1.97	  -0.86	   0.00	0	    4.0	NaN	NaN	    3.3	   0.10	NaN	   0.37	  -0.79	   0.00	0	    9.0	NaN	NaN	    6.3	   0.51	NaN	   0.73	  -0.90	   0.00	0	    0.0	NaN	NaN	    2.0	  -0.02	NaN	  -0.00	  -4.00	   0.00	--------	-1	0.00	*
7:855070	   27.0	0	   13.0	NaN	NaN	    9.0	   0.55	NaN	   0.92	  -0.93	   0.00	0	    5.0	NaN	NaN	    3.3	   0.23	NaN	   0.61	  -0.71	   0.00	0	    7.0	NaN	NaN	    6.3	   0.21	NaN	   0.35	  -1.08	   0.00	0	    2.0	NaN	NaN	    2.0	  -0.06	NaN	   0.22	  -1.88	   0.00	--------	-1	0.00	*
8:95323	   32.0	0	   11.0	NaN	NaN	    7.6	   0.52	NaN	   0.83	  -0.92	   0.99	0	    6.0	NaN	NaN	    4.2	   0.21	NaN	   0.62	  -0.79	   0.99	0	   12.0	NaN	NaN	    7.9	   0.72	NaN	   0.97	  -0.77	   0.99	0	    3.0	NaN	NaN	    3.6	  -0.06	NaN	   0.16	  -1.54	   0.99	--------	-1	0.00	*
8:541628	   28.0	0	   15.0	NaN	NaN	    7.5	   1.40	NaN	   2.00	  -0.75	   0.00	0	    3.0	NaN	NaN	    3.1	   0.01	NaN	   0.22	  -2.34	   0.00	0	    7.0	NaN	NaN	    5.9	   0.24	NaN	   0.42	  -0.92	   0.00	0	    3.0	NaN	NaN	    2.0	   0.05	NaN	   0.47	  -0.86	   0.00	--------	-1	0.00	*
mit:9988	   30.0	0	   15.0	NaN	NaN	   11.8	   0.41	NaN	   0.68	  -0.55	   0.00	0	    1.0	NaN	NaN	    4.6	  -0.04	NaN	   0.00	  -4.00	   0.00	0	   12.0	NaN	NaN	   12.7	   0.13	NaN	   0.21	  -0.85	   0.00	0	    2.0	NaN	NaN	    1.4	   0.07	NaN	   0.39	  -0.54	   0.00	--------	-1	0.00	*
mit:22081	   31.0	0	   14.0	NaN	NaN	   12.8	   0.25	NaN	   0.40	  -0.78	   0.00	0	    1.0	NaN	NaN	    5.5	  -0.04	NaN	   0.00	  -4.00	   0.00	0	   14.0	NaN	NaN	   13.0	   0.21	NaN	   0.37	  -0.82	   0.00	0	    2.0	NaN	NaN	    1.6	   0.02	NaN	   0.31	  -1.43	   0.00	--------	-1	0.00	*
mit:27356	   40.0	0	   12.0	NaN	NaN	   14.3	   0.04	NaN	   0.11	  -1.08	   0.00	0	    8.0	NaN	NaN	    6.1	   0.21	NaN	   0.56	  -0.79	   0.00	0	   19.0	NaN	NaN	   13.0	   0.84	NaN	   1.16	  -0.58	   0.00	0	    1.0	NaN	NaN	    1.4	  -0.08	NaN	   0.12	  -4.00	   0.00	--------	-1	0.00	*
mit:31113	   33.0	0	    9.0	NaN	NaN	   11.8	   0.02	NaN	   0.08	  -0.74	   0.00	0	    8.0	NaN	NaN	    4.7	   0.50	NaN	   0.98	  -0.75	   0.00	0	   15.0	NaN	NaN	   12.6	   0.36	NaN	   0.55	  -0.92	   0.00	0	    1.0	NaN	NaN	    1.4	  -0.07	NaN	   0.12	  -4.00	   0.00	--------	-1	0.00	*
mit:50833	   27.0	0	   13.0	NaN	NaN	   11.8	   0.24	NaN	   0.40	  -0.54	   0.00	0	    5.0	NaN	NaN	    4.6	   0.08	NaN	   0.31	  -1.41	   0.00	0	    9.0	NaN	NaN	   12.6	   0.01	NaN	   0.06	  -1.07	   0.00	0	    0.0	NaN	NaN	    1.4	  -0.00	NaN	  -0.00	  -4.00	   0.00	--------	-1	0.00	*
mit:62258	   25.0	0	    9.0	NaN	NaN	   17.8	  -0.04	NaN	   0.00	  -0.92	   0.00	0	    3.0	NaN	NaN	    4.9	  -0.03	NaN	   0.06	  -0.59	   0.00	0	   12.0	NaN	NaN	   17.6	  -0.01	NaN	   0.03	  -1.17	   0.00	0	    1.0	NaN	NaN	    1.5	  -0.05	NaN	   0.11	  -4.00	   0.00	--------	-1	0.00	*
plasmid-2-micron:334	  276.9	0	  114.5	NaN	NaN	  295.0	  -0.00	NaN	  -0.00	  -0.56	   0.45	0	   35.7	NaN	NaN	  122.3	  -0.00	NaN	  -0.00	  -0.29	   0.45	0	  102.2	NaN	NaN	  242.3	  -0.00	NaN	  -0.00	  -0.64	   0.45	0	   24.4	NaN	NaN	   78.5	  -0.04	NaN	   0.00	  -0.24	   0.45	--------	-1	0.00	*
plasmid-2-micron:507	  449.2	0	  195.0	NaN	NaN	  300.9	  -0.02	NaN	   0.00	  -0.85	   0.45	0	   72.4	NaN	NaN	  127.0	  -0.02	NaN	   0.00	  -0.81	   0.45	0	  130.5	NaN	NaN	  242.3	  -0.02	NaN	   0.00	  -0.89	   0.45	0	   51.3	NaN	NaN	   78.5	  -0.07	NaN	   0.00	  -0.92	   0.45	--------	-1	0.00	*
plasmid-2-micron:679	  342.0	0	  122.5	NaN	NaN	  295.0	  -0.01	NaN	  -0.00	  -0.67	   0.45	0	   62.9	NaN	NaN	  127.2	  -0.01	NaN	   0.00	  -0.64	   0.45	0	  121.3	NaN	NaN	  242.3	  -0.01	NaN	  -0.00	  -0.64	   0.45	0	   35.3	NaN	NaN	   78.5	  -0.05	NaN	   0.00	  -0.74	   0.45	--------	-1	0.00	*
plasmid-2-micron:923	  393.3	0	  155.5	NaN	NaN	  296.7	  -0.01	NaN	  -0.00	  -0.74	   0.57	0	   68.1	NaN	NaN	  130.5	  -0.02	NaN	   0.00	  -0.79	   0.57	0	  120.9	NaN	NaN	  242.3	  -0.01	NaN	  -0.00	  -0.65	   0.57	0	   48.9	NaN	NaN	   78.5	  -0.06	NaN	   0.00	  -0.72	   0.57	--------	-1	0.00	*
plasmid-2-micron:1241	  637.7	0	  271.5	NaN	NaN	  316.4	  -0.04	NaN	   0.00	  -0.66	   0.57	0	   89.9	NaN	NaN	  135.9	  -0.03	NaN	   0.00	  -0.66	   0.57	0	  221.1	NaN	NaN	  247.8	  -0.01	NaN	   0.02	  -0.57	   0.57	0	   55.1	NaN	NaN	   80.4	  -0.08	NaN	   0.00	  -0.65	   0.57	--------	-1	0.00	*
plasmid-2-micron:4571	  738.0	0	  258.0	NaN	NaN	  306.5	  -0.03	NaN	   0.00	  -0.52	   0.65	0	  114.0	NaN	NaN	  124.9	  -0.04	NaN	   0.07	  -0.51	   0.65	0	  266.0	NaN	NaN	  249.6	   0.56	NaN	   0.80	  -0.49	   0.65	0	  100.0	NaN	NaN	   79.2	   0.86	NaN	   1.87	  -0.55	   0.65	--------	-1	0.00	*
plasmid-2-micron:6153	  421.0	0	  198.0	NaN	NaN	  295.0	  -0.02	NaN	   0.00	  -0.37	   0.00	0	   56.0	NaN	NaN	  117.4	  -0.01	NaN	   0.00	  -0.50	   0.00	0	  122.0	NaN	NaN	  242.3	  -0.02	NaN	  -0.00	  -0.42	   0.00	0	   45.0	NaN	NaN	   78.5	  -0.06	NaN	   0.00	  -0.43	   0.00	--------	-1	0.00	*
