Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
13:292734	  177.0	1	   89.0	NaN	NaN	   25.3	  22.09	NaN	  22.38	  -0.64	   0.00	1	   18.0	NaN	NaN	    3.5	   7.17	NaN	   7.42	  -1.04	   0.00	1	   15.0	NaN	NaN	    3.6	   5.05	NaN	   5.25	  -0.83	   0.00	1	   55.0	NaN	NaN	   14.6	  14.94	NaN	  15.32	  -0.57	   0.00	--------	-1	0.00	*
13:335882	  203.0	1	   63.0	NaN	NaN	   22.7	  11.36	NaN	  11.55	  -0.59	   0.42	1	   27.0	NaN	NaN	    3.3	  15.12	NaN	  15.54	  -0.56	   0.42	1	   25.0	NaN	NaN	    3.3	  13.28	NaN	  13.67	  -0.57	   0.42	1	   88.0	NaN	NaN	   15.3	  35.95	NaN	  36.57	  -0.54	   0.42	--------	-1	0.00	*
13:379631	  145.7	0	   29.4	NaN	NaN	   25.9	   0.59	NaN	   0.63	  -0.75	   0.00	1	   46.1	NaN	NaN	    3.6	  34.17	NaN	  34.97	  -0.69	   0.00	1	   38.4	NaN	NaN	    3.3	  26.92	NaN	  27.58	  -0.69	   0.00	1	   31.8	NaN	NaN	   15.2	   3.81	NaN	   3.97	  -0.70	   0.00	--------	-1	0.00	*
13:379826	  130.3	1	   58.6	NaN	NaN	   25.6	   7.78	NaN	   7.95	  -0.89	   0.00	1	   10.9	NaN	NaN	    3.6	   2.81	NaN	   2.92	  -0.69	   0.00	1	   23.6	NaN	NaN	    3.4	  12.01	NaN	  12.37	  -0.63	   0.00	1	   37.2	NaN	NaN	   15.0	   6.13	NaN	   6.33	  -0.69	   0.00	--------	-1	0.00	*
13:444345	  694.0	1	  308.0	NaN	NaN	   28.3	 198.51	NaN	 199.42	  -0.64	   0.19	1	   83.0	NaN	NaN	    3.3	  82.04	NaN	  83.21	  -0.68	   0.19	1	   73.0	NaN	NaN	    2.7	  74.18	NaN	  75.35	  -0.69	   0.19	1	  230.0	NaN	NaN	   18.4	 161.05	NaN	 162.22	  -0.62	   0.19	--------	-1	0.00	*
13:455157	   71.0	1	   45.0	NaN	NaN	   22.7	   4.52	NaN	   4.64	  -0.50	   0.00	0	    8.0	NaN	NaN	    3.8	   1.32	NaN	   1.38	  -0.54	   0.00	0	    3.0	NaN	NaN	    2.7	   0.27	NaN	   0.30	  -0.51	   0.00	0	   15.0	NaN	NaN	   15.2	   0.23	NaN	   0.26	  -0.52	   0.00	--------	-1	0.00	*
13:517762	  258.0	1	  128.0	NaN	NaN	   32.8	  35.43	NaN	  35.82	  -0.58	   0.45	1	   40.0	NaN	NaN	    3.8	  25.62	NaN	  26.27	  -0.57	   0.45	1	   31.0	NaN	NaN	    4.4	  15.50	NaN	  15.96	  -0.79	   0.45	1	   59.0	NaN	NaN	   20.9	  10.84	NaN	  11.15	  -0.62	   0.45	--------	-1	0.00	*
13:534617	  200.0	1	   83.0	NaN	NaN	   24.0	  20.16	NaN	  20.42	  -0.60	   0.00	1	   31.0	NaN	NaN	    4.4	  15.52	NaN	  15.96	  -0.86	   0.00	1	   32.0	NaN	NaN	    2.9	  21.45	NaN	  22.02	  -0.84	   0.00	1	   54.0	NaN	NaN	   17.2	  11.62	NaN	  11.94	  -0.64	   0.00	--------	-1	0.00	*
13:664790	  224.0	1	  149.0	NaN	NaN	   28.8	  55.10	NaN	  55.60	  -0.56	   0.56	1	   13.0	NaN	NaN	    3.3	   4.25	NaN	   4.40	  -0.75	   0.56	0	    6.0	NaN	NaN	    2.7	   1.18	NaN	   1.25	  -0.80	   0.56	1	   56.0	NaN	NaN	   14.1	  16.24	NaN	  16.68	  -0.39	   0.56	--------	-1	0.00	*
13:678729	  339.0	1	  227.0	NaN	NaN	   27.2	 123.34	NaN	 124.03	  -0.47	   0.26	1	   19.0	NaN	NaN	    3.3	   8.34	NaN	   8.63	  -0.95	   0.26	1	   17.0	NaN	NaN	    3.3	   6.87	NaN	   7.12	  -0.34	   0.26	1	   76.0	NaN	NaN	   14.9	  28.06	NaN	  28.60	  -0.51	   0.26	--------	-1	0.00	*
13:774982	  117.0	1	   65.0	NaN	NaN	   27.3	   9.00	NaN	   9.18	  -0.57	   0.00	1	   14.0	NaN	NaN	    3.3	   4.88	NaN	   5.04	  -0.60	   0.00	1	   15.0	NaN	NaN	    2.7	   6.51	NaN	   6.74	  -0.64	   0.00	0	   23.0	NaN	NaN	   14.9	   1.42	NaN	   1.52	  -0.36	   0.00	--------	-1	0.00	*
13:787888	  128.0	1	   73.0	NaN	NaN	   24.4	  14.53	NaN	  14.76	  -0.45	   0.43	1	   14.0	NaN	NaN	    3.3	   4.87	NaN	   5.04	  -0.68	   0.43	0	    6.0	NaN	NaN	    3.6	   0.78	NaN	   0.83	  -0.71	   0.43	1	   35.0	NaN	NaN	   16.5	   4.12	NaN	   4.30	  -0.47	   0.43	--------	-1	0.00	*
13:795213	   95.0	1	   51.0	NaN	NaN	   22.7	   6.51	NaN	   6.66	  -0.60	   0.00	1	   10.0	NaN	NaN	    3.3	   2.58	NaN	   2.68	  -0.52	   0.00	0	    9.0	NaN	NaN	    4.9	   1.14	NaN	   1.20	  -1.14	   0.00	0	   25.0	NaN	NaN	   18.7	   0.95	NaN	   1.02	  -0.44	   0.00	--------	-1	0.00	*
13:881218	  360.0	1	  175.0	NaN	NaN	   33.3	  65.48	NaN	  66.03	  -0.66	   0.09	1	   17.0	NaN	NaN	    3.3	   6.88	NaN	   7.12	  -0.92	   0.09	1	   14.0	NaN	NaN	    2.7	   5.78	NaN	   5.99	  -0.53	   0.09	1	  154.0	NaN	NaN	   19.1	  81.49	NaN	  82.44	  -0.59	   0.09	--------	-1	0.00	*
13:901496	   62.0	0	   15.0	NaN	NaN	   22.7	   0.00	NaN	   0.02	  -0.32	   0.00	1	   29.0	NaN	NaN	    3.3	  16.96	NaN	  17.41	  -0.78	   0.00	0	    4.0	NaN	NaN	    2.7	   0.51	NaN	   0.54	  -0.72	   0.00	0	   14.0	NaN	NaN	   14.1	   0.23	NaN	   0.27	  -0.55	   0.00	--------	-1	0.00	*
13:907109	   74.0	0	   21.0	NaN	NaN	   22.7	   0.16	NaN	   0.18	  -0.59	   0.00	1	   19.0	NaN	NaN	    3.3	   8.35	NaN	   8.63	  -0.83	   0.00	1	   22.0	NaN	NaN	    2.7	  12.32	NaN	  12.69	  -0.62	   0.00	0	   12.0	NaN	NaN	   14.1	   0.11	NaN	   0.13	  -0.67	   0.00	--------	-1	0.00	*
14:12908	  142.0	1	   67.0	NaN	NaN	   23.6	  12.41	NaN	  12.62	  -0.56	   0.12	1	   18.0	NaN	NaN	    3.2	   7.71	NaN	   7.97	  -0.52	   0.12	0	    3.0	NaN	NaN	    2.7	   0.27	NaN	   0.29	  -1.40	   0.12	1	   54.0	NaN	NaN	   15.2	  13.70	NaN	  14.05	  -0.51	   0.12	--------	-1	0.00	*
14:188182	  258.0	1	  127.0	NaN	NaN	   34.3	  33.04	NaN	  33.41	  -0.70	   0.00	1	   43.0	NaN	NaN	    5.9	  21.72	NaN	  22.27	  -0.71	   0.00	1	   28.0	NaN	NaN	    5.7	  10.32	NaN	  10.64	  -0.57	   0.00	1	   60.0	NaN	NaN	   20.6	  11.53	NaN	  11.84	  -0.61	   0.00	--------	-1	0.00	*
14:207429	  734.0	1	  282.0	NaN	NaN	   25.4	 184.10	NaN	 184.97	  -0.64	   0.04	1	  144.0	NaN	NaN	    3.2	 176.26	NaN	 177.91	  -0.65	   0.04	1	  104.0	NaN	NaN	    2.7	 120.51	NaN	 121.98	  -0.83	   0.04	1	  204.0	NaN	NaN	   16.1	 143.73	NaN	 144.83	  -0.65	   0.04	--------	-1	0.00	*
14:339970	  171.0	1	   53.0	NaN	NaN	   24.7	   6.14	NaN	   6.27	  -0.49	   0.43	1	   42.0	NaN	NaN	    3.7	  28.26	NaN	  28.94	  -0.60	   0.43	1	   35.0	NaN	NaN	    2.7	  25.34	NaN	  25.98	  -0.45	   0.43	1	   41.0	NaN	NaN	   16.1	   6.61	NaN	   6.82	  -0.43	   0.43	--------	-1	0.00	*
14:345451	 1135.0	1	  562.0	NaN	NaN	   25.4	 999.00	NaN	 999.00	  -0.72	   0.05	1	  162.0	NaN	NaN	    3.6	 199.52	NaN	 201.47	  -0.71	   0.05	1	  137.0	NaN	NaN	    2.7	 174.14	NaN	 176.09	  -0.77	   0.05	1	  274.0	NaN	NaN	   21.4	 193.69	NaN	 195.10	  -0.76	   0.05	--------	-1	0.00	*
14:395751	   84.0	1	   39.0	NaN	NaN	   22.7	   2.87	NaN	   2.95	  -0.61	   0.00	1	   12.0	NaN	NaN	    3.2	   3.71	NaN	   3.86	  -0.60	   0.00	1	   12.0	NaN	NaN	    2.7	   4.37	NaN	   4.55	  -0.58	   0.00	0	   21.0	NaN	NaN	   19.7	   0.34	NaN	   0.39	  -0.77	   0.00	--------	-1	0.00	*
14:416994	   82.0	0	   28.0	NaN	NaN	   22.7	   0.77	NaN	   0.81	  -0.86	   0.00	1	   19.0	NaN	NaN	    5.1	   5.59	NaN	   5.79	  -0.40	   0.00	1	   13.0	NaN	NaN	    3.1	   4.41	NaN	   4.59	  -0.72	   0.00	0	   22.0	NaN	NaN	   16.1	   0.95	NaN	   1.03	  -0.60	   0.00	--------	-1	0.00	*
14:604223	  484.9	1	  379.1	NaN	NaN	   45.2	 206.86	NaN	 207.79	  -0.58	   0.00	1	    8.1	NaN	NaN	    3.2	   2.14	NaN	   2.22	  -1.03	   0.00	1	   19.9	NaN	NaN	    3.1	   9.61	NaN	   9.92	  -0.63	   0.00	1	   77.8	NaN	NaN	   18.8	  23.31	NaN	  23.81	  -0.69	   0.00	--------	-1	0.00	*
14:604311	  414.1	1	  346.9	NaN	NaN	   44.9	 177.89	NaN	 178.69	  -0.58	   0.00	1	   10.9	NaN	NaN	    3.2	   3.15	NaN	   3.28	  -0.92	   0.00	1	    8.1	NaN	NaN	    2.9	   2.37	NaN	   2.49	  -0.67	   0.00	1	   48.2	NaN	NaN	   18.7	   8.14	NaN	   8.40	  -0.59	   0.00	--------	-1	0.00	*
15:48714	  194.0	1	  120.0	NaN	NaN	   23.3	  44.42	NaN	  44.89	  -0.52	   0.39	1	   17.0	NaN	NaN	    4.2	   5.43	NaN	   5.62	  -0.68	   0.39	1	   13.0	NaN	NaN	    2.8	   4.96	NaN	   5.15	  -0.51	   0.39	1	   44.0	NaN	NaN	   14.7	   8.97	NaN	   9.25	  -0.45	   0.39	--------	-1	0.00	*
15:83217	  558.0	1	  226.0	NaN	NaN	   25.8	 126.82	NaN	 127.53	  -0.72	   0.10	1	  123.0	NaN	NaN	    3.7	 135.21	NaN	 136.69	  -0.72	   0.10	1	   87.0	NaN	NaN	    3.0	  90.81	NaN	  92.06	  -0.67	   0.10	1	  122.0	NaN	NaN	   17.8	  57.50	NaN	  58.28	  -0.70	   0.10	--------	-1	0.00	*
15:155857	  329.0	1	  135.0	NaN	NaN	   38.8	  32.43	NaN	  32.80	  -0.56	   0.13	1	   62.0	NaN	NaN	    5.2	  42.50	NaN	  43.41	  -0.66	   0.13	1	   44.0	NaN	NaN	    7.0	  19.82	NaN	  20.36	  -0.63	   0.13	1	   88.0	NaN	NaN	   24.6	  22.07	NaN	  22.56	  -0.61	   0.13	--------	-1	0.00	*
15:247901	   80.0	0	   41.0	NaN	NaN	   27.6	   1.93	NaN	   2.00	  -0.67	   0.00	1	   10.0	NaN	NaN	    3.3	   2.58	NaN	   2.68	  -0.76	   0.00	0	    7.0	NaN	NaN	    3.4	   1.16	NaN	   1.23	  -0.97	   0.00	0	   22.0	NaN	NaN	   15.0	   1.19	NaN	   1.27	  -0.67	   0.00	--------	-1	0.00	*
15:324345	  376.0	1	  279.0	NaN	NaN	   26.0	 178.67	NaN	 179.49	  -0.64	   0.03	0	    5.0	NaN	NaN	    3.3	   0.59	NaN	   0.64	  -0.56	   0.03	1	   11.0	NaN	NaN	    2.8	   3.68	NaN	   3.83	  -0.74	   0.03	1	   81.0	NaN	NaN	   14.9	  31.67	NaN	  32.23	  -0.50	   0.03	--------	-1	0.00	*
15:446778	  110.0	1	   47.0	NaN	NaN	   24.4	   4.37	NaN	   4.48	  -0.48	   0.00	1	   16.0	NaN	NaN	    4.0	   5.10	NaN	   5.27	  -0.50	   0.00	1	   15.0	NaN	NaN	    3.1	   5.83	NaN	   6.05	  -0.57	   0.00	1	   32.0	NaN	NaN	   15.7	   3.54	NaN	   3.69	  -0.62	   0.00	--------	-1	0.00	*
15:480360	  905.0	1	  378.0	NaN	NaN	   36.7	 235.09	NaN	 236.14	  -0.53	   0.42	1	  119.0	NaN	NaN	    6.7	 100.11	NaN	 101.40	  -0.62	   0.42	1	  129.0	NaN	NaN	    8.5	 100.34	NaN	 101.69	  -0.63	   0.42	1	  279.0	NaN	NaN	   29.5	 164.29	NaN	 165.50	  -0.55	   0.42	--------	-1	0.00	*
15:514525	  429.0	1	  267.0	NaN	NaN	   23.3	 177.84	NaN	 178.63	  -0.72	   0.01	1	   35.0	NaN	NaN	    3.3	  22.88	NaN	  23.45	  -0.85	   0.01	1	   28.0	NaN	NaN	    2.8	  17.82	NaN	  18.30	  -0.88	   0.01	1	   99.0	NaN	NaN	   14.7	  46.00	NaN	  46.72	  -0.67	   0.01	--------	-1	0.00	*
15:520669	  149.0	1	   75.0	NaN	NaN	   23.3	  16.73	NaN	  16.98	  -0.60	   0.00	1	   25.0	NaN	NaN	    4.1	  11.25	NaN	  11.58	  -0.75	   0.00	1	   20.0	NaN	NaN	    2.8	  10.36	NaN	  10.68	  -1.26	   0.00	1	   29.0	NaN	NaN	   15.7	   2.64	NaN	   2.77	  -0.46	   0.00	--------	-1	0.00	*
15:586060	  213.0	1	  133.0	NaN	NaN	   28.7	  44.31	NaN	  44.76	  -0.62	   0.55	1	   10.0	NaN	NaN	    3.3	   2.59	NaN	   2.69	  -0.73	   0.55	0	    7.0	NaN	NaN	    2.8	   1.54	NaN	   1.64	  -1.00	   0.55	1	   63.0	NaN	NaN	   22.3	  11.57	NaN	  11.88	  -0.50	   0.55	--------	-1	0.00	*
