Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
12:22051	  725.0	1	   66.0	NaN	NaN	   25.1	  10.82	NaN	  11.03	  -0.77	   0.28	1	  398.0	NaN	NaN	   29.4	 291.83	NaN	 292.15	  -0.79	   0.28	1	  256.0	NaN	NaN	   32.6	 133.25	NaN	 133.57	  -0.78	   0.28	0	    5.0	NaN	NaN	    7.9	  -0.15	NaN	   0.05	  -0.53	   0.28	--------	-1	0.00	*
12:82689	 1156.0	1	  115.0	NaN	NaN	   21.9	  43.53	NaN	  43.91	  -0.91	   0.10	1	  558.0	NaN	NaN	   27.6	 999.00	NaN	 999.00	  -0.78	   0.10	1	  472.0	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.75	   0.10	0	   11.0	NaN	NaN	    8.3	   0.07	NaN	   0.66	  -0.67	   0.10	--------	-1	0.00	*
12:347393	 1816.0	1	  173.0	NaN	NaN	   33.2	  64.39	NaN	  64.84	  -0.86	   0.06	1	 1043.0	NaN	NaN	   42.6	 999.00	NaN	 999.00	  -0.73	   0.06	1	  585.0	NaN	NaN	   44.1	 999.00	NaN	 999.00	  -0.81	   0.06	0	   15.0	NaN	NaN	    9.2	   0.54	NaN	   1.33	  -0.53	   0.06	--------	-1	0.00	*
12:369810	  516.0	1	   71.0	NaN	NaN	   22.6	  15.15	NaN	  15.42	  -0.76	   0.24	1	  245.0	NaN	NaN	   24.9	 149.19	NaN	 149.44	  -0.80	   0.24	1	  196.0	NaN	NaN	   31.3	  85.97	NaN	  86.25	  -0.75	   0.24	0	    4.0	NaN	NaN	    7.7	  -0.14	NaN	   0.02	  -1.29	   0.24	--------	-1	0.00	*
12:546017	 1271.0	1	   93.0	NaN	NaN	   26.9	  22.46	NaN	  22.77	  -0.99	   0.10	1	  743.0	NaN	NaN	   28.7	 999.00	NaN	 999.00	  -0.71	   0.10	1	  424.0	NaN	NaN	   31.6	 309.01	NaN	 309.52	  -0.79	   0.10	0	   11.0	NaN	NaN	    8.6	   0.05	NaN	   0.61	  -0.49	   0.10	--------	-1	0.00	*
13:270292	 2228.4	1	  333.9	NaN	NaN	   34.5	 200.34	NaN	 201.05	  -0.60	   0.00	1	 1177.1	NaN	NaN	   37.8	 999.00	NaN	 999.00	  -0.52	   0.00	1	  717.4	NaN	NaN	   43.4	 999.00	NaN	 999.00	  -0.55	   0.00	0	    0.0	NaN	NaN	    9.3	  -0.03	NaN	   0.00	  -1.21	   0.00	--------	-1	0.00	*
13:270410	 7042.1	1	 1129.1	NaN	NaN	   34.2	 999.00	NaN	 999.00	  -0.66	   0.00	1	 4304.2	NaN	NaN	   37.6	 999.00	NaN	 999.00	  -0.55	   0.00	1	 1584.8	NaN	NaN	   43.9	 999.00	NaN	 999.00	  -0.60	   0.00	1	   24.0	NaN	NaN	    9.0	   3.38	NaN	   4.63	  -1.25	   0.00	--------	-1	0.00	*
13:270541	 1542.5	1	  250.0	NaN	NaN	   34.0	 123.77	NaN	 124.34	  -0.52	   0.00	1	  829.7	NaN	NaN	   36.6	 999.00	NaN	 999.00	  -0.44	   0.00	1	  458.8	NaN	NaN	   44.4	 286.62	NaN	 287.10	  -0.50	   0.00	0	    4.0	NaN	NaN	    8.8	  -0.15	NaN	   0.03	  -0.37	   0.00	--------	-1	0.00	*
13:517853	  492.6	1	   86.4	NaN	NaN	   25.2	  21.08	NaN	  21.38	  -0.81	   0.00	1	  238.0	NaN	NaN	   31.3	 122.03	NaN	 122.26	  -0.75	   0.00	1	  165.2	NaN	NaN	   33.4	  59.26	NaN	  59.51	  -0.78	   0.00	0	    3.0	NaN	NaN	   12.4	  -0.05	NaN	   0.00	  -0.61	   0.00	--------	-1	0.00	*
13:518169	 1019.4	1	  193.6	NaN	NaN	   25.0	 100.21	NaN	 100.73	  -0.92	   0.00	1	  516.0	NaN	NaN	   30.6	 999.00	NaN	 999.00	  -0.78	   0.00	1	  308.8	NaN	NaN	   33.4	 180.12	NaN	 180.49	  -0.86	   0.00	0	    1.0	NaN	NaN	   12.5	  -0.02	NaN	   0.00	  -4.00	   0.00	--------	-1	0.00	*
13:534668	  308.0	1	   56.0	NaN	NaN	   23.6	   7.83	NaN	   8.01	  -0.76	   0.00	1	  163.0	NaN	NaN	   29.5	  64.34	NaN	  64.49	  -0.89	   0.00	1	   86.0	NaN	NaN	   34.8	  12.56	NaN	  12.68	  -0.86	   0.00	0	    3.0	NaN	NaN	    8.1	  -0.11	NaN	   0.01	  -1.69	   0.00	--------	-1	0.00	*
13:630569	  761.0	1	   97.0	NaN	NaN	   25.3	  26.58	NaN	  26.91	  -0.80	   0.34	1	  449.0	NaN	NaN	   32.0	 999.00	NaN	 999.00	  -0.69	   0.34	1	  207.0	NaN	NaN	   38.0	  80.33	NaN	  80.61	  -0.86	   0.34	0	    8.0	NaN	NaN	    8.1	  -0.10	NaN	   0.25	  -1.20	   0.34	--------	-1	0.00	*
13:829092	 2569.0	1	  368.0	NaN	NaN	   26.2	 274.64	NaN	 275.39	  -0.81	   0.06	1	 1321.0	NaN	NaN	   32.0	 999.00	NaN	 999.00	  -0.65	   0.06	1	  864.0	NaN	NaN	   34.8	 999.00	NaN	 999.00	  -0.72	   0.06	0	   16.0	NaN	NaN	   10.1	   0.50	NaN	   1.28	  -0.95	   0.06	--------	-1	0.00	*
14:199973	 1448.0	1	  190.0	NaN	NaN	   26.6	  92.21	NaN	  92.72	  -0.85	   0.17	1	  722.0	NaN	NaN	   31.6	 999.00	NaN	 999.00	  -0.72	   0.17	1	  524.0	NaN	NaN	   39.2	 999.00	NaN	 999.00	  -0.71	   0.17	0	   12.0	NaN	NaN	    9.7	   0.03	NaN	   0.57	  -0.84	   0.17	--------	-1	0.00	*
14:291303	 1393.0	1	  207.0	NaN	NaN	   34.0	  88.31	NaN	  88.79	  -0.77	   0.58	1	  836.0	NaN	NaN	   69.1	 999.00	NaN	 999.00	  -0.65	   0.58	1	  340.0	NaN	NaN	   45.2	 171.21	NaN	 171.56	  -0.76	   0.58	0	   10.0	NaN	NaN	    8.6	  -0.02	NaN	   0.45	  -0.78	   0.58	--------	-1	0.00	*
14:491015	  454.0	0	   33.0	NaN	NaN	   26.0	   0.93	NaN	   0.98	  -0.78	   0.20	1	  262.0	NaN	NaN	   51.9	  94.39	NaN	  94.58	  -0.86	   0.20	1	  144.0	NaN	NaN	   53.0	  24.25	NaN	  24.44	  -0.88	   0.20	0	   15.0	NaN	NaN	   10.6	   0.27	NaN	   0.93	  -0.46	   0.20	--------	-1	0.00	*
14:492997	 1352.7	1	   96.8	NaN	NaN	   27.5	  23.99	NaN	  24.32	  -0.59	   0.00	1	  910.2	NaN	NaN	   45.6	 999.00	NaN	 999.00	  -0.48	   0.00	1	  343.1	NaN	NaN	   45.9	 172.82	NaN	 173.17	  -0.49	   0.00	0	    2.5	NaN	NaN	    9.3	  -0.09	NaN	   0.00	  -0.34	   0.00	--------	-1	0.00	*
14:493102	 2439.3	1	  273.2	NaN	NaN	   27.0	 169.43	NaN	 170.07	  -0.88	   0.00	1	 1458.8	NaN	NaN	   42.6	 999.00	NaN	 999.00	  -0.61	   0.00	1	  702.9	NaN	NaN	   43.1	 999.00	NaN	 999.00	  -0.67	   0.00	0	    4.5	NaN	NaN	    9.3	  -0.12	NaN	   0.02	  -0.87	   0.00	--------	-1	0.00	*
14:537249	  883.0	1	   75.0	NaN	NaN	   22.7	  17.30	NaN	  17.58	  -0.80	   0.21	1	  368.0	NaN	NaN	   28.7	 261.84	NaN	 262.14	  -0.80	   0.21	1	  418.0	NaN	NaN	   33.2	 293.97	NaN	 294.45	  -0.72	   0.21	1	   22.0	NaN	NaN	    8.9	   2.64	NaN	   3.84	  -0.71	   0.21	--------	-1	0.00	*
14:641876	  313.0	0	   20.0	NaN	NaN	   21.9	   0.14	NaN	   0.17	  -0.78	   0.10	1	  211.0	NaN	NaN	   26.7	 110.84	NaN	 111.05	  -0.86	   0.10	1	   80.0	NaN	NaN	   29.7	  13.61	NaN	  13.75	  -0.93	   0.10	0	    2.0	NaN	NaN	    7.9	  -0.09	NaN	   0.00	  -1.80	   0.10	--------	-1	0.00	*
14:749062	  143.0	0	   26.0	NaN	NaN	   23.4	   0.46	NaN	   0.50	  -0.62	   0.00	1	   64.0	NaN	NaN	   26.7	   9.14	NaN	   9.20	  -0.85	   0.00	1	   48.0	NaN	NaN	   29.7	   2.86	NaN	   2.92	  -0.74	   0.00	0	    5.0	NaN	NaN	    7.9	  -0.15	NaN	   0.05	  -2.19	   0.00	--------	-1	0.00	*
15:24657	 1987.0	1	  298.0	NaN	NaN	   22.8	 214.15	NaN	 214.87	  -0.90	   0.08	1	 1208.0	NaN	NaN	   28.3	 999.00	NaN	 999.00	  -0.59	   0.08	1	  465.0	NaN	NaN	   31.2	 999.00	NaN	 999.00	  -0.77	   0.08	0	   16.0	NaN	NaN	    8.0	   1.09	NaN	   2.07	  -0.65	   0.08	--------	-1	0.00	*
15:43510	  256.0	1	   39.0	NaN	NaN	   22.8	   2.81	NaN	   2.91	  -0.91	   0.08	1	  132.0	NaN	NaN	   28.3	  44.64	NaN	  44.76	  -0.87	   0.08	1	   78.0	NaN	NaN	   31.2	  11.74	NaN	  11.85	  -0.81	   0.08	0	    7.0	NaN	NaN	    8.0	  -0.14	NaN	   0.16	  -1.06	   0.08	--------	-1	0.00	*
15:69147	 1078.0	1	   96.0	NaN	NaN	   24.4	  27.04	NaN	  27.37	  -0.84	   0.16	1	  695.0	NaN	NaN	   29.2	 999.00	NaN	 999.00	  -0.72	   0.16	1	  277.0	NaN	NaN	   34.4	 146.79	NaN	 147.14	  -0.84	   0.16	0	   10.0	NaN	NaN	    8.1	   0.02	NaN	   0.54	  -0.72	   0.16	--------	-1	0.00	*
15:236893	  989.0	1	   67.0	NaN	NaN	   24.9	  11.44	NaN	  11.66	  -0.85	   0.09	1	  558.0	NaN	NaN	   28.3	 999.00	NaN	 999.00	  -0.77	   0.09	1	  358.0	NaN	NaN	   38.1	 210.64	NaN	 211.03	  -0.75	   0.09	0	    6.0	NaN	NaN	    9.1	  -0.16	NaN	   0.05	  -1.21	   0.09	--------	-1	0.00	*
15:384618	  331.0	1	   84.0	NaN	NaN	   25.5	  19.18	NaN	  19.48	  -0.85	   0.00	1	  176.0	NaN	NaN	   33.7	  65.92	NaN	  66.08	  -0.92	   0.00	1	   70.0	NaN	NaN	   35.0	   6.82	NaN	   6.92	  -0.92	   0.00	0	    1.0	NaN	NaN	    8.1	  -0.04	NaN	   0.00	  -4.00	   0.00	--------	-1	0.00	*
15:385238	  391.0	1	   64.0	NaN	NaN	   24.2	  10.63	NaN	  10.85	  -0.82	   0.54	1	  147.0	NaN	NaN	   30.1	  51.90	NaN	  52.03	  -0.71	   0.54	1	  175.0	NaN	NaN	   35.6	  61.76	NaN	  62.02	  -0.82	   0.54	0	    5.0	NaN	NaN	    8.1	  -0.15	NaN	   0.04	  -0.93	   0.54	--------	-1	0.00	*
15:417830	 1965.9	1	  300.8	NaN	NaN	   28.8	 189.47	NaN	 190.15	  -0.72	   0.05	1	  988.5	NaN	NaN	   34.8	 999.00	NaN	 999.00	  -0.61	   0.05	1	  664.6	NaN	NaN	   41.8	 999.00	NaN	 999.00	  -0.66	   0.05	0	   12.0	NaN	NaN	    8.0	   0.27	NaN	   0.94	  -0.85	   0.05	--------	-1	0.00	*
15:417912	 1825.1	1	  272.2	NaN	NaN	   28.4	 163.12	NaN	 163.73	  -0.73	   0.05	1	 1006.5	NaN	NaN	   35.2	 999.00	NaN	 999.00	  -0.61	   0.05	1	  545.4	NaN	NaN	   41.5	 999.00	NaN	 999.00	  -0.64	   0.05	0	    1.0	NaN	NaN	    8.0	  -0.08	NaN	   0.00	   0.86	   0.05	--------	-1	0.00	*
15:424212	 1008.0	1	   61.0	NaN	NaN	   25.1	   8.82	NaN	   9.02	  -0.73	   0.23	1	  703.0	NaN	NaN	   36.4	 999.00	NaN	 999.00	  -0.70	   0.23	1	  237.0	NaN	NaN	   37.3	 104.81	NaN	 105.10	  -0.79	   0.23	0	    7.0	NaN	NaN	   10.0	  -0.17	NaN	   0.06	  -0.57	   0.23	--------	-1	0.00	*
15:426207	 1080.0	1	  111.0	NaN	NaN	   27.5	  32.03	NaN	  32.39	  -0.96	   0.12	1	  616.0	NaN	NaN	   39.7	 999.00	NaN	 999.00	  -0.74	   0.12	1	  347.0	NaN	NaN	   38.3	 199.40	NaN	 199.78	  -0.85	   0.12	0	    6.0	NaN	NaN	    8.8	  -0.17	NaN	   0.06	  -0.63	   0.12	--------	-1	0.00	*
15:443753	 4693.0	1	  614.0	NaN	NaN	   29.9	 999.00	NaN	 999.00	  -0.71	   0.09	1	 2555.0	NaN	NaN	   46.6	 999.00	NaN	 999.00	  -0.63	   0.09	1	 1506.0	NaN	NaN	   47.8	 999.00	NaN	 999.00	  -0.66	   0.09	0	   18.0	NaN	NaN	    9.8	   0.99	NaN	   1.91	  -0.73	   0.09	--------	-1	0.00	*
15:820096	  534.1	1	   50.9	NaN	NaN	   22.8	   6.42	NaN	   6.60	  -0.96	   0.00	1	  318.2	NaN	NaN	   28.3	 210.89	NaN	 211.16	  -0.83	   0.00	1	  165.1	NaN	NaN	   31.2	  63.23	NaN	  63.50	  -0.92	   0.00	0	    0.0	NaN	NaN	    8.0	  -0.04	NaN	   0.00	  -4.00	   0.00	--------	-1	0.00	*
15:820202	  284.9	1	   38.1	NaN	NaN	   22.8	   2.81	NaN	   2.91	  -0.83	   0.00	1	  198.8	NaN	NaN	   28.3	  95.88	NaN	  96.08	  -0.77	   0.00	0	   44.9	NaN	NaN	   31.2	   1.89	NaN	   1.93	  -0.75	   0.00	0	    3.0	NaN	NaN	    8.0	  -0.11	NaN	   0.01	  -1.04	   0.00	--------	-1	0.00	*
15:973072	  489.0	1	   75.0	NaN	NaN	   24.3	  15.74	NaN	  16.02	  -0.91	   0.13	1	  250.0	NaN	NaN	   29.9	 136.29	NaN	 136.53	  -0.83	   0.13	1	  160.0	NaN	NaN	   31.2	  58.93	NaN	  59.18	  -0.84	   0.13	0	    4.0	NaN	NaN	   10.5	  -0.10	NaN	   0.00	  -0.67	   0.13	--------	-1	0.00	*
15:1001246	  361.0	0	   32.0	NaN	NaN	   26.1	   0.80	NaN	   0.84	  -0.80	   0.19	1	  221.0	NaN	NaN	   28.3	 115.04	NaN	 115.26	  -0.91	   0.19	1	  101.0	NaN	NaN	   34.6	  19.42	NaN	  19.59	  -0.88	   0.19	0	    7.0	NaN	NaN	   10.4	  -0.16	NaN	   0.05	  -0.27	   0.19	--------	-1	0.00	*
16:510729	 3789.0	1	  494.0	NaN	NaN	   32.5	 999.00	NaN	 999.00	  -0.65	   0.02	1	 1937.0	NaN	NaN	   42.0	 999.00	NaN	 999.00	  -0.59	   0.02	1	 1345.0	NaN	NaN	   49.2	 999.00	NaN	 999.00	  -0.58	   0.02	0	   13.0	NaN	NaN	    8.7	   0.29	NaN	   0.99	  -0.67	   0.02	--------	-1	0.00	*
16:511120	 5464.0	1	  902.0	NaN	NaN	   31.8	 999.00	NaN	 999.00	  -0.66	   0.15	1	 2584.0	NaN	NaN	   42.1	 999.00	NaN	 999.00	  -0.59	   0.15	1	 1966.0	NaN	NaN	   48.9	 999.00	NaN	 999.00	  -0.59	   0.15	0	   12.0	NaN	NaN	    9.1	   0.08	NaN	   0.68	  -0.67	   0.15	--------	-1	0.00	*
16:649577	  633.0	1	   96.0	NaN	NaN	   24.3	  27.17	NaN	  27.51	  -0.98	   0.03	1	  285.0	NaN	NaN	   26.0	 185.43	NaN	 185.69	  -0.88	   0.03	1	  237.0	NaN	NaN	   31.3	 120.37	NaN	 120.68	  -0.94	   0.03	0	   15.0	NaN	NaN	   10.8	   0.25	NaN	   0.88	  -1.19	   0.03	--------	-1	0.00	*
16:848940	  317.0	1	   48.0	NaN	NaN	   22.2	   5.70	NaN	   5.86	  -0.93	   0.30	1	  167.0	NaN	NaN	   25.7	  75.81	NaN	  75.97	  -0.90	   0.30	1	   95.0	NaN	NaN	   30.4	  20.17	NaN	  20.34	  -0.91	   0.30	0	    7.0	NaN	NaN	    9.3	  -0.18	NaN	   0.09	  -0.98	   0.30	--------	-1	0.00	*
2:165482	  185.0	1	   36.0	NaN	NaN	   22.4	   2.22	NaN	   2.31	  -0.94	   0.00	1	   92.0	NaN	NaN	   27.2	  21.86	NaN	  21.95	  -0.89	   0.00	1	   56.0	NaN	NaN	   34.0	   3.41	NaN	   3.47	  -0.82	   0.00	0	    1.0	NaN	NaN	    8.2	  -0.03	NaN	   0.00	  -4.00	   0.00	--------	-1	0.00	*
2:313823	  409.0	1	   51.0	NaN	NaN	   23.1	   6.26	NaN	   6.44	  -0.93	   0.32	1	  199.0	NaN	NaN	   29.9	  91.70	NaN	  91.89	  -0.90	   0.32	1	  149.0	NaN	NaN	   35.0	  45.54	NaN	  45.76	  -0.90	   0.32	0	   10.0	NaN	NaN	   10.0	  -0.09	NaN	   0.27	  -0.81	   0.32	--------	-1	0.00	*
2:362727	  368.0	1	   54.0	NaN	NaN	   27.3	   5.22	NaN	   5.37	  -0.79	   0.33	1	  204.0	NaN	NaN	   30.7	  93.81	NaN	  94.00	  -0.81	   0.33	1	  101.0	NaN	NaN	   36.5	  17.90	NaN	  18.06	  -0.77	   0.33	0	    9.0	NaN	NaN	    8.0	  -0.02	NaN	   0.39	  -0.73	   0.33	--------	-1	0.00	*
2:397022	  230.0	0	   37.0	NaN	NaN	   25.4	   1.68	NaN	   1.74	  -1.00	   0.00	1	  112.0	NaN	NaN	   28.3	  31.92	NaN	  32.02	  -1.09	   0.00	1	   76.0	NaN	NaN	   36.5	   8.03	NaN	   8.13	  -0.91	   0.00	0	    5.0	NaN	NaN	   10.7	  -0.11	NaN	   0.01	  -0.40	   0.00	--------	-1	0.00	*
2:440081	 2314.0	1	  130.0	NaN	NaN	   24.9	  48.78	NaN	  49.19	  -1.01	   0.06	1	 1559.0	NaN	NaN	   32.4	 999.00	NaN	 999.00	  -0.60	   0.06	1	  618.0	NaN	NaN	   36.6	 999.00	NaN	 999.00	  -0.76	   0.06	0	    7.0	NaN	NaN	    9.8	  -0.18	NaN	   0.07	  -0.99	   0.06	--------	-1	0.00	*
2:583537	  356.0	1	   52.0	NaN	NaN	   24.6	   5.84	NaN	   6.00	  -0.86	   0.26	1	  168.0	NaN	NaN	   25.8	  76.25	NaN	  76.42	  -0.95	   0.26	1	  129.0	NaN	NaN	   32.0	  37.28	NaN	  37.48	  -0.95	   0.26	0	    7.0	NaN	NaN	    9.5	  -0.18	NaN	   0.08	  -0.37	   0.26	--------	-1	0.00	*
2:616383	 1010.0	1	  157.0	NaN	NaN	   27.6	  63.40	NaN	  63.85	  -0.95	   0.07	1	  526.0	NaN	NaN	   26.1	 999.00	NaN	 999.00	  -0.77	   0.07	1	  325.0	NaN	NaN	   29.7	 210.87	NaN	 211.27	  -0.71	   0.07	0	    2.0	NaN	NaN	    8.0	  -0.09	NaN	   0.00	  -1.94	   0.07	--------	-1	0.00	*
2:691280	  295.0	1	   47.0	NaN	NaN	   21.8	   5.55	NaN	   5.71	  -0.73	   0.38	1	  125.0	NaN	NaN	   25.0	  45.24	NaN	  45.37	  -0.76	   0.38	1	  117.0	NaN	NaN	   29.3	  33.49	NaN	  33.68	  -0.69	   0.38	0	    6.0	NaN	NaN	    8.2	  -0.18	NaN	   0.08	  -0.81	   0.38	--------	-1	0.00	*
3:321444	  311.0	1	   42.0	NaN	NaN	   19.2	   5.17	NaN	   5.31	  -0.88	   0.15	1	  125.0	NaN	NaN	   21.4	  52.12	NaN	  52.26	  -0.89	   0.15	1	  136.0	NaN	NaN	   27.5	  48.60	NaN	  48.83	  -0.91	   0.15	0	    8.0	NaN	NaN	    7.0	  -0.02	NaN	   0.39	  -0.91	   0.15	--------	-1	0.00	*
3:326775	  718.6	1	   65.6	NaN	NaN	   28.7	   8.55	NaN	   8.75	  -1.03	   0.08	1	  413.3	NaN	NaN	   39.5	 261.20	NaN	 261.50	  -0.72	   0.08	1	  230.7	NaN	NaN	   34.9	 105.65	NaN	 105.95	  -0.75	   0.08	0	    9.0	NaN	NaN	    7.0	   0.04	NaN	   0.57	  -0.75	   0.08	--------	-1	0.00	*
3:326839	  631.4	1	   46.4	NaN	NaN	   28.6	   2.91	NaN	   3.02	  -0.81	   0.08	1	  346.7	NaN	NaN	   40.2	 193.00	NaN	 193.27	  -0.71	   0.08	1	  238.3	NaN	NaN	   34.9	 112.28	NaN	 112.58	  -0.78	   0.08	0	    0.0	NaN	NaN	    7.0	  -0.07	NaN	   0.00	  -0.66	   0.08	--------	-1	0.00	*
4:368688	 1221.0	1	  155.0	NaN	NaN	   24.4	  68.74	NaN	  69.20	  -0.75	   0.00	1	  816.0	NaN	NaN	   35.0	 999.00	NaN	 999.00	  -0.70	   0.00	1	  247.0	NaN	NaN	   34.1	 121.20	NaN	 121.51	  -0.79	   0.00	0	    3.0	NaN	NaN	    8.1	  -0.10	NaN	   0.01	  -1.02	   0.00	--------	-1	0.00	*
