Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
12:884095	  122.0	1	   21.0	NaN	NaN	    8.7	   2.96	NaN	   3.53	  -0.63	   0.00	1	   40.0	NaN	NaN	    4.1	  24.29	NaN	  25.10	  -0.68	   0.00	1	   53.0	NaN	NaN	    9.2	  22.07	NaN	  22.53	  -0.68	   0.00	0	    8.0	NaN	NaN	    4.9	   0.61	NaN	   0.90	  -0.75	   0.00	--------	-1	0.00	*
13:181111	  121.0	1	   24.0	NaN	NaN	    9.8	   3.44	NaN	   4.06	  -0.63	   0.21	1	   19.0	NaN	NaN	    4.2	   6.65	NaN	   6.90	  -0.71	   0.21	1	   64.0	NaN	NaN	    9.6	  29.88	NaN	  30.50	  -0.56	   0.21	1	   14.0	NaN	NaN	    4.9	   2.66	NaN	   3.22	  -0.34	   0.21	--------	-1	0.00	*
13:292721	   81.0	0	   12.0	NaN	NaN	    8.7	   0.49	NaN	   0.76	  -0.80	   0.00	1	   18.0	NaN	NaN	    5.2	   4.85	NaN	   5.06	  -0.62	   0.00	1	   39.0	NaN	NaN	    8.2	  13.83	NaN	  14.14	  -0.73	   0.00	0	   12.0	NaN	NaN	    4.7	   1.98	NaN	   2.46	  -0.60	   0.00	--------	-1	0.00	*
13:330046	   54.0	0	    6.0	NaN	NaN	   10.7	  -0.02	NaN	   0.02	  -1.14	   0.00	1	   15.0	NaN	NaN	    5.7	   2.87	NaN	   3.04	  -0.75	   0.00	1	   30.0	NaN	NaN	    8.2	   8.14	NaN	   8.38	  -0.95	   0.00	0	    3.0	NaN	NaN	    5.1	  -0.02	NaN	   0.06	  -1.25	   0.00	--------	-1	0.00	*
13:444336	  155.0	1	   19.0	NaN	NaN	    8.7	   2.27	NaN	   2.75	  -0.80	   0.00	1	   44.0	NaN	NaN	    5.3	  23.99	NaN	  24.77	  -0.52	   0.00	1	   79.0	NaN	NaN	   10.4	  40.43	NaN	  41.18	  -0.70	   0.00	1	   13.0	NaN	NaN	    5.1	   2.12	NaN	   2.61	  -0.71	   0.00	--------	-1	0.00	*
13:664802	   72.0	0	   15.0	NaN	NaN	    9.8	   0.78	NaN	   1.12	  -0.53	   0.31	1	   12.0	NaN	NaN	    4.5	   2.45	NaN	   2.61	  -0.64	   0.31	1	   31.0	NaN	NaN	   10.4	   6.53	NaN	   6.75	  -0.77	   0.31	1	   14.0	NaN	NaN	    4.7	   2.80	NaN	   3.40	  -0.64	   0.31	--------	-1	0.00	*
13:881203	   90.0	0	   18.0	NaN	NaN	    8.7	   1.97	NaN	   2.40	  -0.92	   0.05	1	   23.0	NaN	NaN	    4.9	   8.24	NaN	   8.54	  -0.58	   0.05	1	   29.0	NaN	NaN	    9.3	   6.54	NaN	   6.75	  -0.78	   0.05	1	   20.0	NaN	NaN	    5.3	   5.32	NaN	   6.07	  -0.71	   0.05	--------	-1	0.00	*
14:188203	   61.0	0	    8.0	NaN	NaN	    9.0	   0.07	NaN	   0.17	  -0.71	   0.00	1	   17.0	NaN	NaN	    4.2	   5.49	NaN	   5.73	  -0.70	   0.00	1	   33.0	NaN	NaN	   10.4	   7.52	NaN	   7.76	  -0.74	   0.00	0	    3.0	NaN	NaN	    4.7	  -0.03	NaN	   0.07	  -0.36	   0.00	--------	-1	0.00	*
14:207423	  129.0	1	   22.0	NaN	NaN	    8.6	   3.46	NaN	   4.06	  -0.70	   0.00	1	   29.0	NaN	NaN	    4.5	  13.34	NaN	  13.87	  -0.69	   0.00	1	   67.0	NaN	NaN	   11.6	  27.70	NaN	  28.26	  -0.67	   0.00	0	   11.0	NaN	NaN	    5.2	   1.38	NaN	   1.76	  -0.71	   0.00	--------	-1	0.00	*
14:345449	  230.0	1	   39.0	NaN	NaN	    9.4	  11.27	NaN	  12.29	  -1.02	   0.00	1	   64.0	NaN	NaN	    5.2	  44.44	NaN	  45.58	  -0.74	   0.00	1	  105.0	NaN	NaN	    9.4	  68.81	NaN	  69.83	  -0.79	   0.00	1	   22.0	NaN	NaN	    6.5	   5.11	NaN	   5.83	  -0.73	   0.00	--------	-1	0.00	*
14:604232	  231.0	1	   53.0	NaN	NaN	   10.5	  18.81	NaN	  20.04	  -0.67	   0.24	1	   58.0	NaN	NaN	    5.5	  36.80	NaN	  37.82	  -0.72	   0.24	1	   82.0	NaN	NaN	   10.8	  41.84	NaN	  42.65	  -0.66	   0.24	1	   38.0	NaN	NaN	    5.9	  16.88	NaN	  18.03	  -0.53	   0.24	--------	-1	0.00	*
15:83220	  254.0	0	   18.0	NaN	NaN	    9.4	   1.68	NaN	   2.08	  -0.70	   0.01	1	   60.0	NaN	NaN	    6.1	  36.30	NaN	  37.27	  -0.73	   0.01	1	  162.0	NaN	NaN	    8.5	 140.56	NaN	 142.19	  -0.84	   0.01	0	   14.0	NaN	NaN	    7.0	   1.50	NaN	   1.91	  -1.02	   0.01	--------	-1	0.00	*
15:324330	  119.0	1	   26.0	NaN	NaN	    9.5	   4.36	NaN	   5.11	  -0.77	   0.21	1	   31.0	NaN	NaN	    4.3	  15.70	NaN	  16.24	  -0.68	   0.21	1	   46.0	NaN	NaN	    8.1	  18.99	NaN	  19.41	  -0.59	   0.21	1	   16.0	NaN	NaN	    5.7	   2.91	NaN	   3.54	  -0.59	   0.21	--------	-1	0.00	*
15:480378	  113.0	0	   11.0	NaN	NaN	    9.3	   0.28	NaN	   0.48	  -0.59	   0.37	1	   26.0	NaN	NaN	    4.3	  11.40	NaN	  11.82	  -0.53	   0.37	1	   55.0	NaN	NaN	   11.3	  19.60	NaN	  20.03	  -0.58	   0.37	1	   21.0	NaN	NaN	    4.9	   6.36	NaN	   7.20	  -0.84	   0.37	--------	-1	0.00	*
15:514489	  126.0	1	   31.0	NaN	NaN	    8.9	   7.36	NaN	   8.24	  -0.78	   0.00	1	   39.0	NaN	NaN	    5.1	  20.34	NaN	  21.06	  -0.61	   0.00	1	   44.0	NaN	NaN	    8.2	  17.43	NaN	  17.81	  -0.70	   0.00	0	   12.0	NaN	NaN	    5.2	   1.69	NaN	   2.14	  -0.73	   0.00	--------	-1	0.00	*
15:831120	  138.0	1	   28.0	NaN	NaN	    8.9	   5.86	NaN	   6.64	  -0.74	   0.00	1	   28.0	NaN	NaN	    5.9	   9.92	NaN	  10.29	  -0.59	   0.00	1	   59.0	NaN	NaN	    8.4	  28.74	NaN	  29.32	  -0.61	   0.00	1	   23.0	NaN	NaN	    5.9	   6.35	NaN	   7.16	  -0.66	   0.00	--------	-1	0.00	*
15:906783	   83.0	0	   16.0	NaN	NaN	    8.9	   1.31	NaN	   1.71	  -0.57	   0.00	1	   15.0	NaN	NaN	    5.2	   3.31	NaN	   3.49	  -0.59	   0.00	1	   25.0	NaN	NaN	    8.3	   5.44	NaN	   5.64	  -0.64	   0.00	1	   27.0	NaN	NaN	    4.9	  10.51	NaN	  11.53	  -0.49	   0.00	--------	-1	0.00	*
16:377959	  389.0	1	   79.0	NaN	NaN	    9.7	  41.59	NaN	  43.22	  -0.75	   0.00	1	   79.0	NaN	NaN	    4.9	  63.20	NaN	  64.82	  -0.67	   0.00	1	  149.0	NaN	NaN	   12.2	 102.90	NaN	 104.22	  -0.74	   0.00	1	   82.0	NaN	NaN	    5.6	  61.68	NaN	  63.60	  -0.72	   0.00	--------	-1	0.00	*
16:594440	   49.0	0	    4.0	NaN	NaN	    8.6	  -0.03	NaN	   0.01	  -0.56	   0.00	1	   18.0	NaN	NaN	    4.2	   6.01	NaN	   6.25	  -0.68	   0.00	1	   23.0	NaN	NaN	   10.1	   3.30	NaN	   3.47	  -0.52	   0.00	0	    4.0	NaN	NaN	    4.8	   0.02	NaN	   0.15	  -0.48	   0.00	--------	-1	0.00	*
2:546288	   68.0	0	   14.0	NaN	NaN	    9.3	   0.75	NaN	   1.05	  -0.62	   0.00	1	   15.0	NaN	NaN	    4.0	   4.45	NaN	   4.65	  -1.11	   0.00	1	   30.0	NaN	NaN	    8.2	   8.19	NaN	   8.44	  -0.64	   0.00	0	    9.0	NaN	NaN	    5.5	   0.68	NaN	   0.99	  -0.56	   0.00	--------	-1	0.00	*
2:616270	   44.0	0	    6.0	NaN	NaN	    9.8	  -0.02	NaN	   0.03	  -0.56	   0.00	1	   14.0	NaN	NaN	    4.0	   3.88	NaN	   4.07	  -0.59	   0.00	1	   19.0	NaN	NaN	    7.7	   3.19	NaN	   3.36	  -0.71	   0.00	0	    5.0	NaN	NaN	    5.1	   0.09	NaN	   0.24	  -0.63	   0.00	--------	-1	0.00	*
4:155975	  212.9	1	   33.8	NaN	NaN	   10.6	   7.20	NaN	   8.04	  -1.00	   0.00	1	   56.4	NaN	NaN	    4.3	  41.28	NaN	  42.36	  -0.86	   0.00	1	  109.6	NaN	NaN	    8.2	  80.21	NaN	  81.36	  -0.80	   0.00	0	   13.0	NaN	NaN	    8.3	   1.04	NaN	   1.37	  -0.92	   0.00	--------	-1	0.00	*
4:156017	  253.1	1	   52.2	NaN	NaN	   10.5	  18.78	NaN	  20.10	  -0.88	   0.00	1	   65.6	NaN	NaN	    4.3	  51.47	NaN	  52.79	  -0.96	   0.00	1	  124.4	NaN	NaN	    8.2	  97.52	NaN	  98.74	  -0.80	   0.00	0	   11.0	NaN	NaN	    8.4	   0.40	NaN	   0.64	  -0.97	   0.00	--------	-1	0.00	*
4:264008	  115.0	1	   24.0	NaN	NaN	   10.9	   2.84	NaN	   3.38	  -0.69	   0.00	1	   26.0	NaN	NaN	    4.6	  10.95	NaN	  11.34	  -0.78	   0.00	1	   54.0	NaN	NaN	    8.2	  25.14	NaN	  25.63	  -0.57	   0.00	0	   11.0	NaN	NaN	    4.7	   1.59	NaN	   2.02	  -0.46	   0.00	--------	-1	0.00	*
4:264620	  190.0	1	   38.0	NaN	NaN	    9.5	  10.66	NaN	  11.58	  -0.67	   0.29	1	   38.0	NaN	NaN	    5.1	  19.48	NaN	  20.17	  -0.71	   0.29	1	   75.0	NaN	NaN	    8.2	  43.65	NaN	  44.50	  -0.49	   0.29	1	   39.0	NaN	NaN	    4.7	  20.70	NaN	  22.02	  -0.69	   0.29	--------	-1	0.00	*
4:316432	  150.0	1	   20.0	NaN	NaN	    9.3	   2.33	NaN	   2.82	  -0.68	   0.00	1	   37.0	NaN	NaN	    4.3	  20.82	NaN	  21.56	  -0.81	   0.00	1	   67.0	NaN	NaN	    8.6	  34.98	NaN	  35.67	  -0.73	   0.00	1	   26.0	NaN	NaN	    6.3	   7.59	NaN	   8.47	  -0.63	   0.00	--------	-1	0.00	*
4:578015	  138.0	1	   22.0	NaN	NaN	    8.7	   3.35	NaN	   3.93	  -0.74	   0.00	1	   32.0	NaN	NaN	    4.5	  15.95	NaN	  16.54	  -0.63	   0.00	1	   72.0	NaN	NaN	    8.2	  40.85	NaN	  41.63	  -0.71	   0.00	0	   12.0	NaN	NaN	    4.9	   1.86	NaN	   2.32	  -0.43	   0.00	--------	-1	0.00	*
4:701365	   93.0	0	    9.0	NaN	NaN	    8.7	   0.16	NaN	   0.29	  -0.52	   0.00	1	   32.0	NaN	NaN	    4.4	  16.20	NaN	  16.82	  -0.75	   0.00	1	   44.0	NaN	NaN	    8.9	  16.19	NaN	  16.55	  -0.59	   0.00	0	    8.0	NaN	NaN	    5.1	   0.59	NaN	   0.86	  -0.77	   0.00	--------	-1	0.00	*
4:929964	  129.0	0	   16.0	NaN	NaN	    9.0	   1.28	NaN	   1.65	  -0.52	   0.10	1	   34.0	NaN	NaN	    5.2	  15.84	NaN	  16.41	  -0.71	   0.10	1	   59.0	NaN	NaN	    9.2	  26.86	NaN	  27.39	  -0.73	   0.10	1	   20.0	NaN	NaN	    5.7	   4.87	NaN	   5.57	  -0.47	   0.10	--------	-1	0.00	*
4:935065	  220.0	1	   29.0	NaN	NaN	    8.7	   6.48	NaN	   7.29	  -0.57	   0.03	1	   63.0	NaN	NaN	    4.3	  48.02	NaN	  49.25	  -0.67	   0.03	1	  110.0	NaN	NaN	    8.5	  78.74	NaN	  79.82	  -0.61	   0.03	1	   18.0	NaN	NaN	    4.8	   4.86	NaN	   5.53	  -0.72	   0.03	--------	-1	0.00	*
4:949496	  106.0	0	   15.0	NaN	NaN	   10.0	   0.76	NaN	   1.07	  -0.69	   0.31	1	   28.0	NaN	NaN	    4.6	  12.31	NaN	  12.75	  -0.74	   0.31	1	   49.0	NaN	NaN	    9.7	  18.24	NaN	  18.65	  -0.79	   0.31	1	   14.0	NaN	NaN	    5.6	   2.18	NaN	   2.68	  -0.59	   0.31	--------	-1	0.00	*
4:1035650	   90.0	0	   10.0	NaN	NaN	   10.8	   0.09	NaN	   0.20	  -0.77	   0.00	1	   25.0	NaN	NaN	    4.9	   9.60	NaN	   9.94	  -0.61	   0.00	1	   42.0	NaN	NaN	    8.8	  14.92	NaN	  15.27	  -0.71	   0.00	1	   13.0	NaN	NaN	    4.7	   2.35	NaN	   2.90	  -0.54	   0.00	--------	-1	0.00	*
4:1258239	  127.0	1	   24.0	NaN	NaN	    8.7	   4.12	NaN	   4.81	  -0.74	   0.00	1	   34.0	NaN	NaN	    6.6	  12.95	NaN	  13.46	  -0.80	   0.00	1	   56.0	NaN	NaN	    9.0	  24.81	NaN	  25.29	  -0.78	   0.00	0	   13.0	NaN	NaN	    6.1	   1.56	NaN	   1.97	  -0.62	   0.00	--------	-1	0.00	*
4:1413715	   89.0	0	    7.0	NaN	NaN	    8.7	   0.04	NaN	   0.11	  -0.50	   0.00	1	   26.0	NaN	NaN	    4.4	  11.37	NaN	  11.77	  -0.89	   0.00	1	   46.0	NaN	NaN	    8.6	  18.09	NaN	  18.48	  -0.69	   0.00	0	   10.0	NaN	NaN	    4.9	   1.21	NaN	   1.57	  -0.44	   0.00	--------	-1	0.00	*
4:1469484	   54.0	0	    2.0	NaN	NaN	    9.7	  -0.03	NaN	   0.00	  -1.83	   0.00	1	   18.0	NaN	NaN	    5.3	   4.69	NaN	   4.90	  -0.61	   0.00	1	   33.0	NaN	NaN	    8.2	   9.97	NaN	  10.25	  -0.74	   0.00	0	    1.0	NaN	NaN	    5.1	  -0.02	NaN	   0.00	  -4.00	   0.00	--------	-1	0.00	*
5:43282	   72.0	0	   11.0	NaN	NaN	    9.8	   0.23	NaN	   0.40	  -0.74	   0.00	1	   21.0	NaN	NaN	    4.5	   7.52	NaN	   7.78	  -0.40	   0.00	1	   38.0	NaN	NaN	    8.4	  12.78	NaN	  13.08	  -0.61	   0.00	0	    2.0	NaN	NaN	    5.5	  -0.03	NaN	   0.01	  -1.48	   0.00	--------	-1	0.00	*
5:62872	   38.0	0	   10.0	NaN	NaN	    9.8	   0.16	NaN	   0.29	  -0.69	   0.00	0	    5.0	NaN	NaN	    4.3	   0.29	NaN	   0.37	  -1.01	   0.00	1	   19.0	NaN	NaN	    8.2	   2.92	NaN	   3.07	  -0.58	   0.00	0	    4.0	NaN	NaN	    4.8	   0.02	NaN	   0.15	  -1.17	   0.00	--------	-1	0.00	*
5:185281	  189.0	1	   22.0	NaN	NaN	   10.4	   2.44	NaN	   2.95	  -0.65	   0.13	1	   51.0	NaN	NaN	    6.4	  26.91	NaN	  27.80	  -0.70	   0.13	1	   87.0	NaN	NaN	    8.2	  55.48	NaN	  56.40	  -0.78	   0.13	1	   29.0	NaN	NaN	    5.9	  10.14	NaN	  11.11	  -0.51	   0.13	--------	-1	0.00	*
5:287851	   95.0	0	   15.0	NaN	NaN	   12.2	   0.39	NaN	   0.62	  -0.38	   0.45	1	   21.0	NaN	NaN	    7.4	   4.32	NaN	   4.51	  -0.59	   0.45	1	   50.0	NaN	NaN	   11.6	  15.93	NaN	  16.28	  -0.53	   0.45	0	    9.0	NaN	NaN	    5.6	   0.64	NaN	   0.94	  -0.76	   0.45	--------	-1	0.00	*
6:31872	   60.0	0	    8.0	NaN	NaN	   10.8	   0.01	NaN	   0.07	  -0.50	   0.00	1	   21.0	NaN	NaN	    4.2	   8.09	NaN	   8.37	  -0.82	   0.00	1	   25.0	NaN	NaN	    8.6	   5.20	NaN	   5.39	  -0.62	   0.00	0	    6.0	NaN	NaN	    4.9	   0.23	NaN	   0.43	  -0.62	   0.00	--------	-1	0.00	*
6:265568	  202.0	1	   50.0	NaN	NaN	    9.7	  18.21	NaN	  19.36	  -0.62	   0.00	1	   41.0	NaN	NaN	    4.2	  24.98	NaN	  25.82	  -0.55	   0.00	1	   76.0	NaN	NaN	    8.1	  45.03	NaN	  45.91	  -0.72	   0.00	1	   35.0	NaN	NaN	    5.2	  16.19	NaN	  17.27	  -0.44	   0.00	--------	-1	0.00	*
7:29792	   59.0	0	    9.0	NaN	NaN	    8.5	   0.18	NaN	   0.32	  -0.90	   0.00	1	   23.0	NaN	NaN	    4.8	   8.44	NaN	   8.77	  -0.74	   0.00	1	   26.0	NaN	NaN	    7.8	   6.42	NaN	   6.63	  -0.67	   0.00	0	    1.0	NaN	NaN	    4.7	  -0.03	NaN	   0.00	  -4.00	   0.00	--------	-1	0.00	*
7:120132	  135.0	0	   16.0	NaN	NaN	   10.8	   0.76	NaN	   1.09	  -0.89	   0.00	1	   30.0	NaN	NaN	    5.3	  12.40	NaN	  12.86	  -0.64	   0.00	1	   69.0	NaN	NaN	   10.5	  31.64	NaN	  32.29	  -0.76	   0.00	1	   20.0	NaN	NaN	    5.8	   4.83	NaN	   5.48	  -0.94	   0.00	--------	-1	0.00	*
7:575784	  354.0	1	   76.0	NaN	NaN	    8.5	  42.41	NaN	  44.34	  -0.65	   0.02	1	   72.0	NaN	NaN	    4.8	  55.40	NaN	  56.85	  -0.70	   0.02	1	  154.0	NaN	NaN	    9.3	 125.13	NaN	 126.58	  -0.73	   0.02	1	   52.0	NaN	NaN	    4.8	  33.20	NaN	  34.65	  -0.78	   0.02	--------	-1	0.00	*
7:633548	   75.0	0	    9.0	NaN	NaN	   10.1	   0.08	NaN	   0.17	  -1.01	   0.00	1	   24.0	NaN	NaN	    4.4	   9.88	NaN	  10.23	  -0.55	   0.00	1	   32.0	NaN	NaN	    8.5	   9.02	NaN	   9.28	  -0.66	   0.00	0	   10.0	NaN	NaN	    6.6	   0.61	NaN	   0.89	  -0.56	   0.00	--------	-1	0.00	*
7:1003373	   49.0	0	    7.0	NaN	NaN	   10.6	  -0.01	NaN	   0.04	  -0.57	   0.00	1	   19.0	NaN	NaN	    5.4	   5.18	NaN	   5.40	  -0.66	   0.00	1	   21.0	NaN	NaN	    8.7	   3.34	NaN	   3.52	  -0.55	   0.00	0	    2.0	NaN	NaN	    6.3	  -0.03	NaN	   0.01	  -4.00	   0.00	--------	-1	0.00	*
7:1005821	   41.0	0	    7.0	NaN	NaN	   10.0	   0.00	NaN	   0.06	  -0.34	   0.00	1	   11.0	NaN	NaN	    4.3	   2.16	NaN	   2.31	  -0.70	   0.00	0	   19.0	NaN	NaN	   10.3	   1.90	NaN	   2.03	  -0.76	   0.00	0	    4.0	NaN	NaN	    6.8	  -0.03	NaN	   0.04	  -1.25	   0.00	--------	-1	0.00	*
7:1013732	   76.0	0	   18.0	NaN	NaN	    8.7	   1.95	NaN	   2.40	  -0.53	   0.00	1	   31.0	NaN	NaN	    4.0	  16.27	NaN	  16.92	  -0.66	   0.00	1	   21.0	NaN	NaN	   10.2	   2.53	NaN	   2.68	  -0.77	   0.00	0	    6.0	NaN	NaN	    4.7	   0.27	NaN	   0.49	  -0.81	   0.00	--------	-1	0.00	*
8:47754	  119.0	0	   17.0	NaN	NaN	    8.3	   1.83	NaN	   2.25	  -0.49	   0.22	1	   27.0	NaN	NaN	    4.2	  12.44	NaN	  12.92	  -0.68	   0.22	1	   63.0	NaN	NaN	    8.1	  33.04	NaN	  33.71	  -0.67	   0.22	0	   12.0	NaN	NaN	    6.3	   1.23	NaN	   1.56	  -0.52	   0.22	--------	-1	0.00	*
8:112993	   48.0	0	    4.0	NaN	NaN	   12.2	  -0.03	NaN	   0.00	  -0.82	   0.00	0	   11.0	NaN	NaN	    4.9	   1.81	NaN	   1.95	  -0.69	   0.00	1	   27.0	NaN	NaN	   10.8	   4.43	NaN	   4.62	  -0.56	   0.00	0	    6.0	NaN	NaN	    5.2	   0.19	NaN	   0.38	  -0.35	   0.00	--------	-1	0.00	*
9:35938	  186.0	1	   45.0	NaN	NaN	   12.3	  11.28	NaN	  12.25	  -0.59	   0.44	1	   33.0	NaN	NaN	    4.8	  15.99	NaN	  16.59	  -0.74	   0.44	1	   71.0	NaN	NaN	    8.1	  40.37	NaN	  41.09	  -0.68	   0.44	1	   37.0	NaN	NaN	    5.5	  17.00	NaN	  18.22	  -0.52	   0.44	--------	-1	0.00	*
9:237477	  368.8	1	   56.5	NaN	NaN	   10.0	  22.50	NaN	  23.95	  -0.90	   0.07	1	   82.2	NaN	NaN	    5.1	  65.90	NaN	  67.82	  -0.85	   0.07	1	  173.6	NaN	NaN	    9.5	 147.61	NaN	 149.54	  -0.80	   0.07	1	   56.5	NaN	NaN	    5.7	  34.40	NaN	  36.02	  -0.68	   0.07	--------	-1	0.00	*
9:237550	  132.2	1	   43.5	NaN	NaN	   10.1	  13.38	NaN	  14.45	  -0.84	   0.07	1	   27.8	NaN	NaN	    5.4	  10.82	NaN	  11.20	  -0.88	   0.07	1	   58.4	NaN	NaN	    9.5	  26.14	NaN	  26.65	  -0.70	   0.07	0	    2.5	NaN	NaN	    5.7	  -0.03	NaN	   0.03	  -0.61	   0.07	--------	-1	0.00	*
mit:25726	   66.0	1	   32.0	NaN	NaN	   18.3	   2.17	NaN	   2.63	  -0.59	   0.00	0	   10.0	NaN	NaN	    4.8	   1.48	NaN	   1.61	  -0.78	   0.00	0	   22.0	NaN	NaN	   15.4	   1.09	NaN	   1.17	  -0.50	   0.00	0	    2.0	NaN	NaN	    3.1	  -0.02	NaN	   0.09	  -1.52	   0.00	--------	-1	0.00	*
