Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
16:510989	   34.0	0	    8.0	NaN	NaN	    7.8	   0.16	NaN	   0.28	  -0.78	   0.00	0	    9.0	NaN	NaN	    3.4	   1.51	NaN	   2.09	  -0.92	   0.00	1	   17.0	NaN	NaN	    7.2	   2.35	NaN	   2.87	  -0.88	   0.00	0	    0.0	NaN	NaN	    2.1	  -0.04	NaN	  -0.00	  -4.00	   0.00	--------	-1	0.00	*
2:492431	   38.0	0	   14.0	NaN	NaN	    8.7	   0.75	NaN	   1.21	  -0.69	   0.00	1	   14.0	NaN	NaN	    3.7	   3.75	NaN	   4.46	  -1.25	   0.00	0	    9.0	NaN	NaN	    6.3	   0.50	NaN	   0.74	  -0.69	   0.00	0	    1.0	NaN	NaN	    3.0	  -0.08	NaN	   0.02	  -4.00	   0.00	--------	-1	0.00	*
2:601906	  196.0	1	   50.0	NaN	NaN	   13.5	  12.77	NaN	  13.67	  -0.62	   0.34	1	   38.0	NaN	NaN	    5.9	  16.50	NaN	  18.05	  -0.51	   0.34	1	   98.0	NaN	NaN	   15.4	  43.52	NaN	  44.20	  -0.76	   0.34	0	   10.0	NaN	NaN	    3.1	   1.56	NaN	   2.81	  -0.97	   0.34	--------	-1	0.00	*
3:142499	  145.7	1	   39.6	NaN	NaN	    9.4	  12.03	NaN	  12.89	  -0.88	   0.00	1	   30.1	NaN	NaN	    5.1	  12.95	NaN	  14.03	  -0.74	   0.00	1	   72.5	NaN	NaN	    6.9	  46.50	NaN	  47.21	  -0.86	   0.00	0	    3.6	NaN	NaN	    2.9	   0.02	NaN	   0.48	  -1.02	   0.00	--------	-1	0.00	*
3:142574	  187.3	1	   34.4	NaN	NaN	    9.7	   8.81	NaN	   9.52	  -0.80	   0.00	0	    6.9	NaN	NaN	    5.1	   0.22	NaN	   0.59	  -0.53	   0.00	1	  142.5	NaN	NaN	    6.9	 129.06	NaN	 130.22	  -0.75	   0.00	0	    3.4	NaN	NaN	    2.9	   0.03	NaN	   0.48	  -1.11	   0.00	--------	-1	0.00	*
4:542934	  190.5	1	   40.9	NaN	NaN	    7.9	  15.11	NaN	  16.13	  -0.78	   0.00	1	   28.6	NaN	NaN	    4.3	  13.20	NaN	  14.36	  -1.02	   0.00	1	  117.2	NaN	NaN	    7.0	  96.87	NaN	  97.77	  -0.89	   0.00	0	    3.8	NaN	NaN	    3.0	   0.05	NaN	   0.45	  -0.84	   0.00	--------	-1	0.00	*
4:543146	   44.5	0	   11.1	NaN	NaN	    8.2	   0.55	NaN	   0.89	  -0.46	   0.00	1	   11.4	NaN	NaN	    4.2	   2.24	NaN	   2.89	  -0.91	   0.00	1	   20.8	NaN	NaN	    7.2	   4.13	NaN	   4.68	  -0.50	   0.00	0	    1.2	NaN	NaN	    3.0	  -0.05	NaN	   0.10	  -0.64	   0.00	--------	-1	0.00	*
5:570200	   34.0	0	   12.0	NaN	NaN	    7.7	   0.61	NaN	   1.03	  -0.59	   0.00	0	    3.0	NaN	NaN	    3.5	   0.01	NaN	   0.16	  -0.57	   0.00	1	   17.0	NaN	NaN	    6.4	   2.94	NaN	   3.47	  -0.61	   0.00	0	    2.0	NaN	NaN	    2.2	  -0.05	NaN	   0.19	  -1.07	   0.00	--------	-1	0.00	*
7:910403	  121.0	0	   14.7	NaN	NaN	   11.7	   0.41	NaN	   0.69	  -0.84	   0.00	1	   11.5	NaN	NaN	    4.4	   2.06	NaN	   2.68	  -1.01	   0.00	1	   86.8	NaN	NaN	    9.8	  49.56	NaN	  50.33	  -0.74	   0.00	0	    8.0	NaN	NaN	    3.5	   0.65	NaN	   1.60	  -0.87	   0.00	--------	-1	0.00	*
7:910450	  226.0	1	   33.3	NaN	NaN	   11.9	   6.26	NaN	   6.91	  -0.72	   0.00	1	   27.5	NaN	NaN	    4.4	  12.25	NaN	  13.27	  -0.90	   0.00	1	  165.2	NaN	NaN	    9.8	 136.27	NaN	 137.65	  -0.75	   0.00	0	    0.0	NaN	NaN	    3.5	  -0.07	NaN	   0.01	  -0.62	   0.00	--------	-1	0.00	*
7:1026849	  224.0	1	   34.0	NaN	NaN	    7.7	  10.73	NaN	  11.51	  -0.65	   0.39	1	   20.0	NaN	NaN	    3.7	   7.71	NaN	   8.57	  -0.54	   0.39	1	  168.0	NaN	NaN	   11.1	 130.58	NaN	 131.83	  -0.87	   0.39	0	    2.0	NaN	NaN	    2.9	  -0.06	NaN	   0.11	  -1.13	   0.39	--------	-1	0.00	*
8:451290	  241.0	1	   67.0	NaN	NaN	   11.3	  27.45	NaN	  28.83	  -0.70	   0.13	1	   24.0	NaN	NaN	    4.2	   9.64	NaN	  10.54	  -0.52	   0.13	1	  144.0	NaN	NaN	    9.0	 115.07	NaN	 116.14	  -0.85	   0.13	0	    6.0	NaN	NaN	    3.8	   0.15	NaN	   0.73	  -0.50	   0.13	--------	-1	0.00	*
9:242744	  148.0	1	   38.0	NaN	NaN	    8.7	  11.81	NaN	  12.62	  -0.44	   0.66	1	   24.0	NaN	NaN	    3.8	  10.57	NaN	  11.52	  -0.75	   0.66	1	   76.0	NaN	NaN	    7.6	  46.70	NaN	  47.44	  -0.44	   0.66	1	   10.0	NaN	NaN	    2.5	   2.06	NaN	   3.61	  -0.86	   0.66	--------	-1	0.00	*
