Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
10:181091	  229.0	1	  116.0	NaN	NaN	   32.6	  28.78	NaN	  29.15	  -0.53	   0.17	0	    5.0	NaN	NaN	    1.9	   1.20	NaN	   1.39	  -0.60	   0.17	1	   83.0	NaN	NaN	   15.8	  31.64	NaN	  31.98	  -0.62	   0.17	1	   25.0	NaN	NaN	   12.2	   2.66	NaN	   3.06	  -0.25	   0.17	--------	-1	0.00	*
10:245893	  208.0	1	  115.0	NaN	NaN	   31.4	  29.59	NaN	  29.98	  -0.61	   0.02	1	    6.0	NaN	NaN	    1.4	   2.28	NaN	   2.56	  -0.41	   0.02	1	   70.0	NaN	NaN	   12.3	  28.85	NaN	  29.18	  -0.61	   0.02	0	   17.0	NaN	NaN	   11.8	   0.84	NaN	   1.04	  -0.44	   0.02	--------	-1	0.00	*
10:328508	  189.0	1	  119.0	NaN	NaN	   31.4	  31.87	NaN	  32.27	  -0.56	   0.00	0	    4.0	NaN	NaN	    1.4	   1.13	NaN	   1.31	  -2.24	   0.00	1	   46.0	NaN	NaN	   12.3	  12.66	NaN	  12.85	  -0.54	   0.00	0	   20.0	NaN	NaN	   11.8	   1.44	NaN	   1.74	  -0.36	   0.00	--------	-1	0.00	*
10:332136	 1566.0	1	  649.0	NaN	NaN	   31.4	 999.00	NaN	 999.00	  -0.67	   0.06	1	   43.0	NaN	NaN	    1.4	  46.46	NaN	  47.64	  -0.77	   0.06	1	  657.0	NaN	NaN	   12.3	 999.00	NaN	 999.00	  -0.72	   0.06	1	  217.0	NaN	NaN	   12.8	 177.75	NaN	 179.36	  -0.63	   0.06	--------	-1	0.00	*
10:388387	  129.0	1	   66.0	NaN	NaN	   31.4	   7.19	NaN	   7.31	  -0.46	   0.38	0	    1.0	NaN	NaN	    1.4	   0.10	NaN	   0.13	  -4.00	   0.38	1	   43.0	NaN	NaN	   12.3	  10.97	NaN	  11.14	  -0.42	   0.38	0	   19.0	NaN	NaN	   11.8	   1.22	NaN	   1.49	  -0.46	   0.38	--------	-1	0.00	*
10:428789	  105.0	1	   61.0	NaN	NaN	   31.4	   5.64	NaN	   5.74	  -0.43	   0.00	0	    2.0	NaN	NaN	    1.4	   0.33	NaN	   0.40	  -0.58	   0.00	1	   22.0	NaN	NaN	   12.3	   2.07	NaN	   2.11	  -0.49	   0.00	0	   20.0	NaN	NaN	   12.2	   1.34	NaN	   1.62	  -0.27	   0.00	--------	-1	0.00	*
10:442323	  293.0	1	  118.0	NaN	NaN	   31.4	  31.29	NaN	  31.69	  -0.42	   0.35	0	    4.0	NaN	NaN	    1.4	   1.13	NaN	   1.31	  -1.10	   0.35	1	  135.0	NaN	NaN	   12.3	  88.13	NaN	  88.74	  -0.46	   0.35	1	   36.0	NaN	NaN	   14.5	   5.31	NaN	   5.86	  -0.47	   0.35	--------	-1	0.00	*
10:516080	  235.0	1	   81.0	NaN	NaN	   36.9	   9.46	NaN	   9.61	  -0.42	   0.28	1	   17.0	NaN	NaN	    1.4	  12.14	NaN	  12.84	  -0.54	   0.28	1	  108.0	NaN	NaN	   12.3	  61.33	NaN	  61.84	  -0.51	   0.28	1	   29.0	NaN	NaN	   14.5	   2.87	NaN	   3.30	  -0.30	   0.28	--------	-1	0.00	*
10:540551	  174.0	1	  102.0	NaN	NaN	   31.4	  22.64	NaN	  22.95	  -0.53	   0.46	0	    3.0	NaN	NaN	    1.4	   0.68	NaN	   0.80	  -1.20	   0.46	1	   52.0	NaN	NaN	   12.3	  16.38	NaN	  16.61	  -0.51	   0.46	0	   17.0	NaN	NaN	   11.8	   0.84	NaN	   1.04	  -0.82	   0.46	--------	-1	0.00	*
10:568105	 1256.3	1	  506.6	NaN	NaN	   36.1	 999.00	NaN	 999.00	  -0.77	   0.07	1	   45.9	NaN	NaN	    1.7	  47.20	NaN	  48.39	  -0.56	   0.07	1	  505.2	NaN	NaN	   12.3	 999.00	NaN	 999.00	  -0.65	   0.07	1	  198.6	NaN	NaN	   14.6	 145.56	NaN	 147.11	  -0.69	   0.07	--------	-1	0.00	*
10:568148	  355.7	1	  158.4	NaN	NaN	   35.7	  50.51	NaN	  51.06	  -0.64	   0.07	0	    1.1	NaN	NaN	    1.7	   0.25	NaN	   0.31	  -0.78	   0.07	1	  159.8	NaN	NaN	   12.3	 115.05	NaN	 115.76	  -0.69	   0.07	1	   36.4	NaN	NaN	   14.8	   5.52	NaN	   6.08	  -0.69	   0.07	--------	-1	0.00	*
10:601842	  326.0	1	  121.0	NaN	NaN	   31.7	  32.65	NaN	  33.06	  -0.48	   0.00	1	   19.0	NaN	NaN	    1.9	  11.84	NaN	  12.52	  -0.36	   0.00	1	  137.0	NaN	NaN	   15.2	  78.94	NaN	  79.52	  -0.57	   0.00	1	   49.0	NaN	NaN	   12.7	  13.26	NaN	  14.08	  -0.40	   0.00	--------	-1	0.00	*
10:615410	  161.0	1	   89.0	NaN	NaN	   31.4	  16.41	NaN	  16.64	  -0.54	   0.00	0	    3.0	NaN	NaN	    1.5	   0.59	NaN	   0.72	  -1.18	   0.00	1	   36.0	NaN	NaN	   12.3	   7.40	NaN	   7.52	  -0.45	   0.00	1	   33.0	NaN	NaN	   16.7	   3.13	NaN	   3.57	  -0.31	   0.00	--------	-1	0.00	*
10:618391	 1629.0	1	  494.0	NaN	NaN	   31.4	 999.00	NaN	 999.00	  -0.63	   0.14	1	   99.0	NaN	NaN	    1.4	 141.56	NaN	 143.36	  -0.61	   0.14	1	  867.0	NaN	NaN	   15.8	 999.00	NaN	 999.00	  -0.62	   0.14	1	  169.0	NaN	NaN	   20.8	  89.65	NaN	  91.03	  -0.49	   0.14	--------	-1	0.00	*
10:642134	  189.0	1	   93.0	NaN	NaN	   33.4	  16.64	NaN	  16.88	  -0.33	   0.32	1	   13.0	NaN	NaN	    1.4	   8.04	NaN	   8.61	  -0.72	   0.32	1	   64.0	NaN	NaN	   12.3	  24.43	NaN	  24.74	  -0.57	   0.32	0	   19.0	NaN	NaN	   13.8	   0.78	NaN	   0.97	  -0.58	   0.32	--------	-1	0.00	*
10:644529	  196.0	1	  118.0	NaN	NaN	   37.5	  24.89	NaN	  25.23	  -0.51	   0.00	0	    5.0	NaN	NaN	    1.4	   1.66	NaN	   1.90	  -0.72	   0.00	1	   57.0	NaN	NaN	   12.7	  19.01	NaN	  19.27	  -0.63	   0.00	0	   16.0	NaN	NaN	   18.4	   0.09	NaN	   0.13	  -0.54	   0.00	--------	-1	0.00	*
10:658467	  409.0	1	  189.0	NaN	NaN	   32.5	  77.38	NaN	  78.06	  -0.55	   0.30	1	   13.0	NaN	NaN	    1.6	   7.13	NaN	   7.66	  -0.49	   0.30	1	  155.0	NaN	NaN	   12.3	 109.52	NaN	 110.21	  -0.62	   0.30	1	   52.0	NaN	NaN	   15.2	  12.15	NaN	  12.95	  -0.59	   0.30	--------	-1	0.00	*
10:667791	  268.0	1	  137.0	NaN	NaN	   31.4	  42.80	NaN	  43.28	  -0.47	   0.32	1	    7.0	NaN	NaN	    1.4	   2.96	NaN	   3.28	  -0.47	   0.32	1	   94.0	NaN	NaN	   12.3	  48.56	NaN	  49.00	  -0.59	   0.32	1	   30.0	NaN	NaN	   11.8	   4.66	NaN	   5.19	  -0.43	   0.32	--------	-1	0.00	*
10:678568	  193.0	1	  132.0	NaN	NaN	   31.4	  39.65	NaN	  40.11	  -0.56	   0.19	0	    2.0	NaN	NaN	    1.4	   0.33	NaN	   0.40	  -0.72	   0.19	1	   40.0	NaN	NaN	   12.3	   9.38	NaN	   9.53	  -0.58	   0.19	0	   19.0	NaN	NaN	   11.8	   1.22	NaN	   1.49	  -0.56	   0.19	--------	-1	0.00	*
10:685686	  127.0	1	   75.0	NaN	NaN	   31.4	  10.38	NaN	  10.54	  -0.63	   0.00	0	    4.0	NaN	NaN	    1.4	   1.13	NaN	   1.31	  -0.91	   0.00	1	   34.0	NaN	NaN	   12.3	   6.48	NaN	   6.59	  -0.61	   0.00	0	   14.0	NaN	NaN	   11.8	   0.41	NaN	   0.53	  -0.41	   0.00	--------	-1	0.00	*
10:698766	  254.0	1	  138.0	NaN	NaN	   36.1	  37.18	NaN	  37.63	  -0.48	   0.25	0	    6.0	NaN	NaN	    2.9	   0.97	NaN	   1.15	  -0.39	   0.25	1	   55.0	NaN	NaN	   15.7	  13.79	NaN	  14.00	  -0.60	   0.25	1	   55.0	NaN	NaN	   14.9	  14.07	NaN	  14.92	  -0.46	   0.25	--------	-1	0.00	*
10:705195	  166.8	1	  144.4	NaN	NaN	   33.3	  45.03	NaN	  45.54	  -0.77	   0.00	0	    2.0	NaN	NaN	    1.4	   0.33	NaN	   0.40	  -2.82	   0.00	0	   14.8	NaN	NaN	   12.3	   0.58	NaN	   0.60	  -0.53	   0.00	0	    5.6	NaN	NaN	   11.8	   0.00	NaN	   0.01	  -0.78	   0.00	--------	-1	0.00	*
10:716541	  159.0	1	   86.0	NaN	NaN	   31.4	  14.86	NaN	  15.08	  -0.61	   0.00	0	    3.0	NaN	NaN	    1.4	   0.68	NaN	   0.80	  -0.87	   0.00	1	   34.0	NaN	NaN	   12.3	   6.48	NaN	   6.59	  -0.67	   0.00	1	   36.0	NaN	NaN	   19.5	   2.85	NaN	   3.27	  -0.33	   0.00	--------	-1	0.00	*
11:6591	  162.0	1	   64.0	NaN	NaN	   34.3	   5.32	NaN	   5.42	  -0.38	   0.00	1	   19.0	NaN	NaN	    2.4	  10.14	NaN	  10.79	  -0.34	   0.00	1	   40.0	NaN	NaN	   16.7	   5.95	NaN	   6.05	  -0.35	   0.00	1	   39.0	NaN	NaN	   12.8	   7.83	NaN	   8.51	  -0.44	   0.00	--------	-1	0.00	*
11:27460	  303.0	1	   97.0	NaN	NaN	   34.3	  17.69	NaN	  17.94	  -0.43	   0.00	1	   48.0	NaN	NaN	    3.6	  35.16	NaN	  36.22	  -0.63	   0.00	1	  147.0	NaN	NaN	   31.1	  49.79	NaN	  50.24	  -0.66	   0.00	0	   11.0	NaN	NaN	   12.8	   0.09	NaN	   0.14	  -0.51	   0.00	--------	-1	0.00	*
11:106274	 5681.5	1	 1919.9	NaN	NaN	   65.6	 999.00	NaN	 999.00	  -0.66	   0.02	1	  555.4	NaN	NaN	    3.6	 999.00	NaN	 999.00	  -0.62	   0.02	1	 2785.5	NaN	NaN	   42.4	 999.00	NaN	 999.00	  -0.66	   0.02	1	  420.6	NaN	NaN	   22.4	 999.00	NaN	 999.00	  -0.55	   0.02	--------	-1	0.00	*
11:106300	 5767.2	1	 2113.3	NaN	NaN	   65.6	 999.00	NaN	 999.00	  -0.64	   0.02	1	  557.4	NaN	NaN	    3.6	 999.00	NaN	 999.00	  -0.66	   0.02	1	 2516.8	NaN	NaN	   42.4	 999.00	NaN	 999.00	  -0.63	   0.02	1	  579.7	NaN	NaN	   22.4	 999.00	NaN	 999.00	  -0.57	   0.02	--------	-1	0.00	*
11:106416	 4862.3	1	 2329.8	NaN	NaN	   66.2	 999.00	NaN	 999.00	  -0.60	   0.02	1	  200.1	NaN	NaN	    3.6	 265.73	NaN	 267.89	  -0.67	   0.02	1	 1756.7	NaN	NaN	   42.7	 999.00	NaN	 999.00	  -0.60	   0.02	1	  575.7	NaN	NaN	   22.7	 999.00	NaN	 999.00	  -0.66	   0.02	--------	-1	0.00	*
11:106623	 5413.0	1	 2457.0	NaN	NaN	   67.9	 999.00	NaN	 999.00	   0.05	   0.39	1	  302.0	NaN	NaN	    3.6	 999.00	NaN	 999.00	  -0.33	   0.39	1	 2111.0	NaN	NaN	   42.7	 999.00	NaN	 999.00	   0.14	   0.39	1	  543.0	NaN	NaN	   22.3	 999.00	NaN	 999.00	  -0.11	   0.39	--------	-1	0.00	*
11:115461	  124.0	1	   57.0	NaN	NaN	   34.3	   3.56	NaN	   3.61	  -0.47	   0.00	0	    4.0	NaN	NaN	    2.4	   0.53	NaN	   0.65	  -0.83	   0.00	1	   50.0	NaN	NaN	   16.7	  10.29	NaN	  10.45	  -0.46	   0.00	0	   13.0	NaN	NaN	   12.8	   0.21	NaN	   0.29	  -0.43	   0.00	--------	-1	0.00	*
11:149751	  160.0	1	   64.0	NaN	NaN	   34.3	   5.32	NaN	   5.42	  -0.43	   0.52	0	    5.0	NaN	NaN	    2.4	   0.85	NaN	   1.01	  -0.59	   0.52	1	   64.0	NaN	NaN	   16.7	  17.90	NaN	  18.14	  -0.56	   0.52	1	   27.0	NaN	NaN	   12.8	   3.00	NaN	   3.44	  -0.46	   0.52	--------	-1	0.00	*
11:153535	  215.0	1	   99.0	NaN	NaN	   34.3	  18.60	NaN	  18.86	  -0.51	   0.09	0	    6.0	NaN	NaN	    2.4	   1.23	NaN	   1.43	  -0.66	   0.09	1	   77.0	NaN	NaN	   16.7	  26.00	NaN	  26.31	  -0.51	   0.09	1	   33.0	NaN	NaN	   12.8	   5.22	NaN	   5.75	  -0.51	   0.09	--------	-1	0.00	*
11:171074	  144.0	1	   76.0	NaN	NaN	   38.2	   7.19	NaN	   7.32	  -0.47	   0.00	0	    3.0	NaN	NaN	    2.4	   0.29	NaN	   0.36	  -0.55	   0.00	1	   49.0	NaN	NaN	   16.7	   9.81	NaN	   9.97	  -0.63	   0.00	0	   16.0	NaN	NaN	   15.6	   0.23	NaN	   0.31	  -0.34	   0.00	--------	-1	0.00	*
11:182964	  113.0	1	   68.0	NaN	NaN	   34.3	   6.48	NaN	   6.59	  -0.44	   0.00	0	    1.0	NaN	NaN	    2.4	   0.02	NaN	   0.04	  -4.00	   0.00	1	   31.0	NaN	NaN	   16.7	   2.91	NaN	   2.97	  -0.57	   0.00	0	   13.0	NaN	NaN	   13.0	   0.20	NaN	   0.27	  -0.21	   0.00	--------	-1	0.00	*
11:208245	  148.0	1	   97.0	NaN	NaN	   34.3	  17.69	NaN	  17.94	  -0.44	   0.12	0	    3.0	NaN	NaN	    2.4	   0.29	NaN	   0.36	  -0.51	   0.12	1	   33.0	NaN	NaN	   16.7	   3.51	NaN	   3.57	  -0.50	   0.12	0	   15.0	NaN	NaN	   12.8	   0.40	NaN	   0.52	  -0.61	   0.12	--------	-1	0.00	*
11:223220	  186.0	1	  106.0	NaN	NaN	   34.3	  21.89	NaN	  22.20	  -0.48	   0.38	0	    7.0	NaN	NaN	    2.4	   1.68	NaN	   1.92	  -0.28	   0.38	1	   54.0	NaN	NaN	   16.7	  12.27	NaN	  12.46	  -0.33	   0.38	0	   19.0	NaN	NaN	   12.8	   0.98	NaN	   1.20	  -0.47	   0.38	--------	-1	0.00	*
11:264857	  191.7	1	   60.3	NaN	NaN	   42.7	   2.27	NaN	   2.31	  -0.51	   0.00	0	    6.1	NaN	NaN	    2.5	   1.59	NaN	   1.82	  -0.36	   0.00	1	  110.0	NaN	NaN	   21.1	  41.27	NaN	  41.68	  -0.66	   0.00	0	   15.3	NaN	NaN	   17.6	   0.11	NaN	   0.17	  -0.38	   0.00	--------	-1	0.00	*
11:265097	  483.3	1	  149.7	NaN	NaN	   43.9	  35.02	NaN	  35.45	  -0.54	   0.00	1	   31.9	NaN	NaN	    2.5	  22.68	NaN	  23.60	  -0.61	   0.00	1	  247.0	NaN	NaN	   20.9	 168.33	NaN	 169.21	  -0.63	   0.00	1	   54.7	NaN	NaN	   18.1	  10.89	NaN	  11.65	  -0.45	   0.00	--------	-1	0.00	*
11:266632	  284.0	1	  137.0	NaN	NaN	   41.4	  30.79	NaN	  31.18	  -0.47	   0.00	1	   11.0	NaN	NaN	    2.4	   3.96	NaN	   4.34	  -0.65	   0.00	1	  108.0	NaN	NaN	   20.8	  40.46	NaN	  40.86	  -0.61	   0.00	0	   28.0	NaN	NaN	   17.1	   1.71	NaN	   2.04	  -0.59	   0.00	--------	-1	0.00	*
11:288727	  133.0	1	   88.0	NaN	NaN	   34.3	  13.63	NaN	  13.84	  -0.66	   0.00	0	    2.0	NaN	NaN	    2.4	   0.11	NaN	   0.16	  -4.00	   0.00	1	   28.0	NaN	NaN	   16.7	   2.11	NaN	   2.16	  -0.54	   0.00	0	   15.0	NaN	NaN	   12.8	   0.40	NaN	   0.52	  -0.22	   0.00	--------	-1	0.00	*
11:314538	  414.0	1	  214.0	NaN	NaN	   34.3	  92.92	NaN	  93.64	  -0.51	   0.09	1	   12.0	NaN	NaN	    2.4	   4.63	NaN	   5.04	  -0.46	   0.09	1	  140.0	NaN	NaN	   16.7	  76.72	NaN	  77.29	  -0.53	   0.09	1	   48.0	NaN	NaN	   14.7	  10.56	NaN	  11.31	  -0.45	   0.09	--------	-1	0.00	*
11:314846	  304.0	1	  140.0	NaN	NaN	   34.3	  40.59	NaN	  41.06	  -0.43	   0.29	1	   12.0	NaN	NaN	    2.4	   4.63	NaN	   5.04	  -0.32	   0.29	1	  110.0	NaN	NaN	   16.7	  50.57	NaN	  51.02	  -0.40	   0.29	1	   42.0	NaN	NaN	   13.8	   8.39	NaN	   9.09	  -0.43	   0.29	--------	-1	0.00	*
11:333833	  209.0	1	   90.0	NaN	NaN	   34.3	  14.46	NaN	  14.68	  -0.53	   0.39	1	   12.0	NaN	NaN	    2.4	   4.63	NaN	   5.04	  -0.49	   0.39	1	   88.0	NaN	NaN	   16.7	  33.62	NaN	  33.97	  -0.58	   0.39	0	   19.0	NaN	NaN	   16.0	   0.46	NaN	   0.59	  -0.37	   0.39	--------	-1	0.00	*
11:361565	  319.0	1	  128.0	NaN	NaN	   48.5	  20.60	NaN	  20.88	  -0.46	   0.43	1	   14.0	NaN	NaN	    2.4	   6.06	NaN	   6.54	  -0.57	   0.43	1	  120.0	NaN	NaN	   16.7	  58.93	NaN	  59.43	  -0.46	   0.43	1	   57.0	NaN	NaN	   22.8	   8.19	NaN	   8.89	  -0.59	   0.43	--------	-1	0.00	*
11:371097	  172.0	1	   84.0	NaN	NaN	   34.3	  12.03	NaN	  12.22	  -0.58	   0.00	0	    6.0	NaN	NaN	    2.4	   1.23	NaN	   1.43	  -0.42	   0.00	1	   58.0	NaN	NaN	   16.7	  14.39	NaN	  14.60	  -0.69	   0.00	1	   24.0	NaN	NaN	   12.8	   2.11	NaN	   2.48	  -0.32	   0.00	--------	-1	0.00	*
11:393338	  166.0	1	  107.0	NaN	NaN	   36.7	  20.29	NaN	  20.57	  -0.50	   0.17	0	    6.0	NaN	NaN	    3.8	   0.60	NaN	   0.72	  -0.66	   0.17	1	   41.0	NaN	NaN	   16.7	   6.34	NaN	   6.45	  -0.62	   0.17	0	   12.0	NaN	NaN	   12.8	   0.14	NaN	   0.20	  -0.63	   0.17	--------	-1	0.00	*
11:423056	  231.0	1	  130.0	NaN	NaN	   34.3	  34.68	NaN	  35.10	  -0.61	   0.00	0	    5.0	NaN	NaN	    2.4	   0.85	NaN	   1.01	  -0.55	   0.00	1	   59.0	NaN	NaN	   16.7	  14.92	NaN	  15.13	  -0.52	   0.00	1	   37.0	NaN	NaN	   12.8	   6.91	NaN	   7.55	  -0.40	   0.00	--------	-1	0.00	*
11:441029	  124.0	1	   61.0	NaN	NaN	   35.7	   4.08	NaN	   4.14	  -0.41	   0.00	1	   13.0	NaN	NaN	    2.4	   5.32	NaN	   5.78	  -0.63	   0.00	1	   35.0	NaN	NaN	   16.7	   4.15	NaN	   4.22	  -0.59	   0.00	0	   15.0	NaN	NaN	   13.6	   0.31	NaN	   0.41	  -0.45	   0.00	--------	-1	0.00	*
11:454129	  143.0	1	   97.0	NaN	NaN	   34.3	  17.69	NaN	  17.94	  -0.60	   0.00	0	    2.0	NaN	NaN	    2.4	   0.11	NaN	   0.16	  -2.04	   0.00	1	   30.0	NaN	NaN	   16.7	   2.64	NaN	   2.68	  -0.36	   0.00	0	   14.0	NaN	NaN	   12.8	   0.29	NaN	   0.39	  -1.01	   0.00	--------	-1	0.00	*
11:539698	  125.0	1	   55.0	NaN	NaN	   34.7	   3.00	NaN	   3.05	  -0.35	   0.16	0	    2.0	NaN	NaN	    2.4	   0.11	NaN	   0.16	  -2.14	   0.16	1	   48.0	NaN	NaN	   16.7	   9.35	NaN	   9.50	  -0.65	   0.16	0	   20.0	NaN	NaN	   12.8	   1.17	NaN	   1.42	  -0.38	   0.16	--------	-1	0.00	*
11:555455	  106.0	1	   64.0	NaN	NaN	   34.3	   5.32	NaN	   5.42	  -0.53	   0.00	0	    1.0	NaN	NaN	    2.4	   0.02	NaN	   0.04	  -4.00	   0.00	0	   24.0	NaN	NaN	   16.7	   1.24	NaN	   1.27	  -0.40	   0.00	0	   17.0	NaN	NaN	   12.8	   0.65	NaN	   0.82	  -0.55	   0.00	--------	-1	0.00	*
11:584354	  124.0	1	   69.0	NaN	NaN	   34.3	   6.78	NaN	   6.90	  -0.45	   0.00	0	    3.0	NaN	NaN	    2.4	   0.29	NaN	   0.36	  -0.60	   0.00	1	   35.0	NaN	NaN	   16.7	   4.15	NaN	   4.22	  -0.47	   0.00	0	   17.0	NaN	NaN	   13.1	   0.60	NaN	   0.76	  -0.36	   0.00	--------	-1	0.00	*
11:632144	  142.0	1	   82.0	NaN	NaN	   34.3	  11.26	NaN	  11.44	  -0.50	   0.45	0	    3.0	NaN	NaN	    2.4	   0.29	NaN	   0.36	  -0.91	   0.45	1	   43.0	NaN	NaN	   16.7	   7.15	NaN	   7.27	  -0.48	   0.45	0	   14.0	NaN	NaN	   12.8	   0.29	NaN	   0.39	  -0.45	   0.45	--------	-1	0.00	*
11:648863	   94.0	0	   42.0	NaN	NaN	   34.3	   0.93	NaN	   0.95	  -0.49	   0.00	0	    4.0	NaN	NaN	    2.4	   0.53	NaN	   0.65	  -0.35	   0.00	1	   39.0	NaN	NaN	   16.7	   5.57	NaN	   5.66	  -0.43	   0.00	0	    9.0	NaN	NaN	   12.8	   0.03	NaN	   0.05	  -0.38	   0.00	--------	-1	0.00	*
