Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
10:515904	  903.0	1	  335.0	NaN	NaN	   32.8	 207.41	NaN	 208.56	  -0.75	   0.11	1	  137.0	NaN	NaN	    4.9	 140.69	NaN	 142.07	  -0.89	   0.11	1	  388.0	NaN	NaN	   15.4	 999.00	NaN	 999.00	  -0.74	   0.11	1	   43.0	NaN	NaN	    7.8	  16.72	NaN	  17.84	  -0.73	   0.11	--------	-1	0.00	*
10:573643	  180.0	1	   98.0	NaN	NaN	   27.0	  24.99	NaN	  25.38	  -0.72	   0.33	1	   15.0	NaN	NaN	    4.9	   3.57	NaN	   3.72	  -0.88	   0.33	1	   61.0	NaN	NaN	   18.0	  14.62	NaN	  14.78	  -0.71	   0.33	0	    6.0	NaN	NaN	    5.8	   0.13	NaN	   0.29	  -0.77	   0.33	--------	-1	0.00	*
10:618389	  492.0	1	  171.0	NaN	NaN	   30.6	  67.66	NaN	  68.33	  -0.79	   0.14	1	   48.0	NaN	NaN	    4.0	  33.38	NaN	  34.12	  -0.66	   0.14	1	  240.0	NaN	NaN	   18.3	 172.70	NaN	 173.55	  -0.77	   0.14	1	   33.0	NaN	NaN	   10.4	   6.96	NaN	   7.76	  -0.56	   0.14	--------	-1	0.00	*
10:634542	  223.0	1	   86.0	NaN	NaN	   29.8	  16.30	NaN	  16.56	  -0.67	   0.68	1	   26.0	NaN	NaN	    4.8	  10.55	NaN	  10.93	  -0.86	   0.68	1	  106.0	NaN	NaN	   21.6	  37.67	NaN	  38.02	  -0.80	   0.68	0	    5.0	NaN	NaN	    7.8	  -0.02	NaN	   0.05	  -0.72	   0.68	--------	-1	0.00	*
11:6591	  137.0	1	   46.0	NaN	NaN	   23.2	   4.63	NaN	   4.73	  -0.51	   0.00	1	   27.0	NaN	NaN	    3.8	  13.51	NaN	  13.94	  -0.59	   0.00	1	   41.0	NaN	NaN	   13.5	   8.75	NaN	   8.87	  -0.66	   0.00	1	   23.0	NaN	NaN	    5.7	   6.60	NaN	   7.38	  -0.65	   0.00	--------	-1	0.00	*
11:28109	  665.0	1	  200.0	NaN	NaN	   23.2	 111.19	NaN	 112.01	  -0.82	   0.12	1	   63.0	NaN	NaN	    9.3	  29.66	NaN	  30.35	  -0.72	   0.12	1	  365.0	NaN	NaN	   26.5	 269.31	NaN	 270.43	  -0.67	   0.12	1	   37.0	NaN	NaN	    5.7	  16.56	NaN	  17.64	  -0.95	   0.12	--------	-1	0.00	*
11:74913	  230.0	1	   67.0	NaN	NaN	   35.2	   5.78	NaN	   5.90	  -0.68	   0.71	1	   39.0	NaN	NaN	    6.3	  17.40	NaN	  17.91	  -1.02	   0.71	1	  114.0	NaN	NaN	   23.2	  40.42	NaN	  40.78	  -0.82	   0.71	0	   10.0	NaN	NaN	    7.4	   0.42	NaN	   0.68	  -0.79	   0.71	--------	-1	0.00	*
11:82577	  177.0	1	   82.0	NaN	NaN	   27.5	  16.37	NaN	  16.63	  -0.62	   0.59	1	   15.0	NaN	NaN	    3.8	   4.75	NaN	   4.94	  -0.93	   0.59	1	   67.0	NaN	NaN	   13.5	  24.44	NaN	  24.67	  -0.73	   0.59	0	   13.0	NaN	NaN	    6.4	   1.43	NaN	   1.83	  -0.94	   0.59	--------	-1	0.00	*
11:106439	  574.0	1	  200.0	NaN	NaN	   25.4	 104.17	NaN	 104.94	  -0.64	   0.10	1	   65.0	NaN	NaN	    3.8	  53.94	NaN	  54.80	  -0.67	   0.10	1	  268.0	NaN	NaN	   16.9	 213.03	NaN	 213.99	  -0.64	   0.10	1	   41.0	NaN	NaN	    6.7	  17.42	NaN	  18.58	  -0.92	   0.10	--------	-1	0.00	*
11:149671	  164.3	1	   78.8	NaN	NaN	   24.8	  17.31	NaN	  17.59	  -0.72	   0.00	1	   15.7	NaN	NaN	    5.0	   3.96	NaN	   4.12	  -1.05	   0.00	1	   64.4	NaN	NaN	   13.5	  23.08	NaN	  23.28	  -0.86	   0.00	0	    5.5	NaN	NaN	    6.0	   0.10	NaN	   0.25	  -1.34	   0.00	--------	-1	0.00	*
11:149777	   90.7	0	   32.2	NaN	NaN	   25.1	   1.09	NaN	   1.14	  -0.62	   0.00	0	    7.3	NaN	NaN	    5.0	   0.81	NaN	   0.86	  -0.76	   0.00	1	   46.6	NaN	NaN	   13.5	  11.85	NaN	  11.99	  -0.76	   0.00	0	    4.5	NaN	NaN	    6.0	   0.03	NaN	   0.14	  -0.77	   0.00	--------	-1	0.00	*
11:172760	  171.0	1	   73.0	NaN	NaN	   26.8	  12.64	NaN	  12.86	  -0.67	   0.00	1	   13.0	NaN	NaN	    4.7	   2.78	NaN	   2.90	  -0.78	   0.00	1	   76.0	NaN	NaN	   16.5	  25.64	NaN	  25.87	  -0.77	   0.00	0	    9.0	NaN	NaN	    6.6	   0.41	NaN	   0.67	  -0.69	   0.00	--------	-1	0.00	*
11:237636	  716.5	1	  244.2	NaN	NaN	   33.5	 120.67	NaN	 121.52	  -0.81	   0.18	1	  103.6	NaN	NaN	    4.6	  97.72	NaN	  98.88	  -0.80	   0.18	1	  313.5	NaN	NaN	   23.5	 227.84	NaN	 228.84	  -0.75	   0.18	1	   55.2	NaN	NaN	    5.7	  33.53	NaN	  34.99	  -0.70	   0.18	--------	-1	0.00	*
11:237745	  293.5	1	   75.8	NaN	NaN	   33.8	   9.36	NaN	   9.53	  -0.58	   0.18	1	   40.4	NaN	NaN	    4.6	  23.67	NaN	  24.27	  -0.79	   0.18	1	  169.5	NaN	NaN	   23.8	  82.56	NaN	  83.15	  -0.69	   0.18	0	    7.8	NaN	NaN	    5.7	   0.41	NaN	   0.67	  -0.47	   0.18	--------	-1	0.00	*
11:265115	  650.9	1	  217.5	NaN	NaN	   29.5	 108.40	NaN	 109.20	  -0.76	   0.00	1	  135.8	NaN	NaN	    4.7	 141.23	NaN	 142.65	  -0.80	   0.00	1	  273.3	NaN	NaN	   15.7	 228.63	NaN	 229.65	  -0.80	   0.00	1	   24.3	NaN	NaN	    9.2	   4.31	NaN	   4.93	  -0.69	   0.00	--------	-1	0.00	*
11:265241	  121.1	0	   37.5	NaN	NaN	   29.9	   1.02	NaN	   1.06	  -0.64	   0.00	1	   14.2	NaN	NaN	    4.6	   3.88	NaN	   4.05	  -0.65	   0.00	1	   65.7	NaN	NaN	   15.9	  20.18	NaN	  20.39	  -0.66	   0.00	0	    3.7	NaN	NaN	   10.3	  -0.01	NaN	   0.00	  -0.42	   0.00	--------	-1	0.00	*
11:266968	  167.0	1	   82.0	NaN	NaN	   31.4	  13.12	NaN	  13.35	  -0.58	   0.00	1	   20.0	NaN	NaN	    5.1	   6.13	NaN	   6.37	  -0.57	   0.00	1	   60.0	NaN	NaN	   16.4	  16.02	NaN	  16.20	  -0.59	   0.00	0	    5.0	NaN	NaN	   10.1	  -0.02	NaN	   0.01	  -0.78	   0.00	--------	-1	0.00	*
11:270125	  441.0	1	  218.0	NaN	NaN	   29.9	 107.14	NaN	 107.93	  -0.75	   0.22	1	   43.0	NaN	NaN	    5.1	  24.11	NaN	  24.72	  -0.69	   0.22	1	  150.0	NaN	NaN	   16.4	  87.07	NaN	  87.68	  -0.78	   0.22	1	   30.0	NaN	NaN	    6.6	   9.75	NaN	  10.67	  -0.74	   0.22	--------	-1	0.00	*
11:346864	  673.0	1	  244.0	NaN	NaN	   27.0	 139.50	NaN	 140.46	  -0.85	   0.06	1	   79.0	NaN	NaN	    3.8	  71.68	NaN	  72.70	  -0.95	   0.06	1	  323.0	NaN	NaN	   16.3	 286.63	NaN	 287.77	  -0.74	   0.06	1	   27.0	NaN	NaN	    5.9	   8.74	NaN	   9.61	  -0.90	   0.06	--------	-1	0.00	*
11:434905	  118.0	1	   72.0	NaN	NaN	   23.2	  15.18	NaN	  15.43	  -0.75	   0.00	0	    7.0	NaN	NaN	    3.8	   0.98	NaN	   1.04	  -0.97	   0.00	1	   32.0	NaN	NaN	   13.5	   4.81	NaN	   4.88	  -0.81	   0.00	0	    7.0	NaN	NaN	    5.7	   0.24	NaN	   0.46	  -1.01	   0.00	--------	-1	0.00	*
11:523219	  125.0	1	   51.0	NaN	NaN	   31.2	   3.07	NaN	   3.15	  -0.73	   0.00	1	   17.0	NaN	NaN	    7.8	   2.45	NaN	   2.56	  -0.97	   0.00	1	   51.0	NaN	NaN	   19.6	   8.50	NaN	   8.61	  -0.85	   0.00	0	    6.0	NaN	NaN	   16.7	  -0.01	NaN	   0.00	  -0.58	   0.00	--------	-1	0.00	*
11:524898	  124.6	1	   68.8	NaN	NaN	   32.8	   7.46	NaN	   7.59	  -0.81	   0.00	1	   19.0	NaN	NaN	    7.8	   3.20	NaN	   3.34	  -0.77	   0.00	0	   25.5	NaN	NaN	   18.8	   1.15	NaN	   1.18	  -0.54	   0.00	0	   11.4	NaN	NaN	   11.3	   0.15	NaN	   0.34	  -0.70	   0.00	--------	-1	0.00	*
11:524982	  212.4	1	   96.2	NaN	NaN	   33.0	  18.71	NaN	  19.02	  -0.80	   0.00	1	   37.0	NaN	NaN	    7.8	  13.74	NaN	  14.17	  -0.97	   0.00	1	   71.5	NaN	NaN	   19.1	  19.66	NaN	  19.86	  -0.74	   0.00	0	    7.6	NaN	NaN	   11.0	  -0.00	NaN	   0.07	  -0.84	   0.00	--------	-1	0.00	*
11:531024	  264.0	1	  112.0	NaN	NaN	   29.9	  29.54	NaN	  29.99	  -0.64	   0.53	1	   18.0	NaN	NaN	    4.9	   5.16	NaN	   5.36	  -0.76	   0.53	1	  108.0	NaN	NaN	   18.4	  45.03	NaN	  45.43	  -0.81	   0.53	1	   26.0	NaN	NaN	    8.6	   5.18	NaN	   5.88	  -0.64	   0.53	--------	-1	0.00	*
11:587183	  129.0	1	   50.0	NaN	NaN	   32.6	   2.48	NaN	   2.55	  -0.62	   0.00	1	   19.0	NaN	NaN	    5.1	   5.57	NaN	   5.79	  -0.54	   0.00	1	   50.0	NaN	NaN	   19.0	   8.50	NaN	   8.61	  -0.68	   0.00	0	   10.0	NaN	NaN	    6.5	   0.62	NaN	   0.92	  -0.62	   0.00	--------	-1	0.00	*
11:614502	   73.0	0	   36.0	NaN	NaN	   24.7	   1.65	NaN	   1.71	  -0.53	   0.00	0	    5.0	NaN	NaN	    3.8	   0.44	NaN	   0.48	  -0.87	   0.00	1	   28.0	NaN	NaN	   13.5	   3.37	NaN	   3.43	  -0.56	   0.00	0	    4.0	NaN	NaN	    5.7	   0.00	NaN	   0.09	  -0.75	   0.00	--------	-1	0.00	*
11:620723	  257.0	1	  133.0	NaN	NaN	   23.2	  54.09	NaN	  54.72	  -0.64	   0.13	1	   28.0	NaN	NaN	    3.8	  14.34	NaN	  14.80	  -0.71	   0.13	1	   85.0	NaN	NaN	   13.5	  37.84	NaN	  38.20	  -0.62	   0.13	0	   11.0	NaN	NaN	    6.4	   0.86	NaN	   1.20	  -0.65	   0.13	--------	-1	0.00	*
11:636340	  153.0	1	   55.0	NaN	NaN	   23.2	   7.73	NaN	   7.87	  -0.53	   0.01	1	   35.0	NaN	NaN	    4.6	  18.16	NaN	  18.69	  -0.81	   0.01	1	   58.0	NaN	NaN	   13.5	  18.46	NaN	  18.66	  -0.73	   0.01	0	    5.0	NaN	NaN	    5.7	   0.05	NaN	   0.17	  -1.22	   0.01	--------	-1	0.00	*
12:7743	  267.0	1	  122.0	NaN	NaN	   23.8	  44.77	NaN	  45.34	  -0.66	   0.00	1	   19.0	NaN	NaN	    3.8	   7.27	NaN	   7.56	  -0.62	   0.00	1	  109.0	NaN	NaN	   13.9	  57.14	NaN	  57.60	  -0.83	   0.00	1	   17.0	NaN	NaN	    6.2	   3.03	NaN	   3.59	  -0.91	   0.00	--------	-1	0.00	*
12:68932	  125.9	1	   60.1	NaN	NaN	   31.8	   5.45	NaN	   5.57	  -0.44	   0.00	1	   14.2	NaN	NaN	    5.9	   2.80	NaN	   2.93	  -0.34	   0.00	1	   44.7	NaN	NaN	   17.3	   7.61	NaN	   7.70	  -0.34	   0.00	0	    6.9	NaN	NaN	    8.5	   0.02	NaN	   0.13	  -0.51	   0.00	--------	-1	0.00	*
12:69154	  588.1	1	  227.9	NaN	NaN	   30.5	 114.18	NaN	 115.01	  -0.81	   0.00	1	   64.8	NaN	NaN	    5.8	  43.21	NaN	  44.02	  -0.80	   0.00	1	  284.3	NaN	NaN	   16.8	 234.32	NaN	 235.36	  -0.77	   0.00	0	   11.1	NaN	NaN	    8.6	   0.50	NaN	   0.79	  -0.82	   0.00	--------	-1	0.00	*
12:71991	  129.0	1	   74.0	NaN	NaN	   29.2	  11.33	NaN	  11.53	  -0.74	   0.00	1	   16.0	NaN	NaN	    5.2	   3.81	NaN	   3.98	  -0.89	   0.00	1	   35.0	NaN	NaN	   19.0	   3.15	NaN	   3.20	  -0.83	   0.00	0	    4.0	NaN	NaN	    8.9	  -0.02	NaN	   0.01	  -0.64	   0.00	--------	-1	0.00	*
12:110108	  393.1	1	  209.1	NaN	NaN	   32.0	  95.05	NaN	  95.80	  -0.90	   0.07	1	   43.6	NaN	NaN	    4.3	  27.77	NaN	  28.43	  -1.24	   0.07	1	  124.3	NaN	NaN	   13.9	  71.89	NaN	  72.43	  -1.03	   0.07	1	   16.0	NaN	NaN	    6.9	   2.18	NaN	   2.66	  -0.73	   0.07	--------	-1	0.00	*
12:110172	  182.9	1	   94.9	NaN	NaN	   32.2	  18.49	NaN	  18.79	  -0.72	   0.07	1	   16.4	NaN	NaN	    4.2	   5.51	NaN	   5.72	  -1.05	   0.07	1	   70.7	NaN	NaN	   13.9	  26.57	NaN	  26.81	  -1.01	   0.07	0	    1.0	NaN	NaN	    6.8	  -0.01	NaN	   0.00	   1.73	   0.07	--------	-1	0.00	*
12:232542	  886.8	1	  331.8	NaN	NaN	   35.9	 192.75	NaN	 193.88	  -0.77	   0.04	1	  130.7	NaN	NaN	    4.6	 136.10	NaN	 137.45	  -0.87	   0.04	1	  366.5	NaN	NaN	   18.6	 999.00	NaN	 999.00	  -0.71	   0.04	1	   57.7	NaN	NaN	    8.9	  25.90	NaN	  27.26	  -0.65	   0.04	--------	-1	0.00	*
12:232603	  396.2	1	  193.2	NaN	NaN	   35.3	  75.45	NaN	  76.15	  -0.76	   0.04	1	   20.3	NaN	NaN	    4.4	   7.65	NaN	   7.96	  -0.77	   0.04	1	  179.5	NaN	NaN	   18.6	 108.30	NaN	 109.02	  -0.75	   0.04	0	    3.3	NaN	NaN	    9.0	  -0.01	NaN	   0.01	  -0.37	   0.04	--------	-1	0.00	*
12:268924	   74.0	1	   38.0	NaN	NaN	   23.8	   2.28	NaN	   2.35	  -0.76	   0.00	0	    7.0	NaN	NaN	    3.8	   0.97	NaN	   1.02	  -1.10	   0.00	0	   23.0	NaN	NaN	   13.9	   1.77	NaN	   1.81	  -1.19	   0.00	0	    6.0	NaN	NaN	    5.7	   0.12	NaN	   0.29	  -1.39	   0.00	--------	-1	0.00	*
12:347357	  253.0	1	  117.0	NaN	NaN	   36.9	  24.94	NaN	  25.31	  -0.78	   0.14	1	   14.0	NaN	NaN	    4.3	   3.64	NaN	   3.80	  -0.61	   0.14	1	  108.0	NaN	NaN	   16.2	  50.21	NaN	  50.64	  -0.74	   0.14	0	   14.0	NaN	NaN	   11.1	   0.38	NaN	   0.63	  -0.63	   0.14	--------	-1	0.00	*
12:349676	  267.2	1	  114.4	NaN	NaN	   43.6	  18.57	NaN	  18.87	  -0.69	   0.00	1	   54.7	NaN	NaN	    7.4	  27.92	NaN	  28.58	  -0.69	   0.00	1	   93.9	NaN	NaN	   22.4	  28.52	NaN	  28.78	  -0.66	   0.00	0	    4.2	NaN	NaN	   12.8	  -0.01	NaN	   0.00	  -0.58	   0.00	--------	-1	0.00	*
12:349807	  370.8	1	  134.6	NaN	NaN	   40.1	  30.92	NaN	  31.38	  -0.81	   0.00	1	   58.3	NaN	NaN	    6.9	  32.98	NaN	  33.71	  -0.76	   0.00	1	  158.1	NaN	NaN	   17.9	  90.55	NaN	  91.18	  -0.74	   0.00	0	   19.8	NaN	NaN	   12.8	   1.06	NaN	   1.43	  -0.76	   0.00	--------	-1	0.00	*
12:403267	  408.0	1	  102.0	NaN	NaN	   25.6	  28.99	NaN	  29.42	  -0.70	   0.24	1	   71.0	NaN	NaN	    3.8	  61.17	NaN	  62.11	  -1.05	   0.24	1	  210.0	NaN	NaN	   15.8	 152.24	NaN	 153.06	  -0.79	   0.24	1	   25.0	NaN	NaN	    8.1	   5.18	NaN	   5.87	  -0.63	   0.24	--------	-1	0.00	*
12:403918	  189.0	1	   73.0	NaN	NaN	   24.8	  14.18	NaN	  14.42	  -0.66	   0.00	1	   28.0	NaN	NaN	    3.8	  14.28	NaN	  14.74	  -0.67	   0.00	1	   71.0	NaN	NaN	   15.5	  23.92	NaN	  24.14	  -0.63	   0.00	0	   17.0	NaN	NaN	    8.2	   1.86	NaN	   2.31	  -0.76	   0.00	--------	-1	0.00	*
12:427585	  565.0	1	  195.0	NaN	NaN	   55.7	  46.54	NaN	  47.14	  -0.75	   0.17	1	   89.0	NaN	NaN	    8.9	  54.76	NaN	  55.63	  -0.79	   0.17	1	  247.0	NaN	NaN	   27.7	 140.29	NaN	 141.09	  -0.71	   0.17	1	   34.0	NaN	NaN	    9.4	   8.47	NaN	   9.33	  -0.64	   0.17	--------	-1	0.00	*
12:428556	 1238.0	1	  586.0	NaN	NaN	   49.1	 999.00	NaN	 999.00	  -0.61	   0.15	1	  128.0	NaN	NaN	    7.7	 104.32	NaN	 105.51	  -0.74	   0.15	1	  481.0	NaN	NaN	   22.4	 999.00	NaN	 999.00	  -0.66	   0.15	1	   43.0	NaN	NaN	    6.2	  20.28	NaN	  21.52	  -0.77	   0.15	--------	-1	0.00	*
12:428839	  648.0	1	  290.0	NaN	NaN	   46.5	 125.53	NaN	 126.43	  -0.45	   0.00	1	   63.0	NaN	NaN	    7.4	  35.15	NaN	  35.91	  -0.45	   0.00	1	  271.0	NaN	NaN	   20.7	 194.79	NaN	 195.71	  -0.38	   0.00	1	   24.0	NaN	NaN	    5.7	   7.16	NaN	   7.98	  -0.58	   0.00	--------	-1	0.00	*
12:449272	  107.0	1	   40.0	NaN	NaN	   23.8	   2.74	NaN	   2.82	  -1.01	   0.38	1	   17.0	NaN	NaN	    3.8	   5.95	NaN	   6.18	  -0.94	   0.38	1	   44.0	NaN	NaN	   13.9	   9.88	NaN	  10.01	  -0.88	   0.38	0	    6.0	NaN	NaN	    5.7	   0.12	NaN	   0.29	  -0.32	   0.38	--------	-1	0.00	*
12:513762	 1223.0	1	  440.0	NaN	NaN	   34.4	 311.11	NaN	 312.50	  -0.69	   0.23	1	  194.0	NaN	NaN	    6.4	 205.71	NaN	 207.25	  -0.81	   0.23	1	  513.0	NaN	NaN	   21.6	 999.00	NaN	 999.00	  -0.68	   0.23	1	   76.0	NaN	NaN	    9.6	  39.41	NaN	  40.91	  -0.56	   0.23	--------	-1	0.00	*
12:528074	  182.0	1	   95.0	NaN	NaN	   25.1	  25.52	NaN	  25.91	  -0.82	   0.17	1	   19.0	NaN	NaN	    3.8	   7.27	NaN	   7.56	  -1.04	   0.17	1	   56.0	NaN	NaN	   13.9	  16.70	NaN	  16.88	  -0.74	   0.17	0	   12.0	NaN	NaN	    5.7	   1.43	NaN	   1.83	  -0.92	   0.17	--------	-1	0.00	*
12:562714	  460.0	1	  256.0	NaN	NaN	   34.8	 126.40	NaN	 127.32	  -0.70	   0.19	1	   44.0	NaN	NaN	    3.8	  29.69	NaN	  30.38	  -0.74	   0.19	1	  149.0	NaN	NaN	   14.5	  93.27	NaN	  93.92	  -0.78	   0.19	0	   11.0	NaN	NaN	    5.9	   1.06	NaN	   1.42	  -0.99	   0.19	--------	-1	0.00	*
12:605834	 1020.0	1	  410.0	NaN	NaN	   38.5	 260.20	NaN	 261.49	  -0.62	   0.15	1	  107.0	NaN	NaN	    4.5	 102.58	NaN	 103.76	  -0.84	   0.15	1	  461.0	NaN	NaN	   25.3	 999.00	NaN	 999.00	  -0.69	   0.15	1	   42.0	NaN	NaN	    7.4	  16.81	NaN	  17.95	  -0.68	   0.15	--------	-1	0.00	*
12:664058	  106.0	1	   42.0	NaN	NaN	   23.8	   3.23	NaN	   3.32	  -0.49	   0.00	0	   10.0	NaN	NaN	    4.1	   1.94	NaN	   2.02	  -0.84	   0.00	1	   44.0	NaN	NaN	   13.9	   9.89	NaN	  10.01	  -0.78	   0.00	0	   10.0	NaN	NaN	    5.7	   0.84	NaN	   1.18	  -0.64	   0.00	--------	-1	0.00	*
12:688063	  189.0	1	   69.0	NaN	NaN	   27.0	  10.81	NaN	  11.00	  -0.65	   0.52	1	   19.0	NaN	NaN	    4.4	   6.45	NaN	   6.71	  -1.04	   0.52	1	   96.0	NaN	NaN	   15.6	  41.85	NaN	  42.23	  -0.75	   0.52	0	    5.0	NaN	NaN	    6.7	   0.01	NaN	   0.10	  -1.48	   0.52	--------	-1	0.00	*
12:741201	  237.0	1	  126.0	NaN	NaN	   25.9	  43.91	NaN	  44.47	  -0.74	   0.05	1	   21.0	NaN	NaN	    5.4	   6.33	NaN	   6.58	  -0.74	   0.05	1	   80.0	NaN	NaN	   17.7	  26.44	NaN	  26.68	  -0.75	   0.05	0	   10.0	NaN	NaN	    6.0	   0.75	NaN	   1.07	  -0.31	   0.05	--------	-1	0.00	*
12:743391	  313.0	1	  109.0	NaN	NaN	   32.0	  25.65	NaN	  26.04	  -0.71	   0.32	1	   42.0	NaN	NaN	    7.4	  17.28	NaN	  17.78	  -0.82	   0.32	1	  147.0	NaN	NaN	   18.4	  77.87	NaN	  78.45	  -0.71	   0.32	1	   15.0	NaN	NaN	    6.0	   2.35	NaN	   2.85	  -0.85	   0.32	--------	-1	0.00	*
