Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
12:427500	  147.0	0	    2.0	NaN	NaN	    3.1	  -0.14	NaN	   0.09	  -4.00	   0.05	1	   52.0	NaN	NaN	    3.6	  40.00	NaN	  40.66	  -0.74	   0.05	1	   90.0	NaN	NaN	    4.1	  84.04	NaN	  84.82	  -0.71	   0.05	0	    3.0	NaN	NaN	    2.7	  -0.14	NaN	   0.29	  -2.58	   0.05	--------	-1	0.00	*
12:683087	   38.0	0	    2.0	NaN	NaN	    3.1	  -0.13	NaN	   0.09	  -1.19	   0.00	1	   20.0	NaN	NaN	    3.6	   8.27	NaN	   8.65	  -0.69	   0.00	1	   14.0	NaN	NaN	    5.2	   2.67	NaN	   3.00	  -0.43	   0.00	0	    2.0	NaN	NaN	    3.7	  -0.20	NaN	   0.05	  -0.85	   0.00	--------	-1	0.00	*
12:707083	  188.9	0	    0.0	NaN	NaN	    3.5	  -0.13	NaN	   0.01	  -0.31	   0.00	1	   73.3	NaN	NaN	    4.1	  63.22	NaN	  64.00	  -0.84	   0.00	1	  113.1	NaN	NaN	    5.2	 106.01	NaN	 106.83	  -0.76	   0.00	0	    2.6	NaN	NaN	    2.7	  -0.12	NaN	   0.29	  -0.86	   0.00	--------	-1	0.00	*
12:707226	  187.1	1	   13.0	NaN	NaN	    3.5	   2.70	NaN	   4.08	  -0.41	   0.00	1	   78.7	NaN	NaN	    4.4	  67.35	NaN	  68.20	  -0.83	   0.00	1	   92.9	NaN	NaN	    5.5	  76.85	NaN	  77.56	  -0.71	   0.00	0	    2.4	NaN	NaN	    2.8	  -0.12	NaN	   0.27	  -0.42	   0.00	--------	-1	0.00	*
12:834782	  207.0	0	    8.0	NaN	NaN	    3.1	   0.82	NaN	   1.83	  -0.35	   0.05	1	   84.0	NaN	NaN	    4.1	  75.89	NaN	  76.85	  -0.66	   0.05	1	  113.0	NaN	NaN	    4.6	 110.15	NaN	 111.01	  -0.68	   0.05	0	    2.0	NaN	NaN	    2.7	  -0.18	NaN	   0.12	  -0.17	   0.05	--------	-1	0.00	*
13:181055	  109.0	0	    2.0	NaN	NaN	    3.8	  -0.12	NaN	   0.05	  -0.38	   0.17	1	   52.0	NaN	NaN	    6.1	  28.94	NaN	  29.57	  -0.80	   0.17	1	   52.0	NaN	NaN	    4.3	  36.07	NaN	  36.61	  -0.73	   0.17	0	    3.0	NaN	NaN	    3.6	  -0.18	NaN	   0.16	  -0.91	   0.17	--------	-1	0.00	*
14:395685	  519.7	1	   26.5	NaN	NaN	    4.7	  10.39	NaN	  11.95	  -0.71	   0.04	1	  203.6	NaN	NaN	    5.6	 231.89	NaN	 233.74	  -0.72	   0.04	1	  280.6	NaN	NaN	    4.4	 999.00	NaN	 999.00	  -0.76	   0.04	0	    9.0	NaN	NaN	    3.7	   0.71	NaN	   1.87	  -0.50	   0.04	--------	-1	0.00	*
14:395694	  229.3	0	    6.5	NaN	NaN	    4.7	   0.04	NaN	   0.72	  -0.68	   0.04	1	   62.4	NaN	NaN	    5.6	  41.86	NaN	  42.54	  -0.67	   0.04	1	  160.4	NaN	NaN	    4.4	 184.25	NaN	 185.51	  -0.68	   0.04	0	    0.0	NaN	NaN	    3.7	  -0.12	NaN	   0.01	  -0.42	   0.04	--------	-1	0.00	*
15:83237	  283.2	0	    8.0	NaN	NaN	    4.0	   0.40	NaN	   1.30	  -0.42	   0.04	1	  144.7	NaN	NaN	    4.5	 157.55	NaN	 158.81	  -0.69	   0.04	1	  130.5	NaN	NaN	    6.9	 114.48	NaN	 115.38	  -0.66	   0.04	0	    0.0	NaN	NaN	    3.0	  -0.13	NaN	   0.02	  -0.23	   0.04	--------	-1	0.00	*
15:83254	  460.8	0	    0.0	NaN	NaN	    4.1	  -0.11	NaN	   0.01	  -0.67	   0.04	1	  164.3	NaN	NaN	    4.5	 187.97	NaN	 189.52	  -0.68	   0.04	1	  288.5	NaN	NaN	    6.9	 999.00	NaN	 999.00	  -0.68	   0.04	0	    8.0	NaN	NaN	    3.1	   0.61	NaN	   1.87	  -0.39	   0.04	--------	-1	0.00	*
15:504542	  306.0	1	   11.0	NaN	NaN	    3.2	   2.19	NaN	   3.34	  -0.74	   0.08	1	  119.0	NaN	NaN	    5.5	 109.54	NaN	 110.70	  -0.69	   0.08	1	  173.0	NaN	NaN	    8.1	 159.12	NaN	 160.20	  -0.66	   0.08	0	    3.0	NaN	NaN	    2.9	  -0.12	NaN	   0.26	  -0.46	   0.08	--------	-1	0.00	*
16:439815	   84.0	0	    0.0	NaN	NaN	    3.1	  -0.02	NaN	  -0.00	  -4.00	   0.37	1	   39.0	NaN	NaN	    7.0	  16.02	NaN	  16.46	  -0.49	   0.37	1	   44.0	NaN	NaN	    5.7	  23.08	NaN	  23.53	  -0.76	   0.37	0	    1.0	NaN	NaN	    3.7	  -0.11	NaN	   0.01	  -4.00	   0.37	--------	-1	0.00	*
2:328274	  178.0	0	    5.0	NaN	NaN	    3.7	   0.03	NaN	   0.51	  -0.24	   0.05	1	  101.0	NaN	NaN	    4.6	  93.99	NaN	  95.00	  -0.68	   0.05	1	   72.0	NaN	NaN	    4.8	  56.34	NaN	  56.94	  -0.62	   0.05	0	    0.0	NaN	NaN	    3.0	  -0.00	NaN	  -0.00	  -4.00	   0.05	--------	-1	0.00	*
2:608470	   58.0	0	    0.0	NaN	NaN	    4.0	  -0.01	NaN	  -0.00	  -4.00	   0.20	1	   15.0	NaN	NaN	    3.4	   5.14	NaN	   5.50	  -0.85	   0.20	1	   41.0	NaN	NaN	    4.9	  22.86	NaN	  23.30	  -0.61	   0.20	0	    2.0	NaN	NaN	    4.1	  -0.19	NaN	   0.04	  -1.64	   0.20	--------	-1	0.00	*
3:128342	  211.0	0	    4.0	NaN	NaN	    4.1	  -0.09	NaN	   0.23	  -0.63	   0.37	1	  124.0	NaN	NaN	    7.5	 100.76	NaN	 101.84	  -0.47	   0.37	1	   82.0	NaN	NaN	    5.8	  62.20	NaN	  62.86	  -0.79	   0.37	0	    1.0	NaN	NaN	    3.8	  -0.11	NaN	   0.01	  -4.00	   0.37	--------	-1	0.00	*
4:221743	   67.0	0	    6.0	NaN	NaN	    3.1	   0.23	NaN	   1.05	  -0.70	   0.40	1	   29.0	NaN	NaN	    3.1	  17.51	NaN	  17.99	  -0.83	   0.40	1	   28.0	NaN	NaN	    5.2	  11.22	NaN	  11.63	  -0.83	   0.40	0	    4.0	NaN	NaN	    3.0	  -0.04	NaN	   0.45	  -0.51	   0.40	--------	-1	0.00	*
4:800613	   99.0	0	    3.0	NaN	NaN	    3.6	  -0.12	NaN	   0.16	  -0.52	   0.32	1	   49.0	NaN	NaN	    6.4	  25.43	NaN	  26.00	  -0.62	   0.32	1	   45.0	NaN	NaN	    4.9	  26.57	NaN	  27.09	  -0.60	   0.32	0	    2.0	NaN	NaN	    3.4	  -0.20	NaN	   0.07	  -1.41	   0.32	--------	-1	0.00	*
5:287813	  268.0	1	   12.0	NaN	NaN	    3.8	   2.12	NaN	   3.20	  -0.74	   0.08	1	   81.0	NaN	NaN	    4.8	  66.98	NaN	  67.80	  -0.76	   0.08	1	  170.0	NaN	NaN	    6.8	 166.82	NaN	 167.98	  -0.79	   0.08	0	    5.0	NaN	NaN	    3.2	  -0.02	NaN	   0.66	  -0.38	   0.08	--------	-1	0.00	*
6:91141	   72.0	0	    5.0	NaN	NaN	    3.7	   0.04	NaN	   0.50	  -0.61	   0.00	1	   29.0	NaN	NaN	    3.1	  17.42	NaN	  17.88	  -0.63	   0.00	1	   37.0	NaN	NaN	    3.7	  23.13	NaN	  23.61	  -0.69	   0.00	0	    1.0	NaN	NaN	    2.8	  -0.14	NaN	   0.03	  -4.00	   0.00	--------	-1	0.00	*
7:648803	   48.0	0	    0.0	NaN	NaN	    3.0	  -0.01	NaN	  -0.00	  -4.00	   0.00	1	   31.0	NaN	NaN	    4.9	  14.11	NaN	  14.54	  -0.66	   0.00	1	   16.0	NaN	NaN	    4.0	   4.98	NaN	   5.36	  -0.71	   0.00	0	    1.0	NaN	NaN	    2.6	  -0.17	NaN	   0.03	  -4.00	   0.00	--------	-1	0.00	*
7:883579	   52.0	0	    5.0	NaN	NaN	    3.3	   0.10	NaN	   0.63	  -0.80	   0.37	1	   16.0	NaN	NaN	    4.2	   4.67	NaN	   5.01	  -0.49	   0.37	1	   27.0	NaN	NaN	    4.2	  12.46	NaN	  12.88	  -0.63	   0.37	0	    4.0	NaN	NaN	    3.0	  -0.06	NaN	   0.45	  -0.54	   0.37	--------	-1	0.00	*
8:116645	   38.0	0	    0.0	NaN	NaN	    4.5	  -0.00	NaN	  -0.00	  -4.00	   0.00	1	   20.0	NaN	NaN	    3.8	   7.94	NaN	   8.31	  -0.58	   0.00	1	   15.0	NaN	NaN	    4.5	   3.77	NaN	   4.12	  -0.50	   0.00	0	    3.0	NaN	NaN	    3.7	  -0.18	NaN	   0.15	  -0.48	   0.00	--------	-1	0.00	*
8:294093	  160.0	0	    3.0	NaN	NaN	    2.9	  -0.10	NaN	   0.25	  -0.40	   0.04	1	   78.0	NaN	NaN	    4.9	  62.49	NaN	  63.24	  -0.78	   0.04	1	   78.0	NaN	NaN	    4.8	  63.45	NaN	  64.13	  -0.80	   0.04	0	    1.0	NaN	NaN	    4.0	  -0.09	NaN	   0.01	  -4.00	   0.04	--------	-1	0.00	*
8:385570	   19.0	0	    4.0	NaN	NaN	    2.9	   0.04	NaN	   0.47	  -1.21	   0.00	0	    3.0	NaN	NaN	    3.3	   0.08	NaN	   0.19	  -0.65	   0.00	1	   11.0	NaN	NaN	    4.0	   2.25	NaN	   2.58	  -0.93	   0.00	0	    1.0	NaN	NaN	    2.7	  -0.15	NaN	   0.03	  -4.00	   0.00	--------	-1	0.00	*
plasmid-2-micron:3593	 1010.0	1	  250.0	NaN	NaN	  200.0	   2.18	NaN	   3.44	  -0.34	   0.90	0	  252.0	NaN	NaN	  215.5	   1.78	NaN	   2.08	  -0.37	   0.90	0	  273.0	NaN	NaN	  247.6	   0.97	NaN	   1.23	  -0.37	   0.90	0	  235.0	NaN	NaN	  189.3	   1.27	NaN	   3.13	  -0.39	   0.90	--------	-1	0.00	*
