Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
11:171070	 2167.0	1	  156.0	NaN	NaN	   11.7	 112.25	NaN	 114.07	  -0.92	   0.09	1	 1324.0	NaN	NaN	   42.5	 999.00	NaN	 999.00	  -0.60	   0.09	1	  557.0	NaN	NaN	   28.5	 999.00	NaN	 999.00	  -0.73	   0.09	1	  130.0	NaN	NaN	   36.3	  31.30	NaN	  32.75	  -0.89	   0.09	--------	-1	0.00	*
11:290927	  166.0	1	   30.0	NaN	NaN	    9.0	   7.11	NaN	   7.54	  -0.98	   0.00	1	   46.0	NaN	NaN	   23.7	   4.42	NaN	   4.51	  -0.94	   0.00	1	   64.0	NaN	NaN	   17.9	  16.42	NaN	  16.67	  -0.90	   0.00	0	   26.0	NaN	NaN	   27.4	  -0.17	NaN	   0.20	  -0.92	   0.00	--------	-1	0.00	*
11:314907	  210.0	0	   14.0	NaN	NaN	    7.5	   1.48	NaN	   1.66	  -0.83	   0.26	1	  141.0	NaN	NaN	   23.7	  59.46	NaN	  59.77	  -0.89	   0.26	1	   40.0	NaN	NaN	   18.7	   4.78	NaN	   4.89	  -0.80	   0.26	0	   15.0	NaN	NaN	   27.6	  -0.11	NaN	   0.00	  -0.66	   0.26	--------	-1	0.00	*
11:333833	 4388.5	1	   75.5	NaN	NaN	   10.2	  38.05	NaN	  38.93	  -0.98	   0.01	1	 3402.7	NaN	NaN	   32.8	 999.00	NaN	 999.00	  -0.54	   0.01	1	  823.4	NaN	NaN	   22.0	 999.00	NaN	 999.00	  -0.68	   0.01	1	   86.9	NaN	NaN	   40.4	   8.87	NaN	   9.84	  -0.93	   0.01	--------	-1	0.00	*
11:333891	  863.5	1	  108.5	NaN	NaN	   10.1	  69.54	NaN	  71.06	  -0.96	   0.01	1	  306.3	NaN	NaN	   32.7	 180.67	NaN	 181.22	  -0.45	   0.01	1	  343.6	NaN	NaN	   21.9	 272.23	NaN	 273.44	  -0.66	   0.01	1	  105.1	NaN	NaN	   40.4	  16.14	NaN	  17.32	  -0.95	   0.01	--------	-1	0.00	*
11:388212	  855.0	1	   34.0	NaN	NaN	    7.7	  11.05	NaN	  11.54	  -0.93	   0.11	1	  617.0	NaN	NaN	   65.6	 999.00	NaN	 999.00	  -0.74	   0.11	1	  163.0	NaN	NaN	   25.4	  72.68	NaN	  73.33	  -0.97	   0.11	0	   41.0	NaN	NaN	   27.1	   1.43	NaN	   2.13	  -0.71	   0.11	--------	-1	0.00	*
11:391031	  705.0	1	   96.0	NaN	NaN	    7.5	  68.03	NaN	  69.48	  -1.03	   0.02	1	  424.0	NaN	NaN	   63.4	 194.52	NaN	 195.08	  -0.83	   0.02	1	  151.0	NaN	NaN	   24.9	  64.42	NaN	  65.01	  -1.03	   0.02	0	   34.0	NaN	NaN	   27.1	   0.35	NaN	   0.96	  -0.85	   0.02	--------	-1	0.00	*
12:14583	  311.0	0	   11.0	NaN	NaN	    7.0	   0.85	NaN	   0.99	  -1.38	   0.30	1	  218.0	NaN	NaN	   21.7	 134.22	NaN	 134.68	  -0.85	   0.30	1	   69.0	NaN	NaN	   16.5	  21.12	NaN	  21.43	  -0.93	   0.30	0	   13.0	NaN	NaN	   26.0	  -0.08	NaN	   0.00	  -0.78	   0.30	--------	-1	0.00	*
12:34647	  155.0	1	   18.0	NaN	NaN	    7.0	   3.16	NaN	   3.42	  -0.73	   0.34	1	   81.0	NaN	NaN	   19.6	  24.47	NaN	  24.65	  -0.96	   0.34	1	   35.0	NaN	NaN	   16.5	   4.22	NaN	   4.32	  -1.03	   0.34	0	   21.0	NaN	NaN	   26.3	  -0.20	NaN	   0.06	  -0.85	   0.34	--------	-1	0.00	*
12:69218	  233.0	1	   20.0	NaN	NaN	    7.2	   3.86	NaN	   4.17	  -0.89	   0.00	1	  126.0	NaN	NaN	   25.0	  45.85	NaN	  46.10	  -0.97	   0.00	1	   72.0	NaN	NaN	   19.0	  19.68	NaN	  19.98	  -0.99	   0.00	0	   15.0	NaN	NaN	   27.7	  -0.11	NaN	   0.00	  -1.07	   0.00	--------	-1	0.00	*
12:213480	 1287.8	1	   21.4	NaN	NaN	    9.5	   3.18	NaN	   3.43	  -0.78	   0.00	1	 1057.5	NaN	NaN	   34.3	 999.00	NaN	 999.00	  -0.57	   0.00	1	  147.9	NaN	NaN	   19.9	  74.17	NaN	  74.84	  -0.66	   0.00	0	   61.0	NaN	NaN	   44.0	   1.50	NaN	   2.23	  -0.59	   0.00	--------	-1	0.00	*
12:213711	 2058.2	1	   26.6	NaN	NaN	    9.1	   5.58	NaN	   5.94	  -1.07	   0.00	1	 1619.5	NaN	NaN	   33.9	 999.00	NaN	 999.00	  -0.66	   0.00	1	  324.1	NaN	NaN	   20.8	 256.65	NaN	 257.80	  -0.89	   0.00	1	   88.0	NaN	NaN	   42.7	   8.14	NaN	   9.07	  -0.96	   0.00	--------	-1	0.00	*
12:221195	  188.0	1	   46.0	NaN	NaN	    7.0	  21.17	NaN	  21.82	  -1.08	   0.27	1	   43.0	NaN	NaN	   19.6	   5.40	NaN	   5.50	  -1.08	   0.27	1	   81.0	NaN	NaN	   17.4	  27.46	NaN	  27.85	  -0.93	   0.27	0	   18.0	NaN	NaN	   33.1	  -0.08	NaN	   0.00	  -0.62	   0.27	--------	-1	0.00	*
12:349858	  462.0	1	   27.0	NaN	NaN	   10.7	   4.39	NaN	   4.72	  -0.80	   0.20	1	  265.0	NaN	NaN	   27.0	 160.40	NaN	 160.93	  -0.86	   0.20	1	  131.0	NaN	NaN	   21.0	  57.20	NaN	  57.76	  -0.89	   0.20	0	   39.0	NaN	NaN	   31.1	   0.38	NaN	   1.01	  -1.07	   0.20	--------	-1	0.00	*
12:369777	  325.0	1	   49.0	NaN	NaN	    7.0	  23.64	NaN	  24.32	  -1.00	   0.33	1	  121.0	NaN	NaN	   19.6	  52.86	NaN	  53.14	  -0.82	   0.33	1	  122.0	NaN	NaN	   16.5	  61.13	NaN	  61.71	  -0.83	   0.33	0	   33.0	NaN	NaN	   26.0	   0.36	NaN	   0.98	  -0.74	   0.33	--------	-1	0.00	*
12:428753	  199.0	0	    8.0	NaN	NaN	    7.0	   0.30	NaN	   0.39	  -0.91	   0.46	1	  108.0	NaN	NaN	   19.6	  42.91	NaN	  43.15	  -0.86	   0.46	1	   67.0	NaN	NaN	   16.5	  19.89	NaN	  20.19	  -0.90	   0.46	0	   16.0	NaN	NaN	   26.0	  -0.14	NaN	   0.01	  -0.90	   0.46	--------	-1	0.00	*
12:460562	  160.0	0	   10.0	NaN	NaN	    7.5	   0.52	NaN	   0.64	  -0.78	   0.00	1	   57.0	NaN	NaN	   19.6	  11.20	NaN	  11.32	  -0.86	   0.00	1	   65.0	NaN	NaN	   16.5	  18.69	NaN	  18.98	  -0.90	   0.00	0	   28.0	NaN	NaN	   29.9	  -0.18	NaN	   0.18	  -0.75	   0.00	--------	-1	0.00	*
12:687447	  328.0	0	    6.0	NaN	NaN	   11.7	  -0.01	NaN	   0.01	  -0.81	   0.14	1	  212.0	NaN	NaN	   28.6	 105.88	NaN	 106.29	  -0.82	   0.14	1	   79.0	NaN	NaN	   25.6	  16.55	NaN	  16.81	  -0.92	   0.14	0	   31.0	NaN	NaN	   29.4	  -0.03	NaN	   0.39	  -0.95	   0.14	--------	-1	0.00	*
12:690207	  323.0	1	   37.0	NaN	NaN	   14.1	   6.16	NaN	   6.56	  -1.20	   0.16	1	  148.0	NaN	NaN	   26.9	  58.17	NaN	  58.46	  -0.99	   0.16	1	  110.0	NaN	NaN	   23.2	  37.71	NaN	  38.15	  -1.02	   0.16	0	   28.0	NaN	NaN	   32.7	  -0.21	NaN	   0.09	  -0.71	   0.16	--------	-1	0.00	*
12:706974	  617.0	0	    9.0	NaN	NaN	    7.0	   0.45	NaN	   0.56	  -0.93	   0.09	1	  499.0	NaN	NaN	   19.6	 999.00	NaN	 999.00	  -0.80	   0.09	1	   72.0	NaN	NaN	   17.3	  21.76	NaN	  22.10	  -0.87	   0.09	0	   37.0	NaN	NaN	   28.3	   0.54	NaN	   1.18	  -0.73	   0.09	--------	-1	0.00	*
12:797097	  184.0	0	   14.0	NaN	NaN	    8.2	   1.23	NaN	   1.39	  -0.70	   0.00	1	   88.0	NaN	NaN	   23.4	  23.82	NaN	  23.99	  -0.93	   0.00	1	   61.0	NaN	NaN	   20.4	  12.35	NaN	  12.55	  -0.88	   0.00	0	   21.0	NaN	NaN	   26.3	  -0.21	NaN	   0.06	  -0.78	   0.00	--------	-1	0.00	*
12:966159	  145.0	0	    9.0	NaN	NaN	    7.0	   0.46	NaN	   0.56	  -1.09	   0.24	1	   64.0	NaN	NaN	   19.6	  14.66	NaN	  14.80	  -0.95	   0.24	1	   59.0	NaN	NaN	   17.8	  13.78	NaN	  13.99	  -0.97	   0.24	0	   13.0	NaN	NaN	   26.9	  -0.07	NaN	   0.00	  -0.87	   0.24	--------	-1	0.00	*
13:113971	  199.0	0	    5.0	NaN	NaN	    7.8	   0.02	NaN	   0.05	  -0.90	   0.00	1	  130.0	NaN	NaN	   19.9	  59.20	NaN	  59.50	  -0.97	   0.00	1	   50.0	NaN	NaN	   18.7	   8.65	NaN	   8.81	  -0.92	   0.00	0	   14.0	NaN	NaN	   31.0	  -0.05	NaN	   0.00	  -0.42	   0.00	--------	-1	0.00	*
13:162227	  442.0	1	   26.0	NaN	NaN	    9.7	   4.65	NaN	   4.97	  -0.85	   0.23	1	  243.0	NaN	NaN	   21.6	 160.42	NaN	 160.95	  -0.89	   0.23	1	  138.0	NaN	NaN	   20.5	  64.16	NaN	  64.75	  -0.95	   0.23	0	   35.0	NaN	NaN	   30.2	   0.17	NaN	   0.67	  -0.83	   0.23	--------	-1	0.00	*
13:330178	  198.0	0	    6.0	NaN	NaN	    7.6	   0.07	NaN	   0.11	  -0.83	   0.36	1	  109.0	NaN	NaN	   19.5	  43.84	NaN	  44.08	  -0.82	   0.36	1	   57.0	NaN	NaN	   16.8	  13.71	NaN	  13.92	  -1.00	   0.36	0	   26.0	NaN	NaN	   28.2	  -0.18	NaN	   0.17	  -0.70	   0.36	--------	-1	0.00	*
13:332808	  140.0	0	   11.0	NaN	NaN	    8.9	   0.46	NaN	   0.56	  -0.99	   0.00	1	   53.0	NaN	NaN	   23.2	   7.02	NaN	   7.12	  -0.96	   0.00	1	   54.0	NaN	NaN	   17.1	  11.82	NaN	  12.01	  -0.90	   0.00	0	   22.0	NaN	NaN	   28.6	  -0.19	NaN	   0.04	  -0.67	   0.00	--------	-1	0.00	*
13:403032	  392.2	1	   17.0	NaN	NaN	    8.4	   2.01	NaN	   2.21	  -0.85	   0.00	1	  322.4	NaN	NaN	   25.2	 229.51	NaN	 230.08	  -0.84	   0.00	1	   40.7	NaN	NaN	   22.9	   3.30	NaN	   3.39	  -0.87	   0.00	0	   12.1	NaN	NaN	   26.5	  -0.07	NaN	   0.00	  -0.65	   0.00	--------	-1	0.00	*
13:403130	  248.8	0	    7.0	NaN	NaN	    8.4	   0.15	NaN	   0.22	  -0.51	   0.00	1	  145.6	NaN	NaN	   24.9	  60.79	NaN	  61.11	  -0.71	   0.00	1	   84.3	NaN	NaN	   23.9	  21.37	NaN	  21.70	  -0.82	   0.00	0	   11.9	NaN	NaN	   26.5	  -0.06	NaN	   0.00	  -0.55	   0.00	--------	-1	0.00	*
13:405643	  390.0	1	   32.0	NaN	NaN	    7.7	   9.77	NaN	  10.23	  -0.89	   0.28	1	  260.0	NaN	NaN	   24.9	 163.98	NaN	 164.52	  -0.86	   0.28	1	   70.0	NaN	NaN	   21.6	  15.86	NaN	  16.10	  -0.89	   0.28	0	   28.0	NaN	NaN	   27.9	  -0.11	NaN	   0.28	  -0.79	   0.28	--------	-1	0.00	*
13:652624	 1624.0	1	   83.0	NaN	NaN	    9.7	  45.90	NaN	  46.91	  -0.92	   0.20	1	 1028.0	NaN	NaN	   26.8	 999.00	NaN	 999.00	  -0.64	   0.20	1	  431.0	NaN	NaN	   19.4	 999.00	NaN	 999.00	  -0.82	   0.20	1	   82.0	NaN	NaN	   30.5	  12.93	NaN	  14.04	  -0.87	   0.20	--------	-1	0.00	*
13:728894	  115.0	0	   11.0	NaN	NaN	    7.3	   0.77	NaN	   0.92	  -0.97	   0.00	1	   60.0	NaN	NaN	   19.0	  13.16	NaN	  13.30	  -0.98	   0.00	0	   23.0	NaN	NaN	   17.9	   0.81	NaN	   0.86	  -0.98	   0.00	0	   21.0	NaN	NaN	   32.0	  -0.16	NaN	   0.01	  -0.83	   0.00	--------	-1	0.00	*
13:750922	  429.0	1	   37.0	NaN	NaN	    7.3	  13.77	NaN	  14.34	  -1.00	   0.09	1	  206.0	NaN	NaN	   27.0	 105.07	NaN	 105.48	  -0.82	   0.09	1	  152.0	NaN	NaN	   19.8	  77.93	NaN	  78.61	  -0.98	   0.09	0	   34.0	NaN	NaN	   28.0	   0.26	NaN	   0.82	  -0.72	   0.09	--------	-1	0.00	*
13:775052	  139.0	0	   15.0	NaN	NaN	    7.5	   1.80	NaN	   2.00	  -0.94	   0.03	1	   69.0	NaN	NaN	   19.0	  18.11	NaN	  18.26	  -0.91	   0.03	1	   49.0	NaN	NaN	   16.8	   9.70	NaN	   9.87	  -0.89	   0.03	0	    6.0	NaN	NaN	   26.5	  -0.01	NaN	   0.00	  -1.05	   0.03	--------	-1	0.00	*
13:829137	  185.0	1	   18.0	NaN	NaN	    7.3	   3.01	NaN	   3.26	  -0.66	   0.36	1	   79.0	NaN	NaN	   19.0	  24.02	NaN	  24.20	  -0.94	   0.36	1	   64.0	NaN	NaN	   16.8	  17.72	NaN	  17.99	  -0.79	   0.36	0	   24.0	NaN	NaN	   28.6	  -0.21	NaN	   0.08	  -0.86	   0.36	--------	-1	0.00	*
13:851503	  190.0	0	   10.0	NaN	NaN	    7.3	   0.57	NaN	   0.71	  -0.72	   0.29	1	  122.0	NaN	NaN	   21.2	  50.18	NaN	  50.45	  -0.84	   0.29	1	   46.0	NaN	NaN	   17.9	   7.53	NaN	   7.68	  -1.04	   0.29	0	   12.0	NaN	NaN	   26.6	  -0.05	NaN	   0.00	  -1.02	   0.29	--------	-1	0.00	*
14:187798	  296.0	0	   16.0	NaN	NaN	    8.2	   1.80	NaN	   1.99	  -0.72	   0.29	1	  160.0	NaN	NaN	   30.3	  60.44	NaN	  60.76	  -0.90	   0.29	1	   79.0	NaN	NaN	   23.5	  18.57	NaN	  18.85	  -0.96	   0.29	0	   41.0	NaN	NaN	   26.7	   1.50	NaN	   2.21	  -0.76	   0.29	--------	-1	0.00	*
14:223972	  614.0	1	   68.0	NaN	NaN	    7.8	  38.27	NaN	  39.17	  -0.89	   0.09	1	  370.0	NaN	NaN	   19.4	 322.70	NaN	 323.31	  -0.85	   0.09	1	  143.0	NaN	NaN	   16.5	  79.87	NaN	  80.56	  -0.91	   0.09	0	   33.0	NaN	NaN	   27.3	   0.27	NaN	   0.80	  -0.93	   0.09	--------	-1	0.00	*
14:291841	  447.0	1	   25.0	NaN	NaN	   10.2	   3.86	NaN	   4.17	  -0.97	   0.32	1	  240.0	NaN	NaN	   26.1	 139.52	NaN	 139.99	  -0.74	   0.32	1	  144.0	NaN	NaN	   21.2	  67.41	NaN	  68.03	  -0.83	   0.32	0	   38.0	NaN	NaN	   28.5	   0.62	NaN	   1.29	  -0.91	   0.32	--------	-1	0.00	*
14:409743	  200.0	1	   24.0	NaN	NaN	    8.5	   4.67	NaN	   5.00	  -0.83	   0.46	1	   59.0	NaN	NaN	   19.0	  12.67	NaN	  12.80	  -0.99	   0.46	1	   95.0	NaN	NaN	   16.6	  38.82	NaN	  39.27	  -0.98	   0.46	0	   22.0	NaN	NaN	   28.4	  -0.19	NaN	   0.04	  -0.88	   0.46	--------	-1	0.00	*
14:430751	  172.0	1	   16.0	NaN	NaN	    7.4	   2.19	NaN	   2.40	  -1.17	   0.00	1	   94.0	NaN	NaN	   17.8	  36.05	NaN	  36.26	  -0.95	   0.00	1	   45.0	NaN	NaN	   16.7	   7.99	NaN	   8.14	  -0.91	   0.00	0	   17.0	NaN	NaN	   27.2	  -0.15	NaN	   0.01	  -0.75	   0.00	--------	-1	0.00	*
14:434254	  197.0	1	   44.0	NaN	NaN	    8.3	  16.92	NaN	  17.53	  -0.91	   0.19	1	   43.0	NaN	NaN	   17.8	   6.43	NaN	   6.54	  -0.91	   0.19	1	   88.0	NaN	NaN	   18.2	  30.92	NaN	  31.34	  -1.05	   0.19	0	   22.0	NaN	NaN	   26.2	  -0.21	NaN	   0.09	  -0.88	   0.19	--------	-1	0.00	*
14:509470	  244.0	1	   51.0	NaN	NaN	    7.2	  24.77	NaN	  25.47	  -0.93	   0.00	1	  135.0	NaN	NaN	   17.8	  69.07	NaN	  69.41	  -0.83	   0.00	1	   52.0	NaN	NaN	   16.1	  11.84	NaN	  12.02	  -0.74	   0.00	0	    6.0	NaN	NaN	   26.0	  -0.02	NaN	   0.00	  -0.82	   0.00	--------	-1	0.00	*
14:557199	  670.0	1	  114.0	NaN	NaN	    7.2	  89.81	NaN	  91.50	  -0.78	   0.00	1	  362.0	NaN	NaN	   17.8	 999.00	NaN	 999.00	  -0.59	   0.00	1	  169.0	NaN	NaN	   16.1	 107.03	NaN	 107.81	  -0.71	   0.00	0	   25.0	NaN	NaN	   26.0	  -0.16	NaN	   0.22	  -0.82	   0.00	--------	-1	0.00	*
15:109488	  384.5	1	   24.3	NaN	NaN	   10.4	   3.75	NaN	   4.05	  -0.85	   0.00	1	  250.8	NaN	NaN	   23.4	 160.81	NaN	 161.35	  -0.74	   0.00	1	   87.5	NaN	NaN	   18.8	  29.83	NaN	  30.24	  -0.92	   0.00	0	   22.0	NaN	NaN	   32.8	  -0.17	NaN	   0.01	  -0.77	   0.00	--------	-1	0.00	*
15:109678	  290.5	0	    7.7	NaN	NaN	    9.9	   0.07	NaN	   0.12	  -0.50	   0.00	1	  249.2	NaN	NaN	   24.4	 155.70	NaN	 156.21	  -0.72	   0.00	0	   26.5	NaN	NaN	   19.3	   1.20	NaN	   1.26	  -0.52	   0.00	0	    7.0	NaN	NaN	   32.0	  -0.01	NaN	   0.00	  -0.51	   0.00	--------	-1	0.00	*
15:154938	 1311.0	1	  118.0	NaN	NaN	   10.9	  75.28	NaN	  76.87	  -0.87	   0.29	1	  828.0	NaN	NaN	   74.2	 999.00	NaN	 999.00	  -0.70	   0.29	1	  243.0	NaN	NaN	   27.7	 136.28	NaN	 137.17	  -0.93	   0.29	1	  122.0	NaN	NaN	   31.3	  32.64	NaN	  34.16	  -0.88	   0.29	--------	-1	0.00	*
15:210588	 2008.0	1	   80.0	NaN	NaN	    9.3	  44.46	NaN	  45.45	  -0.85	   0.07	1	 1439.0	NaN	NaN	   23.1	 999.00	NaN	 999.00	  -0.63	   0.07	1	  422.0	NaN	NaN	   19.4	 999.00	NaN	 999.00	  -0.84	   0.07	1	   67.0	NaN	NaN	   27.0	   9.13	NaN	  10.14	  -0.93	   0.07	--------	-1	0.00	*
