Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
10:48057	  189.3	0	   19.5	NaN	NaN	   19.9	   0.26	NaN	   0.28	   0.14	   0.00	0	   48.2	NaN	NaN	   41.3	   0.84	NaN	   0.88	   0.03	   0.00	1	  100.0	NaN	NaN	   77.1	   2.28	NaN	   2.28	   0.03	   0.00	0	   21.5	NaN	NaN	   45.6	  -0.13	NaN	   0.00	  -0.08	   0.00	--------	-1	0.00	*
10:72129	  332.0	1	   38.0	NaN	NaN	   19.9	   3.53	NaN	   3.71	  -0.55	   0.00	1	   61.0	NaN	NaN	   41.3	   2.52	NaN	   2.62	  -0.47	   0.00	1	  202.0	NaN	NaN	   77.1	  31.71	NaN	  31.78	  -0.70	   0.00	0	   31.0	NaN	NaN	   45.7	  -0.29	NaN	   0.00	  -0.66	   0.00	--------	-1	0.00	*
10:108797	  436.0	0	   26.0	NaN	NaN	   19.9	   0.90	NaN	   0.97	  -0.84	   0.23	1	   60.0	NaN	NaN	   41.3	   2.35	NaN	   2.44	  -0.63	   0.23	1	  331.0	NaN	NaN	   77.1	 100.56	NaN	 100.79	  -0.60	   0.23	0	   19.0	NaN	NaN	   42.6	  -0.11	NaN	   0.00	  -0.50	   0.23	--------	-1	0.00	*
10:148879	  593.0	1	   50.0	NaN	NaN	   19.9	   7.67	NaN	   7.98	  -0.61	   0.34	1	   77.0	NaN	NaN	   41.3	   6.17	NaN	   6.35	  -0.57	   0.34	1	  453.0	NaN	NaN	   77.1	 186.41	NaN	 186.78	  -0.60	   0.34	0	   13.0	NaN	NaN	   44.2	  -0.04	NaN	   0.00	  -0.23	   0.34	--------	-1	0.00	*
10:161961	 3918.0	1	  317.0	NaN	NaN	   19.9	 252.52	NaN	 253.82	  -0.80	   0.16	1	  883.0	NaN	NaN	   49.9	 999.00	NaN	 999.00	  -0.72	   0.16	1	 2670.0	NaN	NaN	   82.8	 999.00	NaN	 999.00	  -0.59	   0.16	0	   48.0	NaN	NaN	   50.0	  -0.43	NaN	   0.20	  -0.36	   0.16	--------	-1	0.00	*
10:169783	  316.0	0	   26.0	NaN	NaN	   20.2	   0.85	NaN	   0.91	  -0.47	   0.00	0	   43.0	NaN	NaN	   41.3	   0.36	NaN	   0.38	  -0.39	   0.00	1	  204.0	NaN	NaN	   77.1	  32.55	NaN	  32.62	  -0.66	   0.00	0	   43.0	NaN	NaN	   42.6	  -0.40	NaN	   0.31	  -0.39	   0.00	--------	-1	0.00	*
10:184408	  648.0	1	   32.0	NaN	NaN	   19.9	   2.01	NaN	   2.13	  -0.51	   0.28	1	  149.0	NaN	NaN	   41.3	  37.22	NaN	  37.76	  -0.56	   0.28	1	  442.0	NaN	NaN	   77.1	 178.02	NaN	 178.38	  -0.54	   0.28	0	   25.0	NaN	NaN	   42.6	  -0.21	NaN	   0.00	  -0.69	   0.28	--------	-1	0.00	*
10:203709	  619.0	1	   55.0	NaN	NaN	   19.9	   9.77	NaN	  10.13	  -0.56	   0.26	1	  119.0	NaN	NaN	   41.3	  21.99	NaN	  22.40	  -0.57	   0.26	1	  416.0	NaN	NaN	   77.1	 158.66	NaN	 158.99	  -0.55	   0.26	0	   29.0	NaN	NaN	   42.6	  -0.30	NaN	   0.01	  -0.24	   0.26	--------	-1	0.00	*
10:220015	  488.0	1	   37.0	NaN	NaN	   19.9	   3.25	NaN	   3.42	  -0.66	   0.00	1	   82.0	NaN	NaN	   41.3	   7.60	NaN	   7.82	  -0.59	   0.00	1	  351.0	NaN	NaN	   77.1	 113.46	NaN	 113.71	  -0.63	   0.00	0	   18.0	NaN	NaN	   43.4	  -0.09	NaN	   0.00	  -0.31	   0.00	--------	-1	0.00	*
10:248850	 1441.0	1	   60.0	NaN	NaN	   22.3	  10.13	NaN	  10.50	  -0.55	   0.10	1	  415.0	NaN	NaN	   45.4	 239.00	NaN	 240.06	  -0.75	   0.10	1	  931.0	NaN	NaN	   77.1	 999.00	NaN	 999.00	  -0.69	   0.10	0	   35.0	NaN	NaN	   50.1	  -0.30	NaN	   0.00	  -0.67	   0.10	--------	-1	0.00	*
10:251710	 3009.5	1	  232.3	NaN	NaN	   29.4	 121.54	NaN	 122.63	  -0.56	   0.03	1	  357.8	NaN	NaN	   49.7	 173.85	NaN	 174.80	  -0.57	   0.03	1	 2413.4	NaN	NaN	   90.4	 999.00	NaN	 999.00	  -0.53	   0.03	0	    6.0	NaN	NaN	   52.7	  -0.01	NaN	   0.00	   1.28	   0.03	--------	-1	0.00	*
10:251756	 8453.5	1	 1365.7	NaN	NaN	   29.5	 999.00	NaN	 999.00	  -0.69	   0.03	1	 1297.2	NaN	NaN	   48.9	 999.00	NaN	 999.00	  -0.67	   0.03	1	 5624.6	NaN	NaN	   89.9	 999.00	NaN	 999.00	  -0.57	   0.03	1	  166.0	NaN	NaN	   52.9	  32.84	NaN	  34.87	  -0.74	   0.03	--------	-1	0.00	*
10:274488	  735.0	1	   99.0	NaN	NaN	   19.9	  35.36	NaN	  36.05	  -0.75	   0.00	1	  158.0	NaN	NaN	   41.3	  42.34	NaN	  42.90	  -0.63	   0.00	1	  463.0	NaN	NaN	   77.1	 194.13	NaN	 194.52	  -0.70	   0.00	0	   15.0	NaN	NaN	   42.6	  -0.07	NaN	   0.00	  -0.31	   0.00	--------	-1	0.00	*
10:281956	  351.0	1	   33.0	NaN	NaN	   19.9	   2.23	NaN	   2.36	  -0.50	   0.00	1	   60.0	NaN	NaN	   41.3	   2.35	NaN	   2.44	  -0.46	   0.00	1	  200.0	NaN	NaN	   77.1	  30.88	NaN	  30.95	  -0.67	   0.00	0	   58.0	NaN	NaN	   46.6	   0.19	NaN	   1.23	  -0.45	   0.00	--------	-1	0.00	*
10:289290	 2421.0	1	  261.0	NaN	NaN	   19.9	 187.54	NaN	 188.72	  -0.78	   0.07	1	  492.0	NaN	NaN	   41.3	 999.00	NaN	 999.00	  -0.78	   0.07	1	 1599.0	NaN	NaN	   77.1	 999.00	NaN	 999.00	  -0.60	   0.07	0	   69.0	NaN	NaN	   45.3	   1.83	NaN	   3.21	  -0.54	   0.07	--------	-1	0.00	*
10:306542	  293.0	0	   21.0	NaN	NaN	   19.9	   0.33	NaN	   0.37	  -0.57	   0.37	0	   47.0	NaN	NaN	   41.3	   0.65	NaN	   0.69	  -0.49	   0.37	1	  193.0	NaN	NaN	   77.1	  28.04	NaN	  28.10	  -0.71	   0.37	0	   32.0	NaN	NaN	   47.4	  -0.28	NaN	   0.00	  -0.51	   0.37	--------	-1	0.00	*
10:335529	  319.0	1	   41.0	NaN	NaN	   19.9	   4.43	NaN	   4.65	  -0.56	   0.42	1	   66.0	NaN	NaN	   41.3	   3.50	NaN	   3.62	  -0.55	   0.42	1	  182.0	NaN	NaN	   77.1	  23.79	NaN	  23.84	  -0.55	   0.42	0	   30.0	NaN	NaN	   49.4	  -0.20	NaN	   0.00	  -0.50	   0.42	--------	-1	0.00	*
10:398234	  584.0	1	   48.0	NaN	NaN	   19.9	   6.89	NaN	   7.18	  -0.62	   0.00	1	  113.0	NaN	NaN	   41.3	  19.32	NaN	  19.69	  -0.59	   0.00	1	  384.0	NaN	NaN	   77.1	 135.81	NaN	 136.10	  -0.65	   0.00	0	   39.0	NaN	NaN	   46.9	  -0.41	NaN	   0.05	  -0.38	   0.00	--------	-1	0.00	*
10:441945	  516.0	0	   25.0	NaN	NaN	   19.9	   0.76	NaN	   0.82	  -0.54	   0.00	1	  101.0	NaN	NaN	   41.3	  14.18	NaN	  14.48	  -0.54	   0.00	1	  352.0	NaN	NaN	   77.1	 114.12	NaN	 114.37	  -0.70	   0.00	0	   38.0	NaN	NaN	   43.8	  -0.45	NaN	   0.08	  -0.43	   0.00	--------	-1	0.00	*
10:445838	  524.0	0	   31.0	NaN	NaN	   19.9	   1.79	NaN	   1.90	  -0.51	   0.25	1	   84.0	NaN	NaN	   41.3	   8.22	NaN	   8.44	  -0.60	   0.25	1	  381.0	NaN	NaN	   77.1	 133.72	NaN	 134.01	  -0.67	   0.25	0	   28.0	NaN	NaN	   44.4	  -0.24	NaN	   0.00	  -0.62	   0.25	--------	-1	0.00	*
10:456355	 3148.0	1	  307.0	NaN	NaN	   19.9	 240.62	NaN	 241.85	  -0.77	   0.12	1	  555.0	NaN	NaN	   41.3	 999.00	NaN	 999.00	  -0.73	   0.12	1	 2231.0	NaN	NaN	   77.1	 999.00	NaN	 999.00	  -0.61	   0.12	0	   55.0	NaN	NaN	   42.6	   0.30	NaN	   1.42	  -0.39	   0.12	--------	-1	0.00	*
10:461794	 4314.0	1	  850.0	NaN	NaN	   19.9	 999.00	NaN	 999.00	  -0.74	   0.09	1	  795.0	NaN	NaN	   41.3	 999.00	NaN	 999.00	  -0.76	   0.09	1	 2566.0	NaN	NaN	   77.1	 999.00	NaN	 999.00	  -0.60	   0.09	1	  103.0	NaN	NaN	   42.6	  12.70	NaN	  14.46	  -0.57	   0.09	--------	-1	0.00	*
10:487400	  294.0	0	   27.0	NaN	NaN	   19.9	   1.06	NaN	   1.13	  -0.44	   0.00	1	   59.0	NaN	NaN	   41.3	   2.17	NaN	   2.26	  -0.49	   0.00	1	  169.0	NaN	NaN	   77.1	  19.14	NaN	  19.18	  -0.72	   0.00	0	   39.0	NaN	NaN	   44.9	  -0.44	NaN	   0.08	  -0.40	   0.00	--------	-1	0.00	*
10:490061	  384.0	1	   32.0	NaN	NaN	   19.9	   2.01	NaN	   2.13	  -0.47	   0.25	1	   72.0	NaN	NaN	   41.3	   4.86	NaN	   5.03	  -0.44	   0.25	1	  227.0	NaN	NaN	   77.1	  42.80	NaN	  42.90	  -0.74	   0.25	0	   53.0	NaN	NaN	   45.6	  -0.14	NaN	   0.82	  -0.48	   0.25	--------	-1	0.00	*
10:516027	  388.0	0	   31.0	NaN	NaN	   19.9	   1.80	NaN	   1.90	  -0.42	   0.00	1	   68.0	NaN	NaN	   41.3	   3.93	NaN	   4.07	  -0.40	   0.00	1	  264.0	NaN	NaN	   77.1	  61.37	NaN	  61.53	  -0.48	   0.00	0	   25.0	NaN	NaN	   46.4	  -0.16	NaN	   0.00	  -0.40	   0.00	--------	-1	0.00	*
10:552799	  964.0	1	  112.0	NaN	NaN	   19.9	  44.74	NaN	  45.50	  -0.61	   0.20	1	  175.0	NaN	NaN	   41.3	  52.59	NaN	  53.22	  -0.57	   0.20	1	  633.0	NaN	NaN	   77.1	 999.00	NaN	 999.00	  -0.66	   0.20	0	   44.0	NaN	NaN	   47.1	  -0.46	NaN	   0.16	  -0.60	   0.20	--------	-1	0.00	*
10:554368	  245.0	0	   20.0	NaN	NaN	   19.9	   0.25	NaN	   0.28	  -0.61	   0.32	0	   44.0	NaN	NaN	   41.3	   0.42	NaN	   0.45	  -0.46	   0.32	1	  152.0	NaN	NaN	   77.1	  13.43	NaN	  13.45	  -0.62	   0.32	0	   29.0	NaN	NaN	   49.0	  -0.19	NaN	   0.00	  -0.84	   0.32	--------	-1	0.00	*
10:593447	  398.0	0	   20.0	NaN	NaN	   19.9	   0.25	NaN	   0.28	  -0.40	   0.20	0	   54.0	NaN	NaN	   41.3	   1.42	NaN	   1.48	  -0.48	   0.20	1	  289.0	NaN	NaN	   77.1	  75.21	NaN	  75.40	  -0.77	   0.20	0	   35.0	NaN	NaN	   46.0	  -0.36	NaN	   0.02	  -0.84	   0.20	--------	-1	0.00	*
10:601376	  377.0	1	   35.0	NaN	NaN	   19.9	   2.72	NaN	   2.87	  -0.42	   0.38	0	   67.0	NaN	NaN	   50.8	   1.70	NaN	   1.77	  -0.49	   0.38	1	  238.0	NaN	NaN	   96.6	  33.32	NaN	  33.40	  -0.61	   0.38	0	   37.0	NaN	NaN	   43.5	  -0.43	NaN	   0.07	  -0.50	   0.38	--------	-1	0.00	*
10:604196	  380.6	0	    6.0	NaN	NaN	   19.9	  -0.00	NaN	   0.00	  -0.62	   0.10	1	   93.3	NaN	NaN	   65.2	   3.20	NaN	   3.32	  -0.61	   0.10	1	  281.3	NaN	NaN	  106.1	  44.85	NaN	  44.96	  -0.59	   0.10	0	    0.0	NaN	NaN	   46.2	  -0.00	NaN	  -0.00	  -0.77	   0.10	--------	-1	0.00	*
10:604302	  765.4	0	   16.0	NaN	NaN	   19.9	   0.06	NaN	   0.08	  -0.69	   0.10	1	  253.7	NaN	NaN	   66.1	  67.86	NaN	  68.54	  -0.57	   0.10	1	  472.7	NaN	NaN	  106.1	 149.14	NaN	 149.45	  -0.56	   0.10	0	   23.0	NaN	NaN	   46.2	  -0.14	NaN	   0.00	  -0.46	   0.10	--------	-1	0.00	*
10:618287	  904.0	1	   73.0	NaN	NaN	   19.9	  18.97	NaN	  19.49	  -0.61	   0.13	1	  111.0	NaN	NaN	   41.3	  18.46	NaN	  18.82	  -0.58	   0.13	1	  690.0	NaN	NaN	   77.1	 999.00	NaN	 999.00	  -0.61	   0.13	0	   30.0	NaN	NaN	   46.0	  -0.26	NaN	   0.00	  -0.76	   0.13	--------	-1	0.00	*
10:628214	 5253.6	1	  368.8	NaN	NaN	   32.6	 243.07	NaN	 244.31	  -0.46	   0.01	1	  882.9	NaN	NaN	   60.7	 999.00	NaN	 999.00	  -0.50	   0.01	1	 3993.0	NaN	NaN	   95.8	 999.00	NaN	 999.00	  -0.57	   0.01	0	    9.0	NaN	NaN	   55.2	  -0.01	NaN	   0.00	   1.06	   0.01	--------	-1	0.00	*
10:628267	12819.4	1	 2363.2	NaN	NaN	   32.2	 999.00	NaN	 999.00	  -0.63	   0.01	1	 2926.1	NaN	NaN	   60.4	 999.00	NaN	 999.00	  -0.56	   0.01	1	 7150.0	NaN	NaN	   96.1	 999.00	NaN	 999.00	  -0.58	   0.01	1	  380.0	NaN	NaN	   55.3	 175.82	NaN	 178.75	  -0.72	   0.01	--------	-1	0.00	*
10:631844	 1075.0	1	  103.0	NaN	NaN	   24.3	  31.11	NaN	  31.76	  -0.58	   0.17	1	  168.0	NaN	NaN	   46.6	  41.84	NaN	  42.40	  -0.70	   0.17	1	  758.0	NaN	NaN	   82.8	 999.00	NaN	 999.00	  -0.65	   0.17	0	   46.0	NaN	NaN	   44.1	  -0.36	NaN	   0.39	  -0.34	   0.17	--------	-1	0.00	*
10:634247	  170.0	0	   23.0	NaN	NaN	   19.9	   0.52	NaN	   0.57	  -0.48	   0.00	0	   20.0	NaN	NaN	   41.3	  -0.00	NaN	   0.00	  -0.55	   0.00	1	  120.0	NaN	NaN	   77.1	   5.41	NaN	   5.42	  -0.65	   0.00	0	    7.0	NaN	NaN	   42.6	  -0.02	NaN	   0.00	  -1.10	   0.00	--------	-1	0.00	*
10:644594	  493.0	1	   45.0	NaN	NaN	   19.9	   5.78	NaN	   6.04	  -0.35	   0.33	1	   95.0	NaN	NaN	   41.3	  11.92	NaN	  12.20	  -0.45	   0.33	1	  315.0	NaN	NaN	   77.1	  90.62	NaN	  90.83	  -0.58	   0.33	0	   38.0	NaN	NaN	   44.7	  -0.43	NaN	   0.07	  -0.47	   0.33	--------	-1	0.00	*
10:662243	  760.0	1	   56.0	NaN	NaN	   19.9	  10.21	NaN	  10.59	  -0.50	   0.21	1	  121.0	NaN	NaN	   41.3	  22.91	NaN	  23.33	  -0.53	   0.21	1	  534.0	NaN	NaN	   77.1	 251.62	NaN	 252.07	  -0.57	   0.21	0	   49.0	NaN	NaN	   42.8	  -0.17	NaN	   0.73	  -0.85	   0.21	--------	-1	0.00	*
10:678465	  918.0	1	   79.0	NaN	NaN	   19.9	  22.43	NaN	  23.00	  -0.73	   0.08	1	  137.0	NaN	NaN	   42.6	  29.46	NaN	  29.93	  -0.56	   0.08	1	  669.0	NaN	NaN	   77.1	 999.00	NaN	 999.00	  -0.65	   0.08	0	   33.0	NaN	NaN	   53.7	  -0.19	NaN	   0.00	  -0.30	   0.08	--------	-1	0.00	*
10:686717	  439.0	1	   55.0	NaN	NaN	   19.9	   9.77	NaN	  10.13	  -0.58	   0.05	1	   93.0	NaN	NaN	   41.3	  11.20	NaN	  11.48	  -0.54	   0.05	1	  245.0	NaN	NaN	   77.1	  51.53	NaN	  51.66	  -0.64	   0.05	0	   46.0	NaN	NaN	   47.7	  -0.43	NaN	   0.21	  -0.68	   0.05	--------	-1	0.00	*
10:698652	  562.0	1	   86.0	NaN	NaN	   19.9	  26.73	NaN	  27.35	  -0.81	   0.09	1	  109.0	NaN	NaN	   41.3	  17.62	NaN	  17.97	  -0.73	   0.09	1	  337.0	NaN	NaN	   77.1	 104.38	NaN	 104.61	  -0.79	   0.09	0	   30.0	NaN	NaN	   44.3	  -0.30	NaN	   0.00	  -0.41	   0.09	--------	-1	0.00	*
10:700391	  293.0	0	   25.0	NaN	NaN	   19.9	   0.76	NaN	   0.82	  -0.50	   0.38	1	   87.0	NaN	NaN	   41.3	   9.17	NaN	   9.41	  -0.59	   0.38	1	  156.0	NaN	NaN	   77.1	  14.65	NaN	  14.68	  -0.62	   0.38	0	   25.0	NaN	NaN	   42.6	  -0.21	NaN	   0.00	  -0.69	   0.38	--------	-1	0.00	*
10:720486	  753.0	1	   49.0	NaN	NaN	   19.9	   7.28	NaN	   7.58	  -0.54	   0.09	1	  109.0	NaN	NaN	   41.3	  17.62	NaN	  17.97	  -0.62	   0.09	1	  558.0	NaN	NaN	   77.1	 272.00	NaN	 272.48	  -0.69	   0.09	0	   37.0	NaN	NaN	   42.6	  -0.45	NaN	   0.08	  -0.41	   0.09	--------	-1	0.00	*
11:6783	  278.0	1	   28.0	NaN	NaN	   15.6	   2.39	NaN	   2.52	  -0.45	   0.00	1	   59.0	NaN	NaN	   37.7	   2.99	NaN	   3.10	  -0.59	   0.00	1	  166.0	NaN	NaN	   62.0	  27.31	NaN	  27.37	  -0.72	   0.00	0	   25.0	NaN	NaN	   43.0	  -0.20	NaN	   0.00	  -0.46	   0.00	--------	-1	0.00	*
11:27657	 1955.0	1	   99.0	NaN	NaN	   16.7	  41.41	NaN	  42.14	  -0.61	   0.23	1	  598.0	NaN	NaN	   45.6	 999.00	NaN	 999.00	  -0.74	   0.23	1	 1199.0	NaN	NaN	   67.0	 999.00	NaN	 999.00	  -0.64	   0.23	0	   59.0	NaN	NaN	   43.0	   0.70	NaN	   1.92	  -0.38	   0.23	--------	-1	0.00	*
11:28246	  631.0	1	   29.0	NaN	NaN	   15.6	   2.66	NaN	   2.80	  -0.47	   0.28	1	   79.0	NaN	NaN	   46.7	   4.83	NaN	   4.99	  -0.59	   0.28	1	  503.0	NaN	NaN	   62.6	 265.20	NaN	 265.68	  -0.55	   0.28	0	   20.0	NaN	NaN	   43.0	  -0.12	NaN	   0.00	  -0.35	   0.28	--------	-1	0.00	*
11:44793	 1685.0	1	   82.0	NaN	NaN	   15.6	  30.90	NaN	  31.55	  -0.66	   0.11	1	  261.0	NaN	NaN	   37.7	 123.17	NaN	 123.99	  -0.63	   0.11	1	 1311.0	NaN	NaN	   65.6	 999.00	NaN	 999.00	  -0.61	   0.11	0	   31.0	NaN	NaN	   46.8	  -0.27	NaN	   0.00	  -0.57	   0.11	--------	-1	0.00	*
11:56418	  744.0	1	   92.0	NaN	NaN	   15.6	  38.32	NaN	  39.02	  -0.57	   0.00	1	  159.0	NaN	NaN	   38.6	  46.43	NaN	  47.03	  -0.70	   0.00	1	  444.0	NaN	NaN	   62.0	 215.11	NaN	 215.52	  -0.73	   0.00	0	   49.0	NaN	NaN	   47.9	  -0.38	NaN	   0.34	  -0.46	   0.00	--------	-1	0.00	*
11:121417	  258.0	1	   37.0	NaN	NaN	   16.0	   5.08	NaN	   5.31	  -0.42	   0.00	0	   45.0	NaN	NaN	   37.7	   0.83	NaN	   0.87	  -0.59	   0.00	1	  125.0	NaN	NaN	   62.0	  11.85	NaN	  11.88	  -0.77	   0.00	0	   51.0	NaN	NaN	   45.7	  -0.24	NaN	   0.63	  -0.46	   0.00	--------	-1	0.00	*
11:149719	 1145.0	1	   83.0	NaN	NaN	   15.6	  31.61	NaN	  32.27	  -0.71	   0.14	1	  167.0	NaN	NaN	   37.7	  52.69	NaN	  53.32	  -0.64	   0.14	1	  870.0	NaN	NaN	   62.0	 999.00	NaN	 999.00	  -0.64	   0.14	0	   25.0	NaN	NaN	   43.0	  -0.20	NaN	   0.00	  -0.33	   0.14	--------	-1	0.00	*
11:153505	  771.0	1	   87.0	NaN	NaN	   15.6	  34.55	NaN	  35.22	  -0.64	   0.08	1	  163.0	NaN	NaN	   37.7	  50.13	NaN	  50.75	  -0.86	   0.08	1	  506.0	NaN	NaN	   62.0	 269.90	NaN	 270.37	  -0.76	   0.08	0	   15.0	NaN	NaN	   43.0	  -0.06	NaN	   0.00	  -0.24	   0.08	--------	-1	0.00	*
11:177857	  402.0	1	   43.0	NaN	NaN	   15.6	   7.72	NaN	   8.04	  -0.48	   0.06	1	  113.0	NaN	NaN	   37.7	  22.20	NaN	  22.61	  -0.64	   0.06	1	  227.0	NaN	NaN	   62.0	  57.76	NaN	  57.90	  -0.66	   0.06	0	   19.0	NaN	NaN	   43.0	  -0.11	NaN	   0.00	  -0.41	   0.06	--------	-1	0.00	*
11:208257	  269.0	0	   14.0	NaN	NaN	   15.6	   0.14	NaN	   0.16	  -0.57	   0.00	0	   48.0	NaN	NaN	   37.7	   1.18	NaN	   1.23	  -0.62	   0.00	1	  169.0	NaN	NaN	   62.0	  28.61	NaN	  28.67	  -0.67	   0.00	0	   38.0	NaN	NaN	   44.1	  -0.44	NaN	   0.08	  -0.54	   0.00	--------	-1	0.00	*
11:209356	  521.0	1	   45.0	NaN	NaN	   15.6	   8.62	NaN	   8.95	  -0.52	   0.11	1	   95.0	NaN	NaN	   37.7	  14.13	NaN	  14.43	  -0.59	   0.11	1	  343.0	NaN	NaN	   62.0	 134.21	NaN	 134.51	  -0.61	   0.11	0	   38.0	NaN	NaN	   43.9	  -0.44	NaN	   0.08	  -0.39	   0.11	--------	-1	0.00	*
