Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
12:347334	  136.0	1	   58.0	NaN	NaN	   19.0	  12.05	NaN	  12.30	  -0.24	   0.00	1	   23.0	NaN	NaN	    7.9	   4.34	NaN	   5.00	  -0.22	   0.00	1	   43.0	NaN	NaN	   12.0	  10.89	NaN	  11.43	  -0.27	   0.00	0	   12.0	NaN	NaN	   16.4	  -0.13	NaN	   0.05	  -0.17	   0.00	--------	-1	0.00	*
12:718773	   82.0	1	   40.0	NaN	NaN	    6.5	  17.88	NaN	  18.18	  -0.20	   0.00	0	   10.0	NaN	NaN	    7.1	   0.61	NaN	   0.74	  -0.35	   0.00	1	   22.0	NaN	NaN	    8.9	   3.66	NaN	   3.84	  -0.20	   0.00	0	   10.0	NaN	NaN	   17.8	  -0.09	NaN	   0.01	  -0.86	   0.00	--------	-1	0.00	*
12:768932	  108.0	1	   59.0	NaN	NaN	    7.6	  30.83	NaN	  31.33	  -0.21	   0.00	0	   14.0	NaN	NaN	    8.2	   1.17	NaN	   1.39	  -0.17	   0.00	1	   30.0	NaN	NaN	    8.1	   8.21	NaN	   8.61	  -0.16	   0.00	0	    5.0	NaN	NaN	   14.9	  -0.03	NaN	   0.00	  -0.16	   0.00	--------	-1	0.00	*
12:834901	  125.0	1	   58.0	NaN	NaN	    6.5	  33.43	NaN	  33.99	  -0.35	   0.32	1	   17.0	NaN	NaN	    7.2	   2.49	NaN	   2.91	  -0.24	   0.32	1	   26.0	NaN	NaN	    8.2	   5.89	NaN	   6.21	  -0.34	   0.32	0	   24.0	NaN	NaN	   15.8	   0.56	NaN	   1.48	  -0.33	   0.32	--------	-1	0.00	*
13:455197	   87.0	1	   33.0	NaN	NaN	    8.7	   9.33	NaN	   9.53	  -0.15	   0.00	1	   16.0	NaN	NaN	    7.1	   2.20	NaN	   2.56	  -0.12	   0.00	1	   23.0	NaN	NaN	    8.5	   4.34	NaN	   4.57	  -0.18	   0.00	0	   15.0	NaN	NaN	   16.8	  -0.15	NaN	   0.15	  -0.13	   0.00	--------	-1	0.00	*
13:645759	   76.0	1	   26.0	NaN	NaN	    7.0	   7.35	NaN	   7.49	  -0.12	   0.00	1	   15.0	NaN	NaN	    6.3	   2.29	NaN	   2.68	  -0.11	   0.00	1	   23.0	NaN	NaN	    8.1	   4.59	NaN	   4.84	  -0.17	   0.00	0	   12.0	NaN	NaN	   15.9	  -0.13	NaN	   0.06	   0.01	   0.00	--------	-1	0.00	*
13:733924	  105.0	1	   55.0	NaN	NaN	   12.0	  18.62	NaN	  18.93	  -0.23	   0.44	0	   12.0	NaN	NaN	    6.3	   1.32	NaN	   1.57	  -0.14	   0.44	0	   16.0	NaN	NaN	   10.1	   1.18	NaN	   1.28	  -0.13	   0.44	0	   22.0	NaN	NaN	   14.8	   0.49	NaN	   1.33	  -0.05	   0.44	--------	-1	0.00	*
13:829126	   58.0	1	   30.0	NaN	NaN	    7.0	   9.71	NaN	   9.93	  -0.19	   0.00	0	    6.0	NaN	NaN	    6.3	   0.16	NaN	   0.22	  -0.98	   0.00	0	   11.0	NaN	NaN	    8.1	   0.65	NaN	   0.71	  -0.72	   0.00	0	   11.0	NaN	NaN	   17.2	  -0.11	NaN	   0.02	  -0.77	   0.00	--------	-1	0.00	*
15:155854	  244.0	1	  119.0	NaN	NaN	    9.0	  85.95	NaN	  87.02	  -0.31	   0.28	1	   28.0	NaN	NaN	    6.2	   8.75	NaN	   9.82	  -0.85	   0.28	1	   59.0	NaN	NaN	    9.5	  25.70	NaN	  26.67	  -0.33	   0.28	1	   38.0	NaN	NaN	   14.1	   5.37	NaN	   6.99	  -0.20	   0.28	--------	-1	0.00	*
15:384606	  332.0	1	  199.0	NaN	NaN	   12.8	 156.13	NaN	 157.57	  -0.32	   0.02	1	   37.0	NaN	NaN	    6.3	  14.32	NaN	  16.24	  -0.27	   0.02	1	   64.0	NaN	NaN	    8.1	  33.15	NaN	  34.46	  -0.19	   0.02	1	   32.0	NaN	NaN	   15.9	   2.45	NaN	   3.60	  -0.22	   0.02	--------	-1	0.00	*
15:391716	  193.0	1	   93.0	NaN	NaN	   11.6	  49.33	NaN	  50.08	  -0.39	   0.00	1	   34.0	NaN	NaN	    7.1	  11.20	NaN	  12.52	  -0.23	   0.00	1	   48.0	NaN	NaN	    8.1	  20.15	NaN	  20.99	  -0.28	   0.00	0	   18.0	NaN	NaN	   18.4	  -0.11	NaN	   0.24	  -0.09	   0.00	--------	-1	0.00	*
15:438572	   94.0	1	   30.0	NaN	NaN	    7.1	   9.58	NaN	   9.79	  -0.25	   0.00	1	   16.0	NaN	NaN	    6.2	   2.64	NaN	   3.11	  -0.14	   0.00	1	   26.0	NaN	NaN	    8.1	   6.02	NaN	   6.35	  -0.18	   0.00	0	   22.0	NaN	NaN	   16.0	   0.36	NaN	   1.05	  -0.31	   0.00	--------	-1	0.00	*
15:520673	  251.9	1	  172.5	NaN	NaN	    7.1	 167.32	NaN	 168.93	  -0.33	   0.00	1	   28.8	NaN	NaN	    6.9	   8.52	NaN	   9.54	  -0.27	   0.00	1	   30.6	NaN	NaN	    9.7	   6.99	NaN	   7.36	  -0.25	   0.00	0	   20.0	NaN	NaN	   15.4	   0.30	NaN	   0.84	  -0.39	   0.00	--------	-1	0.00	*
15:520807	  133.1	1	   56.5	NaN	NaN	    7.1	  30.55	NaN	  31.03	  -0.37	   0.00	0	   14.2	NaN	NaN	    6.9	   1.95	NaN	   2.28	  -0.30	   0.00	1	   41.4	NaN	NaN	    9.4	  13.55	NaN	  14.19	  -0.43	   0.00	0	   21.0	NaN	NaN	   14.8	   0.52	NaN	   1.33	  -0.28	   0.00	--------	-1	0.00	*
15:613721	  123.0	1	   55.0	NaN	NaN	    8.1	  26.32	NaN	  26.76	  -0.21	   0.00	1	   16.0	NaN	NaN	    6.8	   2.35	NaN	   2.76	  -0.71	   0.00	1	   32.0	NaN	NaN	    8.9	   8.37	NaN	   8.78	  -0.36	   0.00	0	   20.0	NaN	NaN	   14.4	   0.37	NaN	   1.03	  -0.22	   0.00	--------	-1	0.00	*
15:906884	   96.0	1	   34.0	NaN	NaN	   10.8	   7.70	NaN	   7.86	  -0.32	   0.00	0	   13.0	NaN	NaN	    6.6	   1.45	NaN	   1.72	  -0.22	   0.00	1	   38.0	NaN	NaN	    9.5	  10.98	NaN	  11.54	  -0.32	   0.00	0	   11.0	NaN	NaN	   15.4	  -0.13	NaN	   0.05	  -0.14	   0.00	--------	-1	0.00	*
15:981851	   71.0	1	   34.0	NaN	NaN	   20.8	   2.28	NaN	   2.33	  -0.26	   0.00	0	    9.0	NaN	NaN	    6.6	   0.54	NaN	   0.67	  -0.11	   0.00	0	   10.0	NaN	NaN	   11.2	   0.15	NaN	   0.17	  -0.02	   0.00	0	   18.0	NaN	NaN	   15.9	   0.07	NaN	   0.49	  -0.27	   0.00	--------	-1	0.00	*
16:305490	   60.0	1	   28.0	NaN	NaN	    7.8	   7.62	NaN	   7.78	  -0.35	   0.00	0	    7.0	NaN	NaN	    7.5	   0.16	NaN	   0.21	  -0.30	   0.00	0	   13.0	NaN	NaN	    8.5	   0.96	NaN	   1.05	  -0.19	   0.00	0	   12.0	NaN	NaN	   14.5	  -0.15	NaN	   0.11	  -0.22	   0.00	--------	-1	0.00	*
16:440220	   90.0	1	   49.0	NaN	NaN	    9.0	  19.58	NaN	  19.91	  -0.22	   0.00	0	    7.0	NaN	NaN	    8.5	   0.10	NaN	   0.13	  -0.22	   0.00	1	   25.0	NaN	NaN	   10.4	   3.88	NaN	   4.08	  -0.18	   0.00	0	    9.0	NaN	NaN	   14.8	  -0.09	NaN	   0.02	  -0.16	   0.00	--------	-1	0.00	*
16:922991	   52.0	1	   30.0	NaN	NaN	    7.8	   8.70	NaN	   8.88	  -0.51	   0.00	0	    3.8	NaN	NaN	    6.2	   0.05	NaN	   0.06	  -0.45	   0.00	0	    8.1	NaN	NaN	    8.0	   0.35	NaN	   0.39	  -0.18	   0.00	0	   10.1	NaN	NaN	   15.6	  -0.11	NaN	   0.04	  -0.34	   0.00	--------	-1	0.00	*
16:923135	  100.1	1	   60.9	NaN	NaN	    7.3	  33.78	NaN	  34.35	  -0.46	   0.00	0	    8.2	NaN	NaN	    6.2	   0.62	NaN	   0.76	  -0.49	   0.00	1	   23.1	NaN	NaN	    8.0	   5.15	NaN	   5.42	  -0.50	   0.00	0	    8.0	NaN	NaN	   15.7	  -0.08	NaN	   0.01	  -0.51	   0.00	--------	-1	0.00	*
16:923250	  234.8	1	  118.1	NaN	NaN	    7.3	  96.33	NaN	  97.47	  -0.38	   0.00	1	   31.9	NaN	NaN	    6.2	  11.06	NaN	  12.67	  -0.18	   0.00	1	   63.8	NaN	NaN	    8.0	  33.31	NaN	  34.75	  -0.17	   0.00	0	   20.9	NaN	NaN	   15.6	   0.34	NaN	   0.96	  -0.28	   0.00	--------	-1	0.00	*
2:136443	  167.0	1	   70.0	NaN	NaN	    8.5	  38.17	NaN	  38.81	  -0.28	   0.42	1	   22.0	NaN	NaN	    8.8	   3.38	NaN	   3.92	  -0.19	   0.42	1	   36.0	NaN	NaN	    9.5	   9.85	NaN	  10.34	  -0.03	   0.42	1	   39.0	NaN	NaN	   15.3	   5.11	NaN	   6.55	  -0.35	   0.42	--------	-1	0.00	*
2:165405	  112.0	1	   56.0	NaN	NaN	    8.8	  25.47	NaN	  25.87	  -0.47	   0.00	1	   17.1	NaN	NaN	    7.3	   2.71	NaN	   3.21	  -0.41	   0.00	1	   33.7	NaN	NaN	    8.6	   9.83	NaN	  10.30	  -0.95	   0.00	0	    5.2	NaN	NaN	   15.8	  -0.04	NaN	   0.00	  -0.31	   0.00	--------	-1	0.00	*
2:165546	  132.0	1	   82.0	NaN	NaN	    9.0	  48.74	NaN	  49.45	  -0.40	   0.00	0	   14.9	NaN	NaN	    7.2	   1.83	NaN	   2.14	  -0.48	   0.00	1	   25.3	NaN	NaN	    8.7	   5.47	NaN	   5.75	  -0.49	   0.00	0	    9.8	NaN	NaN	   15.8	  -0.11	NaN	   0.02	  -0.31	   0.00	--------	-1	0.00	*
2:398339	   57.0	1	   35.0	NaN	NaN	   10.7	   8.36	NaN	   8.53	  -0.27	   0.00	0	    3.0	NaN	NaN	    8.6	   0.00	NaN	   0.00	  -0.80	   0.00	0	   15.0	NaN	NaN	    8.1	   1.61	NaN	   1.74	  -1.00	   0.00	0	    4.0	NaN	NaN	   14.9	  -0.02	NaN	   0.00	  -1.08	   0.00	--------	-1	0.00	*
2:583562	   56.0	1	   31.0	NaN	NaN	   11.5	   5.77	NaN	   5.86	  -0.28	   0.00	0	    7.0	NaN	NaN	    7.6	   0.15	NaN	   0.19	  -0.66	   0.00	0	   10.0	NaN	NaN	    9.7	   0.27	NaN	   0.30	  -0.35	   0.00	0	    8.0	NaN	NaN	   16.9	  -0.08	NaN	   0.00	  -0.50	   0.00	--------	-1	0.00	*
3:133007	   62.0	1	   26.0	NaN	NaN	    8.3	   6.05	NaN	   6.15	  -0.14	   0.00	0	    8.0	NaN	NaN	    6.5	   0.37	NaN	   0.48	  -0.40	   0.00	0	   10.0	NaN	NaN	    9.6	   0.28	NaN	   0.31	  -0.10	   0.00	0	   18.0	NaN	NaN	   15.4	   0.11	NaN	   0.54	  -0.75	   0.00	--------	-1	0.00	*
4:302578	   55.2	1	   27.5	NaN	NaN	    8.4	   6.97	NaN	   7.09	  -0.32	   0.00	0	    9.1	NaN	NaN	    7.0	   0.62	NaN	   0.76	  -0.25	   0.00	1	   17.2	NaN	NaN	    8.1	   2.59	NaN	   2.77	  -0.37	   0.00	0	    1.5	NaN	NaN	   15.7	  -0.01	NaN	   0.00	  -0.27	   0.00	--------	-1	0.00	*
4:359312	  116.0	1	   63.0	NaN	NaN	    8.6	  31.62	NaN	  32.14	  -0.33	   0.24	0	   11.0	NaN	NaN	    6.9	   0.85	NaN	   1.04	  -0.22	   0.24	1	   23.0	NaN	NaN	    8.1	   4.64	NaN	   4.90	  -0.31	   0.24	0	   19.0	NaN	NaN	   14.2	   0.31	NaN	   0.89	  -0.77	   0.24	--------	-1	0.00	*
4:530106	   96.0	1	   45.0	NaN	NaN	   15.3	   9.04	NaN	   9.24	  -0.17	   0.00	1	   17.0	NaN	NaN	    7.8	   2.19	NaN	   2.54	  -0.15	   0.00	1	   26.0	NaN	NaN	   10.9	   3.92	NaN	   4.13	  -0.10	   0.00	0	    8.0	NaN	NaN	   14.2	  -0.09	NaN	   0.01	  -0.91	   0.00	--------	-1	0.00	*
4:586274	  145.0	1	   90.0	NaN	NaN	    6.9	  64.88	NaN	  65.80	  -0.25	   0.38	0	    9.0	NaN	NaN	    7.0	   0.46	NaN	   0.57	  -0.54	   0.38	1	   30.0	NaN	NaN	    8.2	   8.06	NaN	   8.44	  -0.17	   0.38	0	   16.0	NaN	NaN	   14.2	   0.05	NaN	   0.45	  -0.15	   0.38	--------	-1	0.00	*
4:622388	   74.0	1	   25.0	NaN	NaN	    6.9	   6.99	NaN	   7.11	  -0.21	   0.00	0	   12.0	NaN	NaN	    6.3	   1.32	NaN	   1.57	  -0.96	   0.00	1	   31.0	NaN	NaN	    8.1	   8.74	NaN	   9.20	  -0.14	   0.00	0	    6.0	NaN	NaN	   14.2	  -0.06	NaN	   0.00	  -0.78	   0.00	--------	-1	0.00	*
4:701278	  253.2	1	  153.4	NaN	NaN	   12.0	 109.15	NaN	 110.46	  -0.49	   0.00	1	   26.6	NaN	NaN	    7.9	   6.36	NaN	   7.13	  -0.29	   0.00	1	   51.5	NaN	NaN	   10.2	  19.17	NaN	  19.98	  -0.52	   0.00	0	   21.7	NaN	NaN	   15.7	   0.39	NaN	   1.11	  -0.31	   0.00	--------	-1	0.00	*
4:701474	   94.8	1	   50.6	NaN	NaN	   12.2	  15.89	NaN	  16.15	  -0.39	   0.00	1	   17.4	NaN	NaN	    8.3	   2.26	NaN	   2.63	  -0.22	   0.00	0	   16.5	NaN	NaN	   10.4	   1.31	NaN	   1.42	  -0.26	   0.00	0	   10.3	NaN	NaN	   15.4	  -0.12	NaN	   0.05	  -0.11	   0.00	--------	-1	0.00	*
4:955866	   88.5	1	   50.3	NaN	NaN	    9.0	  21.16	NaN	  21.50	  -0.36	   0.00	0	    5.7	NaN	NaN	    6.3	   0.16	NaN	   0.22	  -0.48	   0.00	1	   23.0	NaN	NaN	    9.0	   4.40	NaN	   4.64	  -0.46	   0.00	0	    9.5	NaN	NaN	   15.6	  -0.12	NaN	   0.02	  -0.19	   0.00	--------	-1	0.00	*
4:956043	  134.5	1	   62.7	NaN	NaN	    9.4	  29.62	NaN	  30.09	  -0.25	   0.00	1	   19.3	NaN	NaN	    6.3	   4.33	NaN	   5.01	  -0.28	   0.00	1	   40.0	NaN	NaN	    8.1	  14.38	NaN	  15.10	  -0.26	   0.00	0	   12.5	NaN	NaN	   16.4	  -0.14	NaN	   0.08	  -0.34	   0.00	--------	-1	0.00	*
4:1221814	   97.0	1	   40.0	NaN	NaN	    6.9	  17.12	NaN	  17.41	  -0.13	   0.00	1	   19.0	NaN	NaN	    6.7	   3.51	NaN	   4.13	  -0.11	   0.00	1	   27.0	NaN	NaN	    8.1	   6.57	NaN	   6.93	  -0.10	   0.00	0	   11.0	NaN	NaN	   14.2	  -0.13	NaN	   0.08	   0.01	   0.00	--------	-1	0.00	*
4:1448009	  131.0	1	   55.0	NaN	NaN	   10.2	  21.63	NaN	  21.98	  -0.24	   0.00	1	   18.0	NaN	NaN	    6.3	   3.43	NaN	   4.01	  -0.26	   0.00	1	   45.0	NaN	NaN	   10.5	  13.86	NaN	  14.54	  -0.19	   0.00	0	   13.0	NaN	NaN	   16.4	  -0.13	NaN	   0.08	  -0.31	   0.00	--------	-1	0.00	*
5:70158	   39.4	1	   15.3	NaN	NaN	    7.2	   2.42	NaN	   2.48	  -0.34	   0.00	0	    5.9	NaN	NaN	    6.3	   0.16	NaN	   0.22	  -0.80	   0.00	0	   14.0	NaN	NaN	    8.2	   1.30	NaN	   1.41	  -0.24	   0.00	0	    4.2	NaN	NaN	   14.0	  -0.04	NaN	   0.00	  -1.14	   0.00	--------	-1	0.00	*
5:70500	   45.6	1	   23.7	NaN	NaN	    7.2	   6.05	NaN	   6.16	  -0.19	   0.00	0	    6.1	NaN	NaN	    6.5	   0.24	NaN	   0.32	  -0.19	   0.00	0	   10.0	NaN	NaN	    8.2	   0.47	NaN	   0.52	  -0.31	   0.00	0	    5.8	NaN	NaN	   14.0	  -0.07	NaN	   0.00	  -1.60	   0.00	--------	-1	0.00	*
5:142205	   73.0	1	   29.0	NaN	NaN	   13.5	   3.69	NaN	   3.77	  -0.12	   0.00	0	   13.0	NaN	NaN	    7.4	   1.19	NaN	   1.42	  -0.09	   0.00	1	   23.0	NaN	NaN	   12.0	   2.35	NaN	   2.51	  -0.19	   0.00	0	    8.0	NaN	NaN	   20.1	  -0.03	NaN	   0.00	  -0.12	   0.00	--------	-1	0.00	*
5:262144	   65.0	1	   21.0	NaN	NaN	    9.5	   3.02	NaN	   3.09	  -0.19	   0.00	0	   14.0	NaN	NaN	    7.4	   1.44	NaN	   1.70	  -0.18	   0.00	1	   26.0	NaN	NaN	   10.9	   3.96	NaN	   4.17	  -0.21	   0.00	0	    4.0	NaN	NaN	   17.6	  -0.02	NaN	   0.00	  -0.55	   0.00	--------	-1	0.00	*
5:281540	   84.0	1	   39.0	NaN	NaN	    7.9	  14.43	NaN	  14.69	  -0.31	   0.00	1	   17.0	NaN	NaN	    7.0	   2.58	NaN	   3.04	  -0.22	   0.00	0	   18.0	NaN	NaN	    9.9	   1.74	NaN	   1.88	  -0.58	   0.00	0	   10.0	NaN	NaN	   16.0	  -0.10	NaN	   0.02	  -0.33	   0.00	--------	-1	0.00	*
7:215928	  201.0	1	   98.0	NaN	NaN	    9.6	  61.16	NaN	  62.04	  -0.19	   0.53	1	   32.0	NaN	NaN	    6.2	  11.22	NaN	  12.66	  -0.07	   0.53	1	   57.0	NaN	NaN	    8.2	  27.11	NaN	  28.12	  -0.12	   0.53	0	   14.0	NaN	NaN	   15.2	  -0.13	NaN	   0.19	  -0.61	   0.53	--------	-1	0.00	*
7:248370	   70.0	1	   26.0	NaN	NaN	    6.9	   7.49	NaN	   7.64	  -0.18	   0.08	0	   10.0	NaN	NaN	    6.6	   0.72	NaN	   0.89	  -0.17	   0.08	1	   22.0	NaN	NaN	    7.9	   4.31	NaN	   4.53	  -0.02	   0.08	0	   12.0	NaN	NaN	   13.7	  -0.15	NaN	   0.15	  -0.70	   0.08	--------	-1	0.00	*
7:565391	   57.0	1	   25.0	NaN	NaN	    8.7	   5.19	NaN	   5.27	  -0.25	   0.00	0	    7.0	NaN	NaN	    6.7	   0.22	NaN	   0.30	  -0.88	   0.00	1	   18.0	NaN	NaN	    8.3	   2.46	NaN	   2.62	  -0.13	   0.00	0	    7.0	NaN	NaN	   15.5	  -0.07	NaN	   0.00	  -0.11	   0.00	--------	-1	0.00	*
7:615950	  118.0	1	   69.0	NaN	NaN	   16.0	  21.76	NaN	  22.12	  -0.27	   0.00	0	   12.0	NaN	NaN	    7.6	   0.86	NaN	   1.05	  -0.20	   0.00	1	   26.0	NaN	NaN	    8.7	   5.47	NaN	   5.75	  -0.17	   0.00	0	   11.0	NaN	NaN	   14.0	  -0.15	NaN	   0.08	   0.02	   0.00	--------	-1	0.00	*
7:648985	  144.0	1	   58.0	NaN	NaN	    8.7	  27.10	NaN	  27.55	  -0.24	   0.22	1	   18.0	NaN	NaN	    7.9	   2.43	NaN	   2.84	  -0.43	   0.22	1	   44.0	NaN	NaN	    7.9	  17.52	NaN	  18.29	  -0.15	   0.22	0	   24.0	NaN	NaN	   16.7	   0.50	NaN	   1.27	  -0.15	   0.22	--------	-1	0.00	*
7:789731	  118.0	1	   63.0	NaN	NaN	    6.9	  36.74	NaN	  37.36	  -0.27	   0.27	0	   12.0	NaN	NaN	    7.8	   0.83	NaN	   1.01	  -0.40	   0.27	1	   34.0	NaN	NaN	    7.9	  10.70	NaN	  11.22	  -0.71	   0.27	0	    9.0	NaN	NaN	   13.7	  -0.12	NaN	   0.03	  -0.52	   0.27	--------	-1	0.00	*
7:1026544	   48.0	1	   26.0	NaN	NaN	    6.9	   7.50	NaN	   7.64	  -0.51	   0.00	0	    7.0	NaN	NaN	    6.0	   0.32	NaN	   0.40	  -1.04	   0.00	0	   10.0	NaN	NaN	    7.9	   0.51	NaN	   0.56	  -0.62	   0.00	0	    5.0	NaN	NaN	   13.7	  -0.05	NaN	   0.00	  -1.27	   0.00	--------	-1	0.00	*
7:1095635	  109.0	1	   47.0	NaN	NaN	    6.9	  22.55	NaN	  22.92	  -0.12	   0.30	1	   14.0	NaN	NaN	    5.9	   2.14	NaN	   2.48	  -0.14	   0.30	1	   37.0	NaN	NaN	    7.9	  12.62	NaN	  13.20	  -0.25	   0.30	0	   11.0	NaN	NaN	   13.7	  -0.15	NaN	   0.10	  -0.86	   0.30	--------	-1	0.00	*
7:1102497	   60.0	1	   20.0	NaN	NaN	    6.9	   4.34	NaN	   4.42	  -0.32	   0.00	0	    7.0	NaN	NaN	    5.9	   0.32	NaN	   0.42	  -0.15	   0.00	0	   16.0	NaN	NaN	    7.9	   1.97	NaN	   2.12	  -0.25	   0.00	0	   17.0	NaN	NaN	   13.7	   0.19	NaN	   0.67	   0.03	   0.00	--------	-1	0.00	*
8:389388	   59.0	1	   17.0	NaN	NaN	    6.4	   3.36	NaN	   3.43	  -0.22	   0.00	0	   10.0	NaN	NaN	    5.8	   0.94	NaN	   1.15	  -0.97	   0.00	1	   20.0	NaN	NaN	    7.5	   3.76	NaN	   3.94	  -0.18	   0.00	0	   12.0	NaN	NaN	   15.6	  -0.13	NaN	   0.07	  -0.14	   0.00	--------	-1	0.00	*
