Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
10:148890	  285.0	1	   50.0	NaN	NaN	   13.9	  12.44	NaN	  13.20	  -0.46	   0.72	1	  126.0	NaN	NaN	   15.0	  69.36	NaN	  69.82	  -0.57	   0.72	1	   69.0	NaN	NaN	   11.5	  29.73	NaN	  30.13	  -0.58	   0.72	1	   40.0	NaN	NaN	   21.6	   3.03	NaN	   3.61	  -0.45	   0.72	--------	-1	0.00	*
10:181092	  275.0	1	   34.0	NaN	NaN	   12.5	   5.89	NaN	   6.39	  -0.39	   0.14	1	  107.0	NaN	NaN	   19.9	  41.45	NaN	  41.78	  -0.70	   0.14	1	  105.0	NaN	NaN	   14.6	  51.58	NaN	  52.18	  -0.55	   0.14	0	   29.0	NaN	NaN	   18.0	   1.56	NaN	   2.00	  -0.28	   0.14	--------	-1	0.00	*
10:245891	  201.0	1	   26.0	NaN	NaN	   10.0	   4.34	NaN	   4.75	  -0.36	   0.00	1	   87.0	NaN	NaN	   15.0	  36.29	NaN	  36.60	  -0.55	   0.00	1	   67.0	NaN	NaN	   11.5	  28.19	NaN	  28.58	  -0.59	   0.00	0	   21.0	NaN	NaN	   17.1	   0.47	NaN	   0.70	  -0.38	   0.00	--------	-1	0.00	*
10:328505	  152.0	1	   25.0	NaN	NaN	   10.0	   3.94	NaN	   4.33	  -0.48	   0.12	1	   55.0	NaN	NaN	   15.0	  14.71	NaN	  14.86	  -0.48	   0.12	1	   48.0	NaN	NaN	   11.5	  14.85	NaN	  15.09	  -0.42	   0.12	0	   24.0	NaN	NaN	   19.3	   0.52	NaN	   0.78	  -0.67	   0.12	--------	-1	0.00	*
10:332133	  895.0	1	   97.0	NaN	NaN	   10.5	  56.00	NaN	  57.43	  -0.65	   0.09	1	  347.0	NaN	NaN	   15.0	 999.00	NaN	 999.00	  -0.64	   0.09	1	  298.0	NaN	NaN	   11.5	 297.46	NaN	 298.89	  -0.62	   0.09	1	  153.0	NaN	NaN	   19.5	  78.75	NaN	  80.30	  -0.59	   0.09	--------	-1	0.00	*
10:375266	  340.0	1	   36.0	NaN	NaN	   13.7	   5.93	NaN	   6.43	  -0.40	   0.18	1	  162.0	NaN	NaN	   30.7	  61.02	NaN	  61.45	  -0.45	   0.18	1	  107.0	NaN	NaN	   17.2	  46.77	NaN	  47.33	  -0.51	   0.18	0	   35.0	NaN	NaN	   21.9	   1.78	NaN	   2.24	  -0.55	   0.18	--------	-1	0.00	*
10:428788	  201.0	1	   27.0	NaN	NaN	   10.0	   4.75	NaN	   5.19	  -0.53	   0.00	1	   91.0	NaN	NaN	   15.0	  39.38	NaN	  39.70	  -0.48	   0.00	1	   50.0	NaN	NaN	   11.5	  16.24	NaN	  16.50	  -0.57	   0.00	1	   33.0	NaN	NaN	   18.4	   2.32	NaN	   2.85	  -0.34	   0.00	--------	-1	0.00	*
10:442320	  270.0	1	   30.0	NaN	NaN	   11.4	   5.04	NaN	   5.49	  -0.73	   0.54	1	  107.0	NaN	NaN	   15.0	  52.49	NaN	  52.86	  -0.46	   0.54	1	   97.0	NaN	NaN	   11.5	  53.60	NaN	  54.22	  -0.46	   0.54	1	   36.0	NaN	NaN	   20.4	   2.43	NaN	   2.97	  -0.51	   0.54	--------	-1	0.00	*
10:452578	  107.0	0	   12.0	NaN	NaN	   10.0	   0.46	NaN	   0.52	  -0.39	   0.48	1	   49.0	NaN	NaN	   15.0	  11.44	NaN	  11.55	  -0.52	   0.48	1	   31.0	NaN	NaN	   12.0	   5.36	NaN	   5.46	  -0.47	   0.48	0	   15.0	NaN	NaN	   18.1	   0.02	NaN	   0.10	  -0.43	   0.48	--------	-1	0.00	*
10:515959	   81.3	0	    4.7	NaN	NaN	   11.4	   0.00	NaN	   0.01	  -0.24	   0.00	1	   45.5	NaN	NaN	   15.0	   9.92	NaN	  10.02	  -0.55	   0.00	1	   25.9	NaN	NaN	   13.2	   2.88	NaN	   2.92	  -0.47	   0.00	0	    5.3	NaN	NaN	   19.9	  -0.00	NaN	   0.00	  -0.50	   0.00	--------	-1	0.00	*
10:516082	  336.7	1	   28.3	NaN	NaN	   11.5	   4.54	NaN	   4.96	  -0.41	   0.00	1	  200.5	NaN	NaN	   15.0	 146.75	NaN	 147.52	  -0.75	   0.00	1	   81.1	NaN	NaN	   12.6	  37.34	NaN	  37.81	  -0.68	   0.00	0	   26.7	NaN	NaN	   19.8	   0.84	NaN	   1.16	  -0.48	   0.00	--------	-1	0.00	*
10:540556	  140.0	0	   16.0	NaN	NaN	   10.7	   0.99	NaN	   1.12	  -0.33	   0.00	1	   55.0	NaN	NaN	   15.0	  14.71	NaN	  14.86	  -0.52	   0.00	1	   38.0	NaN	NaN	   11.5	   9.15	NaN	   9.30	  -0.47	   0.00	1	   31.0	NaN	NaN	   17.9	   2.03	NaN	   2.51	  -0.46	   0.00	--------	-1	0.00	*
10:568091	  984.1	1	  109.7	NaN	NaN	   10.1	  70.55	NaN	  72.12	  -0.50	   0.04	1	  489.3	NaN	NaN	   16.0	 999.00	NaN	 999.00	  -0.65	   0.04	1	  240.8	NaN	NaN	   13.7	 201.81	NaN	 203.01	  -0.77	   0.04	1	  144.2	NaN	NaN	   20.6	  68.92	NaN	  70.39	  -0.68	   0.04	--------	-1	0.00	*
10:568147	  388.9	1	   23.3	NaN	NaN	   10.0	   3.57	NaN	   3.92	  -0.50	   0.04	1	  192.7	NaN	NaN	   16.0	 132.45	NaN	 133.16	  -0.64	   0.04	1	  105.2	NaN	NaN	   13.7	  54.90	NaN	  55.53	  -0.71	   0.04	1	   67.8	NaN	NaN	   20.6	  14.93	NaN	  15.95	  -0.68	   0.04	--------	-1	0.00	*
10:601844	  507.0	1	   24.0	NaN	NaN	   10.9	   3.07	NaN	   3.38	  -0.53	   0.20	1	  293.0	NaN	NaN	   15.0	 258.32	NaN	 259.40	  -0.59	   0.20	1	  134.0	NaN	NaN	   11.5	  90.48	NaN	  91.35	  -0.56	   0.20	1	   56.0	NaN	NaN	   17.0	  12.20	NaN	  13.13	  -0.43	   0.20	--------	-1	0.00	*
10:604225	  142.0	0	   16.0	NaN	NaN	   10.2	   1.12	NaN	   1.26	  -0.86	   0.00	1	   82.0	NaN	NaN	   15.0	  32.42	NaN	  32.70	  -0.65	   0.00	1	   32.0	NaN	NaN	   11.5	   6.22	NaN	   6.32	  -0.44	   0.00	0	   12.0	NaN	NaN	   17.0	  -0.01	NaN	   0.04	  -0.85	   0.00	--------	-1	0.00	*
10:615417	  153.0	0	   21.0	NaN	NaN	   11.6	   1.88	NaN	   2.08	  -0.42	   0.00	1	   57.0	NaN	NaN	   15.7	  14.96	NaN	  15.11	  -0.49	   0.00	1	   48.0	NaN	NaN	   12.0	  14.13	NaN	  14.35	  -0.52	   0.00	0	   27.0	NaN	NaN	   19.1	   0.97	NaN	   1.30	  -0.45	   0.00	--------	-1	0.00	*
10:618392	 1140.0	1	   84.0	NaN	NaN	   13.1	  37.10	NaN	  38.33	  -0.50	   0.15	1	  596.0	NaN	NaN	   16.9	 999.00	NaN	 999.00	  -0.61	   0.15	1	  333.0	NaN	NaN	   14.5	 315.33	NaN	 316.78	  -0.51	   0.15	1	  127.0	NaN	NaN	   23.6	  47.90	NaN	  49.31	  -0.47	   0.15	--------	-1	0.00	*
10:634460	  214.0	1	   28.0	NaN	NaN	   10.0	   5.17	NaN	   5.64	  -0.55	   0.00	1	  102.0	NaN	NaN	   18.3	  40.82	NaN	  41.15	  -0.50	   0.00	1	   59.0	NaN	NaN	   18.8	  12.72	NaN	  12.92	  -0.39	   0.00	0	   25.0	NaN	NaN	   19.7	   0.59	NaN	   0.86	  -0.80	   0.00	--------	-1	0.00	*
10:642133	  201.0	0	   14.0	NaN	NaN	   10.0	   0.76	NaN	   0.87	  -0.97	   0.37	1	   99.0	NaN	NaN	   15.0	  45.79	NaN	  46.14	  -0.58	   0.37	1	   64.0	NaN	NaN	   11.5	  25.93	NaN	  26.30	  -0.50	   0.37	0	   24.0	NaN	NaN	   22.9	   0.20	NaN	   0.36	  -0.46	   0.37	--------	-1	0.00	*
10:644539	  114.0	1	   22.0	NaN	NaN	   10.9	   2.43	NaN	   2.69	  -0.38	   0.00	1	   43.0	NaN	NaN	   15.0	   8.48	NaN	   8.58	  -0.50	   0.00	1	   27.0	NaN	NaN	   11.5	   4.13	NaN	   4.19	  -0.44	   0.00	0	   22.0	NaN	NaN	   22.1	   0.14	NaN	   0.27	  -0.29	   0.00	--------	-1	0.00	*
10:658468	  355.0	1	   43.0	NaN	NaN	   11.7	  11.04	NaN	  11.74	  -0.38	   0.56	1	  162.0	NaN	NaN	   17.6	  94.32	NaN	  94.89	  -0.64	   0.56	1	   91.0	NaN	NaN	   12.7	  44.65	NaN	  45.19	  -0.49	   0.56	1	   59.0	NaN	NaN	   21.2	  10.06	NaN	  10.93	  -0.44	   0.56	--------	-1	0.00	*
10:667803	  169.0	0	   19.0	NaN	NaN	   10.0	   1.93	NaN	   2.14	  -0.48	   0.00	1	   68.0	NaN	NaN	   15.0	  22.78	NaN	  22.99	  -0.59	   0.00	1	   59.0	NaN	NaN	   11.5	  22.31	NaN	  22.63	  -0.54	   0.00	0	   23.0	NaN	NaN	   18.4	   0.51	NaN	   0.77	  -0.41	   0.00	--------	-1	0.00	*
10:678558	  132.0	1	   22.0	NaN	NaN	   11.7	   2.09	NaN	   2.32	  -0.51	   0.00	1	   44.0	NaN	NaN	   15.0	   8.95	NaN	   9.05	  -0.45	   0.00	1	   34.0	NaN	NaN	   11.5	   7.14	NaN	   7.27	  -0.44	   0.00	1	   32.0	NaN	NaN	   17.9	   2.27	NaN	   2.78	  -0.75	   0.00	--------	-1	0.00	*
10:685707	   97.0	0	   13.0	NaN	NaN	   10.0	   0.60	NaN	   0.68	  -0.62	   0.00	1	   43.0	NaN	NaN	   15.0	   8.48	NaN	   8.58	  -0.54	   0.00	1	   23.0	NaN	NaN	   11.5	   2.72	NaN	   2.76	  -0.96	   0.00	0	   18.0	NaN	NaN	   17.0	   0.21	NaN	   0.36	  -0.39	   0.00	--------	-1	0.00	*
10:698767	  181.0	1	   34.0	NaN	NaN	   13.7	   5.12	NaN	   5.59	  -0.61	   0.12	1	   68.0	NaN	NaN	   21.7	  14.62	NaN	  14.76	  -0.47	   0.12	1	   30.0	NaN	NaN	   11.5	   5.34	NaN	   5.43	  -0.49	   0.12	1	   49.0	NaN	NaN	   21.7	   5.76	NaN	   6.47	  -0.43	   0.12	--------	-1	0.00	*
11:27458	  525.0	1	   23.0	NaN	NaN	   10.8	   2.78	NaN	   3.07	  -0.36	   0.08	1	  388.0	NaN	NaN	   17.5	 999.00	NaN	 999.00	  -0.70	   0.08	1	   94.0	NaN	NaN	   15.0	  41.41	NaN	  41.93	  -0.63	   0.08	0	   20.0	NaN	NaN	   17.9	   0.29	NaN	   0.47	  -0.30	   0.08	--------	-1	0.00	*
11:28233	  183.0	0	   15.0	NaN	NaN	   10.8	   0.77	NaN	   0.88	  -0.45	   0.47	1	   68.0	NaN	NaN	   20.1	  16.36	NaN	  16.52	  -0.63	   0.47	1	   80.0	NaN	NaN	   17.4	  26.79	NaN	  27.16	  -0.50	   0.47	0	   20.0	NaN	NaN	   17.9	   0.29	NaN	   0.47	  -0.72	   0.47	--------	-1	0.00	*
11:106273	 5361.9	1	  657.3	NaN	NaN	   18.9	 999.00	NaN	 999.00	  -0.60	   0.02	1	 2572.4	NaN	NaN	   42.6	 999.00	NaN	 999.00	  -0.52	   0.02	1	 1442.7	NaN	NaN	   30.7	 999.00	NaN	 999.00	  -0.56	   0.02	1	  689.6	NaN	NaN	   26.3	 999.00	NaN	 999.00	  -0.55	   0.02	--------	-1	0.00	*
11:106416	 2899.1	1	  462.7	NaN	NaN	   18.9	 999.00	NaN	 999.00	  -0.65	   0.02	1	  951.6	NaN	NaN	   42.7	 999.00	NaN	 999.00	  -0.55	   0.02	1	  992.3	NaN	NaN	   30.7	 999.00	NaN	 999.00	  -0.61	   0.02	1	  492.4	NaN	NaN	   25.6	 999.00	NaN	 999.00	  -0.61	   0.02	--------	-1	0.00	*
11:144633	   83.0	0	   18.0	NaN	NaN	   10.8	   1.39	NaN	   1.55	  -0.36	   0.00	0	   25.0	NaN	NaN	   17.5	   1.25	NaN	   1.27	  -0.51	   0.00	1	   28.0	NaN	NaN	   13.0	   3.63	NaN	   3.69	  -0.54	   0.00	0	   12.0	NaN	NaN	   17.9	  -0.01	NaN	   0.03	  -0.28	   0.00	--------	-1	0.00	*
11:149750	  124.0	0	   15.0	NaN	NaN	   10.8	   0.77	NaN	   0.88	  -0.78	   0.00	1	   47.0	NaN	NaN	   17.5	   8.29	NaN	   8.38	  -0.47	   0.00	1	   33.0	NaN	NaN	   13.0	   5.52	NaN	   5.62	  -0.40	   0.00	0	   29.0	NaN	NaN	   17.9	   1.58	NaN	   2.02	  -0.43	   0.00	--------	-1	0.00	*
11:153533	  238.0	1	   26.0	NaN	NaN	   10.8	   3.83	NaN	   4.20	  -0.61	   0.03	1	   99.0	NaN	NaN	   17.5	  40.13	NaN	  40.46	  -0.59	   0.03	1	   73.0	NaN	NaN	   13.0	  29.57	NaN	  29.97	  -0.47	   0.03	1	   40.0	NaN	NaN	   17.9	   4.65	NaN	   5.33	  -0.42	   0.03	--------	-1	0.00	*
11:182962	  170.0	1	   22.0	NaN	NaN	   10.8	   2.47	NaN	   2.73	  -0.43	   0.00	1	   75.0	NaN	NaN	   17.5	  23.51	NaN	  23.73	  -0.48	   0.00	1	   53.0	NaN	NaN	   13.0	  15.98	NaN	  16.23	  -0.48	   0.00	0	   20.0	NaN	NaN	   17.9	   0.29	NaN	   0.47	  -0.30	   0.00	--------	-1	0.00	*
11:208245	  138.0	0	   16.0	NaN	NaN	   10.8	   0.95	NaN	   1.08	  -0.72	   0.00	1	   47.0	NaN	NaN	   17.5	   8.29	NaN	   8.38	  -0.52	   0.00	1	   48.0	NaN	NaN	   13.0	  12.92	NaN	  13.13	  -0.52	   0.00	0	   27.0	NaN	NaN	   17.9	   1.21	NaN	   1.57	  -0.24	   0.00	--------	-1	0.00	*
11:223338	  155.0	1	   23.0	NaN	NaN	   10.8	   2.79	NaN	   3.07	  -0.56	   0.00	1	   63.0	NaN	NaN	   17.5	  16.40	NaN	  16.56	  -0.41	   0.00	1	   56.0	NaN	NaN	   13.0	  17.83	NaN	  18.11	  -0.50	   0.00	0	   13.0	NaN	NaN	   17.9	  -0.00	NaN	   0.04	  -0.60	   0.00	--------	-1	0.00	*
11:264856	  292.4	1	   26.0	NaN	NaN	   11.3	   3.56	NaN	   3.90	  -0.62	   0.00	1	  155.6	NaN	NaN	   24.5	  69.43	NaN	  69.90	  -0.65	   0.00	1	   92.2	NaN	NaN	   18.4	  34.01	NaN	  34.45	  -0.67	   0.00	0	   18.6	NaN	NaN	   19.1	   0.14	NaN	   0.27	  -0.54	   0.00	--------	-1	0.00	*
11:265092	  559.6	1	   45.0	NaN	NaN	   10.8	  13.96	NaN	  14.74	  -0.51	   0.00	1	  327.4	NaN	NaN	   24.5	 238.62	NaN	 239.63	  -0.56	   0.00	1	  142.8	NaN	NaN	   19.1	  72.06	NaN	  72.80	  -0.68	   0.00	1	   44.4	NaN	NaN	   19.1	   5.81	NaN	   6.52	  -0.56	   0.00	--------	-1	0.00	*
11:266634	  304.0	1	   23.0	NaN	NaN	   11.8	   2.35	NaN	   2.60	  -0.42	   0.23	1	  158.0	NaN	NaN	   26.1	  67.22	NaN	  67.67	  -0.54	   0.23	1	  101.0	NaN	NaN	   20.4	  36.09	NaN	  36.54	  -0.53	   0.23	0	   22.0	NaN	NaN	   22.1	   0.14	NaN	   0.27	  -0.42	   0.23	--------	-1	0.00	*
11:288726	  200.0	1	   32.0	NaN	NaN	   10.8	   6.34	NaN	   6.85	  -0.51	   0.00	1	   87.0	NaN	NaN	   17.5	  31.46	NaN	  31.74	  -0.55	   0.00	1	   49.0	NaN	NaN	   13.0	  13.50	NaN	  13.71	  -0.64	   0.00	1	   32.0	NaN	NaN	   18.0	   2.25	NaN	   2.75	  -0.33	   0.00	--------	-1	0.00	*
11:314540	  208.0	1	   24.6	NaN	NaN	   11.4	   3.13	NaN	   3.45	  -0.85	   0.00	1	   96.4	NaN	NaN	   17.5	  38.64	NaN	  38.96	  -0.61	   0.00	1	   47.3	NaN	NaN	   13.0	  12.92	NaN	  13.13	  -0.64	   0.00	1	   39.7	NaN	NaN	   17.9	   4.65	NaN	   5.33	  -0.56	   0.00	--------	-1	0.00	*
11:314857	  257.0	0	   20.4	NaN	NaN	   11.3	   1.98	NaN	   2.20	  -0.55	   0.00	1	  133.6	NaN	NaN	   17.5	  68.80	NaN	  69.26	  -0.64	   0.00	1	   68.7	NaN	NaN	   13.0	  26.64	NaN	  27.01	  -0.49	   0.00	1	   34.3	NaN	NaN	   17.9	   3.06	NaN	   3.65	  -0.46	   0.00	--------	-1	0.00	*
11:328708	  341.0	1	   39.0	NaN	NaN	   13.9	   7.02	NaN	   7.56	  -0.48	   0.70	1	  181.0	NaN	NaN	   18.0	 111.42	NaN	 112.06	  -0.45	   0.70	1	   97.0	NaN	NaN	   16.5	  40.49	NaN	  40.99	  -0.47	   0.70	0	   24.0	NaN	NaN	   19.8	   0.47	NaN	   0.71	  -0.35	   0.70	--------	-1	0.00	*
11:340082	   85.0	0	   13.0	NaN	NaN	   10.8	   0.47	NaN	   0.53	  -0.35	   0.00	1	   29.0	NaN	NaN	   17.5	   2.11	NaN	   2.13	  -0.41	   0.00	0	   22.0	NaN	NaN	   13.0	   1.82	NaN	   1.85	  -0.38	   0.00	0	   21.0	NaN	NaN	   17.9	   0.38	NaN	   0.58	  -1.12	   0.00	--------	-1	0.00	*
11:371098	  234.0	1	   42.0	NaN	NaN	   10.8	  11.55	NaN	  12.28	  -0.49	   0.00	1	   73.0	NaN	NaN	   17.5	  22.26	NaN	  22.48	  -0.58	   0.00	1	   88.0	NaN	NaN	   13.0	  41.36	NaN	  41.88	  -0.65	   0.00	1	   31.0	NaN	NaN	   17.9	   2.03	NaN	   2.51	  -0.42	   0.00	--------	-1	0.00	*
11:375380	  173.0	0	   20.0	NaN	NaN	   10.8	   1.89	NaN	   2.10	  -0.40	   0.00	1	   68.0	NaN	NaN	   17.5	  19.25	NaN	  19.44	  -0.50	   0.00	1	   54.0	NaN	NaN	   13.0	  16.59	NaN	  16.85	  -0.55	   0.00	1	   31.0	NaN	NaN	   17.9	   2.03	NaN	   2.51	  -0.31	   0.00	--------	-1	0.00	*
11:388174	  313.0	1	   34.0	NaN	NaN	   12.8	   5.67	NaN	   6.16	  -0.36	   0.52	1	  161.0	NaN	NaN	   72.1	  18.87	NaN	  19.05	  -0.45	   0.52	1	   88.0	NaN	NaN	   15.0	  36.77	NaN	  37.23	  -0.57	   0.52	0	   30.0	NaN	NaN	   17.9	   1.80	NaN	   2.26	  -0.48	   0.52	--------	-1	0.00	*
11:423056	  141.0	1	   31.0	NaN	NaN	   10.8	   5.88	NaN	   6.38	  -0.47	   0.00	1	   46.0	NaN	NaN	   17.5	   7.87	NaN	   7.94	  -0.52	   0.00	1	   44.0	NaN	NaN	   13.0	  10.72	NaN	  10.91	  -0.43	   0.00	0	   20.0	NaN	NaN	   17.9	   0.29	NaN	   0.47	  -0.40	   0.00	--------	-1	0.00	*
11:434913	  100.0	0	   14.0	NaN	NaN	   10.8	   0.61	NaN	   0.69	  -0.33	   0.00	1	   45.0	NaN	NaN	   17.5	   7.45	NaN	   7.52	  -0.48	   0.00	1	   29.0	NaN	NaN	   13.0	   3.99	NaN	   4.05	  -0.40	   0.00	0	   12.0	NaN	NaN	   17.9	  -0.01	NaN	   0.03	  -0.79	   0.00	--------	-1	0.00	*
11:437653	   74.0	0	    7.0	NaN	NaN	   10.8	   0.03	NaN	   0.04	  -0.94	   0.00	1	   32.0	NaN	NaN	   17.5	   2.89	NaN	   2.92	  -0.42	   0.00	0	   14.0	NaN	NaN	   13.0	   0.36	NaN	   0.37	  -0.49	   0.00	0	   21.0	NaN	NaN	   19.5	   0.24	NaN	   0.41	  -0.43	   0.00	--------	-1	0.00	*
11:469523	  187.0	1	   23.0	NaN	NaN	   10.8	   2.79	NaN	   3.07	  -0.70	   0.07	1	   91.0	NaN	NaN	   17.5	  34.28	NaN	  34.57	  -0.39	   0.07	1	   46.0	NaN	NaN	   13.0	  11.81	NaN	  12.00	  -0.56	   0.07	0	   27.0	NaN	NaN	   20.8	   0.69	NaN	   0.97	  -0.43	   0.07	--------	-1	0.00	*
12:8294	  169.0	1	   20.0	NaN	NaN	   10.2	   2.12	NaN	   2.35	  -0.38	   0.00	1	   74.0	NaN	NaN	   15.2	  26.48	NaN	  26.73	  -0.58	   0.00	1	   54.0	NaN	NaN	   14.8	  14.29	NaN	  14.52	  -0.51	   0.00	0	   21.0	NaN	NaN	   17.3	   0.44	NaN	   0.66	  -0.39	   0.00	--------	-1	0.00	*
12:69097	  354.0	1	   38.0	NaN	NaN	   12.3	   7.89	NaN	   8.49	  -0.22	   0.26	1	  170.0	NaN	NaN	   13.6	 119.26	NaN	 119.92	  -0.55	   0.26	1	  104.0	NaN	NaN	   12.0	  58.49	NaN	  59.14	  -0.59	   0.26	1	   42.0	NaN	NaN	   21.2	   3.74	NaN	   4.37	  -0.48	   0.26	--------	-1	0.00	*
12:78973	  104.0	0	   12.0	NaN	NaN	   10.0	   0.46	NaN	   0.52	  -0.57	   0.00	1	   43.0	NaN	NaN	   13.6	   9.65	NaN	   9.76	  -0.66	   0.00	1	   32.0	NaN	NaN	   11.0	   6.59	NaN	   6.71	  -0.47	   0.00	0	   17.0	NaN	NaN	   17.6	   0.11	NaN	   0.23	  -0.39	   0.00	--------	-1	0.00	*
