Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
5:160233	  220.0	0	   17.0	NaN	NaN	   38.3	  -0.00	NaN	   0.00	  -0.73	   0.00	0	   87.0	NaN	NaN	   78.3	   0.74	NaN	   0.75	  -0.98	   0.00	0	   92.0	NaN	NaN	   84.2	   0.67	NaN	   0.68	  -0.81	   0.00	0	   24.0	NaN	NaN	   61.5	  -0.01	NaN	   0.00	  -0.77	   0.00	--------	-1	0.00	*
5:336445	  206.0	0	   21.0	NaN	NaN	   38.3	  -0.00	NaN	   0.00	  -0.60	   0.00	0	   88.0	NaN	NaN	   78.3	   0.81	NaN	   0.82	  -0.86	   0.00	0	   82.0	NaN	NaN	   84.2	   0.21	NaN	   0.22	  -0.87	   0.00	0	   15.0	NaN	NaN	   61.5	  -0.00	NaN	   0.00	  -0.86	   0.00	--------	-1	0.00	*
5:350476	  224.1	0	   27.5	NaN	NaN	   38.3	   0.00	NaN	   0.02	   0.01	   0.00	0	   91.3	NaN	NaN	   78.3	   1.14	NaN	   1.15	  -0.03	   0.00	0	   78.0	NaN	NaN	   84.2	   0.11	NaN	   0.12	  -0.00	   0.00	0	   27.3	NaN	NaN	   61.5	  -0.01	NaN	   0.00	   0.02	   0.00	--------	-1	0.00	*
6:7847	  175.0	0	   21.0	NaN	NaN	   32.9	  -0.00	NaN	   0.00	  -1.00	   0.00	0	   52.0	NaN	NaN	   66.6	   0.01	NaN	   0.01	  -0.94	   0.00	0	   58.0	NaN	NaN	   70.9	   0.02	NaN	   0.02	  -1.38	   0.00	0	   44.0	NaN	NaN	   56.5	  -0.05	NaN	   0.02	  -0.76	   0.00	--------	-1	0.00	*
6:119776	  212.0	0	   23.0	NaN	NaN	   32.9	   0.00	NaN	   0.01	  -0.90	   0.00	0	   81.0	NaN	NaN	   66.6	   1.32	NaN	   1.33	  -0.78	   0.00	0	   65.0	NaN	NaN	   70.9	   0.11	NaN	   0.11	  -0.83	   0.00	0	   43.0	NaN	NaN	   56.5	  -0.05	NaN	   0.01	  -1.01	   0.00	--------	-1	0.00	*
9:336431	  198.0	0	   30.0	NaN	NaN	   27.4	   0.43	NaN	   0.48	  -0.78	   0.00	0	   53.0	NaN	NaN	   60.9	   0.06	NaN	   0.07	  -0.90	   0.00	0	   72.0	NaN	NaN	   64.0	   0.75	NaN	   0.76	  -0.83	   0.00	0	   43.0	NaN	NaN	   44.4	   0.10	NaN	   0.22	  -0.87	   0.00	--------	-1	0.00	*
plasmid-2-micron:247	 3743.0	0	  461.0	NaN	NaN	  602.9	  -0.00	NaN	   0.00	  -0.59	   0.89	0	 1197.0	NaN	NaN	 1322.6	  -0.00	NaN	   0.00	  -0.47	   0.89	0	 1194.0	NaN	NaN	 1435.2	  -0.00	NaN	   0.00	  -0.51	   0.89	0	  891.0	NaN	NaN	 1211.8	  -0.00	NaN	  -0.00	  -0.46	   0.89	--------	-1	0.00	*
plasmid-2-micron:1244	 3561.0	0	  498.0	NaN	NaN	  602.9	  -0.00	NaN	   0.00	  -0.66	   0.79	0	  920.0	NaN	NaN	 1322.6	  -0.00	NaN	  -0.00	  -0.57	   0.79	0	  989.0	NaN	NaN	 1435.2	  -0.00	NaN	  -0.00	  -0.61	   0.79	0	 1154.0	NaN	NaN	 1242.5	  -0.04	NaN	   0.00	  -0.57	   0.79	--------	-1	0.00	*
plasmid-2-micron:4430	 3536.4	0	  431.0	NaN	NaN	  602.9	  -0.00	NaN	   0.00	  -0.83	   0.00	0	 1208.5	NaN	NaN	 1322.6	  -0.00	NaN	   0.00	  -0.65	   0.00	0	 1367.7	NaN	NaN	 1435.2	   0.01	NaN	   0.02	  -0.58	   0.00	0	  529.2	NaN	NaN	 1158.4	  -0.00	NaN	  -0.00	  -0.70	   0.00	--------	-1	0.00	*
plasmid-2-micron:4640	 1762.6	0	  268.0	NaN	NaN	  602.9	  -0.00	NaN	  -0.00	  -0.54	   0.00	0	  384.5	NaN	NaN	 1322.6	  -0.00	NaN	  -0.00	  -0.34	   0.00	0	  507.3	NaN	NaN	 1435.2	  -0.00	NaN	  -0.00	  -0.33	   0.00	0	  602.8	NaN	NaN	 1158.4	  -0.00	NaN	  -0.00	  -0.49	   0.00	--------	-1	0.00	*
