Position	IP	CondAna_Present	CondAna_IP	CondAna_Control	CondAna_Fold	CondAna_Expectd	CondAna_Q_-lg10	CondAna_P_-lg10	CondAna_P_poiss	CondAna_IPvsEMP	CondAna_Noise	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	CondNit_Present	CondNit_IP	CondNit_Control	CondNit_Fold	CondNit_Expectd	CondNit_Q_-lg10	CondNit_P_-lg10	CondNit_P_poiss	CondNit_IPvsEMP	CondNit_Noise	KmerGroup	MotifId	KG_score	Strand
11:171068	 1453.5	1	  195.2	NaN	NaN	   42.4	  64.69	NaN	  65.09	  -0.52	   0.00	1	  493.8	NaN	NaN	   42.7	 999.00	NaN	 999.00	  -0.50	   0.00	1	  551.7	NaN	NaN	   54.0	 999.00	NaN	 999.00	  -0.53	   0.00	1	  212.8	NaN	NaN	   53.0	  60.33	NaN	  60.78	  -0.49	   0.00	--------	-1	0.00	*
11:171139	 3047.1	1	  532.8	NaN	NaN	   42.3	 999.00	NaN	 999.00	  -0.57	   0.00	1	 1009.3	NaN	NaN	   42.6	 999.00	NaN	 999.00	  -0.55	   0.00	1	  964.5	NaN	NaN	   53.8	 999.00	NaN	 999.00	  -0.56	   0.00	1	  540.4	NaN	NaN	   53.8	 999.00	NaN	 999.00	  -0.53	   0.00	--------	-1	0.00	*
11:171162	 1735.1	1	  258.3	NaN	NaN	   42.4	 110.42	NaN	 111.01	  -0.57	   0.00	1	  599.2	NaN	NaN	   42.6	 999.00	NaN	 999.00	  -0.52	   0.00	1	  523.6	NaN	NaN	   53.8	 315.02	NaN	 315.43	  -0.56	   0.00	1	  354.1	NaN	NaN	   54.0	 160.68	NaN	 161.34	  -0.48	   0.00	--------	-1	0.00	*
11:171248	 1906.3	1	  279.7	NaN	NaN	   42.9	 126.24	NaN	 126.85	  -0.55	   0.00	1	  607.7	NaN	NaN	   43.2	 999.00	NaN	 999.00	  -0.48	   0.00	1	  531.2	NaN	NaN	   53.5	 999.00	NaN	 999.00	  -0.47	   0.00	1	  487.7	NaN	NaN	   54.8	 276.13	NaN	 276.93	  -0.48	   0.00	--------	-1	0.00	*
11:333864	 4792.2	1	  610.7	NaN	NaN	   36.5	 999.00	NaN	 999.00	  -0.40	   0.00	1	 1857.8	NaN	NaN	   28.5	 999.00	NaN	 999.00	  -0.36	   0.00	1	 1755.7	NaN	NaN	   32.8	 999.00	NaN	 999.00	  -0.38	   0.00	1	  567.9	NaN	NaN	   43.7	 999.00	NaN	 999.00	  -0.36	   0.00	--------	-1	0.00	*
11:333966	 2585.8	1	  368.3	NaN	NaN	   36.3	 227.94	NaN	 228.76	  -0.45	   0.00	1	  956.2	NaN	NaN	   28.4	 999.00	NaN	 999.00	  -0.36	   0.00	1	  863.3	NaN	NaN	   33.7	 999.00	NaN	 999.00	  -0.31	   0.00	1	  398.1	NaN	NaN	   42.7	 233.60	NaN	 234.37	  -0.41	   0.00	--------	-1	0.00	*
12:213736	 2714.4	1	  271.8	NaN	NaN	   33.7	 144.01	NaN	 144.67	  -0.49	   0.22	1	  862.8	NaN	NaN	   36.8	 999.00	NaN	 999.00	  -0.38	   0.22	1	 1099.5	NaN	NaN	   44.7	 999.00	NaN	 999.00	  -0.39	   0.22	1	  480.4	NaN	NaN	   43.7	 312.08	NaN	 312.91	  -0.49	   0.22	--------	-1	0.00	*
12:213844	 1618.6	1	  145.2	NaN	NaN	   33.7	  45.27	NaN	  45.60	  -0.51	   0.22	1	  540.2	NaN	NaN	   35.3	 999.00	NaN	 999.00	  -0.36	   0.22	1	  600.5	NaN	NaN	   44.0	 999.00	NaN	 999.00	  -0.38	   0.22	1	  332.6	NaN	NaN	   44.0	 168.24	NaN	 168.94	  -0.44	   0.22	--------	-1	0.00	*
12:349814	  823.0	1	   67.0	NaN	NaN	   31.6	   7.45	NaN	   7.56	  -0.17	   0.75	1	  351.0	NaN	NaN	   28.7	 243.09	NaN	 243.46	  -0.10	   0.75	1	  307.0	NaN	NaN	   32.4	 182.02	NaN	 182.30	  -0.14	   0.75	1	   98.0	NaN	NaN	   31.0	  21.02	NaN	  21.28	  -0.17	   0.75	--------	-1	0.00	*
12:553026	  602.0	1	  174.0	NaN	NaN	   27.3	  77.40	NaN	  77.86	  -0.23	   0.47	1	  273.0	NaN	NaN	   16.8	 220.30	NaN	 220.62	  -0.22	   0.47	1	  120.0	NaN	NaN	   20.9	  49.29	NaN	  49.44	  -0.20	   0.47	1	   35.0	NaN	NaN	   20.6	   2.49	NaN	   2.62	  -0.18	   0.47	--------	-1	0.00	*
13:652576	 2313.7	1	  375.2	NaN	NaN	   32.6	 250.76	NaN	 251.65	  -0.45	   0.00	1	  842.2	NaN	NaN	   31.6	 999.00	NaN	 999.00	  -0.45	   0.00	1	  808.5	NaN	NaN	   28.9	 999.00	NaN	 999.00	  -0.46	   0.00	1	  287.8	NaN	NaN	   34.1	 157.71	NaN	 158.33	  -0.43	   0.00	--------	-1	0.00	*
13:652674	 3454.8	1	  628.4	NaN	NaN	   33.1	 999.00	NaN	 999.00	  -0.47	   0.00	1	 1275.5	NaN	NaN	   32.6	 999.00	NaN	 999.00	  -0.41	   0.00	1	 1026.5	NaN	NaN	   29.4	 999.00	NaN	 999.00	  -0.41	   0.00	1	  524.4	NaN	NaN	   33.6	 999.00	NaN	 999.00	  -0.42	   0.00	--------	-1	0.00	*
13:652760	 1488.5	1	  264.4	NaN	NaN	   32.2	 142.39	NaN	 143.03	  -0.48	   0.00	1	  544.3	NaN	NaN	   31.8	 999.00	NaN	 999.00	  -0.38	   0.00	1	  439.0	NaN	NaN	   29.1	 999.00	NaN	 999.00	  -0.44	   0.00	1	  240.7	NaN	NaN	   34.2	 115.57	NaN	 116.11	  -0.43	   0.00	--------	-1	0.00	*
15:155191	 4787.8	1	  908.3	NaN	NaN	   48.8	 999.00	NaN	 999.00	  -0.35	   0.28	1	 1295.8	NaN	NaN	   68.7	 999.00	NaN	 999.00	  -0.36	   0.28	1	 1237.8	NaN	NaN	   70.2	 999.00	NaN	 999.00	  -0.34	   0.28	1	 1345.8	NaN	NaN	   63.8	 999.00	NaN	 999.00	  -0.37	   0.28	--------	-1	0.00	*
15:155269	 4003.2	1	  751.7	NaN	NaN	   49.1	 999.00	NaN	 999.00	  -0.40	   0.28	1	 1116.2	NaN	NaN	   68.3	 999.00	NaN	 999.00	  -0.38	   0.28	1	 1052.2	NaN	NaN	   69.9	 999.00	NaN	 999.00	  -0.36	   0.28	1	 1083.2	NaN	NaN	   64.4	 999.00	NaN	 999.00	  -0.32	   0.28	--------	-1	0.00	*
15:210450	  534.1	1	   71.1	NaN	NaN	   28.8	  10.88	NaN	  11.03	  -0.55	   0.47	1	  148.2	NaN	NaN	   22.9	  67.75	NaN	  67.86	  -0.44	   0.47	1	  213.0	NaN	NaN	   29.0	 105.78	NaN	 106.01	  -0.39	   0.47	1	  101.8	NaN	NaN	   22.2	  33.94	NaN	  34.28	  -0.54	   0.47	--------	-1	0.00	*
15:210524	  905.9	1	   94.9	NaN	NaN	   29.5	  21.02	NaN	  21.24	  -0.46	   0.47	1	  311.8	NaN	NaN	   23.6	 225.79	NaN	 226.13	  -0.39	   0.47	1	  402.0	NaN	NaN	   29.9	 294.68	NaN	 295.07	  -0.33	   0.47	1	   97.2	NaN	NaN	   22.2	  31.35	NaN	  31.65	  -0.39	   0.47	--------	-1	0.00	*
15:876575	  440.9	0	   22.4	NaN	NaN	   33.1	  -0.02	NaN	   0.01	  -0.44	   0.60	1	  183.6	NaN	NaN	   23.0	  97.69	NaN	  97.84	  -0.47	   0.60	1	  203.8	NaN	NaN	   27.0	 103.59	NaN	 103.79	  -0.41	   0.60	0	   31.2	NaN	NaN	   22.2	   1.44	NaN	   1.53	  -0.43	   0.60	--------	-1	0.00	*
15:876660	  394.1	0	   34.6	NaN	NaN	   33.3	   0.34	NaN	   0.39	  -0.47	   0.60	1	  171.4	NaN	NaN	   22.6	  88.22	NaN	  88.34	  -0.49	   0.60	1	  163.2	NaN	NaN	   27.0	  70.29	NaN	  70.45	  -0.32	   0.60	0	   24.8	NaN	NaN	   22.2	   0.44	NaN	   0.52	  -0.44	   0.60	--------	-1	0.00	*
16:65235	  594.0	1	  188.0	NaN	NaN	   27.7	  87.64	NaN	  88.18	  -0.23	   0.55	1	  264.0	NaN	NaN	   17.7	 204.37	NaN	 204.67	  -0.22	   0.55	1	  110.0	NaN	NaN	   22.0	  39.95	NaN	  40.08	  -0.26	   0.55	0	   32.0	NaN	NaN	   21.1	   1.70	NaN	   1.80	  -0.24	   0.55	--------	-1	0.00	*
16:420161	 1668.8	1	  250.5	NaN	NaN	   52.4	  85.60	NaN	  86.13	  -0.39	   0.56	1	  460.9	NaN	NaN	   63.6	 225.36	NaN	 225.70	  -0.36	   0.56	1	  631.6	NaN	NaN	   80.1	 999.00	NaN	 999.00	  -0.26	   0.56	1	  325.8	NaN	NaN	   54.5	 136.37	NaN	 136.94	  -0.37	   0.56	--------	-1	0.00	*
16:420244	 1848.6	1	  241.5	NaN	NaN	   52.1	  80.00	NaN	  80.52	  -0.54	   0.56	1	  538.7	NaN	NaN	   64.0	 293.70	NaN	 294.16	  -0.46	   0.56	1	  720.5	NaN	NaN	   80.2	 999.00	NaN	 999.00	  -0.42	   0.56	1	  347.9	NaN	NaN	   54.5	 153.75	NaN	 154.36	  -0.44	   0.56	--------	-1	0.00	*
16:420328	 1455.6	1	  169.0	NaN	NaN	   52.1	  36.79	NaN	  37.11	  -0.59	   0.56	1	  513.4	NaN	NaN	   63.9	 271.30	NaN	 271.71	  -0.47	   0.56	1	  622.0	NaN	NaN	   80.5	 318.54	NaN	 318.95	  -0.41	   0.56	1	  151.3	NaN	NaN	   54.4	  26.65	NaN	  26.95	  -0.37	   0.56	--------	-1	0.00	*
16:818653	  799.0	1	  169.0	NaN	NaN	   27.7	  72.35	NaN	  72.80	  -0.25	   0.51	1	  320.0	NaN	NaN	   17.7	 272.46	NaN	 272.89	  -0.20	   0.51	1	  189.0	NaN	NaN	   22.0	 105.31	NaN	 105.53	  -0.24	   0.51	1	  121.0	NaN	NaN	   21.1	  49.46	NaN	  49.87	  -0.27	   0.51	--------	-1	0.00	*
16:950045	  204.0	1	   43.0	NaN	NaN	   27.7	   2.30	NaN	   2.37	  -0.54	   0.00	1	   41.0	NaN	NaN	   17.7	   5.78	NaN	   5.83	  -0.53	   0.00	1	   52.0	NaN	NaN	   22.0	   7.36	NaN	   7.42	  -0.60	   0.00	1	   68.0	NaN	NaN	   21.1	  15.18	NaN	  15.39	  -0.54	   0.00	--------	-1	0.00	*
2:601955	 2924.8	1	  534.1	NaN	NaN	   48.6	 999.00	NaN	 999.00	  -0.36	   0.00	1	 1047.5	NaN	NaN	   53.9	 999.00	NaN	 999.00	  -0.37	   0.00	1	  901.4	NaN	NaN	   53.6	 999.00	NaN	 999.00	  -0.35	   0.00	1	  441.7	NaN	NaN	   56.1	 229.73	NaN	 230.48	  -0.43	   0.00	--------	-1	0.00	*
2:602055	 3937.2	1	  722.9	NaN	NaN	   48.4	 999.00	NaN	 999.00	  -0.37	   0.00	1	 1415.5	NaN	NaN	   53.7	 999.00	NaN	 999.00	  -0.36	   0.00	1	 1150.6	NaN	NaN	   53.2	 999.00	NaN	 999.00	  -0.40	   0.00	1	  648.3	NaN	NaN	   55.6	 999.00	NaN	 999.00	  -0.37	   0.00	--------	-1	0.00	*
2:602816	 1395.5	1	  259.2	NaN	NaN	   48.1	  99.65	NaN	 100.20	  -0.43	   0.55	1	  443.8	NaN	NaN	   55.2	 234.45	NaN	 234.80	  -0.37	   0.55	1	  460.7	NaN	NaN	   51.1	 263.89	NaN	 264.25	  -0.37	   0.55	1	  231.8	NaN	NaN	   53.1	  72.03	NaN	  72.52	  -0.33	   0.55	--------	-1	0.00	*
2:602913	 1303.5	1	  217.8	NaN	NaN	   48.4	  69.99	NaN	  70.42	  -0.38	   0.55	1	  482.2	NaN	NaN	   55.4	 269.88	NaN	 270.29	  -0.33	   0.55	1	  420.3	NaN	NaN	   51.2	 225.93	NaN	 226.26	  -0.34	   0.55	1	  183.2	NaN	NaN	   52.7	  44.00	NaN	  44.39	  -0.35	   0.55	--------	-1	0.00	*
2:638258	  497.8	1	  103.0	NaN	NaN	   28.3	  26.50	NaN	  26.75	  -0.50	   0.63	1	  273.2	NaN	NaN	   18.9	 208.95	NaN	 209.25	  -0.33	   0.63	1	  101.6	NaN	NaN	   22.3	  34.03	NaN	  34.14	  -0.37	   0.63	0	   20.0	NaN	NaN	   21.5	   0.18	NaN	   0.24	  -0.40	   0.63	--------	-1	0.00	*
2:638509	  426.2	1	  101.0	NaN	NaN	   28.3	  25.94	NaN	  26.19	  -0.31	   0.63	1	  168.8	NaN	NaN	   18.9	  97.12	NaN	  97.25	  -0.41	   0.63	1	   97.4	NaN	NaN	   22.3	  31.42	NaN	  31.53	  -0.38	   0.63	1	   59.0	NaN	NaN	   21.5	  10.50	NaN	  10.69	  -0.34	   0.63	--------	-1	0.00	*
3:82273	  229.4	1	   97.9	NaN	NaN	   27.6	  24.56	NaN	  24.79	  -0.46	   0.00	1	   83.6	NaN	NaN	   20.7	  24.84	NaN	  24.91	  -0.59	   0.00	0	   34.8	NaN	NaN	   22.9	   1.92	NaN	   1.96	  -0.62	   0.00	0	   13.2	NaN	NaN	   19.8	  -0.01	NaN	   0.03	  -0.37	   0.00	--------	-1	0.00	*
3:82325	  329.2	1	  105.2	NaN	NaN	   27.6	  29.08	NaN	  29.36	  -0.45	   0.00	1	  142.0	NaN	NaN	   20.7	  68.17	NaN	  68.28	  -0.55	   0.00	1	   66.7	NaN	NaN	   22.9	  13.16	NaN	  13.23	  -0.55	   0.00	0	   15.4	NaN	NaN	   19.8	   0.03	NaN	   0.08	  -0.45	   0.00	--------	-1	0.00	*
3:82423	  176.3	1	   50.0	NaN	NaN	   27.6	   4.01	NaN	   4.11	  -0.58	   0.00	1	   85.4	NaN	NaN	   20.7	  26.06	NaN	  26.14	  -0.47	   0.00	0	   32.5	NaN	NaN	   22.9	   1.53	NaN	   1.56	  -0.51	   0.00	0	    8.5	NaN	NaN	   19.8	  -0.03	NaN	   0.00	  -0.46	   0.00	--------	-1	0.00	*
3:142426	  878.5	1	  116.0	NaN	NaN	   39.9	  21.95	NaN	  22.17	  -0.51	   0.09	1	  338.8	NaN	NaN	   24.9	 249.22	NaN	 249.60	  -0.55	   0.09	1	  286.2	NaN	NaN	   33.3	 159.75	NaN	 160.02	  -0.49	   0.09	1	  137.6	NaN	NaN	   36.3	  37.00	NaN	  37.36	  -0.54	   0.09	--------	-1	0.00	*
3:142463	  800.4	1	  136.7	NaN	NaN	   39.4	  32.90	NaN	  33.19	  -0.64	   0.09	1	  257.0	NaN	NaN	   24.8	 162.30	NaN	 162.56	  -0.54	   0.09	1	  265.8	NaN	NaN	   32.7	 142.19	NaN	 142.45	  -0.50	   0.09	1	  140.9	NaN	NaN	   36.4	  38.57	NaN	  38.94	  -0.62	   0.09	--------	-1	0.00	*
3:142524	 1007.3	1	  106.4	NaN	NaN	   39.6	  18.15	NaN	  18.35	  -0.65	   0.09	1	  375.4	NaN	NaN	   24.8	 292.78	NaN	 293.22	  -0.61	   0.09	1	  390.3	NaN	NaN	   32.8	 266.41	NaN	 266.78	  -0.50	   0.09	1	  135.2	NaN	NaN	   36.6	  35.52	NaN	  35.86	  -0.61	   0.09	--------	-1	0.00	*
3:142546	 1252.7	1	  187.0	NaN	NaN	   39.6	  63.91	NaN	  64.30	  -0.62	   0.09	1	  428.5	NaN	NaN	   24.8	 999.00	NaN	 999.00	  -0.60	   0.09	1	  535.1	NaN	NaN	   33.0	 999.00	NaN	 999.00	  -0.55	   0.09	1	  102.2	NaN	NaN	   36.6	  18.64	NaN	  18.88	  -0.59	   0.09	--------	-1	0.00	*
3:142635	  588.0	0	   52.9	NaN	NaN	   39.1	   1.64	NaN	   1.70	  -0.42	   0.09	1	  192.3	NaN	NaN	   24.8	 100.18	NaN	 100.34	  -0.51	   0.09	1	  314.6	NaN	NaN	   33.0	 187.58	NaN	 187.88	  -0.53	   0.09	0	   28.2	NaN	NaN	   36.9	  -0.01	NaN	   0.04	   0.07	   0.09	--------	-1	0.00	*
3:153788	  670.0	1	  175.0	NaN	NaN	   27.6	  77.49	NaN	  77.97	  -0.22	   0.59	1	  312.0	NaN	NaN	   20.7	 242.10	NaN	 242.46	  -0.26	   0.59	1	  128.0	NaN	NaN	   22.9	  51.35	NaN	  51.49	  -0.27	   0.59	1	   55.0	NaN	NaN	   19.8	  10.06	NaN	  10.23	  -0.33	   0.59	--------	-1	0.00	*
3:176912	  493.3	1	   99.8	NaN	NaN	   27.6	  25.67	NaN	  25.91	  -0.46	   0.47	1	  198.4	NaN	NaN	   20.7	 119.37	NaN	 119.54	  -0.48	   0.47	1	  117.1	NaN	NaN	   22.9	  44.04	NaN	  44.17	  -0.38	   0.47	1	   77.9	NaN	NaN	   19.8	  22.30	NaN	  22.56	  -0.44	   0.47	--------	-1	0.00	*
3:177032	  509.7	1	   73.2	NaN	NaN	   27.6	  12.54	NaN	  12.71	  -0.39	   0.47	1	  234.6	NaN	NaN	   20.7	 156.02	NaN	 156.27	  -0.33	   0.47	1	  150.9	NaN	NaN	   22.9	  69.41	NaN	  69.57	  -0.39	   0.47	1	   51.1	NaN	NaN	   19.8	   8.75	NaN	   8.91	  -0.40	   0.47	--------	-1	0.00	*
4:411098	  400.8	0	   39.9	NaN	NaN	   36.3	   0.48	NaN	   0.54	  -0.58	   0.13	1	  169.3	NaN	NaN	   56.2	  33.75	NaN	  33.83	  -0.51	   0.13	1	  142.4	NaN	NaN	   68.9	  14.27	NaN	  14.35	  -0.45	   0.13	1	   49.3	NaN	NaN	   30.0	   3.16	NaN	   3.29	  -0.51	   0.13	--------	-1	0.00	*
4:411129	 1010.9	1	  102.1	NaN	NaN	   36.4	  18.79	NaN	  18.99	  -0.56	   0.13	1	  399.8	NaN	NaN	   56.2	 193.11	NaN	 193.38	  -0.54	   0.13	1	  346.2	NaN	NaN	   68.9	 124.24	NaN	 124.48	  -0.54	   0.13	1	  162.8	NaN	NaN	   30.4	  62.34	NaN	  62.80	  -0.60	   0.13	--------	-1	0.00	*
4:411208	  821.3	1	   89.1	NaN	NaN	   36.7	  12.89	NaN	  13.07	  -0.62	   0.13	1	  349.9	NaN	NaN	   56.6	 150.95	NaN	 151.19	  -0.53	   0.13	1	  305.4	NaN	NaN	   69.3	  95.95	NaN	  96.14	  -0.50	   0.13	1	   76.9	NaN	NaN	   29.8	  12.16	NaN	  12.35	  -0.53	   0.13	--------	-1	0.00	*
4:542973	  970.5	1	  106.0	NaN	NaN	   39.8	  17.97	NaN	  18.16	  -0.46	   0.00	1	  350.9	NaN	NaN	   35.1	 215.30	NaN	 215.62	  -0.46	   0.00	1	  385.7	NaN	NaN	   37.4	 241.05	NaN	 241.40	  -0.47	   0.00	1	  127.9	NaN	NaN	   42.4	  25.45	NaN	  25.73	  -0.52	   0.00	--------	-1	0.00	*
4:543001	 1506.8	1	  192.0	NaN	NaN	   40.0	  65.96	NaN	  66.37	  -0.57	   0.00	1	  532.0	NaN	NaN	   35.1	 999.00	NaN	 999.00	  -0.50	   0.00	1	  587.1	NaN	NaN	   37.6	 999.00	NaN	 999.00	  -0.48	   0.00	1	  195.8	NaN	NaN	   42.5	  64.53	NaN	  65.00	  -0.63	   0.00	--------	-1	0.00	*
4:543088	 1867.7	1	  298.0	NaN	NaN	   40.3	 148.06	NaN	 148.78	  -0.54	   0.00	1	  701.2	NaN	NaN	   35.2	 999.00	NaN	 999.00	  -0.43	   0.00	1	  631.2	NaN	NaN	   36.9	 999.00	NaN	 999.00	  -0.43	   0.00	1	  237.4	NaN	NaN	   42.4	  94.52	NaN	  95.04	  -0.51	   0.00	--------	-1	0.00	*
4:971988	  398.8	1	  117.5	NaN	NaN	   27.9	  35.96	NaN	  36.27	  -0.39	   0.46	1	  177.9	NaN	NaN	   17.4	 111.53	NaN	 111.70	  -0.44	   0.46	1	   91.4	NaN	NaN	   21.3	  29.09	NaN	  29.19	  -0.42	   0.46	0	   12.0	NaN	NaN	   21.0	  -0.03	NaN	   0.01	  -0.54	   0.46	--------	-1	0.00	*
4:972059	  425.2	1	  136.5	NaN	NaN	   27.9	  48.50	NaN	  48.85	  -0.40	   0.46	1	  177.1	NaN	NaN	   17.4	 111.53	NaN	 111.70	  -0.39	   0.46	1	   89.6	NaN	NaN	   21.3	  27.83	NaN	  27.92	  -0.41	   0.46	0	   22.0	NaN	NaN	   21.0	   0.29	NaN	   0.35	  -0.46	   0.46	--------	-1	0.00	*
4:1186117	  516.0	1	  177.0	NaN	NaN	   27.9	  78.39	NaN	  78.89	  -0.18	   0.58	1	  203.0	NaN	NaN	   17.4	 137.51	NaN	 137.73	  -0.29	   0.58	1	  102.0	NaN	NaN	   21.3	  35.69	NaN	  35.80	  -0.22	   0.58	1	   34.0	NaN	NaN	   21.0	   2.13	NaN	   2.24	  -0.31	   0.58	--------	-1	0.00	*
5:270	  132.0	0	   27.0	NaN	NaN	   28.3	   0.16	NaN	   0.21	  -0.55	   0.00	0	   21.0	NaN	NaN	   19.1	   0.41	NaN	   0.44	  -0.70	   0.00	1	   35.0	NaN	NaN	   22.5	   2.02	NaN	   2.07	  -0.53	   0.00	1	   49.0	NaN	NaN	   22.2	   6.08	NaN	   6.22	  -0.65	   0.00	--------	-1	0.00	*
5:141549	  501.0	1	   71.0	NaN	NaN	   37.0	   6.24	NaN	   6.34	  -0.22	   0.73	1	  162.0	NaN	NaN	   27.7	  67.28	NaN	  67.38	  -0.19	   0.73	1	  112.0	NaN	NaN	   34.8	  24.63	NaN	  24.72	  -0.23	   0.73	1	  156.0	NaN	NaN	   34.4	  50.65	NaN	  51.08	  -0.31	   0.73	--------	-1	0.00	*
